eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,133120,0.023432883218629286,0.05014648288488388,0.07021484524011612,0.077392578125,0.06386718899011612,0.0654052734375,17.21126590371132,0.41517808213829993,65,0.000260655737704918,114.27777777777777,284.7515857098567,18,-0.02431168265757151,18.92149841785431,154.6231610774994
nan,nan,135168,0.040094685017538725,0.10195312649011612,0.1171875,0.12709960341453552,0.10585937649011612,0.11302490234375,17.21568346619606,0.3436443755868822,66,0.0002600409836065573,119.52941176470588,299.97453389675434,17,-0.020082751507288776,9.827998702973128,156.85839986801147
nan,nan,137216,0.04607222152699251,0.11455078423023224,0.1396484375,0.14775390923023224,0.126953125,0.1322265625,17.23251332640648,0.337674227100797,67,0.00025942622950819673,119.41176470588235,296.50529927934,17,-0.017108884069602936,5.228335859254003,159.19226789474487
nan,nan,139264,0.01775841600538115,0.02714843675494194,0.04111327975988388,0.05776367336511612,0.05166015774011612,0.04442138671875,17.03251576423645,0.5096760304062627,68,0.000258811475409836,116.94444444444444,284.86662577251116,18,-0.08398585302929859,28.439008148759605,161.53303289413452
nan,nan,141312,0.031192331741476665,0.08608398586511612,0.09677734225988388,0.09707031399011612,0.08291015774011612,0.09071044921875,17.22008712887764,0.3865632398519665,69,0.00025819672131147537,121.5,304.0236448891741,16,-0.011849511048058047,4.1173997517675165,163.88984274864197
333.4735063523105,6.75720653469659,141312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164.4102098941803
nan,nan,143360,0.023892576804064446,0.05791015550494194,0.06694336235523224,0.07333984225988388,0.06240234524011612,0.06514892578125,17.187616443634035,0.2536074495641515,70,0.0002575819672131147,123.3529411764706,313.1214872857314,17,-0.02739422621962149,4.646708603575826,166.73208689689636
nan,nan,145408,0.032415692885842874,0.08012695610523224,0.09599609673023224,0.10683593899011612,0.09267578274011612,0.09390869140625,17.114826315641402,0.3925607067067176,71,0.00025696721311475407,121.3529411764706,309.7177620437498,17,-0.02060835906304419,4.514372416958213,168.9736008644104
nan,nan,147456,0.01796422120023635,0.03847656399011612,0.04379882663488388,0.05419921875,0.04477538913488388,0.0453125,16.981012457609175,0.4571083739458118,72,0.0002563524590163934,113.16666666666667,284.69500897476746,18,-0.04788017973478418,42.50476555973292,171.3209719657898
nan,nan,149504,0.026065204430778977,0.07363281399011612,0.07500000298023224,0.0771484375,0.07783202826976776,0.0759033203125,17.132873409986495,0.3706097145099193,73,0.00025573770491803277,116.94444444444444,293.01174914725004,18,-0.03685757741623093,9.643513669073581,173.74110102653503
nan,nan,151552,0.018227816472790436,0.04721679538488388,0.046875,0.05029296875,0.03579101711511612,0.0450439453125,17.174899411201476,0.46275317799299953,74,0.0002551229508196721,116.23529411764706,291.1315460340453,17,-0.04737636059871875,19.3817414984107,176.05695509910583
324.938340247742,7.3642874964589,151552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,176.55976176261902
nan,nan,153600,0.029259901219484165,0.06474609673023224,0.08784179389476776,0.09599609673023224,0.07719726860523224,0.0814453125,17.1042924284935,0.37313942902255803,75,0.00025450819672131146,119.0,304.6377527880195,17,-0.043514675181359055,5.633834520727396,178.81129693984985
nan,nan,155648,0.017236823952407575,0.03168945387005806,0.042724609375,0.04707031324505806,0.03798828274011612,0.0398681640625,17.16073458790779,0.4981197030225303,76,0.0002538934426229508,111.52631578947368,282.1042121537514,19,-0.07679791984264739,66.86109964698554,181.13911485671997
nan,nan,157696,0.01250241891175392,0.02734375,0.02656250074505806,0.03364257887005806,0.02724609337747097,0.02869873046875,17.113817965984346,0.3996517506660894,77,0.0002532786885245901,107.0,265.37780825151947,19,-0.020980887653422542,83.89774608910083,183.44840908050537
nan,nan,159744,0.018542337986582426,0.06879882514476776,0.05073242262005806,0.04638671875,0.02949218824505806,0.0488525390625,17.123815181851388,0.45966179119423034,78,0.00025266393442622946,115.38888888888889,293.69630899331014,18,-0.015935548063134776,57.22153541296721,185.81963992118835
nan,nan,161792,0.055531431823328606,0.131103515625,0.16943359375,0.17314453423023224,0.15546874701976776,0.15728759765625,17.256724566221237,0.3341706643579528,79,0.0002520491803278688,122.5,316.80502032585235,16,-0.010301592090399936,2.605846806615591,188.1593987941742
327.4354412661852,4.619278620588745,161792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,188.66386604309082
nan,nan,163840,0.023293484121677466,0.06982421875,0.06342773139476776,0.06401367485523224,0.05888671800494194,0.0640380859375,17.076653552055358,0.4665902430424467,80,0.00025143442622950816,115.66666666666667,298.4003466185874,18,-0.055048030422767624,48.457920390367505,190.93148398399353
nan,nan,165888,0.016516742102976423,0.04780273512005806,0.04399413987994194,0.03452148288488388,0.03583984449505806,0.04053955078125,17.09163018465042,0.43816401294898244,81,0.00025081967213114756,100.61904761904762,247.5992250184725,21,-0.0574699771561427,167.29345886707307,193.33343505859375
nan,nan,167936,0.01630481416650582,0.03583984449505806,0.04165039211511612,0.04345703125,0.039306640625,0.0400634765625,17.0474782705307,0.4409143038326874,82,0.0002502049180327869,108.38888888888889,280.2636871251197,18,-0.04579560302954633,76.90844457000495,195.6523139476776
