eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/fisher_eps_step_0,train/fisher_eps_step_1,train/fisher_eps_step_2,train/fisher_eps_step_3,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,307200,0.04328361233856413,0.3453613221645355,0.3841308653354645,0.4320312440395355,0.45527344942092896,0.40419921875,34.06309965848923,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,150,0.00020840163934426228,1000.0,158.1791176106449,2,-0.052943611810042056,9.377598814666271,366.7624568939209
nan,nan,309248,0.02697707404659013,0.2555175721645355,0.2777343690395355,0.3319335877895355,0.3499511778354645,0.3037841796875,34.17571598291397,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,151,0.00020778688524590163,1000.0,84.46689777623905,2,-0.04456520029634703,15.557062374055386,368.42779874801636
nan,nan,311296,0.03527718171026208,0.3019042909145355,0.341064453125,0.37446290254592896,0.3953613340854645,0.3531982421875,34.064753198623656,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,152,0.00020717213114754098,1000.0,-35.10800407405557,2,-0.04709625169634819,11.719724947214127,370.1041488647461
373.98393698290283,45.94872008623082,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,373.5617287158966
nan,nan,313344,0.04344992754777195,0.33183592557907104,0.3704589903354645,0.4200683534145355,0.4393066465854645,0.39041748046875,34.169607961177825,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,153,0.0002065573770491803,1000.0,92.39700371061612,2,-0.04756885733222589,9.915717087686062,375.19085597991943
nan,nan,315392,0.03892857887112768,0.3185058534145355,0.35380858182907104,0.3988281190395355,0.43212890625,0.37581787109375,34.22848693132401,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,154,0.00020594262295081965,1000.0,98.24662760155296,2,-0.05119246787362499,9.498768542706966,376.8349766731262
nan,nan,317440,0.02656527165818261,0.24790039658546448,0.28071290254592896,0.32475584745407104,0.34868162870407104,0.3005126953125,34.071470165252684,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,155,0.00020532786885245897,1000.0,84.11923781722041,2,-0.043331804691115396,15.899547457695007,378.60216093063354
nan,nan,319488,0.03737096035765717,0.301513671875,0.3421874940395355,0.38984376192092896,0.43378907442092896,0.36683349609375,34.14390715360641,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,156,0.00020471311475409832,1000.0,213.58452608342265,2,-0.049740804539760576,12.722102612257004,380.3089847564697
nan,nan,321536,0.0456926042381383,0.3570800721645355,0.3868164122104645,0.438232421875,0.45947265625,0.410400390625,34.308640396595,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,157,0.0002040983606557377,1000.0,92.24188167243996,2,-0.04814690732455347,10.043457213044167,382.039776802063
352.4950214844925,57.87136504908439,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,385.59764981269836
nan,nan,323584,0.04464440176889184,0.33549803495407104,0.38959962129592896,0.4476074278354645,0.4571777284145355,0.407470703125,34.27818261384964,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,158,0.00020348360655737704,1000.0,69.11289358627599,2,-0.04920558191079181,8.837984342873096,387.3978009223938
nan,nan,325632,0.031593562193302206,0.28276365995407104,0.32177734375,0.3565429747104645,0.3792480528354645,0.3350830078125,34.20979732275009,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,159,0.0002028688524590164,1000.0,31.85677919815536,2,-0.044714966212632136,11.015900588035583,389.1243619918823
nan,nan,327680,0.051640359009616076,0.36943358182907104,0.41215819120407104,0.4549316465854645,0.4937500059604645,0.432568359375,34.14054964780807,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,160,0.00020225409836065574,1000.0,89.95352338323985,2,-0.047194751462666315,9.395700369775295,390.8241877555847
nan,nan,329728,0.029527009295270544,0.2635742127895355,0.2999023497104645,0.3534179627895355,0.37031251192092896,0.3218017578125,34.13956875801087,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,161,0.0002016393442622951,1000.0,155.49257544703084,2,-0.04457308473065495,14.088394394516945,392.5725088119507
nan,nan,331776,0.05319087795942323,0.37592774629592896,0.41547852754592896,0.48247069120407104,0.48896485567092896,0.44071044921875,34.40666582584381,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,162,0.0002010245901639344,1000.0,102.11683237956831,2,-0.04763752360013314,8.860609275102615,394.1842038631439
348.37942948147503,68.81074636966603,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,397.66696786880493
nan,nan,333824,0.0359963116927247,0.3128906190395355,0.3594726622104645,0.3880371153354645,0.40424805879592896,0.366162109375,34.19366470575333,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,163,0.00020040983606557376,1000.0,131.80473156634017,2,-0.05247335691819899,10.144124586880206,399.32769894599915
nan,nan,335872,0.040717617668269666,0.31879884004592896,0.36992186307907104,0.4247070252895355,0.44208985567092896,0.38887939453125,34.187540483474734,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,164,0.00019979508196721308,1000.0,200.76447580111284,2,-0.05230225068080472,10.572792372107505,400.98222184181213
nan,nan,337920,0.0469153791302233,0.34814453125,0.4110351502895355,0.4334960877895355,0.46875,0.4153564453125,34.29209603071213,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,165,0.00019918032786885243,1000.0,137.6318664958368,2,-0.04889638732711319,9.048099102079869,402.6591627597809
nan,nan,339968,0.027306971099460498,0.2548828125,0.2945312559604645,0.3307128846645355,0.3525390625,0.30816650390625,34.03993499279022,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,166,0.00019856557377049178,1000.0,55.06063766196942,2,-0.044997750574839304,17.56110410988331,404.3062369823456
nan,nan,342016,0.04892686737657641,0.35883790254592896,0.41020506620407104,0.4559082090854645,0.46040040254592896,0.421337890625,34.178362941741945,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,167,0.00019795081967213113,1000.0,193.4027389940669,3,-0.047698256571311506,9.543283651769162,405.9169397354126
393.5859576343837,61.674781087810864,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,409.3548138141632
nan,nan,344064,0.03916609415973653,0.31157225370407104,0.3507324159145355,0.40766602754592896,0.43461912870407104,0.3761474609375,34.15973490476608,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,168,0.00019733606557377048,1000.0,172.7864464990106,2,-0.04659029361209832,11.187889513373374,411.23937797546387
nan,nan,346112,0.04665252892737044,0.35029298067092896,0.3941406309604645,0.43183594942092896,0.46220701932907104,0.409619140625,34.23384182453155,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,169,0.00019672131147540983,1000.0,145.16851620323456,2,-0.05003431189397815,9.347288933396339,413.2093198299408
nan,nan,348160,0.045711856977868594,0.3431640565395355,0.39741212129592896,0.42817384004592896,0.46245115995407104,0.40780029296875,34.24156800508499,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,170,0.00019610655737704915,1000.0,51.49491807538482,2,-0.05162235615134705,9.398332798480988,414.9386377334595
nan,nan,350208,0.03754836571752094,0.3191894590854645,0.346923828125,0.4019531309604645,0.42622071504592896,0.37357177734375,34.27366001605988,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,171,0.0001954918032786885,1000.0,55.97095357662055,2,-0.05149558936536778,10.991904565691948,416.62745666503906
375.4977020378319,68.80845256841167,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,420.2031788825989
nan,nan,352256,0.03513917174059315,0.29472655057907104,0.33935546875,0.3799804747104645,0.3944335877895355,0.3521240234375,34.223155438899994,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,172,0.00019487704918032787,1000.0,73.5004616782418,2,-0.04936455458519049,12.287434640526772,422.21155190467834
nan,nan,354304,0.024692174546362366,0.22705078125,0.26655274629592896,0.3115234375,0.3296875059604645,0.28370361328125,34.10105767250061,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,173,0.00019426229508196717,1000.0,172.25327283388748,2,-0.04539268666994758,19.90129109323025,423.96858501434326
nan,nan,356352,0.06409532070392743,0.4090820252895355,0.44970703125,0.509521484375,0.5240722894668579,0.473095703125,34.30898985862732,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,174,0.00019364754098360654,1000.0,74.8442019633815,2,-0.0453545725584263,8.118955068290234,425.6194267272949
nan,nan,358400,0.03515964559701388,0.30522459745407104,0.3458496034145355,0.3775390684604645,0.3985351622104645,0.356787109375,34.13119747638702,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,175,0.0001930327868852459,1000.0,100.95216395348197,2,-0.0451065154717071,12.72662878036499,427.33556270599365
nan,nan,360448,0.04892941026919288,0.37260740995407104,0.4146972596645355,0.4515136778354645,0.48491209745407104,0.4309326171875,34.2375648021698,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,176,0.00019241803278688524,1000.0,72.02320277247063,2,-0.0503405413692235,9.138689248263836,429.00093483924866
377.47571503886127,56.82604695296461,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.6670489311218
nan,nan,362496,0.057049718946655045,0.38525390625,0.42656248807907104,0.48041993379592896,0.4947265684604645,0.44674072265625,34.29998066425323,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,177,0.0001918032786885246,1000.0,81.29225456420765,2,-0.05143014306377154,7.843178503215313,434.36679577827454
nan,nan,364544,0.05065765326289693,0.37788087129592896,0.4192871153354645,0.4620117247104645,0.46406251192092896,0.430810546875,34.19183896780014,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,178,0.00019118852459016394,1000.0,11.821544166952528,2,-0.05447181821218692,9.136212359368802,435.9981520175934
nan,nan,366592,0.04013810839387588,0.31352537870407104,0.3592773377895355,0.40644532442092896,0.4222168028354645,0.3753662109375,34.1207600235939,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,179,0.00019057377049180326,1000.0,131.22412367518376,2,-0.04749918765301118,9.259041583538055,437.61935782432556
nan,nan,368640,0.0371010806200502,0.3147949278354645,0.36176759004592896,0.4037109315395355,0.42070311307907104,0.375244140625,34.241422140598296,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,180,0.0001899590163934426,1000.0,135.70614871014152,2,-0.05398865255119745,11.92690663188696,439.2397587299347
nan,nan,370688,0.03942040976253338,0.3165527284145355,0.364990234375,0.4122070372104645,0.427001953125,0.38018798828125,34.2857542514801,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,181,0.00018934426229508193,1000.0,135.3158325834613,2,-0.051229855921701525,12.68109789043665,440.85247588157654
407.8480856145682,54.17551104740053,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,444.37211084365845
nan,nan,372736,0.03767367313703289,0.31635743379592896,0.3492187559604645,0.39726561307907104,0.42041015625,0.37081298828125,34.13014515638351,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,182,0.00018872950819672128,1000.0,97.87422518324307,2,-0.05045538734702859,10.408997713029384,446.14444875717163
nan,nan,374784,0.03843248094490263,0.31708985567092896,0.36567384004592896,0.38837891817092896,0.43364256620407104,0.3761962890625,34.30892701148987,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,183,0.00018811475409836063,1000.0,98.07216475668093,2,-0.05173219559364952,12.494671158492565,447.970144033432
nan,nan,376832,0.047476746414031365,0.3562988340854645,0.40966796875,0.45166015625,0.4774414002895355,0.42376708984375,34.16864663362503,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,184,0.00018749999999999998,1000.0,127.49079202653044,2,-0.050954760363674724,10.083457559347153,449.8371489048004
nan,nan,378880,0.04872413111224887,0.35380858182907104,0.39545899629592896,0.45170897245407104,0.46879881620407104,0.41744384765625,34.23376554250717,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,185,0.00018688524590163933,1000.0,202.79016548698638,2,-0.049198664451250804,10.230077156424523,451.8128888607025
nan,nan,380928,0.045189488654432355,0.35737305879592896,0.39628905057907104,0.443603515625,0.45610350370407104,0.41334228515625,34.26549091339111,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,186,0.00018627049180327867,1000.0,85.48612555168062,2,-0.05187517787562683,10.734382279217243,453.7387478351593
398.39658364457256,52.29839152206334,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,457.5283079147339
nan,nan,382976,0.041515129945764784,0.341064453125,0.38422852754592896,0.42143553495407104,0.443603515625,0.3975830078125,34.20091761350632,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,187,0.00018565573770491805,1000.0,172.05142207956442,2,-0.049105781046091576,9.943795630335808,459.3716387748718
nan,nan,385024,0.03921709196147276,0.3238281309604645,0.35820311307907104,0.39750975370407104,0.4231933653354645,0.37568359375,34.317366373538974,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,188,0.00018504098360655735,1000.0,186.00018948941874,3,-0.04899747697054409,13.70908739566803,461.6224718093872
nan,nan,387072,0.0368537801419734,0.32304686307907104,0.3617187440395355,0.39482420682907104,0.41791993379592896,0.37437744140625,34.05973122119904,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,189,0.00018442622950819672,1000.0,46.09901014696832,2,-0.052078994957264514,11.503792271018028,463.43475794792175
nan,nan,389120,0.04433797483870876,0.353759765625,0.389404296875,0.42231446504592896,0.44414061307907104,0.40240478515625,34.37321618795395,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,190,0.00018381147540983602,1000.0,205.5470382942071,2,-0.05221190657175612,11.549656718969345,465.0801827907562
nan,nan,391168,0.04015647187334252,0.3240722715854645,0.37109375,0.42119139432907104,0.4232421815395355,0.38489990234375,34.1854936003685,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,191,0.0001831967213114754,1000.0,162.56836069289307,2,-0.05002696441952139,11.843651133775712,466.7661597728729
378.8554878521437,70.18615927090293,391168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,470.27924370765686
nan,nan,393216,0.05662624219621648,0.38984376192092896,0.419921875,0.474365234375,0.4927734434604645,0.44422607421875,34.27228217124939,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,192,0.00018258196721311474,1000.0,140.38119091927877,2,-0.04879436089977389,9.112652990967035,471.9431366920471
nan,nan,395264,0.04879616319158231,0.3587890565395355,0.41411131620407104,0.4598144590854645,0.47260743379592896,0.42633056640625,34.2598134636879,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,193,0.0001819672131147541,1000.0,174.66631049792085,2,-0.05140548162162304,10.179393468797207,473.61463499069214
nan,nan,397312,0.041488037112139865,0.34184569120407104,0.3607421815395355,0.41357421875,0.43720704317092896,0.38834228515625,34.38468840122223,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,194,0.00018135245901639344,1000.0,112.9603489981032,2,-0.05270542093203403,11.247728125751019,475.22704696655273
nan,nan,399360,0.04520178663733532,0.34428709745407104,0.39375001192092896,0.4398437440395355,0.45390623807907104,0.40794677734375,34.244204986095426,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,195,0.0001807377049180328,1000.0,177.15000125325474,2,-0.051992011029506104,11.087868760526181,476.9930577278137
nan,nan,401408,0.04680063337800675,0.35600584745407104,0.39311522245407104,0.43388670682907104,0.4500488340854645,0.40826416015625,34.225204622745515,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,196,0.0001801229508196721,1000.0,84.37942601756548,2,-0.04984182849584613,9.791604197025299,479.50163984298706
425.76391441342895,52.80907138438896,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,483.4798069000244
nan,nan,403456,0.03842887382197659,0.31884765625,0.363037109375,0.39716798067092896,0.4219726622104645,0.37525634765625,34.329843485355376,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,197,0.00017950819672131146,1000.0,85.22911961797018,2,-0.04710784143244382,13.114781379699707,485.33502078056335
nan,nan,405504,0.04026163090893533,0.3285156190395355,0.37690430879592896,0.407958984375,0.42866212129592896,0.38551025390625,34.219182550907135,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,198,0.0001788934426229508,1000.0,145.809273333043,2,-0.05163738536066376,11.897231207787991,499.2498528957367
nan,nan,407552,0.052667885799746725,0.3775390684604645,0.41816407442092896,0.4598144590854645,0.4817871153354645,0.434326171875,34.18435652256012,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,199,0.00017827868852459013,1000.0,232.23966651845242,2,-0.050819731297087854,9.640764132142067,511.2224519252777
nan,nan,409600,0.05795298906814424,0.4073242247104645,0.446533203125,0.48261719942092896,0.5005859136581421,0.45926513671875,34.451630687713624,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,200,0.00017766393442622948,1000.0,151.26940075985317,2,-0.049904638866428284,7.160985308140516,523.0301058292389
nan,nan,411648,0.05315791410612292,0.3890136778354645,0.42866212129592896,0.46098631620407104,0.48627930879592896,0.4412353515625,34.23552258014679,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,201,0.00017704918032786883,1000.0,190.08973613666353,2,-0.0509331195440609,8.618316152691841,534.9014270305634
395.0582162553281,29.377893056929018,411648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,558.8128027915955
nan,nan,413696,0.03931859585136408,0.32148438692092896,0.36347657442092896,0.4153808653354645,0.4214843809604645,0.38045654296875,34.27339993715286,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,202,0.00017643442622950818,1000.0,231.18332361060425,2,-0.05066612065420486,11.480780884623528,568.6880967617035
nan,nan,415744,0.025745757404365577,0.23862305283546448,0.2696777284145355,0.3172851502895355,0.33564454317092896,0.2903076171875,34.08551067113876,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,203,0.00017581967213114755,1000.0,88.38319166467461,2,-0.0479651269983151,16.192071630060674,599.7590489387512
nan,nan,417792,0.03039269417349715,0.27275389432907104,0.31318360567092896,0.35649412870407104,0.3642578125,0.32667236328125,34.11007741689682,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,204,0.0001752049180327869,1000.0,129.75136275674404,2,-0.046782731161511035,17.133920864760874,608.3880939483643
nan,nan,419840,0.061756709050678184,0.389892578125,0.44111329317092896,0.49287110567092896,0.4962402284145355,0.455029296875,34.50777031183243,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,205,0.0001745901639344262,1000.0,224.4680553575161,2,-0.04729078079399187,8.976545163989067,617.1108057498932
nan,nan,421888,0.03992707297293237,0.31694334745407104,0.384521484375,0.4163574278354645,0.42509764432907104,0.38572998046875,34.13317039012909,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,206,0.00017397540983606557,1000.0,155.74823166362495,2,-0.05127080707752611,11.566642041504384,624.7757017612457
402.0259282163832,61.14859386747749,421888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,639.5316827297211
nan,nan,423936,0.05367107581841992,0.3954101502895355,0.43256837129592896,0.482666015625,0.49150389432907104,0.450537109375,34.188310503959656,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,207,0.00017336065573770487,1000.0,73.2943111005861,2,-0.05249586495192489,10.28319460451603,649.3646278381348
nan,nan,425984,0.043994617409043715,0.3470703065395355,0.38090819120407104,0.4219726622104645,0.4388671815395355,0.39720458984375,34.12719640731812,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,208,0.00017274590163934424,1000.0,164.236103629673,2,-0.051956648990744723,10.446116998791695,659.2613687515259
nan,nan,428032,0.032756208656792296,0.28486329317092896,0.32426756620407104,0.3724609315395355,0.3822265565395355,0.34095458984375,34.100450813770294,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,209,0.0001721311475409836,1000.0,104.80679061386435,3,-0.047721939782786646,14.671938209235668,667.2238609790802
nan,nan,430080,0.04828030969511019,0.36103516817092896,0.4256347715854645,0.4521484375,0.457275390625,0.4240234375,34.19559412002563,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,210,0.00017151639344262294,1000.0,147.87378373015045,2,-0.0520978221349651,9.67333943247795,675.7869598865509
344.34591678890376,65.58568361939126,430080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,689.0311889648438
nan,nan,432128,0.060408692123019136,0.40717774629592896,0.448486328125,0.47832030057907104,0.4986816346645355,0.45816650390625,34.42488943338394,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,211,0.0001709016393442623,1000.0,174.24477712235432,2,-0.046118627820396794,9.341937078535556,697.1243526935577
nan,nan,434176,0.04114449422850157,0.337158203125,0.38496094942092896,0.4090332090854645,0.4278808534145355,0.38975830078125,34.285276329517366,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,212,0.00017028688524590164,1000.0,158.0858318527936,2,-0.04959355308383238,12.09834071546793,705.3451547622681
nan,nan,436224,0.04286617240213673,0.35078126192092896,0.40751951932907104,0.42915040254592896,0.4457031190395355,0.40828857421875,34.08970692157745,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,213,0.00016967213114754099,1000.0,137.01975988467368,2,-0.0508825326745864,10.258031763136387,713.363303899765
nan,nan,438272,0.054399683781230126,0.37836915254592896,0.4273437559604645,0.47553712129592896,0.4873046875,0.442138671875,34.263170433044436,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,214,0.0001690573770491803,1000.0,144.36096063854575,2,-0.0478786191684776,9.37893635481596,724.9716229438782
nan,nan,440320,0.05269924708263716,0.39750975370407104,0.4344238340854645,0.4749999940395355,0.4627929627895355,0.442431640625,34.26730618476868,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,215,0.00016844262295081966,1000.0,192.40106174251218,2,-0.048882304175640455,9.091949962079525,733.7728128433228
401.5992826211421,72.5992517641609,440320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,750.8844497203827
nan,nan,442368,0.03936484114310588,0.3143554627895355,0.3633789122104645,0.40107423067092896,0.419677734375,0.37462158203125,34.17408742904663,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,216,0.00016782786885245898,1000.0,188.02294522800213,2,-0.046855333475104996,11.175098747015,761.8822736740112
nan,nan,444416,0.03558068000056665,0.3006835877895355,0.357421875,0.39165037870407104,0.40605467557907104,0.36395263671875,34.10951204299927,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,217,0.00016721311475409833,1000.0,125.01653090063859,2,-0.04786511948332191,13.731871174275875,771.9419558048248
nan,nan,446464,0.04135280418850016,0.3367675840854645,0.37617188692092896,0.4219726622104645,0.4319824278354645,0.3917236328125,34.19547281265259,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,218,0.00016659836065573768,1000.0,109.04223132152956,2,-0.052018187547218986,11.953351059556008,785.0674297809601
nan,nan,448512,0.04818289587128675,0.36137694120407104,0.41108399629592896,0.4368652403354645,0.4520019590854645,0.41533203125,34.18027663230896,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,219,0.00016598360655737702,1000.0,134.54346716920782,2,-0.05096377767185913,12.10419084429741,792.3241147994995
nan,nan,450560,0.041600919652410084,0.34492188692092896,0.38749998807907104,0.4134765565395355,0.43266600370407104,0.39464111328125,34.09466712474823,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,220,0.0001653688524590164,1000.0,95.32968204050707,2,-0.0524539552628994,13.274121975898742,800.5696687698364
373.9538334631016,60.27923038604044,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,814.8721888065338
nan,nan,452608,0.04460617785080103,0.34648436307907104,0.40766602754592896,0.44218748807907104,0.4517578184604645,0.41202392578125,34.190535974502566,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,221,0.00016475409836065575,1000.0,86.5441312138511,2,-0.05058922458556481,11.674230897426606,821.9536337852478
nan,nan,454656,0.05310945718883886,0.37958985567092896,0.4267578125,0.46538084745407104,0.4820312559604645,0.43843994140625,34.219330513477324,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,222,0.0001641393442622951,1000.0,138.83478790340195,2,-0.05186364511318971,9.604914888739586,837.8054049015045
nan,nan,456704,0.05218929982584086,0.367431640625,0.4227050840854645,0.46635740995407104,0.4681640565395355,0.43116455078125,34.221673822402956,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,223,0.00016352459016393442,1000.0,162.30876200454514,2,-0.048688479905831625,9.205809420347213,846.0329747200012
nan,nan,458752,0.03516951226265519,0.306884765625,0.35175782442092896,0.388427734375,0.4013671875,0.362109375,34.12254412174225,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,224,0.00016290983606557377,1000.0,147.49408763075263,2,-0.04944874367211014,12.729245410859585,854.9541146755219
nan,nan,460800,0.04655148704405292,0.35371094942092896,0.3919921815395355,0.4361816346645355,0.443115234375,0.40625,34.255115032196045,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,225,0.0001622950819672131,1000.0,150.93483136921628,2,-0.05225774157006526,10.831287010014057,864.2796218395233
393.0943023307636,59.93103256531824,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,878.767345905304
nan,nan,462848,0.043724219823343444,0.3482421934604645,0.3948730528354645,0.4317382872104645,0.42900389432907104,0.40096435546875,34.33895888328552,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,226,0.00016168032786885244,1000.0,123.36329241030927,2,-0.053549153558560644,12.446034479141236,887.4363708496094
nan,nan,464896,0.0405485782881442,0.31489259004592896,0.3719238340854645,0.4140625,0.4334472715854645,0.38358154296875,34.09448177814484,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,227,0.0001610655737704918,1000.0,129.476973905364,2,-0.05178605935943779,11.937835425138474,895.6498308181763
nan,nan,466944,0.05048412046598969,0.3707519471645355,0.42988282442092896,0.47172850370407104,0.47187501192092896,0.4360595703125,34.24999439716339,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,228,0.00016045081967213114,1000.0,166.4654282417813,2,-0.04974694174452452,10.306851732730866,905.3071548938751
