eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,274432,0.02832556061948708,0.12646484375,0.11704101413488388,0.06093750149011612,0.06298828125,0.076171875,0.08271484076976776,0.08842773735523224,0.09023437649011612,0.10468749701976776,0.09409179538488388,0.076904296875,0.08041992038488388,0.08247070014476776,0.0751953125,0.07827148586511612,0.06166992336511612,0.084918212890625,136.62744674682617,0.4814197147265077,134,0.00021823770491803278,1000.0,-55.30231185503773,2,-0.09457026618329109,13.355324149131775,1079.2571399211884
nan,nan,276480,0.03421228805782448,0.15219727158546448,0.14785155653953552,0.083251953125,0.08725585788488388,0.09389648586511612,0.10283203423023224,0.10478515923023224,0.11098632961511612,0.12802734971046448,0.107177734375,0.10175780951976776,0.09877929836511612,0.10146484524011612,0.09653320163488388,0.090087890625,0.08945312350988388,0.1060211181640625,136.6215982913971,0.4509625262580812,135,0.0002176229508196721,1000.0,25.932673882606352,2,-0.06889960698608774,8.679338358342648,1085.024924993515
nan,nan,278528,0.019082975129276748,0.07290039211511612,0.07036133110523224,0.03457031399011612,0.03330077975988388,0.041259765625,0.04106445237994194,0.04584961012005806,0.04643554612994194,0.06660155951976776,0.05424804612994194,0.044677734375,0.0458984375,0.04814453050494194,0.04106445237994194,0.04155273362994194,0.03515625,0.04769287109375,136.76988701820375,0.5194652245845646,136,0.00021700819672131145,1000.0,-303.2646074082908,2,-0.11089403625519481,31.29720098078251,1090.7216460704803
nan,nan,280576,0.02740767857849278,0.12470702826976776,0.11796875298023224,0.06328125298023224,0.06362304836511612,0.06987304985523224,0.08447265625,0.08920898288488388,0.08974609524011612,0.09731445461511612,0.08222655951976776,0.07416991889476776,0.07534179836511612,0.0732421875,0.07114257663488388,0.07314453274011612,0.06552734225988388,0.0821868896484375,136.6987676143646,0.46985866157338024,137,0.0002163934426229508,1000.0,-69.99098701172176,2,-0.10499392107885797,12.472534382343293,1096.4340989589691
-1.2687565710002773,62.40769056759426,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1108.4039931297302
nan,nan,282624,0.032717934789980065,0.13808593153953552,0.13286133110523224,0.081787109375,0.07807616889476776,0.09072265774011612,0.09726562350988388,0.108642578125,0.11020507663488388,0.12250976264476776,0.09238281100988388,0.09125976264476776,0.09287109225988388,0.094970703125,0.09658203274011612,0.08925781399011612,0.08071289211511612,0.0998870849609375,136.48281259536742,0.42973761139437555,138,0.00021577868852459012,1000.0,-63.8859901749132,2,-0.06267384044040228,9.369932359457016,1114.1542358398438
nan,nan,284672,0.023395105969757423,0.095703125,0.09121093899011612,0.04233398288488388,0.05029296875,0.05522460862994194,0.068115234375,0.06342773139476776,0.07138671725988388,0.07631836086511612,0.06645508110523224,0.06396484375,0.05712890625,0.06337890774011612,0.05756836012005806,0.05874023586511612,0.047119140625,0.0642730712890625,136.6136577129364,0.478445885842666,139,0.00021516393442622947,1000.0,-125.44653850604263,2,-0.09772311006381643,18.094488458335398,1119.8791108131409
nan,nan,286720,0.029615855922747868,0.12680664658546448,0.12236328423023224,0.06782226264476776,0.07407226413488388,0.07421875,0.07968749850988388,0.087158203125,0.09326171875,0.10874023288488388,0.09428711235523224,0.08754882961511612,0.08686523139476776,0.08540038764476776,0.08525390923023224,0.07758788764476776,0.07304687798023224,0.089007568359375,136.84966611862183,0.4449428656604141,140,0.00021454918032786884,1000.0,-48.18788498625805,2,-0.07731841063359753,12.915637685358524,1125.4656398296356
nan,nan,288768,0.028725754106380917,0.12661132216453552,0.11455078423023224,0.06401367485523224,0.0634765625,0.07758788764476776,0.08242187649011612,0.08925781399011612,0.08818359673023224,0.10341797024011612,0.08754882961511612,0.08237304538488388,0.07436523586511612,0.07602538913488388,0.07612304389476776,0.07309570163488388,0.06640625,0.0840911865234375,136.46873593330383,0.4990181727334857,141,0.0002139344262295082,1000.0,-64.27957343514393,2,-0.09746682102268096,12.045372547209263,1131.1227140426636
nan,nan,290816,0.031792795992259926,0.14116211235523224,0.13193359971046448,0.07333984225988388,0.080810546875,0.08969726413488388,0.09765625,0.10336913913488388,0.106201171875,0.11513672024011612,0.09550781548023224,0.08930663764476776,0.090576171875,0.08627929538488388,0.08271484076976776,0.081298828125,0.07236327975988388,0.0960845947265625,136.7316400051117,0.44026231109164654,142,0.00021331967213114754,1000.0,-113.95399569966311,2,-0.08524391021346674,7.8492876008152965,1137.0240008831024
-12.52718947917852,73.62996856162405,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1148.977518081665
nan,nan,292864,0.028706481739391165,0.13261719048023224,0.12016601860523224,0.07275390625,0.06303711235523224,0.068359375,0.08256836235523224,0.083984375,0.088623046875,0.11093749850988388,0.093017578125,0.08271484076976776,0.07900390774011612,0.08051757514476776,0.08261718600988388,0.07163085788488388,0.06386718899011612,0.0860260009765625,136.62053952217101,0.44921051817946134,143,0.0002127049180327869,1000.0,-76.1919494913322,2,-0.08364120955229737,11.199148124456405,1154.7029690742493
nan,nan,294912,0.037544993283881924,0.16054686903953552,0.15361328423023224,0.09199218451976776,0.09443359076976776,0.10488281399011612,0.110107421875,0.11430664360523224,0.12299804389476776,0.14975586533546448,0.12368164211511612,0.11655273288488388,0.11249999701976776,0.11713866889476776,0.11240234225988388,0.10434570163488388,0.09467773139476776,0.1177459716796875,136.95385684967042,0.43266761577688156,144,0.0002120901639344262,1000.0,-28.340740087858002,2,-0.08862275221617892,7.802765248715877,1160.244854927063
nan,nan,296960,0.035824507023971816,0.17084960639476776,0.15815429389476776,0.07646484673023224,0.08623047173023224,0.08652343600988388,0.10092773288488388,0.09912109375,0.10527344048023224,0.14921875298023224,0.12690429389476776,0.11474609375,0.10537109524011612,0.10786132514476776,0.11113281548023224,0.098388671875,0.08364257961511612,0.1113006591796875,136.8086075782776,0.45084731369279324,145,0.00021147540983606556,1000.0,-27.34577249370561,2,-0.08288770821527577,7.1126053661108015,1165.7758960723877
nan,nan,299008,0.02491322526384465,0.10844726860523224,0.103759765625,0.04873047024011612,0.05351562425494194,0.06181640550494194,0.06508789211511612,0.06572265923023224,0.07236327975988388,0.085693359375,0.0810546875,0.07241211086511612,0.07407226413488388,0.0712890625,0.06464843451976776,0.06284179538488388,0.05244140699505806,0.0714935302734375,136.64260797500611,0.4699864843627438,146,0.00021086065573770488,1000.0,-28.47786541024399,3,-0.08760912438592641,15.985914279520511,1171.5623989105225
nan,nan,301056,0.024020878963528957,0.10112304985523224,0.1025390625,0.04819335788488388,0.04990234225988388,0.05971679836511612,0.06254883110523224,0.06821288913488388,0.06142578274011612,0.08510742336511612,0.07919921725988388,0.06987304985523224,0.06074218824505806,0.06293945014476776,0.06396484375,0.05698242038488388,0.04648437350988388,0.0674346923828125,136.54656324386596,0.45447138356976213,147,0.00021024590163934423,1000.0,-123.89801803623656,2,-0.09934377504105214,16.919117487967014,1177.4293150901794
-68.7881491215553,106.07172415712438,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1189.4349281787872
nan,nan,303104,0.027077769463903677,0.11196289211511612,0.11601562798023224,0.05908203125,0.056396484375,0.07119140774011612,0.07060547173023224,0.07661132514476776,0.08554687350988388,0.09912109375,0.08779297024011612,0.07475586235523224,0.078125,0.07773437350988388,0.0732421875,0.06689453125,0.05390625074505806,0.0786865234375,136.62193069458007,0.4651919125113636,148,0.00020963114754098358,1000.0,-34.1840025203619,2,-0.07509211064025294,12.065475979447365,1195.0740430355072
nan,nan,305152,0.027266825799779328,0.12949219346046448,0.11982421576976776,0.05263672024011612,0.05307617038488388,0.06928710639476776,0.07114257663488388,0.076171875,0.07783202826976776,0.10126952826976776,0.09389648586511612,0.08208008110523224,0.07529296725988388,0.07358398288488388,0.072265625,0.07143554836511612,0.05849609524011612,0.0798614501953125,136.732999420166,0.479218162689358,149,0.00020901639344262293,1000.0,-44.789957768357425,2,-0.0892101764169638,12.584343464672566,1200.5653579235077
nan,nan,307200,0.02769891008047125,0.12075195461511612,0.12006835639476776,0.059326171875,0.06391601264476776,0.072265625,0.07548828423023224,0.084228515625,0.08330078423023224,0.10600586235523224,0.08891601860523224,0.07827148586511612,0.07558593899011612,0.08237304538488388,0.07866211235523224,0.06538085639476776,0.06181640550494194,0.0822723388671875,136.52109904289244,0.4638098620809615,150,0.00020840163934426228,1000.0,-32.07389768627105,2,-0.08823250563000329,12.448498195409774,1206.0300929546356
nan,nan,309248,0.03230600035567477,0.13393554091453552,0.13432617485523224,0.07368163764476776,0.077880859375,0.08798827975988388,0.09746094048023224,0.09965820610523224,0.1025390625,0.11699219048023224,0.10551758110523224,0.08984375,0.09877929836511612,0.09291992336511612,0.09550781548023224,0.0810546875,0.08164062350988388,0.09810791015625,136.65041337013244,0.47092412165366115,151,0.00020778688524590163,1000.0,-73.15665240211533,2,-0.10804567327722907,11.045516650378705,1211.7764520645142
nan,nan,311296,0.032136323474514936,0.14975586533546448,0.13505859673023224,0.0712890625,0.07363281399011612,0.08613280951976776,0.08574219048023224,0.09467773139476776,0.09526367485523224,0.12407226860523224,0.11289062350988388,0.09853515774011612,0.09531249850988388,0.09365234524011612,0.089599609375,0.08378906548023224,0.07475586235523224,0.097760009765625,136.55032444000244,0.4413548727054149,152,0.00020717213114754098,1000.0,-44.63718260520997,2,-0.06383255101682153,7.774671341478824,1217.586394071579
-7.424052498810442,145.49621419008832,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1229.4739789962769
nan,nan,313344,0.035081474908474776,0.15253905951976776,0.14936523139476776,0.07949218899011612,0.07827148586511612,0.09218750149011612,0.1025390625,0.10654296725988388,0.10556640475988388,0.14248046278953552,0.12783202528953552,0.1171875,0.111328125,0.107666015625,0.10205078125,0.097412109375,0.08466796576976776,0.109820556640625,136.72633213996886,0.4442811755463481,153,0.0002065573770491803,1000.0,-6.744145760489289,2,-0.08858183665724936,7.174563051760197,1235.108866930008
nan,nan,315392,0.02510685542729334,0.11284179985523224,0.09926757961511612,0.04877929762005806,0.050537109375,0.06074218824505806,0.06718750298023224,0.065185546875,0.074462890625,0.09663085639476776,0.08315429836511612,0.06547851860523224,0.06855468451976776,0.07221679389476776,0.0673828125,0.05976562574505806,0.0546875,0.0716796875,136.70258741378785,0.4789719568565488,154,0.00020594262295081965,1000.0,8.619811780151252,2,-0.09598042554571293,11.916727311909199,1240.831286907196
nan,nan,317440,0.030103536124079254,0.13774414360523224,0.13286133110523224,0.06254883110523224,0.06621094048023224,0.07548828423023224,0.08544921875,0.08637695014476776,0.09150390326976776,0.117919921875,0.10292968899011612,0.09541015326976776,0.0859375,0.08266601711511612,0.08310546725988388,0.07607422024011612,0.06577148288488388,0.0904998779296875,136.71811485290527,0.4715648695360869,155,0.00020532786885245897,1000.0,-77.67254806453974,2,-0.08829123406030703,11.76096817702055,1246.5361700057983
nan,nan,319488,0.033786728989980475,0.13662108778953552,0.13740234076976776,0.08349609375,0.08652343600988388,0.08950195461511612,0.10366211086511612,0.10585937649011612,0.11044921725988388,0.119384765625,0.10888671875,0.10234375298023224,0.09218750149011612,0.096923828125,0.09291992336511612,0.090576171875,0.083740234375,0.1025299072265625,136.6640058040619,0.4450183301232755,156,0.00020471311475409832,1000.0,-34.37747853113881,2,-0.09845864888338837,8.141794788837434,1252.4076900482178
nan,nan,321536,0.029377231699618277,0.12290038913488388,0.11474609375,0.06220703199505806,0.06640625,0.07109375298023224,0.08432617038488388,0.08974609524011612,0.09477539360523224,0.103759765625,0.09389648586511612,0.08818359673023224,0.08388672024011612,0.08417968451976776,0.08403320610523224,0.07094726711511612,0.07260742038488388,0.08673095703125,136.58253221511842,0.42956780469976363,157,0.0002040983606557377,1000.0,4.031771208350939,2,-0.09033862989454064,9.528094470500946,1258.1763761043549
17.586971548919045,84.75044375123383,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1270.0461599826813
nan,nan,323584,0.03903302171602263,0.17031249403953552,0.16791991889476776,0.09194336086511612,0.09331054985523224,0.10659179836511612,0.11484374850988388,0.12368164211511612,0.130615234375,0.14995117485523224,0.13779297471046448,0.124755859375,0.11079101264476776,0.12006835639476776,0.11176757514476776,0.10952148586511612,0.09565429389476776,0.1224700927734375,136.9931921005249,0.4187476329971105,158,0.00020348360655737704,1000.0,34.96724819643778,2,-0.09597273856634274,4.751284868270159,1275.7251479625702
nan,nan,325632,0.028921207165876695,0.11000976711511612,0.11503906548023224,0.06503906100988388,0.06855468451976776,0.07905273139476776,0.09013672173023224,0.09868164360523224,0.10405273735523224,0.10708007961511612,0.08598633110523224,0.08164062350988388,0.07685546576976776,0.08261718600988388,0.07622070610523224,0.07353515923023224,0.07060547173023224,0.0865692138671875,136.58540172576903,0.48985682912170886,159,0.0002028688524590164,1000.0,-49.409533038183,2,-0.11346573071205057,8.085728339850903,1281.4314370155334
nan,nan,327680,0.025371370251014012,0.10761718451976776,0.09555663913488388,0.05820312350988388,0.05292968824505806,0.061279296875,0.07197265326976776,0.07392577826976776,0.07763671875,0.08486328274011612,0.07851562649011612,0.07431640475988388,0.06894531100988388,0.06816406548023224,0.06440429389476776,0.062255859375,0.05268554762005806,0.0720794677734375,136.5432514190674,0.4898328337352723,160,0.00020225409836065574,1000.0,-34.18994726287961,2,-0.13289188936178106,13.859816935658454,1287.152221918106
nan,nan,329728,0.02371181840662757,0.09912109375,0.10019531100988388,0.04746093600988388,0.04082031175494194,0.05122070387005806,0.06601562350988388,0.06118164211511612,0.061767578125,0.08881835639476776,0.07822265475988388,0.06728515774011612,0.06069336086511612,0.06728515774011612,0.06816406548023224,0.05791015550494194,0.05000000074505806,0.0666351318359375,136.4720163345337,0.47468459652736783,161,0.0002016393442622951,1000.0,-72.767735082096,2,-0.14205028653959745,14.648539781570435,1293.0271809101105
nan,nan,331776,0.03082938265397388,0.12236328423023224,0.12583008408546448,0.06630859524011612,0.07138671725988388,0.08027343451976776,0.08906249701976776,0.09775390475988388,0.10737304389476776,0.11538086086511612,0.09965820610523224,0.08955077826976776,0.09077148139476776,0.08847656100988388,0.08559570461511612,0.078369140625,0.06728515774011612,0.0922149658203125,136.6180458545685,0.4644438390154392,162,0.0002010245901639344,1000.0,-92.43524166048853,2,-0.09703094258147757,7.156161242723465,1298.8671081066132
96.31074748525053,60.026218777429385,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1310.7569479942322
nan,nan,333824,0.02737923078420863,0.119140625,0.10532226413488388,0.05756836012005806,0.06186523288488388,0.0712890625,0.08085937798023224,0.084228515625,0.09189452975988388,0.10039062798023224,0.08334960788488388,0.07573242485523224,0.06884765625,0.07841797173023224,0.07080078125,0.0673828125,0.05927734449505806,0.07977294921875,136.63317594528198,0.4760410304181278,163,0.00020040983606557376,1000.0,29.327663714189676,2,-0.09432409693254158,11.887073104083537,1316.6068987846375
nan,nan,335872,0.03419196738741448,0.15410156548023224,0.14165039360523224,0.07797851413488388,0.07807616889476776,0.09072265774011612,0.10161133110523224,0.10996093600988388,0.11635742336511612,0.13408203423023224,0.11171875149011612,0.10478515923023224,0.10107421875,0.10004882514476776,0.09560547024011612,0.08461914211511612,0.08198241889476776,0.1052734375,137.0368980884552,0.45341323162429037,164,0.00019979508196721308,1000.0,-53.774835596774324,2,-0.07105620243237354,6.671581819653511,1322.2061078548431
nan,nan,337920,0.036933174731893816,0.16679687798023224,0.15625,0.08525390923023224,0.09091796725988388,0.10385742038488388,0.10966797173023224,0.11728515475988388,0.12216796725988388,0.14521484076976776,0.12631836533546448,0.11533202975988388,0.11147461086511612,0.11020507663488388,0.10112304985523224,0.10078124701976776,0.08974609524011612,0.1157745361328125,136.81419324874878,0.4266009365208447,165,0.00019918032786885243,1000.0,-133.49808652429022,2,-0.10290991723595652,7.892935901135206,1327.9427869319916
nan,nan,339968,0.03352276676578185,0.15087890625,0.14960937201976776,0.076416015625,0.08413086086511612,0.09428711235523224,0.10239257663488388,0.11655273288488388,0.12368164211511612,0.12836913764476776,0.10512695461511612,0.09755859524011612,0.08583984524011612,0.09365234524011612,0.09404297173023224,0.08403320610523224,0.074951171875,0.10384521484375,136.58339948654174,0.42592969532124697,166,0.00019856557377049178,1000.0,49.48534175701281,2,-0.07044816132984125,6.811939875781536,1333.88792014122
nan,nan,342016,0.032026987522658604,0.14760741591453552,0.12846679985523224,0.06948242336511612,0.07319335639476776,0.08344726264476776,0.08896484225988388,0.10268554836511612,0.108642578125,0.11967773735523224,0.10898437350988388,0.10097656399011612,0.09028320014476776,0.09365234524011612,0.09711913764476776,0.08466796576976776,0.07612304389476776,0.0983734130859375,136.7261476993561,0.43059109691530467,167,0.00019795081967213113,1000.0,85.43476043635833,3,-0.08813476701907348,5.398424620181322,1339.6717779636383
73.37773740325083,88.60145182863357,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1351.6151270866394
nan,nan,344064,0.02062406524146354,0.07622070610523224,0.07265625149011612,0.04130859300494194,0.04374999925494194,0.05410156399011612,0.056396484375,0.06533203274011612,0.057861328125,0.07119140774011612,0.06196289137005806,0.05278320237994194,0.04702148586511612,0.05332031100988388,0.04848632961511612,0.04750976711511612,0.03837890550494194,0.055517578125,136.3635573387146,0.5695052160648629,168,0.00019733606557377048,1000.0,-231.27216613149406,2,-0.08715454994526226,21.320682454109193,1357.479896068573
nan,nan,346112,0.027626612279527764,0.11953125149011612,0.10820312798023224,0.05610351637005806,0.062744140625,0.07475586235523224,0.0810546875,0.08549804985523224,0.095458984375,0.0966796875,0.08525390923023224,0.07700195163488388,0.07416991889476776,0.076416015625,0.079833984375,0.06757812201976776,0.06259765475988388,0.0814300537109375,136.69903450012208,0.45252013630233706,169,0.00019672131147540983,1000.0,8.423057407522116,2,-0.07960720890114317,7.119236991554499,1363.0759060382843
nan,nan,348160,0.03661898321370245,0.17177733778953552,0.17031249403953552,0.08295898139476776,0.08984375,0.09526367485523224,0.10732422024011612,0.12075195461511612,0.11650390923023224,0.14785155653953552,0.11884765326976776,0.10444335639476776,0.11064453423023224,0.10712890326976776,0.10795898735523224,0.09829101711511612,0.08525390923023224,0.114697265625,136.75889897346497,0.4462678898125887,170,0.00019610655737704915,1000.0,-105.51409189128131,2,-0.10086276831279975,6.435951316356659,1368.7744870185852
nan,nan,350208,0.027569332206257968,0.12553711235523224,0.11733398586511612,0.05605468899011612,0.05942382663488388,0.06948242336511612,0.08466796576976776,0.086669921875,0.09394530951976776,0.10615234076976776,0.07880859076976776,0.07387695461511612,0.07553710788488388,0.06806640326976776,0.06743164360523224,0.05742187425494194,0.05415039137005806,0.0796600341796875,136.75935578346252,0.45833020443096756,171,0.0001954918032786885,1000.0,94.75270936666237,2,-0.06947983796708286,5.416269592940807,1374.574234008789
56.838172441566826,161.49157112793932,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1386.4676609039307
nan,nan,352256,0.031336428229042215,0.15107421576976776,0.13686522841453552,0.06684570014476776,0.06889648735523224,0.08652343600988388,0.08940429985523224,0.10507812350988388,0.11679687350988388,0.11782226711511612,0.09321288764476776,0.081787109375,0.078125,0.08442382514476776,0.08598633110523224,0.08037109673023224,0.06752929836511612,0.09442138671875,136.6664523601532,0.4206109295133501,172,0.00019487704918032787,1000.0,-126.93733938298732,2,-0.10568631483765785,8.64082647934556,1392.4189629554749
nan,nan,354304,0.03164502098279627,0.14008788764476776,0.12382812798023224,0.07314453274011612,0.07734374701976776,0.09272460639476776,0.109619140625,0.12045898288488388,0.13837890326976776,0.10654296725988388,0.08740234375,0.07719726860523224,0.070556640625,0.07456054538488388,0.07827148586511612,0.08139648288488388,0.06894531100988388,0.0950286865234375,136.4761184692383,0.46587378201074897,173,0.00019426229508196717,1000.0,80.56199463146882,2,-0.06286133659305052,5.18255265802145,1398.0820558071136
nan,nan,356352,0.03444555713176669,0.15444335341453552,0.14492186903953552,0.08242187649011612,0.08872070163488388,0.10625000298023224,0.11416015774011612,0.12211914360523224,0.12973633408546448,0.12290038913488388,0.10439453274011612,0.09819336235523224,0.08950195461511612,0.08989258110523224,0.09516601264476776,0.09233398735523224,0.080322265625,0.1072174072265625,136.7693518638611,0.40327554536052046,174,0.00019364754098360654,1000.0,126.53349874007748,2,-0.06771510433609365,4.216009506583214,1403.6765360832214
nan,nan,358400,0.025227951179658703,0.10771484673023224,0.098388671875,0.05136718600988388,0.05849609524011612,0.06962890923023224,0.085205078125,0.09184570610523224,0.10087890923023224,0.08510742336511612,0.06596679985523224,0.05449218675494194,0.05732421949505806,0.061767578125,0.05605468899011612,0.05522460862994194,0.04848632961511612,0.071746826171875,136.64307050704957,0.5137636750005186,175,0.0001930327868852459,1000.0,111.75277034481888,2,-0.08879104377992916,8.872776524722576,1409.5104229450226
nan,nan,360448,0.025997149552495102,0.10874023288488388,0.10478515923023224,0.05576171725988388,0.06171875074505806,0.07431640475988388,0.08427734673023224,0.09233398735523224,0.09331054985523224,0.08725585788488388,0.07114257663488388,0.06083984300494194,0.05434570461511612,0.062744140625,0.06098632887005806,0.05903320387005806,0.05624999850988388,0.0742401123046875,136.3532913684845,0.4794468373991549,176,0.00019241803278688524,1000.0,14.361092017453863,2,-0.059398162255820355,6.438140793144703,1415.2823207378387
116.40432447767144,63.23994665599763,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1427.2363629341125
nan,nan,362496,0.024558239070393027,0.10488281399011612,0.09721679985523224,0.05327148362994194,0.05644531175494194,0.06679687649011612,0.07338867336511612,0.07978515326976776,0.08095703274011612,0.07963867485523224,0.06826172024011612,0.05952148512005806,0.05600585788488388,0.05942382663488388,0.06108398362994194,0.05649413913488388,0.05063476413488388,0.068988037109375,136.7860469341278,0.46853693914599714,177,0.0001918032786885246,1000.0,31.43744756868854,2,-0.08218451645807363,11.49601661786437,1433.2764720916748
nan,nan,364544,0.032196982225286774,0.15957030653953552,0.14536133408546448,0.07016601413488388,0.07563476264476776,0.09042968600988388,0.09907226264476776,0.10258789360523224,0.11210937798023224,0.12885741889476776,0.099853515625,0.08369140326976776,0.085693359375,0.08232422173023224,0.08432617038488388,0.08173827826976776,0.06645508110523224,0.097991943359375,137.2245062828064,0.46267198910936713,178,0.00019118852459016394,1000.0,81.66409234689709,2,-0.10102887359680608,6.485940856486559,1439.0025300979614
nan,nan,366592,0.02565505125476193,0.12026367336511612,0.11147461086511612,0.04970703274011612,0.056396484375,0.06870117038488388,0.07597656548023224,0.08247070014476776,0.07807616889476776,0.08979491889476776,0.07578124850988388,0.06455077975988388,0.05971679836511612,0.06708984076976776,0.06235351413488388,0.0595703125,0.05449218675494194,0.0735260009765625,136.63669080734252,0.4524733370169997,179,0.00019057377049180326,1000.0,5.005072384005871,2,-0.10838574615772814,11.52345842719078,1444.6291630268097
nan,nan,368640,0.0266451293737191,0.13232421875,0.11293945461511612,0.05166015774011612,0.05522460862994194,0.06259765475988388,0.06928710639476776,0.07675781100988388,0.08310546725988388,0.107421875,0.08437500149011612,0.06972656399011612,0.07216797024011612,0.0712890625,0.06635741889476776,0.06201171875,0.05502929538488388,0.0770172119140625,136.72492175102235,0.478829480195418,180,0.0001899590163934426,1000.0,32.370964862706174,2,-0.068689902141341,9.77281857430935,1450.4624199867249
nan,nan,370688,0.023615286514359467,0.09731445461511612,0.09335937350988388,0.04570312425494194,0.051025390625,0.05795898288488388,0.06972656399011612,0.068359375,0.07558593899011612,0.08354492485523224,0.06787109375,0.059814453125,0.05585937574505806,0.05849609524011612,0.05537109449505806,0.05512695387005806,0.05336914211511612,0.0655303955078125,136.5128622531891,0.4622405246831477,181,0.00018934426229508193,1000.0,19.299650427682902,2,-0.10834432096889941,13.760714944452047,1456.2855160236359
102.85010017165833,51.57369699997431,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1468.2359189987183
nan,nan,372736,0.02136012904702511,0.08613280951976776,0.08110351860523224,0.04414062574505806,0.04790038987994194,0.05336914211511612,0.06191406399011612,0.06767578423023224,0.07583007961511612,0.06889648735523224,0.05800781399011612,0.05141601711511612,0.04648437350988388,0.05302734300494194,0.0458984375,0.046875,0.04575195163488388,0.0584014892578125,136.61485953330993,0.4879788075573742,182,0.00018872950819672128,1000.0,63.481466566875866,2,-0.07749540971126408,15.388506730645895,1474.222459077835
nan,nan,374784,0.03394261622343038,0.16606445610523224,0.14345702528953552,0.07695312798023224,0.08544921875,0.098388671875,0.10366211086511612,0.118408203125,0.12031249701976776,0.13139648735523224,0.102783203125,0.088623046875,0.09062500298023224,0.08754882961511612,0.08740234375,0.0830078125,0.07954101264476776,0.1039764404296875,136.93680667877197,0.4508251452818513,183,0.00018811475409836063,1000.0,-43.83744452757063,2,-0.053873677758383566,5.071724309027195,1479.8914930820465
nan,nan,376832,0.023150864377748805,0.11118163913488388,0.096923828125,0.04179687425494194,0.04541015625,0.05483398586511612,0.05937499925494194,0.0654296875,0.06660155951976776,0.08364257961511612,0.06850586086511612,0.05659179762005806,0.05576171725988388,0.05927734449505806,0.05678711086511612,0.048095703125,0.044677734375,0.0634307861328125,136.71004137992858,0.4547747068107128,184,0.00018749999999999998,1000.0,-9.465216404308567,2,-0.09368575063272147,12.283095705509187,1485.4017519950867
nan,nan,378880,0.03802023403186468,0.15957030653953552,0.15458984673023224,0.09291992336511612,0.10781250149011612,0.11118163913488388,0.13339844346046448,0.14208984375,0.14145508408546448,0.12675781548023224,0.12080077826976776,0.09931640326976776,0.10546875,0.10307617485523224,0.10595703125,0.09882812201976776,0.099609375,0.118927001953125,136.84188714027405,0.4385842220392078,185,0.00018688524590163933,1000.0,3.3143529194826016,2,-0.07485044758068397,5.097468563914299,1491.1815719604492
nan,nan,380928,0.025003933101470466,0.09077148139476776,0.08925781399011612,0.05712890625,0.067138671875,0.07207031548023224,0.085205078125,0.08994140475988388,0.10273437201976776,0.07915039360523224,0.06733398139476776,0.06215820461511612,0.057373046875,0.06494140625,0.06503906100988388,0.06777343899011612,0.05429687350988388,0.0732696533203125,136.5865574836731,0.44622135288082065,186,0.00018627049180327867,1000.0,-146.2731938495601,2,-0.09902466449711937,23.114345410466193,1497.1959218978882
66.83160448638174,138.29828358347606,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1509.087457895279
