eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/eta_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/vmpo_eta_step_0,train/vmpo_eta_step_1,train/vmpo_eta_step_2,train/vmpo_eta_step_3,train/vmpo_eta_step_4,train/vmpo_eta_step_5,train/vmpo_eta_step_6,train/vmpo_eta_step_7,wall_time
nan,nan,2883584,0.0,0.0,18.220785570144653,0.7959054600447416,88,0.00024651639344262295,1001.0,-183.4082548715181,48,2.2664581809192894,3.425577035918832,7.18382453918457,7.18382453918457,7.18382453918457,7.18382453918457,7.18382453918457,7.18382453918457,7.18382453918457,7.18382453918457,4198.591003656387
nan,nan,2916352,0.0,0.0,18.168710947036743,0.7893156392965466,89,0.0002459016393442623,1001.0,-180.33737098403682,32,2.2594456244260073,3.0168032851070166,7.379810810089111,7.379810810089111,7.379810810089111,7.379810810089111,7.379810810089111,7.379810810089111,7.379810810089111,7.379810810089111,4242.325805187225
nan,nan,2949120,0.0,0.0,18.235012808442114,0.8272095778957009,90,0.00024528688524590164,1001.0,-164.82627613751424,32,2.270155195519328,3.189709585160017,6.571319580078125,6.571319580078125,6.571319580078125,6.571319580078125,6.571319580078125,6.571319580078125,6.571319580078125,6.571319580078125,4286.937098741531
nan,nan,2981888,0.0,0.0,18.255224937200545,0.8118036384694278,91,0.00024467213114754094,1001.0,-164.86366532763438,32,2.269483780488372,3.162494741566479,7.3111772537231445,7.3111772537231445,7.3111772537231445,7.3111772537231445,7.3111772537231445,7.3111772537231445,7.3111772537231445,7.3111772537231445,4331.874716281891
nan,nan,3014656,0.0,0.0,18.19184635579586,0.8178352367132902,92,0.00024405737704918031,1001.0,-160.89177434151497,32,2.2624929297715424,2.905017778091133,7.626469612121582,7.626469612121582,7.626469612121582,7.626469612121582,7.626469612121582,7.626469612121582,7.626469612121582,7.626469612121582,4376.4620978832245
nan,nan,3047424,0.0,0.0,18.217547354102134,0.8002204976044596,93,0.00024344262295081966,1001.0,-161.20095702208994,32,2.270842310041189,3.249046951532364,6.994369029998779,6.994369029998779,6.994369029998779,6.994369029998779,6.994369029998779,6.994369029998779,6.994369029998779,6.994369029998779,4420.443314313889
nan,nan,3080192,0.0,0.0,18.19990618824959,0.8178707145620138,94,0.000242827868852459,1001.0,-157.50728964553616,32,2.2620661955326797,3.0244472125545143,7.264474391937256,7.264474391937256,7.264474391937256,7.264474391937256,7.264474391937256,7.264474391937256,7.264474391937256,7.264474391937256,4464.109959125519
nan,nan,3112960,0.0,0.0,18.25864785313606,0.8435477001592517,95,0.00024221311475409833,1001.0,-142.00255077182544,32,2.2724736355245114,3.360460628196597,6.06661319732666,6.06661319732666,6.06661319732666,6.06661319732666,6.06661319732666,6.06661319732666,6.06661319732666,6.06661319732666,4507.6857213974
nan,nan,3145728,0.0,0.0,18.225443428754808,0.8704026757739485,96,0.00024159836065573768,1001.0,-117.42330251086119,32,2.2622838240116834,2.956440255790949,6.1185832023620605,6.1185832023620605,6.1185832023620605,6.1185832023620605,6.1185832023620605,6.1185832023620605,6.1185832023620605,6.1185832023620605,4551.612302780151
nan,nan,3178496,0.0,0.0,18.225970086455344,0.8420050006825477,97,0.00024098360655737703,1001.0,-154.60850295806887,32,2.258977933973074,2.498211655765772,7.088510513305664,7.088510513305664,7.088510513305664,7.088510513305664,7.088510513305664,7.088510513305664,7.088510513305664,7.088510513305664,4595.653594255447
nan,nan,3211264,0.0,0.0,18.20140917301178,0.837144182715565,98,0.00024036885245901638,1001.0,-142.2956420131959,32,2.2541901916265488,3.1410998076200487,6.299266815185547,6.299266815185547,6.299266815185547,6.299266815185547,6.299266815185547,6.299266815185547,6.299266815185547,6.299266815185547,4640.086287021637
nan,nan,3244032,0.0,0.0,18.250674730539323,0.8435962542891502,99,0.00023975409836065573,1001.0,-125.88281690534043,32,2.2630557771772146,2.736991717480123,5.9039835929870605,5.9039835929870605,5.9039835929870605,5.9039835929870605,5.9039835929870605,5.9039835929870605,5.9039835929870605,5.9039835929870605,4684.572561979294
nan,nan,3276800,0.0,0.0,18.167003217339516,0.8692221242934466,100,0.00023913934426229505,1001.0,-139.65907887901014,32,2.2541734792292116,2.73923258818686,6.403435707092285,6.403435707092285,6.403435707092285,6.403435707092285,6.403435707092285,6.403435707092285,6.403435707092285,6.403435707092285,4728.692028999329
nan,nan,3309568,0.0,0.0,18.231524017453193,0.8474653143435716,101,0.0002385245901639344,1001.0,-144.74426436512098,32,2.2583138532936573,2.5902718303725125,6.373425483703613,6.373425483703613,6.373425483703613,6.373425483703613,6.373425483703613,6.373425483703613,6.373425483703613,6.373425483703613,4772.870819807053
nan,nan,3342336,0.0,0.0,18.22316332757473,0.8692947196774184,102,0.00023790983606557375,1001.0,-146.06420932554786,32,2.2689430978149177,3.113634729757905,6.22873067855835,6.22873067855835,6.22873067855835,6.22873067855835,6.22873067855835,6.22873067855835,6.22873067855835,6.22873067855835,4820.948835611343
nan,nan,3375104,0.0,0.0,18.20823481976986,0.8376364493742585,103,0.00023729508196721307,1001.0,-128.5352173723576,32,2.263452119007707,2.9100624306127427,6.640789985656738,6.640789985656738,6.640789985656738,6.640789985656738,6.640789985656738,6.640789985656738,6.640789985656738,6.640789985656738,4866.931376218796
nan,nan,3407872,0.0,0.0,18.21145835518837,0.8518670124001801,104,0.00023668032786885242,1001.0,-154.5774143663889,32,2.266569286212325,2.7038829382508993,6.806995391845703,6.806995391845703,6.806995391845703,6.806995391845703,6.806995391845703,6.806995391845703,6.806995391845703,6.806995391845703,4910.980995178223
nan,nan,3440640,0.0,0.0,18.2291487544775,0.8559393586590887,105,0.00023606557377049177,1001.0,-125.42667787234022,32,2.26862969994545,3.0074024599045517,6.094671726226807,6.094671726226807,6.094671726226807,6.094671726226807,6.094671726226807,6.094671726226807,6.094671726226807,6.094671726226807,4954.55478644371
nan,nan,3473408,0.0,0.0,18.175253009796144,0.8580095482058823,106,0.00023545081967213112,1001.0,-142.71136224755116,32,2.256793377548456,2.5819668436422942,6.2726664543151855,6.2726664543151855,6.2726664543151855,6.2726664543151855,6.2726664543151855,6.2726664543151855,6.2726664543151855,6.2726664543151855,4998.4456169605255
nan,nan,3506176,0.0,0.0,18.182118248939513,0.8721742138266564,107,0.0002348360655737705,1001.0,-122.02615987129164,32,2.2601436749100685,3.3646337002515794,5.698791027069092,5.698791027069092,5.698791027069092,5.698791027069092,5.698791027069092,5.698791027069092,5.698791027069092,5.698791027069092,5042.801083803177
nan,nan,3538944,0.0,0.0,18.273469671607018,0.885456892196089,108,0.00023422131147540984,1001.0,-98.719051740553,32,2.2763672579079866,3.0886019188910723,5.774235248565674,5.774235248565674,5.774235248565674,5.774235248565674,5.774235248565674,5.774235248565674,5.774235248565674,5.774235248565674,5086.79985332489
nan,nan,3571712,0.0,0.0,18.217902472615243,0.8684124980121851,109,0.00023360655737704916,1001.0,-90.67253481938582,48,2.259415640309453,2.851448579877615,5.997752666473389,5.997752666473389,5.997752666473389,5.997752666473389,5.997752666473389,5.997752666473389,5.997752666473389,5.997752666473389,5130.770714759827
nan,nan,3604480,0.0,0.0,18.227181407809258,0.8593050092458725,110,0.0002329918032786885,1001.0,-133.95591142920853,32,2.268473047763109,2.6103449134156107,6.637602806091309,6.637602806091309,6.637602806091309,6.637602806091309,6.637602806091309,6.637602806091309,6.637602806091309,6.637602806091309,5174.423547744751
nan,nan,3637248,0.0,0.0,18.237052366137505,0.8769797863438725,111,0.00023237704918032786,1001.0,-134.9333443284417,32,2.258402235433459,2.602777407318354,5.724126815795898,5.724126815795898,5.724126815795898,5.724126815795898,5.724126815795898,5.724126815795898,5.724126815795898,5.724126815795898,5218.23268532753
nan,nan,3670016,0.0,0.0,18.16200825572014,0.8394082495011389,112,0.00023176229508196718,1001.0,-152.36947168206055,32,2.2563770852982996,2.5567088935524227,7.399210453033447,7.399210453033447,7.399210453033447,7.399210453033447,7.399210453033447,7.399210453033447,7.399210453033447,7.399210453033447,5262.050803899765
nan,nan,3702784,0.0,0.0,18.19581651687622,0.8051433001179248,113,0.00023114754098360653,1001.0,-157.61997299120418,32,2.2639122754335403,2.4623486345633863,7.565884590148926,7.565884590148926,7.565884590148926,7.565884590148926,7.565884590148926,7.565884590148926,7.565884590148926,7.565884590148926,5306.746299505234
nan,nan,3735552,0.0,0.0,18.24748322069645,0.8206900771707296,114,0.00023053278688524588,1001.0,-152.2826659798584,32,2.267610774189234,2.9238247888162734,7.066012859344482,7.066012859344482,7.066012859344482,7.066012859344482,7.066012859344482,7.066012859344482,7.066012859344482,7.066012859344482,5355.2542452812195
