eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,7962624,0.003149637676142447,0.16463012993335724,0.162628173828125,0.1668701171875,0.16855469346046448,0.1656707763671875,17.43022451400757,0.07350440323352814,0.07434536516666412,0.09381791204214096,0.14165154099464417,243,0.0027290841098874807,0.002786728786304593,0.004421742167323828,0.01006244495511055,0.0001512295081967213,1001.0,-214.81007622567535,32,-0.0061820665017876305,2.832321503199637,12838.001423835754
nan,nan,7995392,0.0028861679955298316,0.15114136040210724,0.15056763589382172,0.15111695230007172,0.15422363579273224,0.15176239013671874,17.48560124337673,0.07333000749349594,0.0730665922164917,0.09293903410434723,0.14310097694396973,244,0.0027117698919028044,0.00268706982024014,0.004337867256253958,0.01026329305022955,0.00015061475409836064,1001.0,-211.36570365399928,32,-0.006330940146290232,3.815719771757722,12860.926807641983
nan,nan,8028160,0.0028256311846234896,0.14731445908546448,0.14592896401882172,0.148162841796875,0.15117187798023224,0.14814453125,17.486482992768288,0.07216330617666245,0.07477711141109467,0.09392870962619781,0.1421077400445938,245,0.002626529661938548,0.002818247303366661,0.004429989960044622,0.010125233791768551,0.00015,1001.0,-204.17800549445656,32,-0.006688208724517608,4.287031792104244,12883.865061998367
nan,nan,8060928,0.003609479889473732,0.191162109375,0.189788818359375,0.19060669839382172,0.19495239853858948,0.19162750244140625,17.435793107748033,0.07280512899160385,0.07362179458141327,0.09345133602619171,0.14269006252288818,246,0.002673303708434105,0.002732731867581606,0.004386968910694122,0.010206995531916618,0.00014938524590163934,1001.0,-204.46845085515852,32,-0.005610939404868986,2.757374485488981,12906.908370018005
nan,nan,8093696,0.003006020380053087,0.15572510659694672,0.15595093369483948,0.15735474228858948,0.16034546494483948,0.15734405517578126,17.440385854244234,0.07316091656684875,0.07381367683410645,0.09305119514465332,0.14250972867012024,247,0.0027101801242679358,0.0027498146519064903,0.004350158851593733,0.010189846158027649,0.00014877049180327868,1001.0,-205.8998660177772,32,-0.00611271545640193,2.937740476988256,12930.594188690186
nan,nan,8126464,0.002827417060689186,0.14963988959789276,0.149627685546875,0.147430419921875,0.152557373046875,0.1498138427734375,17.448667833209036,0.07187854498624802,0.07261165231466293,0.09435524791479111,0.1430266946554184,248,0.0026086773723363876,0.0026562963612377644,0.0044750068336725235,0.010260018520057201,0.000148155737704918,1001.0,-214.9900453517285,32,-0.006274743928952375,3.6884901516139506,12953.749202728271
nan,nan,8159232,0.0030363519024831477,0.163665771484375,0.16162109375,0.16352538764476776,0.166107177734375,0.1637298583984375,17.408939215540887,0.0738903060555458,0.07582228630781174,0.09349893778562546,0.14088542759418488,249,0.002758678514510393,0.0028972839936614037,0.0043896581046283245,0.009954379871487617,0.00014754098360655736,1001.0,-200.3545304594246,32,-0.005851674458244816,3.562050071172416,12976.840423345566
nan,nan,8192000,0.0027363822179722773,0.14401856064796448,0.14274291694164276,0.14346924424171448,0.14663086831569672,0.14421539306640624,17.41381496489048,0.07376020401716232,0.07445213943719864,0.09299072623252869,0.14204172790050507,250,0.0027473666705191135,0.0027935453690588474,0.004341460764408112,0.010117626748979092,0.0001469262295081967,1001.0,-208.400147867991,32,-0.006142278740662732,3.74746448174119,12999.933013677597
nan,nan,8224768,0.002710440112514334,0.13999024033546448,0.13718262314796448,0.13963012397289276,0.14241333305835724,0.1398040771484375,17.448427566885947,0.07324718683958054,0.0736231580376625,0.09316062182188034,0.14267025887966156,251,0.0027059302665293217,0.0027313660830259323,0.004358991514891386,0.010203711688518524,0.00014631147540983605,1001.0,-204.99033287298525,32,-0.006289875883521745,4.254601369611919,13023.025699615479
nan,nan,8257536,0.00333234474337587,0.17577515542507172,0.17486572265625,0.17350463569164276,0.17750854790210724,0.17541351318359374,17.449663311243057,0.07309190183877945,0.07442832738161087,0.09341426193714142,0.14216426014900208,252,0.0026921953540295362,0.0027904529124498367,0.004385100677609444,0.010132250376045704,0.00014569672131147537,1001.0,-205.14166173171645,32,-0.0060945809622353405,3.11678014267236,13045.962975502014
nan,nan,8290304,0.0029886698638620147,0.15684814751148224,0.15793457627296448,0.15809325873851776,0.15943603217601776,0.1580780029296875,17.413532584905624,0.07201061397790909,0.07306616753339767,0.09348932653665543,0.14340771734714508,253,0.002614098135381937,0.0026876938063651323,0.004391142632812262,0.010307065211236477,0.00014508196721311472,1001.0,-208.9028601215113,32,-0.0062080161304038485,3.5524890119209886,13069.127388715744
nan,nan,8323072,0.0029697237315303936,0.15575562417507172,0.156036376953125,0.15510253608226776,0.16141358017921448,0.1570770263671875,17.439341881871222,0.07359375804662704,0.07385306805372238,0.09348542988300323,0.14208967983722687,254,0.0027343055699020624,0.002748363185673952,0.004392711911350489,0.010124619118869305,0.0001444672131147541,1001.0,-205.43285378269857,32,-0.006322689921944402,3.012679887935519,13092.372017145157
nan,nan,8355840,0.0027236630350671474,0.14216919243335724,0.14016114175319672,0.14295044541358948,0.14378051459789276,0.14226531982421875,17.452646985650063,0.07442691177129745,0.07254330068826675,0.09241345524787903,0.14300550520420074,255,0.0028012616094201803,0.002653938950970769,0.004289535339921713,0.01025526411831379,0.00014385245901639345,1001.0,-211.31214022313793,32,-0.006569875491550192,3.631769004650414,13116.575343132019
nan,nan,8388608,0.0032069767479697476,0.168670654296875,0.16644287109375,0.16737060248851776,0.17198486626148224,0.16861724853515625,17.41229246854782,0.07324730604887009,0.07460760325193405,0.09364992380142212,0.14187395572662354,256,0.0027039896231144667,0.0028029598761349916,0.004404752980917692,0.010088297538459301,0.00014323770491803277,1001.0,-210.32440488270612,32,-0.006170237838523463,3.5145079554989933,13139.842606782913
nan,nan,8421376,0.003006478134830104,0.15852661430835724,0.15386962890625,0.15724487602710724,0.16143189370632172,0.15776824951171875,17.42773926258087,0.07469912618398666,0.07424643635749817,0.09369488060474396,0.1411808431148529,257,0.0028161138761788607,0.0027784337289631367,0.00440945802256465,0.009995994158089161,0.00014262295081967212,1001.0,-209.28213188789488,32,-0.006414811436115997,3.390541988424957,13163.204382896423
nan,nan,8454144,0.0030489790897263447,0.15882568061351776,0.15869751572608948,0.15999145805835724,0.16448974609375,0.1605010986328125,17.417559921741486,0.07246840000152588,0.07375042885541916,0.09406554698944092,0.14245828986167908,258,0.002649844391271472,0.002739636693149805,0.004440944641828537,0.010169574059545994,0.00014200819672131147,1001.0,-210.18487560318812,32,-0.006221127810567851,2.851126146968454,13186.378751277924
nan,nan,8486912,0.002728945891612966,0.14152832329273224,0.13850097358226776,0.14152221381664276,0.14364014565944672,0.14129791259765626,17.452303704619407,0.07380715757608414,0.0741645023226738,0.093061663210392,0.142157182097435,259,0.0027442832943052053,0.002771292580291629,0.004351881332695484,0.010132542811334133,0.00014139344262295082,1001.0,-205.38242249544464,32,-0.006316700948809739,4.212241522036493,13209.494710206985
nan,nan,8519680,0.0026811968602487466,0.13991700112819672,0.137725830078125,0.137847900390625,0.14162598550319672,0.1392791748046875,17.39705312550068,0.07252220809459686,0.0738508552312851,0.09360074996948242,0.14255857467651367,260,0.0026568453758955,0.002750718966126442,0.004401577170938253,0.010190858505666256,0.00014077868852459017,1001.0,-209.16885497075322,32,-0.006336416725389427,3.8854535913094876,13232.451655626297
nan,nan,8552448,0.0032098644493999016,0.16942138969898224,0.16926269233226776,0.17040406167507172,0.17620240151882172,0.1713226318359375,17.4102771371603,0.07198392599821091,0.07302793115377426,0.0930623784661293,0.14364445209503174,261,0.002612511394545436,0.002687945729121566,0.004354982171207666,0.010344560258090496,0.0001401639344262295,1001.0,-205.6197628725376,32,-0.005918706882948754,3.094600477255881,13255.433114528656
nan,nan,8585216,0.0028501389692792145,0.15083618462085724,0.14951781928539276,0.15101318061351776,0.151824951171875,0.15079803466796876,17.448175182938577,0.07194538414478302,0.07363151758909225,0.09522958844900131,0.14201296865940094,262,0.0026095081120729446,0.0027274172753095627,0.004554843995720148,0.010108229704201221,0.00013954918032786884,1001.0,-200.83068526553527,48,-0.0062112291263474615,3.4080522945150733,13278.544872522354
nan,nan,8617984,0.0029080036588311486,0.15308837592601776,0.15282593667507172,0.15103760361671448,0.156951904296875,0.1534759521484375,17.41025129854679,0.07388577610254288,0.0741676464676857,0.09399759024381638,0.1414937973022461,263,0.0027562754694372416,0.0027690823189914227,0.004436701536178589,0.010037940926849842,0.00013893442622950819,1001.0,-203.90233169769746,32,-0.006261111198546132,3.4705501893535255,13302.572587966919
nan,nan,8650752,0.002968800800954341,0.15803222358226776,0.15800781548023224,0.15699462592601776,0.15944214165210724,0.15811920166015625,17.437746983766555,0.07474004477262497,0.07409653812646866,0.09293736517429352,0.14168162643909454,264,0.0028186619747430086,0.002769254148006439,0.004340730141848326,0.010071353055536747,0.00013831967213114753,1001.0,-201.5695523429654,32,-0.0063463055877946315,3.008643015474081,13325.765348434448
-168.20435147452983,13.991044901188545,8650752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13371.17563009262
nan,nan,8683520,0.002857131151449721,0.15171508491039276,0.14757691323757172,0.15081787109375,0.15485230088233948,0.15124053955078126,17.43313497900963,0.07237382978200912,0.07443753629922867,0.093080073595047,0.142750546336174,265,0.002641945146024227,0.00279053533449769,0.004352637566626072,0.010214882902801037,0.00013770491803278686,1001.0,-203.65018739264133,32,-0.006104939743818249,3.531959569454193,13393.606988191605
nan,nan,8716288,0.0028596723030204886,0.151397705078125,0.15006104111671448,0.151611328125,0.15607909858226776,0.15228729248046874,17.432821130752565,0.07214908301830292,0.07380832731723785,0.09371599555015564,0.14274513721466064,266,0.002626104513183236,0.0027455694507807493,0.004412030801177025,0.010216294787824154,0.0001370901639344262,1001.0,-197.48992202150532,32,-0.006388372879155213,3.267614151351154,13416.083766937256
nan,nan,8749056,0.002815542504140467,0.15044556558132172,0.14880982041358948,0.14934082329273224,0.15032958984375,0.1497314453125,17.416854149103166,0.07356563955545425,0.07428305596113205,0.09323512762784958,0.1420460194349289,267,0.00272943708114326,0.0027828437741845846,0.004367432091385126,0.010120286606252193,0.00013647540983606555,1001.0,-202.40804993444783,32,-0.006335759459761903,3.5823372159153224,13438.288929700851
nan,nan,8781824,0.0027445598083431833,0.14935302734375,0.14479981362819672,0.14500121772289276,0.14797364175319672,0.14678192138671875,17.413710302114488,0.07491222769021988,0.07548723369836807,0.09352811425924301,0.14055223762989044,268,0.002830494660884142,0.0028697606176137924,0.004394104238599539,0.009905640035867691,0.0001358606557377049,1001.0,-200.46709200973885,32,-0.006220341381413164,3.4018921446055175,13460.484365224838
nan,nan,8814592,0.0028602647268598956,0.154022216796875,0.151336669921875,0.15053100883960724,0.15482178330421448,0.15267791748046874,17.42506975829601,0.07230481505393982,0.07221200317144394,0.09156891703605652,0.14483599364757538,269,0.0026425705291330814,0.0026295797433704138,0.004211460705846548,0.010516389273107052,0.00013524590163934422,1001.0,-197.51789626075242,32,-0.005927155411336571,3.2134341191500426,13484.087181568146
nan,nan,8847360,0.0028337289159935607,0.14458008110523224,0.14421387016773224,0.1456298828125,0.1505126953125,0.146234130859375,17.424825170636176,0.07291819900274277,0.07313680648803711,0.09233374893665314,0.14358897507190704,270,0.0026846439577639103,0.002694497350603342,0.004284541588276625,0.010336317121982574,0.00013463114754098357,1001.0,-199.2281421162254,32,-0.006268017668480752,3.956734675727785,13507.163148880005
nan,nan,8880128,0.002667400315294799,0.14168091118335724,0.13964234292507172,0.14151611924171448,0.14255981147289276,0.14134979248046875,17.44614560306072,0.07494520395994186,0.07449443638324738,0.09343411773443222,0.1410818248987198,271,0.0028348618652671576,0.0027969444636255503,0.004384556319564581,0.009983636438846588,0.00013401639344262295,1001.0,-197.96781134045074,32,-0.006340109968004981,4.306784661486745,13530.169454574585
nan,nan,8912896,0.0031352799068372406,0.16359253227710724,0.16473388671875,0.16450195014476776,0.168853759765625,0.1654205322265625,17.47015962898731,0.07375532388687134,0.07366254180669785,0.09293532371520996,0.14255784451961517,272,0.0027427494060248137,0.002731635235249996,0.004337731283158064,0.010187883861362934,0.0001334016393442623,1001.0,-199.67372643322057,32,-0.006109635257598711,2.9901297356933356,13553.40373635292
nan,nan,8945664,0.0029516784907173133,0.15692138671875,0.15606689453125,0.15639038383960724,0.15888062119483948,0.1570648193359375,17.429275584220886,0.07360144704580307,0.07440685480833054,0.09347952157258987,0.14181764423847198,273,0.00273675168864429,0.0027901181019842625,0.004387505818158388,0.010085624642670155,0.00013278688524590165,1001.0,-202.40420797397388,32,-0.006667493441636907,3.614723765850067,13576.453533649445
nan,nan,8978432,0.00243545388284474,0.12559203803539276,0.12575073540210724,0.12568970024585724,0.12721557915210724,0.12606201171875,17.44506479203701,0.0710158720612526,0.07269759476184845,0.09222668409347534,0.14461348950862885,274,0.0025552171282470226,0.0026687351055443287,0.004280139226466417,0.010495908558368683,0.00013217213114754097,1001.0,-204.73818075481972,32,-0.006330135295866057,4.063199047930539,13599.360642194748
nan,nan,9011200,0.0027266477254670463,0.14320679008960724,0.14165039360523224,0.14075317978858948,0.14548949897289276,0.14277496337890624,17.423825904726982,0.07193571329116821,0.07341264188289642,0.09296371787786484,0.14352138340473175,275,0.0026120764669030905,0.002716211834922433,0.004343457520008087,0.010328254662454128,0.00013155737704918032,1001.0,-198.89071413037868,32,-0.006179102934402181,3.5297652393579484,13622.28322839737
nan,nan,9043968,0.0028050627813172467,0.147430419921875,0.14609375596046448,0.146484375,0.14930419623851776,0.14732818603515624,17.44758214354515,0.0726316049695015,0.07457160204648972,0.09330805391073227,0.1424075812101364,276,0.0026588866021484137,0.0028004832565784454,0.004373643081635237,0.010166986845433712,0.00013094262295081967,1001.0,-196.58297612594663,32,-0.006403204067100887,3.883347008936107,13645.302173137665
nan,nan,9076736,0.0026392715368274366,0.135406494140625,0.13319091498851776,0.13264770805835724,0.13530273735523224,0.134136962890625,17.453017976880073,0.07155970484018326,0.07348030805587769,0.09152521193027496,0.14465050399303436,277,0.002579400083050132,0.0027224121149629354,0.004210929851979017,0.01048725750297308,0.00013032786885245902,1001.0,-200.1846079707164,32,-0.00630697854430764,4.1392875358462335,13668.77452969551
nan,nan,9109504,0.0030226522975681292,0.16156616806983948,0.15924683213233948,0.16063232719898224,0.16289673745632172,0.16108551025390624,17.412597411870955,0.07167571038007736,0.07252202928066254,0.09203454107046127,0.1446988433599472,278,0.0025957280304282904,0.0026528898160904646,0.004253481514751911,0.010497900657355785,0.00012971311475409834,1001.0,-202.50315464512124,32,-0.006121981040632818,3.2808773193508385,13691.829284906387
nan,nan,9142272,0.0027134147147080514,0.14335937798023224,0.14235840737819672,0.14322510361671448,0.14466552436351776,0.143402099609375,17.435363990068435,0.07096480578184128,0.07219404727220535,0.09157294034957886,0.145508274435997,279,0.0025438242591917515,0.00262695224955678,0.0042127282358706,0.01061649527400732,0.00012909836065573769,1001.0,-202.63521649007063,32,-0.006447124492478906,3.425002381578088,13714.672493219376
nan,nan,9175040,0.002581269271649944,0.13474731147289276,0.132415771484375,0.13292236626148224,0.13739013671875,0.134368896484375,17.414187282323837,0.06980492174625397,0.07265744358301163,0.09173353761434555,0.14583943784236908,280,0.0024565800558775663,0.0026584931183606386,0.004228660371154547,0.0106562664732337,0.00012848360655737703,1001.0,-206.2359823809394,32,-0.006362008568976308,4.238259455375373,13737.771084547043
nan,nan,9207808,0.0031370676245387587,0.16569213569164276,0.16146241128444672,0.16405029594898224,0.16829834878444672,0.16487579345703124,17.427030232548713,0.07254710048437119,0.07356550544500351,0.09308972209692001,0.1430283784866333,281,0.002659339690580964,0.0027280831709504128,0.004356230143457651,0.010256347246468067,0.00012786885245901638,1001.0,-196.22861891990397,32,-0.00607748271067976,3.0221811648458243,13760.964975357056
nan,nan,9240576,0.0029509651838452557,0.15590821206569672,0.15653076767921448,0.15574340522289276,0.16134034097194672,0.15738067626953126,17.42916703224182,0.0729195699095726,0.07238920778036118,0.09223593771457672,0.14388985931873322,282,0.002690952969714999,0.002643835498020053,0.004278156440705061,0.010387055575847626,0.00012725409836065573,1001.0,-201.86957128277726,32,-0.006398100655496819,3.660052827745676,13784.074167728424
nan,nan,9273344,0.00298394515293694,0.15996704995632172,0.159637451171875,0.15942993760108948,0.16254882514476776,0.16039581298828126,17.454470831155778,0.07249970734119415,0.07289410382509232,0.09285834431648254,0.14360754191875458,283,0.0026555184740573168,0.002676824340596795,0.004328394774347544,0.010339262895286083,0.00012663934426229505,1001.0,-200.91039814528241,48,-0.006033025446231477,3.228074385039508,13807.525854825974
nan,nan,9306112,0.0022479814323560277,0.11442871391773224,0.11318359524011612,0.11179810017347336,0.116302490234375,0.11392822265625,17.439992445707322,0.07207240909337997,0.0726143941283226,0.09198155254125595,0.14448952674865723,284,0.0026216746773570776,0.0026582509744912386,0.004252854268997908,0.010467221029102802,0.0001260245901639344,1001.0,-209.65276370671236,32,-0.006393036421286524,4.498217128589749,13830.791474580765
nan,nan,9338880,0.002535353871917323,0.13069458305835724,0.12984009087085724,0.12837524712085724,0.13110962510108948,0.1300048828125,17.417006954550743,0.0719098225235939,0.07249005138874054,0.09224152565002441,0.14446187019348145,285,0.002613150281831622,0.0026491996832191944,0.004275006242096424,0.010462644509971142,0.00012540983606557378,1001.0,-199.5504334913128,32,-0.006376085808733478,4.736900032684207,13854.133541822433
nan,nan,9371648,0.002545485083192034,0.13312987983226776,0.13225708901882172,0.13251952826976776,0.13411866128444672,0.13300628662109376,17.41479181945324,0.07247424125671387,0.07267530262470245,0.09212739765644073,0.1441933959722519,286,0.0026522886473685503,0.0026607357431203127,0.004264486487954855,0.01042248960584402,0.00012479508196721313,1001.0,-204.67518045252467,32,-0.006267801255307859,3.8143004208803175,13877.039965629578
nan,nan,9404416,0.00277728168075555,0.14390258491039276,0.14398193359375,0.14461670815944672,0.14838866889476776,0.14522247314453124,17.372668811678885,0.0720643550157547,0.0728776827454567,0.09225180000066757,0.14420205354690552,287,0.002622550120577216,0.0026766560040414333,0.0042756423354148865,0.010425151325762272,0.00012418032786885242,1001.0,-213.09573349151592,32,-0.006655261072592111,3.5424177069216967,13899.86540222168
nan,nan,9437184,0.002677526686784404,0.14025269448757172,0.13780517876148224,0.13987426459789276,0.137176513671875,0.13877716064453124,17.432581958174705,0.0731375589966774,0.07326126843690872,0.0907413586974144,0.1443922519683838,288,0.0026994578074663877,0.0027049605268985033,0.004140431061387062,0.010455150157213211,0.0001235655737704918,1001.0,-200.89366654535507,32,-0.00639550139385392,3.5266141783446074,13922.74917459488
nan,nan,9469952,0.002662550878176262,0.13971558213233948,0.13970337808132172,0.13991700112819672,0.14193116128444672,0.1403167724609375,17.409342652559282,0.07133778184652328,0.07223842293024063,0.09141222387552261,0.14542359113693237,289,0.002571708522737026,0.0026294004637748003,0.004198483657091856,0.010600405745208263,0.00012295081967213115,1001.0,-207.62487888004094,32,-0.006422506263334071,3.4807481529191135,13945.533483743668
nan,nan,9502720,0.002455571221526043,0.12378539890050888,0.12210693210363388,0.12200927734375,0.12528076767921448,0.12329559326171875,17.446161863207816,0.07015606015920639,0.07150427252054214,0.09241054207086563,0.14571546018123627,290,0.0024841735139489174,0.0025791870430111885,0.00429230323061347,0.010644336231052876,0.0001223360655737705,1001.0,-202.37785540994017,32,-0.006534033213392831,4.620915039069951,13968.260728359222
nan,nan,9535488,0.00299202866590349,0.15761719644069672,0.15788574516773224,0.15722046792507172,0.16112060844898224,0.15846099853515624,17.433371213078498,0.07116741687059402,0.0726224035024643,0.0919765830039978,0.14495638012886047,291,0.0025574499741196632,0.002658658428117633,0.00424949498847127,0.010534397326409817,0.0001217213114754098,1001.0,-197.01401011464375,32,-0.006382360069983406,3.0674516966566445,13991.067860841751
nan,nan,9568256,0.0030339414825903076,0.15939942002296448,0.16016235947608948,0.16123047471046448,0.1629638671875,0.16093902587890624,17.43291674554348,0.0709424540400505,0.07134188711643219,0.09063240140676498,0.14650531113147736,292,0.002543817739933729,0.0025666512083262205,0.004128850530833006,0.010760679841041565,0.00012110655737704917,1001.0,-203.66212893060754,32,-0.005984554583119461,2.6291540782898664,14014.196364164352
nan,nan,9601024,0.0026385864213807507,0.14206543564796448,0.13961182534694672,0.13892212510108948,0.14119262993335724,0.140447998046875,17.445949745178222,0.07100073248147964,0.07238893210887909,0.09151037037372589,0.1454649120569229,293,0.0025436615105718374,0.002640632912516594,0.004208166617900133,0.010607539676129818,0.00012049180327868852,1001.0,-201.46618437098584,32,-0.0061047426868753975,3.0645407389849426,14037.277953386307
-173.83964775558982,11.34635034175119,9601024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14081.900010585785
nan,nan,9633792,0.0025126075935077096,0.12979736924171448,0.13054199516773224,0.13056030869483948,0.132110595703125,0.1307525634765625,17.439366367459296,0.07220550626516342,0.0729699656367302,0.09236232191324234,0.14397214353084564,294,0.002630928996950388,0.002682359190657735,0.004292538855224848,0.010394173674285412,0.00011987704918032786,1001.0,-199.33880867132245,32,-0.006187243776730611,3.3053613381460307,14104.974007368088
nan,nan,9666560,0.0025519140936921757,0.13652344048023224,0.13396607339382172,0.13547363877296448,0.1376953125,0.13591461181640624,17.421441662311555,0.07124364376068115,0.07381155341863632,0.09113272279500961,0.14487247169017792,295,0.002560795284807682,0.002746237674728036,0.004171717446297407,0.010521248914301395,0.00011926229508196721,1001.0,-199.00574900350858,32,-0.006119268125621602,4.089899173378944,14127.89885377884
nan,nan,9699328,0.0027436301968919,0.147216796875,0.146148681640625,0.14483642578125,0.14829711616039276,0.146624755859375,17.43952684998512,0.07018180191516876,0.07136887311935425,0.09101074188947678,0.14669235050678253,296,0.0024881784338504076,0.0025667764712125063,0.004159886855632067,0.010785157792270184,0.00011864754098360654,1001.0,-199.82846488640598,32,-0.0061693989569903355,3.6064616844058035,14150.67720746994
nan,nan,9732096,0.002126624271841138,0.10624390095472336,0.10789795219898224,0.10753784328699112,0.10833740234375,0.1075042724609375,17.4248547911644,0.07269083708524704,0.0741419568657875,0.09428264200687408,0.14199817180633545,297,0.002661842154338956,0.0027682490181177855,0.004464329220354557,0.010105579160153866,0.00011803278688524588,1001.0,-208.97834825850265,32,-0.006617455950981821,4.458643575385213,14175.29350399971
nan,nan,9764864,0.0026031115529804084,0.13155518472194672,0.13197632133960724,0.13178710639476776,0.1358642578125,0.13279571533203124,17.420192593336104,0.07114487141370773,0.07216006517410278,0.09092764556407928,0.14584091305732727,298,0.0025581063237041235,0.0026263215113431215,0.004154349211603403,0.010661222971975803,0.00011741803278688525,1001.0,-207.9277544974959,32,-0.006164177606115118,4.18631932772696,14203.498520612717
nan,nan,9797632,0.0028211007153004174,0.14771118760108948,0.14573974907398224,0.14703369140625,0.14910888671875,0.14739837646484374,17.449021643400194,0.07107873260974884,0.07219044119119644,0.0921090766787529,0.1451953798532486,299,0.0025464885402470827,0.002624350367113948,0.004263282287865877,0.010565878823399544,0.0001168032786885246,1001.0,-203.83797501447393,32,-0.0062092298532661514,3.2081062484532596,14228.06529712677
nan,nan,9830400,0.0028344400714559017,0.14877930283546448,0.15026246011257172,0.14769287407398224,0.15289306640625,0.14990692138671874,17.428196880221368,0.07152193039655685,0.07223515957593918,0.09087399393320084,0.1456599235534668,300,0.0025824462063610554,0.002629285678267479,0.0041521950624883175,0.010636073537170887,0.00011618852459016392,1001.0,-209.59393937421618,32,-0.006277713667805074,2.93111284840852,14253.082493782043
nan,nan,9863168,0.0022043604523787506,0.11055298149585724,0.11276855319738388,0.11182250827550888,0.11143188923597336,0.11164398193359375,17.45603491961956,0.07093103229999542,0.07233794778585434,0.09234505891799927,0.14490607380867004,301,0.002544635673984885,0.002639888320118189,0.004285232629626989,0.010530243627727032,0.00011557377049180327,1001.0,-210.93002611194112,32,-0.006225040793651715,4.546322147734463,14278.27274465561
nan,nan,9895936,0.002723831472576421,0.14467163383960724,0.1431884765625,0.14476318657398224,0.14691162109375,0.14488372802734376,17.42289369702339,0.07165183871984482,0.07284311205148697,0.09203776717185974,0.14455603063106537,302,0.002591316122561693,0.002675832947716117,0.004254882223904133,0.01047796942293644,0.00011495901639344261,1001.0,-201.2008996267893,32,-0.006114498554961756,3.2996121641248464,14302.5166285038
nan,nan,9928704,0.002479924826457136,0.13023681938648224,0.13066406548023224,0.12694703042507172,0.131195068359375,0.1297607421875,17.415392425656318,0.07209328562021255,0.07304446399211884,0.09138313680887222,0.14454737305641174,303,0.002628962742164731,0.002692176727578044,0.004198085051029921,0.010480775497853756,0.00011434426229508196,1001.0,-206.69095266832772,32,-0.0063733093753398865,4.179456315934658,14327.398844003677
nan,nan,9961472,0.0025720505054778187,0.13518066704273224,0.13505859673023224,0.132110595703125,0.13527221977710724,0.134405517578125,17.45023411810398,0.07311888784170151,0.07346644252538681,0.09147292375564575,0.14393757283687592,304,0.002694538561627269,0.00271618296392262,0.004205516539514065,0.010383762419223785,0.00011372950819672129,1001.0,-215.42117629065916,32,-0.006415310551528819,3.2953131429851057,14351.41627573967
nan,nan,9994240,0.0025498594238342774,0.13320313394069672,0.13151244819164276,0.13100586831569672,0.13165894150733948,0.1318450927734375,17.417757591605188,0.07155799120664597,0.07260747253894806,0.09187638759613037,0.14483170211315155,305,0.0025843798648566008,0.0026576281525194645,0.004242466762661934,0.010515525005757809,0.00011311475409836063,1001.0,-210.52517238065965,48,-0.006005434034159407,3.962033881805837,14375.338243484497
nan,nan,10027008,0.0023545787880721036,0.12096557766199112,0.12024535983800888,0.11830444633960724,0.12412720173597336,0.12091064453125,17.43924263417721,0.07267343997955322,0.07289718836545944,0.09186502546072006,0.14411742985248566,306,0.0026677583809942007,0.002677792916074395,0.004240614827722311,0.01041383296251297,0.0001125,1001.0,-207.94676766322937,32,-0.006443130358820781,4.1612549487501385,14399.857875108719
nan,nan,10059776,0.0024757897428571594,0.12548218667507172,0.12508545815944672,0.12571410834789276,0.12937621772289276,0.12641448974609376,17.421997818350793,0.07262884080410004,0.0731707215309143,0.09261174499988556,0.14347639679908752,307,0.002666125074028969,0.0026990545447915792,0.004311271011829376,0.010323548689484596,0.00011188524590163935,1001.0,-207.32282592218462,32,-0.006483279897656758,4.627338671311736,14424.41933465004
nan,nan,10092544,0.0025718848711221653,0.13127441704273224,0.132293701171875,0.13313598930835724,0.1357421875,0.133111572265625,17.419365733861923,0.07332006841897964,0.0734582394361496,0.09214436262845993,0.14331305027008057,308,0.0027127459179610014,0.002721201628446579,0.004266738425940275,0.010299312882125378,0.0001112704918032787,1001.0,-202.77383593479115,32,-0.006424329701258102,3.7904465408995747,14448.344725847244
nan,nan,10125312,0.0028835586309469362,0.15213623642921448,0.15339355170726776,0.15071411430835724,0.15599976480007172,0.1530609130859375,17.411337703466415,0.07131625711917877,0.07257340103387833,0.09217796474695206,0.1447683572769165,309,0.00256799953058362,0.002656022785231471,0.004268482327461243,0.010507496073842049,0.00011065573770491802,1001.0,-205.27895574305984,32,-0.006047397337533766,2.783310509752482,14472.275737524033
nan,nan,10158080,0.00235359736270766,0.118133544921875,0.11781006306409836,0.11762695759534836,0.12158813327550888,0.1187896728515625,17.46209301352501,0.06967022269964218,0.07154325395822525,0.0919702872633934,0.14610348641872406,310,0.0024560093879699707,0.0025839137379080057,0.004253375809639692,0.010706701315939426,0.00011004098360655737,1001.0,-210.25504343382454,32,-0.006463528248423245,3.5758789140731095,14497.114855527878
