eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,100352,0.03296794549532933,0.120361328125,0.11020507663488388,0.09194336086511612,0.06982421875,0.09808349609375,17.152751702070237,0.38693360136821864,49,0.0002704918032786885,180.0,351.1144769001227,11,-0.011662723937479313,5.838309092447162,114.28312182426453
229.576608900255,91.26654929573048,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114.83810997009277
nan,nan,102400,0.01469885676560807,0.07045898586511612,0.03623046725988388,0.015429687686264515,0.01621093787252903,0.03458251953125,17.159035313129426,0.39379666820168496,50,0.00026987704918032785,134.8,243.1053919499018,15,-0.030591806178563274,53.48483671545982,117.147451877594
nan,nan,104448,0.017697761527233524,0.07114257663488388,0.04731445387005806,0.032958984375,0.03339843824505806,0.04620361328125,17.09115605354309,0.43285879692994056,51,0.00026926229508196715,122.94117647058823,203.2318241130339,17,-0.045334339524561076,70.29332488179207,119.47459983825684
nan,nan,106496,0.022021505392331164,0.08198241889476776,0.06513671576976776,0.04926757887005806,0.04248046875,0.059716796875,17.04354535341263,0.4485203196294606,52,0.00026864754098360655,165.75,283.5907752075138,12,-0.02990301040990744,57.36719806194306,121.7732138633728
nan,nan,108544,0.02476366902992595,0.09282226860523224,0.07109375298023224,0.05712890625,0.06650390475988388,0.07188720703125,17.08420349955559,0.3860963674262166,53,0.0002680327868852459,203.1,359.3184732222169,10,-0.02568495296582114,28.284452566504477,124.09744095802307
nan,nan,110592,0.021779450620670104,0.08725585788488388,0.05649413913488388,0.047607421875,0.044677734375,0.0590087890625,17.078562438488007,0.49665742898359894,54,0.00026741803278688525,228.55555555555554,387.05224351381065,9,-0.03609010714571923,16.807237561047078,126.37677216529846
337.95950952886943,71.46660734858985,110592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,127.20869708061218
nan,nan,112640,0.025011893410555784,0.078857421875,0.08334960788488388,0.06840820610523224,0.05952148512005806,0.0725341796875,17.186850333213805,0.38837238906417043,55,0.0002668032786885246,216.1,371.87903629688606,10,-0.0249472799434443,13.132708190381527,129.45315098762512
nan,nan,114688,0.04511096316928161,0.14863280951976776,0.13554687798023224,0.13242188096046448,0.123046875,0.134912109375,17.158057975769044,0.3737399743171409,56,0.0002661885245901639,236.25,415.5940310978508,8,-0.027001469684182666,5.345020746439696,131.88563084602356
