eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,67584,0.14476299603120424,0.631396472454071,0.633837878704071,0.3788085877895355,0.39790040254592896,0.4339355528354645,0.4618164002895355,0.495361328125,0.525195300579071,0.570849597454071,0.49809569120407104,0.46147459745407104,0.4283691346645355,0.38789063692092896,0.36992186307907104,0.36152344942092896,0.3628906309604645,0.4624542236328125,0.023826665733940898,1.0850444208830594,10.0,138.76219882965088,33,0.00028032786885245903,1000.0,-741.6670412838635,2,0.017659370115143246,15.752920906059444,236.8996319770813
nan,nan,69632,0.44166778784710914,0.782519519329071,0.7540527582168579,0.34248048067092896,0.37299805879592896,0.408447265625,0.4295898377895355,0.46196287870407104,0.5064941644668579,0.699462890625,0.617480456829071,0.5127929449081421,0.40839844942092896,0.35405272245407104,0.31499022245407104,0.30908203125,0.31987303495407104,0.4746673583984375,0.030202708300203086,1.405149967595935,10.0,144.60334339141846,34,0.0002797131147540983,1000.0,-801.9700217121476,2,0.0009428579243831337,17.789737284183502,242.07671189308167
nan,nan,71680,0.7382618968840688,0.7823730707168579,0.753613293170929,0.34721678495407104,0.36982423067092896,0.3863281309604645,0.4140625,0.4410156309604645,0.4591308534145355,0.676562488079071,0.593701183795929,0.491943359375,0.43266600370407104,0.38037109375,0.35205078125,0.3431640565395355,0.3421386778354645,0.4728851318359375,0.03962675488437526,1.5938987000845373,10.0,152.43402462005616,35,0.00027909836065573767,1000.0,-674.7665608737309,2,-0.0020152223427430727,15.917218184284867,247.2433159351349
-597.5276527885679,1.8817387161758266,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257.9144039154053
nan,nan,73728,0.21420729915844278,0.7132812738418579,0.662792980670929,0.42792969942092896,0.4480957090854645,0.478759765625,0.5033203363418579,0.5345214605331421,0.5726073980331421,0.601123034954071,0.514404296875,0.41987305879592896,0.3937011659145355,0.36083984375,0.359619140625,0.3897460997104645,0.4034667909145355,0.486505126953125,0.022676766946096903,1.1689614851027728,10.0,139.67091212272643,36,0.000278483606557377,1000.0,-592.0446936303108,2,0.013092273908841889,15.306939452048391,263.3343770503998
nan,nan,75776,0.13974261980620212,0.6544433832168579,0.6253417730331421,0.41669923067092896,0.45551759004592896,0.4835449159145355,0.5330566167831421,0.564160168170929,0.6029297113418579,0.527099609375,0.42280274629592896,0.3580078184604645,0.3299804627895355,0.33642578125,0.337158203125,0.35747069120407104,0.4002441465854645,0.46280517578125,0.020402853679843246,0.9053801803849637,10.0,138.33946833610534,37,0.00027786885245901637,1000.0,-578.0224876548662,2,0.018367194655002094,16.033148292452097,268.7021150588989
nan,nan,77824,1.443506357440492,0.891552746295929,0.8597656488418579,0.3333984315395355,0.3672851622104645,0.3932128846645355,0.427001953125,0.45708006620407104,0.5022948980331421,0.8046875,0.7235351800918579,0.564404308795929,0.367919921875,0.2947753965854645,0.28466796875,0.2921386659145355,0.3162597715854645,0.492498779296875,0.046778024442028256,2.1486484447494147,10.0,179.48407826423644,38,0.0002772540983606557,1000.0,-612.56557793662,2,-0.023569145359215327,15.322104744799436,274.03282403945923
nan,nan,79872,0.4312664856290212,0.7599121332168579,0.7232910394668579,0.35869139432907104,0.39697265625,0.4324707090854645,0.47509765625,0.513916015625,0.5621093511581421,0.657763659954071,0.5550781488418579,0.44999998807907104,0.36328125,0.33051759004592896,0.3121093809604645,0.32109373807907104,0.3289550840854645,0.4713287353515625,0.02976587805605959,1.5847602623514832,10.0,143.7905951023102,39,0.00027663934426229507,1000.0,-607.9005851051872,2,-0.002737701805017423,14.82001062403433,279.26120710372925
nan,nan,81920,0.14110752439592034,0.626708984375,0.6368652582168579,0.3534179627895355,0.3828125,0.4307617247104645,0.46650391817092896,0.5116211175918579,0.56005859375,0.564990222454071,0.4605956971645355,0.4054199159145355,0.35405272245407104,0.32514649629592896,0.3130859434604645,0.32329100370407104,0.33867186307907104,0.440875244140625,0.019421493852860294,1.0336051335558296,10.0,138.62902789115907,40,0.0002760245901639344,1000.0,-598.5409033431001,2,0.010187055773712927,14.524993541510776,284.4517409801483
-596.1748236661144,3.5837931768552385,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,295.2619478702545
nan,nan,83968,0.08527167113497854,0.5970214605331421,0.540576159954071,0.3514648377895355,0.392333984375,0.4154296815395355,0.4568847715854645,0.5064452886581421,0.548779308795929,0.45292967557907104,0.4217285215854645,0.38896483182907104,0.3426757752895355,0.320556640625,0.3206543028354645,0.33232420682907104,0.3399414122104645,0.42054443359375,0.018472862578346395,0.9373571487143636,10.0,137.6110858440399,41,0.00027540983606557377,1000.0,-592.4364466552565,2,0.008397566525673028,13.95487455893308,300.83455204963684
nan,nan,86016,0.10968260612571612,0.7354980707168579,0.667724609375,0.3343749940395355,0.36162108182907104,0.3897949159145355,0.4183105528354645,0.4712890684604645,0.510937511920929,0.5538574457168579,0.47807615995407104,0.4122558534145355,0.3719726502895355,0.3335937559604645,0.3155273497104645,0.3111328184604645,0.3184570372104645,0.4365264892578125,0.021712035124073735,0.9631830014288425,10.0,137.6120355129242,42,0.0002747950819672131,1000.0,-597.667845516905,3,0.003656261022842955,19.99224911406636,306.2561070919037
nan,nan,88064,0.10440080630360171,0.653759777545929,0.627636730670929,0.3701171875,0.3885742127895355,0.4210449159145355,0.4578613340854645,0.4989257752895355,0.559130847454071,0.583935558795929,0.49443358182907104,0.391357421875,0.37031251192092896,0.34956055879592896,0.3294921815395355,0.3231445252895355,0.3392089903354645,0.447406005859375,0.021120750065892934,1.0673003828153014,10.0,137.87398648262024,43,0.0002741803278688524,1000.0,-576.2372542685016,2,0.009056732000317425,13.032379067409783,311.43192410469055
nan,nan,90112,1.0228308383608238,0.888232409954071,0.846875011920929,0.35493165254592896,0.3705078065395355,0.3915039002895355,0.4341796934604645,0.4727539122104645,0.526611328125,0.761767566204071,0.663525402545929,0.526123046875,0.3727050721645355,0.33964842557907104,0.33613282442092896,0.3282714784145355,0.33891600370407104,0.4970428466796875,0.035804840439232065,1.9158345643430947,10.0,159.9772131919861,44,0.00027356557377049176,1000.0,-566.9270135130421,2,-0.00972411582042696,12.75280455891043,316.66549611091614
-521.8465506400819,5.340860807066112,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,327.33092403411865
nan,nan,92160,4.166510504438156,0.5018066167831421,0.470947265625,0.753369152545929,0.750927746295929,0.755615234375,0.771435558795929,0.780712902545929,0.8023437261581421,0.4833984375,0.500927746295929,0.493896484375,0.48261719942092896,0.5862792730331421,0.704052746295929,0.7415527105331421,0.747998058795929,0.6454925537109375,0.055036799819208684,2.392146629281342,10.0,232.32457523345948,45,0.0002729508196721311,1000.0,-532.8738882572242,2,0.002613434210070409,11.754985997418407,332.76323318481445
nan,nan,94208,7.693222031952064,0.2867675721645355,0.27143555879592896,0.982470691204071,0.9854980707168579,0.987841784954071,0.9889160394668579,0.9891601800918579,0.990234375,0.2718261778354645,0.28325194120407104,0.3099121153354645,0.34760743379592896,0.513671875,0.6846679449081421,0.740283191204071,0.8604491949081421,0.6558746337890625,0.11676811587531119,6.175914478674531,10.0,1340.4883018493651,46,0.00027233606557377046,1000.0,-518.822893175076,2,-0.10758849154808559,11.171549457032233,338.11603593826294
nan,nan,96256,0.13432563878013754,0.2657714784145355,0.25581055879592896,0.466796875,0.5150390863418579,0.544873058795929,0.59716796875,0.640625,0.6893066167831421,0.2606445252895355,0.27070313692092896,0.28886717557907104,0.31669920682907104,0.33935546875,0.3753906190395355,0.4029785096645355,0.43818360567092896,0.4167633056640625,0.016116620718094055,0.46987246586941184,10.0,138.32189016342164,47,0.0002717213114754098,1000.0,-873.5091337278936,2,0.048867273566065704,20.681771163642406,343.4131090641022
