eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,595968,0.17194560922362143,0.3492675721645355,0.4210449159145355,0.38515625,0.002265620779508026,0.006019308567920234,10.0,17.313128733634947,291,0.0001217213114754098,1000.0,323.834567613418,2,-0.12321254266753386,25.174059057235716,571.38685297966
nan,nan,598016,0.15018187839305028,0.32158201932907104,0.4146972596645355,0.3681396484375,0.002255129671902978,0.005961632051912602,10.0,17.281724202632905,292,0.00012110655737704917,1000.0,240.2298158630458,3,-0.12423808027051564,34.826405107975006,572.83323097229
nan,nan,600064,0.23565530259220396,0.3919921815395355,0.48759764432907104,0.439794921875,0.0019595037418184804,0.005163073290168541,10.0,17.637953746318818,293,0.00012049180327868852,1000.0,430.153424328358,2,-0.12321380776857041,24.672254338860512,574.2785789966583
472.23778792964276,100.91650568277427,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576.446818113327
nan,nan,602112,0.21016422244429123,0.37983399629592896,0.44926756620407104,0.41455078125,0.0021862224559299646,0.005924710791441612,10.0,17.420906615257262,294,0.00011987704918032786,1000.0,368.6163200441258,2,-0.10740581444852068,25.248656049370766,577.9357130527496
nan,nan,604160,0.22855921035661594,0.380615234375,0.4823242127895355,0.4314697265625,0.0024129358389473055,0.0064007179462350905,10.0,17.367208355665205,295,0.00011926229508196721,1000.0,364.09243054122345,2,-0.1240978549940337,25.826957100629805,579.5280840396881
nan,nan,606208,0.22255376384564443,0.39555662870407104,0.48613280057907104,0.4408447265625,0.002229530996919493,0.006036455428693443,10.0,17.31415911912918,296,0.00011864754098360654,1000.0,365.8550713847689,2,-0.11275514441877021,21.503156825900078,581.0867540836334
nan,nan,608256,0.22118873071158304,0.38774412870407104,0.500195324420929,0.4439697265625,0.0023315765094594097,0.006293570462730713,10.0,17.38461399078369,297,0.00011803278688524588,1000.0,417.36580568611816,2,-0.11074357862926262,20.946837028861047,582.7219309806824
nan,nan,610304,0.26771254036866593,0.39697265625,0.5048828125,0.450927734375,0.0026331903121899814,0.007010496692964807,10.0,17.55281634926796,298,0.00011741803278688525,1000.0,502.8460112537929,2,-0.10164309390056588,23.86122018098831,584.2111210823059
517.8353161916283,71.94041117289507,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,586.4680700302124
nan,nan,612352,0.17300815746712034,0.3445800840854645,0.45634764432907104,0.4004638671875,0.0026491636563150678,0.007144470624916721,10.0,17.234720480442046,299,0.0001168032786885246,1000.0,353.8797835232649,2,-0.12277771634544479,27.106444936990737,587.9417009353638
nan,nan,614400,0.15565482836682348,0.31660157442092896,0.42573243379592896,0.3711669921875,0.002089842571876943,0.00534487137774704,10.0,17.376963084936143,300,0.00011618852459016392,1000.0,262.10113892287853,2,-0.1216715971220765,32.51198095679283,589.6252210140228
nan,nan,616448,0.2364471787266666,0.3369140625,0.4588378965854645,0.3978759765625,0.0022519531874422684,0.0059543662864598446,10.0,17.369469022750856,301,0.00011557377049180327,1000.0,350.9297588890977,2,-0.09494718458427087,30.796020328998566,591.1348249912262
nan,nan,618496,0.15663698821444996,0.32988280057907104,0.40864259004592896,0.3692626953125,0.0022741395594493953,0.006315923425427172,10.0,17.295317977666855,302,0.00011495901639344261,1000.0,309.05081535916213,2,-0.10643871944776037,30.766825386881827,592.6429541110992
nan,nan,620544,0.17970291132369312,0.3567871153354645,0.4417480528354645,0.399267578125,0.002095732312591281,0.005513840612547938,10.0,17.29367650747299,303,0.00011434426229508196,1000.0,415.03225793919705,2,-0.11634215569852131,30.14806541800499,594.0828959941864
582.5264270426167,79.07553530142832,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,596.2626690864563
nan,nan,622592,0.49998041037033547,0.43305665254592896,0.583300769329071,0.5081787109375,0.0032552529290114764,0.008762260990624781,10.0,18.012916392087938,304,0.00011372950819672129,1000.0,482.317146677599,2,-0.06131696645970806,26.541866022348405,597.728758096695
nan,nan,624640,0.6319351212208858,0.45268553495407104,0.5755370855331421,0.514111328125,0.002729131482556113,0.007445404866302852,10.0,18.230764991045,305,0.00011311475409836063,1000.0,458.596635129845,2,-0.05378413588659896,26.641698157787324,599.3236820697784
nan,nan,626688,0.1569436751800822,0.3333496153354645,0.4198242127895355,0.3765869140625,0.0023920927709696117,0.006349221964774188,10.0,17.331427145004273,306,0.0001125,1000.0,332.00780479786033,2,-0.1273178626845038,30.45486561357975,600.8819668292999
nan,nan,628736,0.15293615427362967,0.31689453125,0.42451173067092896,0.370703125,0.001897785868277424,0.005032620802376186,10.0,17.28986003398895,307,0.00011188524590163935,1000.0,440.3210818298478,2,-0.11513634649963933,30.992838847637177,602.475574016571
nan,nan,630784,0.16029235227470054,0.3248046934604645,0.4178710877895355,0.371337890625,0.0019177952115569496,0.00510390745694167,10.0,17.349837839603424,308,0.0001112704918032787,1000.0,392.5687787272159,2,-0.1067057769287203,30.50637724995613,604.0768539905548
600.5355174845238,82.08071126698191,630784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,606.341982126236
nan,nan,632832,0.24604863735003163,0.3893066346645355,0.4771484434604645,0.4332275390625,0.0020891566633508773,0.005624840014934307,10.0,17.366017711162566,309,0.00011065573770491802,1000.0,405.38509479210023,2,-0.11978166280155164,23.43982918560505,607.830738067627
nan,nan,634880,0.15658783468679757,0.31206053495407104,0.4190917909145355,0.365576171875,0.0020387407988891938,0.005368513421854004,10.0,17.30343028306961,310,0.00011004098360655737,1000.0,303.02865844461877,2,-0.1260646975703139,35.86991123557091,609.519268989563
nan,nan,636928,0.21452592107380042,0.3749023377895355,0.49199217557907104,0.433447265625,0.0020009569489047863,0.005252613302582176,10.0,17.44198293685913,311,0.00010942622950819671,1000.0,320.75717145468155,2,-0.10253257925178332,19.71244011223316,611.0037589073181
nan,nan,638976,0.18990873547445516,0.35175782442092896,0.44379884004592896,0.3977783203125,0.0020865232338110216,0.005465114866819931,10.0,17.337545943260192,312,0.00010881147540983606,1000.0,427.05800840583555,2,-0.12208942382858368,26.69607180058956,612.6988191604614
nan,nan,641024,0.17438467689353274,0.315673828125,0.4368652403354645,0.37626953125,0.0020320579740655377,0.005602177849505096,10.0,17.320055389404295,313,0.00010819672131147538,1000.0,503.339036112995,3,-0.10515646972808099,33.82169792056084,614.2194519042969
554.2464056257807,90.01498178681565,641024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,616.4278340339661
nan,nan,643072,0.20725778355408692,0.35673826932907104,0.46831053495407104,0.4125244140625,0.0020040909166709753,0.005254540593887214,10.0,17.454119867086412,314,0.00010758196721311473,1000.0,378.353405043467,2,-0.11855722559012065,24.17856795191765,617.8723111152649
nan,nan,645120,0.22208690322877372,0.36767578125,0.4383789002895355,0.40302734375,0.0022742476881830952,0.006343329453375191,10.0,17.42668499350548,315,0.0001069672131147541,1000.0,371.2691670522553,2,-0.1039473549277318,29.6552865087986,619.3262071609497
nan,nan,647168,0.2057512380721164,0.36015623807907104,0.46894532442092896,0.41455078125,0.002350929317981354,0.006286695842572953,10.0,17.429227739572525,316,0.00010635245901639344,1000.0,388.2322478043701,2,-0.11599245545712619,27.12405965924263,620.7735970020294
nan,nan,649216,0.13380476243037265,0.2953124940395355,0.37553709745407104,0.3354248046875,0.00206703827570891,0.00563324511895189,10.0,17.17294275164604,317,0.00010573770491803277,1000.0,214.86500100992635,2,-0.11304815770708956,33.364099997282025,622.4591150283813
nan,nan,651264,0.17974211920663946,0.353271484375,0.4410644471645355,0.39716796875,0.0017898649432027014,0.004821692906989483,10.0,17.37049400806427,318,0.00010512295081967212,1000.0,366.8753666165277,2,-0.10725815498226439,25.887628796696664,624.0138320922852
554.7480925313579,202.3263598900823,651264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,626.2600500583649
nan,nan,653312,0.22037648695986717,0.37861329317092896,0.4974609315395355,0.438037109375,0.0021235364281892545,0.005752792833663989,10.0,17.538866424560545,319,0.00010450819672131146,1000.0,418.63900138889704,2,-0.10643147422069887,26.552116346359252,627.8436241149902
nan,nan,655360,0.17698939533147495,0.34907227754592896,0.4534668028354645,0.40126953125,0.00211632876234944,0.005601516000024276,10.0,17.25301123261452,320,0.00010389344262295081,1000.0,501.6188909149853,2,-0.11647908782160812,25.554239693284035,629.4254899024963
nan,nan,657408,0.15156318798981375,0.325439453125,0.42192381620407104,0.373681640625,0.0022157342256832633,0.006095474383619149,10.0,17.321573776006698,321,0.00010327868852459018,1000.0,491.1068658447789,2,-0.12386052344754717,29.61306036114693,631.0429680347443
nan,nan,659456,0.2658194580260897,0.3938964903354645,0.508837878704071,0.4513671875,0.0023176524093287297,0.00648946668516146,10.0,17.412424159049987,322,0.00010266393442622948,1000.0,298.8022285792943,2,-0.10847201292344835,20.01303450167179,632.6218829154968
nan,nan,661504,0.1961989887582604,0.3558105528354645,0.4654785096645355,0.41064453125,0.002566406993355486,0.007110947123146616,10.0,17.42544921040535,323,0.00010204918032786885,1000.0,422.0914249621994,2,-0.1194245842336386,23.078497076034544,634.2369911670685
547.0032659974546,118.09437785744888,661504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,636.4694039821625
nan,nan,663552,0.17065532858541702,0.3397460877895355,0.4349609315395355,0.387353515625,0.0023105080141249345,0.006294629549665842,10.0,17.352757579088212,324,0.0001014344262295082,1000.0,368.2871770944016,2,-0.11545228055474581,29.06479060649872,637.9377732276917
nan,nan,665600,0.16008662143867697,0.3216796815395355,0.4163574278354645,0.3690185546875,0.002149393560466706,0.005733297530969139,10.0,17.359764820337297,325,0.00010081967213114754,1000.0,468.66286286697084,2,-0.1162156122448323,33.44749773144722,639.3891501426697
nan,nan,667648,0.1819310431194026,0.3182128965854645,0.43793946504592896,0.378076171875,0.0018543338970630429,0.0051799331820802765,10.0,17.286366826295854,326,0.00010020491803278687,1000.0,339.39902390033984,2,-0.10928520672532613,27.97614968121052,640.8352961540222
nan,nan,669696,0.19335048703360372,0.3592285215854645,0.46049803495407104,0.40986328125,0.0019915761764423222,0.0054223176768573465,10.0,17.401340979337693,327,9.959016393442621e-05,1000.0,497.5614233147357,2,-0.11267515506954169,25.70617558658123,642.350732088089
nan,nan,671744,0.20473866057145643,0.33720701932907104,0.439697265625,0.3884521484375,0.002159250196564244,0.00547495424762019,10.0,17.341990035772323,328,9.897540983606556e-05,1000.0,459.97807557496515,2,-0.13695925371539489,34.282168227434155,643.8331620693207
632.3971915471559,86.1196047691445,671744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,646.0654051303864
nan,nan,673792,0.17338676434883382,0.3486328125,0.46049803495407104,0.4045654296875,0.002032779063665657,0.005440204294427531,10.0,17.39256457090378,329,9.836065573770491e-05,1000.0,263.1802913235412,2,-0.12535180858940292,27.073596015572548,647.6073110103607
nan,nan,675840,0.15788701507408404,0.3143066465854645,0.41303712129592896,0.363671875,0.002040848864635336,0.005627126450417563,10.0,17.370571851730347,330,9.774590163934423e-05,1000.0,455.6399302658433,2,-0.12002721363642195,28.188530364632605,649.2245619297028
nan,nan,677888,0.21597126143897186,0.3592773377895355,0.4844726622104645,0.421875,0.0019672240243380655,0.005318627259111963,10.0,17.419695395231248,331,9.713114754098358e-05,1000.0,354.21251207365185,2,-0.11229983443154197,20.11002171933651,650.8323500156403
nan,nan,679936,0.15986071787192485,0.31499022245407104,0.409423828125,0.36220703125,0.00212243446658249,0.005795826556277461,10.0,17.266043853759765,332,9.651639344262295e-05,1000.0,469.14389412305843,2,-0.11049372350062185,30.580794328451155,652.3798379898071
nan,nan,681984,0.17129866047616815,0.325927734375,0.43134766817092896,0.3786376953125,0.001994034268136602,0.005212293669319479,10.0,17.3217855989933,333,9.59016393442623e-05,1000.0,351.578570181212,2,-0.11467785210843431,32.602074736356734,654.0821168422699
547.811394355925,191.47797965176127,681984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,656.2913711071014
nan,nan,684032,0.13076152313878991,0.27827149629592896,0.3980468809604645,0.3381591796875,0.0019355961798282807,0.005120261398406001,10.0,17.330096870660782,334,9.528688524590164e-05,1000.0,346.0107812247318,3,-0.12078718657612626,42.50414105057716,657.7964251041412
nan,nan,686080,0.40510116877121616,0.3954101502895355,0.5208495855331421,0.4581298828125,0.0024500467894540633,0.006941812297009164,10.0,17.91615084409714,335,9.467213114754097e-05,1000.0,343.06872898385103,2,-0.07313866792374028,31.268186432123183,659.3259971141815
nan,nan,688128,0.19137444660736946,0.3528808653354645,0.4430175721645355,0.39794921875,0.0023298648920899723,0.0062681201816303656,10.0,17.43263727426529,336,9.405737704918031e-05,1000.0,377.231840929609,2,-0.11713129683985243,26.90059164762497,660.8823602199554
nan,nan,690176,0.2808214784236043,0.375244140625,0.4908691346645355,0.433056640625,0.002439357742332504,0.006948392387130298,10.0,17.528572589159012,337,9.344262295081966e-05,1000.0,443.4508526809111,2,-0.08418600071363472,26.86950054168701,662.332720041275
501.1116202842947,183.89997610440827,690176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,664.5723021030426
nan,nan,692224,0.15803234504419378,0.313720703125,0.421875,0.3677978515625,0.002236350350358407,0.0059295212027791425,10.0,17.30000745654106,338,9.282786885245903e-05,1000.0,251.10207507719903,2,-0.1254950843964707,27.897682332992552,666.1286752223969
nan,nan,694272,0.12954361940501258,0.2854980528354645,0.39091795682907104,0.3382080078125,0.0020884480956738114,0.005333845823042793,10.0,17.275769275426864,339,9.221311475409833e-05,1000.0,372.9226136480247,2,-0.12900890805613016,38.07938438057899,667.6100471019745
nan,nan,696320,0.15796672138385476,0.32329100370407104,0.426025390625,0.374658203125,0.0019582993343647105,0.005365600989898666,10.0,17.27556568980217,340,9.15983606557377e-05,1000.0,438.70719324494576,2,-0.11317831359083357,28.226294985413553,669.2778041362762
nan,nan,698368,0.17640132695814828,0.34223634004592896,0.45600587129592896,0.39912109375,0.002306589246290969,0.006186391405935865,10.0,17.381232810020446,341,9.098360655737704e-05,1000.0,405.4235059647222,2,-0.12326264702023763,26.791319096088408,670.8549509048462
nan,nan,700416,0.14132804605178534,0.30488282442092896,0.39453125,0.34970703125,0.0021729758904257324,0.005803886092326138,10.0,17.28608363866806,342,9.03688524590164e-05,1000.0,458.4869157818027,2,-0.1143934671592433,35.17344509959221,672.4589810371399
480.8411319245821,188.7637623513256,700416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,674.7336132526398
nan,nan,702464,0.16592669942911015,0.33378905057907104,0.42045897245407104,0.3771240234375,0.0017683389527519467,0.004617386769677978,10.0,17.225935965776443,343,8.975409836065574e-05,1000.0,522.1778248646419,2,-0.1215950281071855,28.01748839020729,676.2844550609589
nan,nan,704512,0.22721693215862615,0.3809570372104645,0.501513659954071,0.4412353515625,0.0018910577851784182,0.004867243410262745,10.0,17.46468898653984,344,8.913934426229506e-05,1000.0,353.2272962863851,2,-0.11720854497359597,20.21877675354481,677.8182859420776
nan,nan,706560,0.19431933132145787,0.3462890684604645,0.4649414122104645,0.405615234375,0.0020524436880805298,0.005311016376072075,10.0,17.3785411298275,345,8.852459016393441e-05,1000.0,523.5754023346349,2,-0.11847697021567001,24.099425345659256,679.3560440540314
nan,nan,708608,0.13730275210837134,0.28447264432907104,0.3937011659145355,0.3390869140625,0.00191510944350739,0.005527095862635179,10.0,17.12731612920761,346,8.790983606557378e-05,1000.0,384.78466470845154,2,-0.09923959883954012,27.259433335065843,680.9286670684814
nan,nan,710656,0.11755499116261489,0.2685546875,0.37187498807907104,0.32021484375,0.0018640022797626443,0.004990239031758392,10.0,17.270827037096023,347,8.729508196721312e-05,1000.0,534.1274408363292,2,-0.11584187215630663,37.493567168712616,682.4107248783112
563.9746034840971,59.214283481803434,710656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,684.6906938552856
nan,nan,712704,0.1361007069281186,0.29389649629592896,0.3858886659145355,0.339892578125,0.0015312030865970883,0.004127857947605662,10.0,17.260813295841217,348,8.668032786885243e-05,1000.0,358.50978395588675,2,-0.10667886697983704,31.635114216804503,686.2010540962219
nan,nan,714752,0.1178656707983464,0.26591795682907104,0.3492675721645355,0.3075927734375,0.0014170337264658884,0.003743843612028286,10.0,17.125443893671036,349,8.60655737704918e-05,1000.0,354.8365483608187,2,-0.11417976656166502,36.32698965072632,687.6922719478607
nan,nan,716800,0.17989793506858404,0.30317384004592896,0.42851561307907104,0.3658447265625,0.0015864623339439277,0.004293905854865443,10.0,17.338197952508928,350,8.545081967213114e-05,1000.0,456.2990858321384,2,-0.10780575449025491,25.774626472592352,689.2315258979797
nan,nan,718848,0.1615170978446258,0.30888670682907104,0.4317382872104645,0.3703125,0.0018181252002250404,0.004863654338259948,10.0,17.339899009466173,351,8.483606557377049e-05,1000.0,588.2809251751669,2,-0.10979682271005231,29.744186398386955,690.7075579166412
nan,nan,720896,0.1452186123919091,0.31621092557907104,0.399658203125,0.3579345703125,0.0016159568818693514,0.0044074881858250595,10.0,17.28608391880989,352,8.422131147540981e-05,1000.0,582.8681480956672,2,-0.11252751282191867,27.52131130695343,692.2962069511414
574.1558970683889,91.85892570341976,720896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,694.5485739707947
nan,nan,722944,0.137370763393119,0.32026368379592896,0.3922363221645355,0.35625,0.0019439440249698237,0.005258640577085316,10.0,17.213001942634584,353,8.360655737704916e-05,1000.0,360.0629620830962,2,-0.1080530812503639,33.823045793175694,696.0694751739502
nan,nan,724992,0.1352586548542604,0.2764648497104645,0.38837891817092896,0.332421875,0.0018248519187181954,0.004812410221347818,10.0,17.216201943159103,354,8.299180327868851e-05,1000.0,454.32630543711707,2,-0.105336846029968,28.82040758728981,697.6337239742279
nan,nan,727040,0.1158718457852956,0.26762694120407104,0.37553709745407104,0.32158203125,0.00163067028443038,0.0044395579396223185,10.0,17.327351957559586,355,8.237704918032787e-05,1000.0,506.17254533141903,3,-0.10936881452253147,36.4691440820694,699.1069531440735
nan,nan,729088,0.12779527747043176,0.2808593809604645,0.3727050721645355,0.3267822265625,0.0016117322742502439,0.004195708612678572,10.0,17.281880885362625,356,8.176229508196722e-05,1000.0,429.2812676763513,2,-0.11948138533221027,37.87102665901184,700.7181599140167
nan,nan,731136,0.17291807692672592,0.335205078125,0.43623048067092896,0.3857177734375,0.0015370917724794708,0.004262159360951046,10.0,17.374631696939467,357,8.114754098360655e-05,1000.0,512.4474455519985,2,-0.10352752240282825,26.52558013498783,702.2749099731445
613.3111565580108,116.13730231001145,731136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704.5557398796082
nan,nan,733184,0.13241091520612827,0.2859863340854645,0.3932128846645355,0.339599609375,0.0018699132699111943,0.005099618706299225,10.0,17.29932861328125,358,8.05327868852459e-05,1000.0,395.2974664316356,2,-0.12407944172919087,38.902001506090166,706.0613241195679
nan,nan,735232,0.19045170943427364,0.33208006620407104,0.4473632872104645,0.3897216796875,0.002101745953768841,0.005833577516023069,10.0,17.42371489405632,359,7.991803278688524e-05,1000.0,455.0120811517412,2,-0.09821653855024123,26.696898472309112,707.7786409854889
nan,nan,737280,0.12723813740594778,0.27167969942092896,0.37153321504592896,0.3216064453125,0.0019078022345638602,0.005034923916537082,10.0,17.269340550899507,360,7.930327868852459e-05,1000.0,281.9281356047919,2,-0.1268483171976186,34.366330271959306,709.2558410167694
nan,nan,739328,0.13363139821303777,0.29228514432907104,0.391845703125,0.3420654296875,0.0019081672940956195,0.005266019383998355,10.0,17.319000834226607,361,7.868852459016391e-05,1000.0,404.08146478787785,2,-0.11228467110195198,32.663846170902254,710.7926118373871
nan,nan,741376,0.14433107705117437,0.29096680879592896,0.3827148377895355,0.3368408203125,0.0021188855567743302,0.00619692957479856,10.0,17.19808712005615,362,7.807377049180326e-05,1000.0,407.20021804304554,2,-0.1076838871849759,24.953053730726243,712.2755610942841
732.2026911484743,60.141142147499,741376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,714.4918279647827
nan,nan,743424,0.13418898613890634,0.2962402403354645,0.3965820372104645,0.3464111328125,0.0019387204873055452,0.005279535646695877,10.0,17.27414963245392,363,7.745901639344263e-05,1000.0,542.5982360403466,2,-0.10387990861418075,28.710360750555992,715.963485956192
nan,nan,745472,0.13641371126141166,0.2918457090854645,0.3929199278354645,0.3423828125,0.0017797784465074073,0.004954087597434409,10.0,17.214542800188063,364,7.684426229508197e-05,1000.0,434.40080546420427,2,-0.11017051601061212,31.647393292188646,717.5764219760895
nan,nan,747520,0.1234055946712033,0.2701660096645355,0.373291015625,0.321728515625,0.001872117049060762,0.005000888369977474,10.0,17.250985902547836,365,7.62295081967213e-05,1000.0,420.54522159069916,2,-0.1097327504502573,33.77686297595501,719.0634069442749
nan,nan,749568,0.12901955959678163,0.2835449278354645,0.3765625059604645,0.3300537109375,0.0017332185987470438,0.00471140782101429,10.0,17.242012602090835,366,7.561475409836064e-05,1000.0,529.532810889534,2,-0.1166999554843187,36.19497002363205,720.6534340381622
nan,nan,751616,0.108990265657485,0.2608886659145355,0.34453123807907104,0.3027099609375,0.0016790399662568235,0.0045127719407901164,10.0,17.17587764263153,367,7.5e-05,1000.0,332.7179113114696,2,-0.11560135263944175,47.44424850344658,722.236494064331
631.293311597871,224.85482714880342,751616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,724.5070989131927
nan,nan,753664,0.1650770639986149,0.3153320252895355,0.4256347715854645,0.3704833984375,0.0016585620942350943,0.0046153607778251175,10.0,17.380142641067504,368,7.438524590163934e-05,1000.0,385.2265262400697,2,-0.09583856132876463,28.463349053263663,726.0208480358124
nan,nan,755712,0.14542005632829386,0.295166015625,0.42460936307907104,0.3598876953125,0.0021767153430118924,0.006100780492852209,10.0,17.298078846931457,369,7.377049180327869e-05,1000.0,428.7927174057628,2,-0.10661997715642428,26.68896590769291,727.7205121517181
nan,nan,757760,0.1185276861753664,0.24282225966453552,0.36127930879592896,0.30205078125,0.0021422880850877845,0.005918934812507359,10.0,17.159607243537902,370,7.315573770491801e-05,1000.0,513.7298192017372,2,-0.11512233942230524,38.245486503839494,729.2197048664093
nan,nan,759808,0.15369717963185395,0.3028808534145355,0.41645509004592896,0.35966796875,0.0019578678791731365,0.005602032205206342,10.0,17.32045646905899,371,7.254098360655736e-05,1000.0,519.1894575051576,2,-0.09513319946208867,29.347378203272818,730.9260139465332
nan,nan,761856,0.1144036603247514,0.24897460639476776,0.35698240995407104,0.302978515625,0.0019782408173341535,0.00536510894598905,10.0,17.21207304596901,372,7.192622950819672e-05,1000.0,466.1286489968371,2,-0.11040141192054306,36.07678908109665,732.4221620559692
634.0237481295496,152.10896448821038,761856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,734.6488509178162
nan,nan,763904,0.12439336823881604,0.24560546875,0.3740234375,0.309814453125,0.0017223990067577687,0.004666567706590285,10.0,17.188249957561492,373,7.131147540983607e-05,1000.0,420.3414801475686,2,-0.10612470521609793,33.36511232852936,736.0893361568451
nan,nan,765952,0.14732744388165883,0.29052734375,0.4097656309604645,0.350146484375,0.0017212733710039174,0.00497552020533476,10.0,17.295414865016937,374,7.06967213114754e-05,1000.0,461.6966611634134,2,-0.09313687537451187,24.799700036644936,737.5453851222992
nan,nan,768000,0.12146077820507344,0.26313477754592896,0.35859376192092896,0.3108642578125,0.001840246090432629,0.005346303113765316,10.0,17.297226297855378,375,7.008196721311474e-05,1000.0,524.7130141679991,3,-0.09947053266587318,34.16998656392097,738.9939210414886
nan,nan,770048,0.1219508720561862,0.2772460877895355,0.368408203125,0.3228271484375,0.001791209715520381,0.004996978295821464,10.0,17.261404979228974,376,6.946721311475409e-05,1000.0,454.8615332178248,2,-0.1088267374339921,31.836627289652824,740.559140920639
662.2226470645087,87.13176414771848,770048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,742.7947640419006
nan,nan,772096,0.11924529272218934,0.26640623807907104,0.35917967557907104,0.31279296875,0.0017378354681568454,0.004864632921089651,10.0,17.2529615521431,377,6.885245901639344e-05,1000.0,412.84109295038843,2,-0.10580074436845735,36.890960562229154,744.3965201377869
nan,nan,774144,0.1304930611338932,0.2762207090854645,0.35795897245407104,0.31708984375,0.0017068567391106625,0.0044725666193699,10.0,17.232296270132064,378,6.823770491803276e-05,1000.0,393.2552036925481,2,-0.12389918985172699,33.57479714155197,746.0041880607605
nan,nan,776192,0.09728576449560933,0.24599608778953552,0.32734376192092896,0.286669921875,0.0017103019799833419,0.004423324907111237,10.0,17.190726721286772,379,6.762295081967211e-05,1000.0,167.03601637001827,2,-0.11697453788183339,47.75828959941864,747.6360380649567
nan,nan,778240,0.12510040625347757,0.2757812440395355,0.3680175840854645,0.3218994140625,0.001519412637753703,0.00443206534255296,10.0,17.228891164064407,380,6.700819672131147e-05,1000.0,515.977866140315,2,-0.10207183453685502,36.67726382613182,749.261981010437
nan,nan,780288,0.12677925785683328,0.27348631620407104,0.37431639432907104,0.3239013671875,0.0017642566406721016,0.005014773247239646,10.0,17.23848968744278,381,6.639344262295082e-05,1000.0,550.1186554330649,2,-0.09837932196423935,31.682083064317702,750.9220080375671
455.6602203534453,358.79493409951084,780288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,753.171238899231
nan,nan,782336,0.1461448987451149,0.2933593690395355,0.4112304747104645,0.352294921875,0.0017245966584596318,0.004939443303737789,10.0,17.385520350933074,382,6.577868852459017e-05,1000.0,613.3983561368898,2,-0.09778282346778724,29.29735972583294,754.8903460502625
nan,nan,784384,0.11960714017041027,0.24399414658546448,0.3467773497104645,0.2953857421875,0.0017661065536231034,0.004473354157380527,10.0,17.230399227142335,383,6.51639344262295e-05,1000.0,-55.28382240120168,2,-0.12516184487485588,34.41712253093719,756.3699970245361
nan,nan,786432,0.12512916707637486,0.26396483182907104,0.398193359375,0.3310791015625,0.001646678664837964,0.004624097963096574,10.0,17.24161974787712,384,6.454918032786884e-05,1000.0,468.5351338040673,2,-0.09428656329619116,28.355888509750365,757.8246080875397
nan,nan,788480,0.10907185189716984,0.24790039658546448,0.35126954317092896,0.2995849609375,0.0016233790236583445,0.0043925201222009495,10.0,17.175902950763703,385,6.393442622950819e-05,1000.0,479.4449756909606,2,-0.1118247958000211,33.696302604675296,759.2657489776611
nan,nan,790528,0.10759204611531459,0.2513671815395355,0.34614259004592896,0.2987548828125,0.0018515249332267559,0.004618423667852767,10.0,17.25951943397522,386,6.331967213114755e-05,1000.0,0.17612399069340512,2,-0.12737782995391173,33.937867265939715,760.6983602046967
423.9667316476849,222.23731685983296,790528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,762.8936789035797
nan,nan,792576,0.11576634568627923,0.25341796875,0.38139647245407104,0.3174072265625,0.001669058125844458,0.0046771894645644355,10.0,17.212568992376326,387,6.270491803278686e-05,1000.0,481.26760384433584,2,-0.09672090830063099,31.555236384272575,764.5626111030579
