eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_fraction,train/entropy,train/eta_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/vmpo_eta_step_0,train/vmpo_eta_step_1,train/vmpo_eta_step_2,train/vmpo_eta_step_3,wall_time
nan,nan,7176192,0.0,0.0,17.424857729673384,0.6874379137996585,219,0.00016598360655737702,1001.0,-208.85199992643152,32,4.325544910877943,3.021154958382249,8.152304649353027,8.152304649353027,8.152304649353027,8.152304649353027,12946.20463681221
nan,nan,7208960,0.0,0.0,17.464781057834625,0.6984237509313971,220,0.0001653688524590164,1001.0,-204.2975017763563,32,4.342181637883186,3.0526157788932324,7.487135410308838,7.487135410308838,7.487135410308838,7.487135410308838,12971.961292028427
nan,nan,7241728,0.0,0.0,17.422998231649398,0.6912449369672686,221,0.00016475409836065575,1001.0,-208.6340987867537,32,4.328605125844478,2.4890464056283235,8.184725761413574,8.184725761413574,8.184725761413574,8.184725761413574,12997.95856332779
nan,nan,7274496,0.0,0.0,17.43418208658695,0.672820340655744,222,0.0001641393442622951,1001.0,-207.5469667631188,32,4.3372639991343025,2.245635858178139,9.274325370788574,9.274325370788574,9.274325370788574,9.274325370788574,13024.42032456398
nan,nan,7307264,0.0,0.0,17.426253494620322,0.6671081773005426,223,0.00016352459016393442,1001.0,-206.69379611206975,32,4.332900883257389,2.8871115531772373,8.18134593963623,8.18134593963623,8.18134593963623,8.18134593963623,13050.630514383316
nan,nan,7340032,0.0,0.0,17.444093573093415,0.7150604644324631,224,0.00016290983606557377,1001.0,-210.17067020528467,32,4.329077406227588,2.7036509212106465,8.142050743103027,8.142050743103027,8.142050743103027,8.142050743103027,13076.742082834244
nan,nan,7372800,0.0,0.0,17.43816229701042,0.6850929947104305,225,0.0001622950819672131,1001.0,-215.23796205458027,32,4.328818250447512,1.8366231848485768,9.120036125183105,9.120036125183105,9.120036125183105,9.120036125183105,13102.844861030579
nan,nan,7405568,0.0,0.0,17.427116510272025,0.678559500630945,226,0.00016168032786885244,1001.0,-217.3031087782557,32,4.326777545362711,2.2144896836951373,8.491338729858398,8.491338729858398,8.491338729858398,8.491338729858398,13129.033143043518
nan,nan,7438336,0.0,0.0,17.46380060315132,0.6898917491082102,227,0.0001610655737704918,1001.0,-215.535789671109,32,4.330271295458078,2.5255574686452746,8.526373863220215,8.526373863220215,8.526373863220215,8.526373863220215,13154.814176797867
nan,nan,7471104,0.0,0.0,17.472086787223816,0.6824949107132852,228,0.00016045081967213114,1001.0,-215.757329461038,32,4.340118875354529,2.4376111451536415,8.797795295715332,8.797795295715332,8.797795295715332,8.797795295715332,13180.866361379623
nan,nan,7503872,0.0,0.0,17.415780648589134,0.6733965233899653,229,0.00015983606557377049,1001.0,-216.61636253803522,32,4.320703662186861,2.863169912993908,8.614264488220215,8.614264488220215,8.614264488220215,8.614264488220215,13207.275100708008
nan,nan,7536640,0.0,0.0,17.435267758369445,0.6724103451240808,230,0.00015922131147540984,1001.0,-216.9840300753163,32,4.3268844448029995,2.569915361702442,8.747608184814453,8.747608184814453,8.747608184814453,8.747608184814453,13233.594490528107
nan,nan,7569408,0.0,0.0,17.409924352169035,0.6840061507187783,231,0.00015860655737704916,1001.0,-211.13177096925335,32,4.3226201117038725,2.792756950110197,8.975449562072754,8.975449562072754,8.975449562072754,8.975449562072754,13259.921347618103
nan,nan,7602176,0.0,0.0,17.446405404806136,0.6562217814847827,232,0.0001579918032786885,1001.0,-211.4398843815727,32,4.3254141472280025,2.4276040602475404,8.872769355773926,8.872769355773926,8.872769355773926,8.872769355773926,13286.227531671524
nan,nan,7634944,0.0,0.0,17.398927310109137,0.669530814839527,233,0.00015737704918032785,1001.0,-220.4300697874416,32,4.320442463457584,2.753042250685394,8.536775588989258,8.536775588989258,8.536775588989258,8.536775588989258,13312.516118764877
nan,nan,7667712,0.0,0.0,17.428011482954027,0.6685921648051589,234,0.00015676229508196718,1001.0,-218.21155410691915,32,4.325622285157442,2.4638512205332517,8.611771583557129,8.611771583557129,8.611771583557129,8.611771583557129,13338.456713914871
nan,nan,7700480,0.0,0.0,17.444027200341225,0.6609910894650965,235,0.00015614754098360653,1001.0,-218.8031460888121,32,4.3373410589993,2.699638149794191,9.186412811279297,9.186412811279297,9.186412811279297,9.186412811279297,13364.039986371994
-184.32659176737337,6.340544041926034,7700480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13408.954403877258
nan,nan,7733248,0.0,0.0,17.43931599855423,0.6564112989231944,236,0.00015553278688524587,1001.0,-215.38102278848947,32,4.322772099077701,3.45393186211586,7.753760814666748,7.753760814666748,7.753760814666748,7.753760814666748,13434.475534915924
nan,nan,7766016,0.0,0.0,17.415992897748946,0.6626452134456485,237,0.00015491803278688525,1001.0,-217.73028729097462,32,4.320876789838076,2.7663921309635042,8.536023139953613,8.536023139953613,8.536023139953613,8.536023139953613,13459.915064573288
nan,nan,7798784,0.0,0.0,17.414924737811088,0.6712865076493472,238,0.0001543032786885246,1001.0,-210.94090516849772,32,4.320663268119096,3.014046771451831,8.577073097229004,8.577073097229004,8.577073097229004,8.577073097229004,13486.882747650146
nan,nan,7831552,0.0,0.0,17.394510221481323,0.6614965168759227,239,0.00015368852459016395,1001.0,-211.16040606440842,32,4.30755020827055,2.6516740381717683,8.451067924499512,8.451067924499512,8.451067924499512,8.451067924499512,13512.878027915955
nan,nan,7864320,0.0,0.0,17.431641083955764,0.6805219733621926,240,0.00015307377049180327,1001.0,-213.88531934981037,48,4.327274393290281,3.5124235916882753,7.8978047370910645,7.8978047370910645,7.8978047370910645,7.8978047370910645,13538.748489618301
nan,nan,7897088,0.0,0.0,17.43888227045536,0.669583044713363,241,0.00015245901639344262,1001.0,-215.23389684597674,32,4.32952830567956,3.3515477899461983,9.098697662353516,9.098697662353516,9.098697662353516,9.098697662353516,13564.67713189125
nan,nan,7929856,0.0,0.0,17.422340083122254,0.6737320748157799,242,0.00015184426229508194,1001.0,-216.02456865671707,32,4.3239823713898655,2.981653912551701,7.843556880950928,7.843556880950928,7.843556880950928,7.843556880950928,13590.59886932373
nan,nan,7962624,0.0,0.0,17.429124110937117,0.6839394438546151,243,0.0001512295081967213,1001.0,-214.20223887326674,32,4.331575403362512,2.9033972954377534,8.576764106750488,8.576764106750488,8.576764106750488,8.576764106750488,13616.893488168716
nan,nan,7995392,0.0,0.0,17.47907110750675,0.6658349039498717,244,0.00015061475409836064,1001.0,-209.0496986415149,32,4.342672161012888,3.122545227408409,8.699525833129883,8.699525833129883,8.699525833129883,8.699525833129883,13643.328155040741
nan,nan,8028160,0.0,0.0,17.4825271576643,0.6639724717475474,245,0.00015,1001.0,-217.97872669242855,32,4.335770390927792,3.2194744935259223,7.81001091003418,7.81001091003418,7.81001091003418,7.81001091003418,13670.330862998962
nan,nan,8060928,0.0,0.0,17.433235684037207,0.6694580335170031,246,0.00014938524590163934,1001.0,-217.26334631850744,32,4.33080216422677,3.6351816901937126,8.173235893249512,8.173235893249512,8.173235893249512,8.173235893249512,13696.457958221436
nan,nan,8093696,0.0,0.0,17.4431051582098,0.6690078578423708,247,0.00014877049180327868,1001.0,-215.7687642136257,32,4.327757426351309,2.6107572559267282,8.558765411376953,8.558765411376953,8.558765411376953,8.558765411376953,13722.234493017197
nan,nan,8126464,0.0,0.0,17.457927802205084,0.6710171108599752,248,0.000148155737704918,1001.0,-213.73555025608417,32,4.329905155301094,3.0206252159550786,7.794775485992432,7.794775485992432,7.794775485992432,7.794775485992432,13747.924384832382
nan,nan,8159232,0.0,0.0,17.404924675822258,0.67689597196877,249,0.00014754098360655736,1001.0,-223.81234317330834,32,4.31604984998703,2.234396472107619,8.729790687561035,8.729790687561035,8.729790687561035,8.729790687561035,13773.971416473389
nan,nan,8192000,0.0,0.0,17.419162932038308,0.6807301034219563,250,0.0001469262295081967,1001.0,-215.27492147243856,32,4.333313751965761,2.9194650927558543,8.449542999267578,8.449542999267578,8.449542999267578,8.449542999267578,13800.074304103851
nan,nan,8224768,0.0,0.0,17.44411201775074,0.6894288712181151,251,0.00014631147540983605,1001.0,-203.14352232493724,32,4.329174055159092,3.055257472023368,8.283411026000977,8.283411026000977,8.283411026000977,8.283411026000977,13826.890222072601
nan,nan,8257536,0.0,0.0,17.445991793274878,0.6868147254455834,252,0.00014569672131147537,1001.0,-220.0252864791039,32,4.3323659434914585,3.04693699311465,8.20985221862793,8.20985221862793,8.20985221862793,8.20985221862793,13854.029597520828
nan,nan,8290304,0.0,0.0,17.40961246788502,0.6809863979928196,253,0.00014508196721311472,1001.0,-214.38276424248198,32,4.322217767685652,2.532256490364671,9.099385261535645,9.099385261535645,9.099385261535645,9.099385261535645,13880.147922992706
nan,nan,8323072,0.0,0.0,17.440372836589813,0.672265370329842,254,0.0001444672131147541,1001.0,-209.67246680394135,32,4.327277310192585,2.702856441028416,8.640066146850586,8.640066146850586,8.640066146850586,8.640066146850586,13905.97498512268
nan,nan,8355840,0.0,0.0,17.447295263409615,0.6660364112816751,255,0.00014385245901639345,1001.0,-213.13608594821832,32,4.335855001211167,2.716399172320962,8.868228912353516,8.868228912353516,8.868228912353516,8.868228912353516,13931.930758953094
nan,nan,8388608,0.0,0.0,17.402143880724907,0.6547495688777417,256,0.00014323770491803277,1001.0,-208.89062231667413,32,4.3222393177449705,2.9227773688733576,8.497142791748047,8.497142791748047,8.497142791748047,8.497142791748047,13957.859972000122
nan,nan,8421376,0.0,0.0,17.423152896761895,0.6557650162372738,257,0.00014262295081967212,1001.0,-211.1865360392754,32,4.323826016485691,3.2330248882994055,8.178939819335938,8.178939819335938,8.178939819335938,8.178939819335938,13984.05085849762
nan,nan,8454144,0.0,0.0,17.426015782356263,0.676250079460442,258,0.00014200819672131147,1001.0,-214.70649840389495,32,4.32507139518857,2.6340709168463947,8.064094543457031,8.064094543457031,8.064094543457031,8.064094543457031,14010.757039546967
nan,nan,8486912,0.0,0.0,17.447045812010764,0.6876437759492546,259,0.00014139344262295082,1001.0,-213.04193247734833,32,4.337769436091184,2.501344133913517,8.776947021484375,8.776947021484375,8.776947021484375,8.776947021484375,14037.158824682236
nan,nan,8519680,0.0,0.0,17.388960751891137,0.660736358165741,260,0.00014077868852459017,1001.0,-202.60961628869342,32,4.311033049970865,2.4372812883928416,9.233017921447754,9.233017921447754,9.233017921447754,9.233017921447754,14062.754246473312
nan,nan,8552448,0.0,0.0,17.408731600642206,0.6773681075312197,261,0.0001401639344262295,1001.0,-210.09081508580886,32,4.314825926721096,3.34623801689595,8.444314956665039,8.444314956665039,8.444314956665039,8.444314956665039,14088.409576416016
nan,nan,8585216,0.0,0.0,17.43891389667988,0.6683242867700756,262,0.00013954918032786884,1001.0,-210.7184386612439,48,4.341154301911592,2.77313295789063,8.986689567565918,8.986689567565918,8.986689567565918,8.986689567565918,14114.32461643219
nan,nan,8617984,0.0,0.0,17.41203372180462,0.6549748122692108,263,0.00013893442622950819,1001.0,-213.595513567764,32,4.322736233472824,3.69955511726439,8.216837882995605,8.216837882995605,8.216837882995605,8.216837882995605,14140.398005247116
nan,nan,8650752,0.0,0.0,17.438567927479745,0.6773364385589957,264,0.00013831967213114753,1001.0,-209.84900154541742,32,4.334289239346981,3.4466096380725504,7.7494635581970215,7.7494635581970215,7.7494635581970215,7.7494635581970215,14166.735038280487
-199.1152243322611,10.579893795519775,8650752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14216.59182190895
nan,nan,8683520,0.0,0.0,17.43306446671486,0.6601643559522927,265,0.00013770491803278686,1001.0,-219.04598364675033,32,4.321370812505483,2.9787239640951158,8.529869079589844,8.529869079589844,8.529869079589844,8.529869079589844,14243.803713798523
nan,nan,8716288,0.0,0.0,17.429687476158144,0.6676717445254325,266,0.0001370901639344262,1001.0,-220.09949589813863,32,4.321966115385294,2.8585012517869473,8.786371231079102,8.786371231079102,8.786371231079102,8.786371231079102,14272.150071620941
nan,nan,8749056,0.0,0.0,17.40555656850338,0.6510903240181506,267,0.00013647540983606555,1001.0,-219.43905223040318,32,4.322383830696344,2.9644293148070573,9.024955749511719,9.024955749511719,9.024955749511719,9.024955749511719,14299.528042316437
nan,nan,8781824,0.0,0.0,17.4183557420969,0.6578726363833993,268,0.0001358606557377049,1001.0,-210.8698061944974,32,4.328211910277605,3.1976121542975307,7.7983222007751465,7.7983222007751465,7.7983222007751465,7.7983222007751465,14325.882370710373
nan,nan,8814592,0.0,0.0,17.425255379080774,0.6605946028139442,269,0.00013524590163934422,1001.0,-224.73558423586047,32,4.327548181265593,2.7183636048808695,8.91081428527832,8.91081428527832,8.91081428527832,8.91081428527832,14353.590607643127
nan,nan,8847360,0.0,0.0,17.418779039382933,0.673481281567365,270,0.00013463114754098357,1001.0,-221.02714252872948,32,4.324510402232408,2.9696575654670596,8.918733596801758,8.918733596801758,8.918733596801758,8.918733596801758,14380.75861120224
nan,nan,8880128,0.0,0.0,17.452077224850655,0.6756179274525493,271,0.00013401639344262295,1001.0,-217.13223451865028,32,4.328473187983036,3.4061193097382785,8.189833641052246,8.189833641052246,8.189833641052246,8.189833641052246,14407.789507865906
nan,nan,8912896,0.0,0.0,17.468299999833107,0.6866013002116234,272,0.0001334016393442623,1001.0,-212.06826640165886,32,4.335411446541547,2.827626915089786,8.41711711883545,8.41711711883545,8.41711711883545,8.41711711883545,14435.539293289185
nan,nan,8945664,0.0,0.0,17.425803631544113,0.6696319764014333,273,0.00013278688524590165,1001.0,-213.46753307361982,32,4.325856609642505,2.680065171048045,8.344001770019531,8.344001770019531,8.344001770019531,8.344001770019531,14462.9775390625
nan,nan,8978432,0.0,0.0,17.448285350203513,0.677013034792617,274,0.00013217213114754097,1001.0,-223.39669167128835,32,4.338384635746479,2.4288877762854097,8.342107772827148,8.342107772827148,8.342107772827148,8.342107772827148,14490.651760578156
nan,nan,9011200,0.0,0.0,17.420175898075104,0.6850606957450509,275,0.00013155737704918032,1001.0,-222.83354882807197,32,4.321153543144464,2.3687278747558596,8.882865905761719,8.882865905761719,8.882865905761719,8.882865905761719,14518.003595590591
nan,nan,9043968,0.0,0.0,17.447055533528328,0.669904822902754,276,0.00013094262295081967,1001.0,-216.48737625005026,32,4.331553032249213,2.415681224875152,8.430230140686035,8.430230140686035,8.430230140686035,8.430230140686035,14544.909371137619
nan,nan,9076736,0.0,0.0,17.448344281315805,0.6736354246735573,277,0.00013032786885245902,1001.0,-214.55395972191678,32,4.3406791187822815,2.5411257173866035,8.980354309082031,8.980354309082031,8.980354309082031,8.980354309082031,14572.393275499344
nan,nan,9109504,0.0,0.0,17.40667397081852,0.6631526079494506,278,0.00012971311475409834,1001.0,-219.28850781935876,32,4.3107221480458975,2.2482237290591,9.186850547790527,9.186850547790527,9.186850547790527,9.186850547790527,14600.17053937912
nan,nan,9142272,0.0,0.0,17.429956498742104,0.6707705026492476,279,0.00012909836065573769,1001.0,-217.00079334838296,32,4.32676510810852,2.9545216109603643,8.774078369140625,8.774078369140625,8.774078369140625,8.774078369140625,14627.010722398758
nan,nan,9175040,0.0,0.0,17.421374782919884,0.652735376311466,280,0.00012848360655737703,1001.0,-227.3594093550764,32,4.325738652050495,2.8781794054433703,8.316122055053711,8.316122055053711,8.316122055053711,8.316122055053711,14654.44397854805
nan,nan,9207808,0.0,0.0,17.42634683549404,0.680635538790375,281,0.00012786885245901638,1001.0,-220.08948731814803,32,4.326827334612608,2.8000667436048388,8.635009765625,8.635009765625,8.635009765625,8.635009765625,14681.769314050674
nan,nan,9240576,0.0,0.0,17.422719436883927,0.6956689135171473,282,0.00012725409836065573,1001.0,-223.48810026467743,32,4.3205986559391025,2.442079851217568,8.851243019104004,8.851243019104004,8.851243019104004,8.851243019104004,14708.703856229782
nan,nan,9273344,0.0,0.0,17.454108217358588,0.6855172989424319,283,0.00012663934426229505,1001.0,-234.84203198716173,48,4.3285483054816725,2.545874145627022,8.91527271270752,8.91527271270752,8.91527271270752,8.91527271270752,14736.27031493187
nan,nan,9306112,0.0,0.0,17.434058916568755,0.6776346077676862,284,0.0001260245901639344,1001.0,-217.03965432647726,32,4.3298792153596874,2.8766897197812797,8.178768157958984,8.178768157958984,8.178768157958984,8.178768157958984,14764.018344402313
nan,nan,9338880,0.0,0.0,17.44569881260395,0.574943955335766,285,0.00012540983606557378,1001.0,-232.46454767783536,32,4.327127181738615,3.4108859725296496,4.910140514373779,4.910140514373779,4.910140514373779,4.910140514373779,14791.150569677353
nan,nan,9371648,0.0,0.0,17.414776289463042,0.6871880528517067,286,0.00012479508196721313,1001.0,-219.9354672591603,32,4.3142285868525505,2.3413223324343564,8.586402893066406,8.586402893066406,8.586402893066406,8.586402893066406,14820.05437541008
nan,nan,9404416,0.0,0.0,17.364479586482048,0.6943341378122568,287,0.00012418032786885242,1001.0,-221.12974877240418,32,4.311595240980386,2.9540264196693897,8.519572257995605,8.519572257995605,8.519572257995605,8.519572257995605,14848.24864077568
nan,nan,9437184,0.0,0.0,17.43121264874935,0.6854637206997722,288,0.0001235655737704918,1001.0,-219.78848199473146,32,4.32924934104085,2.0360698835924267,8.789920806884766,8.789920806884766,8.789920806884766,8.789920806884766,14875.957719802856
nan,nan,9469952,0.0,0.0,17.40265997648239,0.6714062134269625,289,0.00012295081967213115,1001.0,-217.70190224093042,32,4.319990311563015,2.679585940949619,9.204721450805664,9.204721450805664,9.204721450805664,9.204721450805664,14903.359850406647
nan,nan,9502720,0.0,0.0,17.44868873357773,0.6912967212498188,290,0.0001223360655737705,1001.0,-212.25804352424038,32,4.337934469431639,3.0104051046073437,7.764064311981201,7.764064311981201,7.764064311981201,7.764064311981201,14930.746122837067
nan,nan,9535488,0.0,0.0,17.429480692744256,0.6962095064111053,291,0.0001217213114754098,1001.0,-222.40119855063077,32,4.319488417357206,2.305902754701674,9.00318717956543,9.00318717956543,9.00318717956543,9.00318717956543,14958.178937911987
nan,nan,9568256,0.0,0.0,17.433271074295043,0.6737188396975398,292,0.00012110655737704917,1001.0,-214.714054824438,32,4.328442984819413,3.047003880701959,7.920260906219482,7.920260906219482,7.920260906219482,7.920260906219482,14985.523012638092
nan,nan,9601024,0.0,0.0,17.44088838994503,0.6718821454327554,293,0.00012049180327868852,1001.0,-221.7262056599111,32,4.331629452854395,2.8098251489922403,8.620513916015625,8.620513916015625,8.620513916015625,8.620513916015625,15013.106172323227
-198.04071934896405,5.9909690085438445,9601024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15057.175161361694
nan,nan,9633792,0.0,0.0,17.44601657986641,0.6823943632654845,294,0.00011987704918032786,1001.0,-221.6958566006703,32,4.331904528290034,2.7263441778719426,7.921915531158447,7.921915531158447,7.921915531158447,7.921915531158447,15084.735778093338
nan,nan,9666560,0.0,0.0,17.413034734129905,0.6921939755789935,295,0.00011926229508196721,1001.0,-214.56643199985575,32,4.32402982339263,2.4777668667957187,9.075203895568848,9.075203895568848,9.075203895568848,9.075203895568848,15111.988219499588
nan,nan,9699328,0.0,0.0,17.428703725337982,0.6792413943912834,296,0.00011864754098360654,1001.0,-215.08627308200937,32,4.328449092805386,2.2866200232878326,9.346222877502441,9.346222877502441,9.346222877502441,9.346222877502441,15139.863011837006
nan,nan,9732096,0.0,0.0,17.42267416715622,0.6763970424886793,297,0.00011803278688524588,1001.0,-232.14287306678665,32,4.318331316113472,2.9632162492722274,8.502479553222656,8.502479553222656,8.502479553222656,8.502479553222656,15167.194305419922
nan,nan,9764864,0.0,0.0,17.418194538354875,0.6649974659085274,298,0.00011741803278688525,1001.0,-232.143276139803,32,4.330468417704106,3.2430753506720067,8.116902351379395,8.116902351379395,8.116902351379395,8.116902351379395,15194.816200494766
nan,nan,9797632,0.0,0.0,17.454852616786958,0.7027317746076733,299,0.0001168032786885246,1001.0,-230.1101777189371,32,4.3311571694910524,2.8551816418766975,7.716252326965332,7.716252326965332,7.716252326965332,7.716252326965332,15221.50833106041
nan,nan,9830400,0.0,0.0,17.42469948530197,0.6818997508846223,300,0.00011618852459016392,1001.0,-230.6864644768026,32,4.33468582034111,3.141320935077965,8.685585021972656,8.685585021972656,8.685585021972656,8.685585021972656,15249.120839834213
nan,nan,9863168,0.0,0.0,17.45217957496643,0.700744237517938,301,0.00011557377049180327,1001.0,-229.9020274345831,32,4.334003004431724,3.340006394684315,8.357704162597656,8.357704162597656,8.357704162597656,8.357704162597656,15276.51278591156
nan,nan,9895936,0.0,0.0,17.42302971184254,0.6905636280309408,302,0.00011495901639344261,1001.0,-233.28953558488817,32,4.326814037561417,2.8906830398365857,8.288819313049316,8.288819313049316,8.288819313049316,8.288819313049316,15304.327863693237
nan,nan,9928704,0.0,0.0,17.41252397894859,0.6722660982050002,303,0.00011434426229508196,1001.0,-217.32056115608313,32,4.330809884518385,2.5581748651340606,8.966534614562988,8.966534614562988,8.966534614562988,8.966534614562988,15331.684861183167
nan,nan,9961472,0.0,0.0,17.446272897720338,0.6833566553425043,304,0.00011372950819672129,1001.0,-225.09530364126795,32,4.326163809746504,2.3743085416033862,8.965344429016113,8.965344429016113,8.965344429016113,8.965344429016113,15359.288575649261
nan,nan,9994240,0.0,0.0,17.418374028801917,0.7035585100296885,305,0.00011311475409836063,1001.0,-236.08180186741833,48,4.333164682984352,2.9522089565172793,8.796956062316895,8.796956062316895,8.796956062316895,8.796956062316895,15386.129116773605
nan,nan,10027008,0.0,0.0,17.432186177372934,0.6906223393976688,306,0.0001125,1001.0,-215.85086668420206,32,4.329746641218662,3.25721269287169,8.848254203796387,8.848254203796387,8.848254203796387,8.848254203796387,15413.452044487
nan,nan,10059776,0.0,0.0,17.41610443890095,0.6827609512954951,307,0.00011188524590163935,1001.0,-218.25744475388836,32,4.324161936342716,3.7231051050126553,7.680119037628174,7.680119037628174,7.680119037628174,7.680119037628174,15440.744869232178
nan,nan,10092544,0.0,0.0,17.42454199194908,0.7227718608919531,308,0.0001112704918032787,1001.0,-210.45810971847447,32,4.319495214521885,3.5186028538271783,7.410170555114746,7.410170555114746,7.410170555114746,7.410170555114746,15467.373049736023
nan,nan,10125312,0.0,0.0,17.41058447957039,0.7057158913929016,309,0.00011065573770491802,1001.0,-203.97780216773913,32,4.310740629583597,2.7543765500187876,8.130615234375,8.130615234375,8.130615234375,8.130615234375,15494.966566562653
nan,nan,10158080,0.0,0.0,17.454161897301674,0.6906641186214983,310,0.00011004098360655737,1001.0,-221.38918542784626,32,4.337925422936678,1.9854824224486947,9.169994354248047,9.169994354248047,9.169994354248047,9.169994354248047,15522.153685569763
nan,nan,10190848,0.0,0.0,17.439905425906183,0.6968119232915342,311,0.00010942622950819671,1001.0,-231.98986551186147,32,4.329933727532625,2.503171889670193,9.183782577514648,9.183782577514648,9.183782577514648,9.183782577514648,15548.978559732437
nan,nan,10223616,0.0,0.0,17.4168871730566,0.7007310446351767,312,0.00010881147540983606,1001.0,-221.92105600041464,32,4.325004632025957,3.0625302873551847,7.757286548614502,7.757286548614502,7.757286548614502,7.757286548614502,15578.000138282776
nan,nan,10256384,0.0,0.0,17.433362296223642,0.7046596283093095,313,0.00010819672131147538,1001.0,-215.61097987014043,32,4.327897143363953,2.852684194780886,8.059212684631348,8.059212684631348,8.059212684631348,8.059212684631348,15605.703793764114
nan,nan,10289152,0.0,0.0,17.426499819755556,0.6752009905409068,314,0.00010758196721311473,1001.0,-221.3800825768622,32,4.322971461713314,2.186129811219871,8.729183197021484,8.729183197021484,8.729183197021484,8.729183197021484,15632.942364931107
nan,nan,10321920,0.0,0.0,17.415082815289498,0.6759960420895368,315,0.0001069672131147541,1001.0,-228.47571759332928,32,4.334194593131542,2.340562704950571,9.14445686340332,9.14445686340332,9.14445686340332,9.14445686340332,15660.635694026947
nan,nan,10354688,0.0,0.0,17.429593473672867,0.676986803393811,316,0.00010635245901639344,1001.0,-226.6080845485581,32,4.329808034747839,2.6480299739167092,7.930856227874756,7.930856227874756,7.930856227874756,7.930856227874756,15688.705003976822
nan,nan,10387456,0.0,0.0,17.417517152428626,0.7034638670738786,317,0.00010573770491803277,1001.0,-213.5873596754699,32,4.3236716702580456,2.1840656348504126,8.81909465789795,8.81909465789795,8.81909465789795,8.81909465789795,15715.459661722183
nan,nan,10420224,0.0,0.0,17.434872713685035,0.6985576031729579,318,0.00010512295081967212,1001.0,-224.1129411625885,32,4.328754579275847,2.4491080313920977,8.74605655670166,8.74605655670166,8.74605655670166,8.74605655670166,15743.264491319656
nan,nan,10452992,0.0,0.0,17.424250760674475,0.6880425933282822,319,0.00010450819672131146,1001.0,-213.00036313479467,32,4.320298737287521,2.583914699591696,8.235556602478027,8.235556602478027,8.235556602478027,8.235556602478027,15770.3428440094
nan,nan,10485760,0.0,0.0,17.433193126320838,0.713183819130063,320,0.00010389344262295081,1001.0,-224.40333721667696,32,4.324267916381359,2.675551049783826,7.828619956970215,7.828619956970215,7.828619956970215,7.828619956970215,15797.473782777786
nan,nan,10518528,0.0,0.0,17.444167947769166,0.7042516911402344,321,0.00010327868852459018,1001.0,-221.62460410064205,32,4.324233969300986,2.1678487157449124,9.236865997314453,9.236865997314453,9.236865997314453,9.236865997314453,15824.572471857071
nan,nan,10551296,0.0,0.0,17.431520420312882,0.7038858585525304,322,0.00010266393442622948,1001.0,-213.6647035012586,32,4.33034301251173,2.562845461629331,8.716238975524902,8.716238975524902,8.716238975524902,8.716238975524902,15852.578973770142
-183.20366719693573,15.410390744760472,10551296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15896.319853544235
nan,nan,10584064,0.0,0.0,17.425045549869537,0.6776301523670554,323,0.00010204918032786885,1001.0,-214.1659191780854,32,4.329971240460873,2.0773500756360592,8.595525741577148,8.595525741577148,8.595525741577148,8.595525741577148,15923.39246582985
nan,nan,10616832,0.0,0.0,17.432754802703858,0.7119034455157817,324,0.0001014344262295082,1001.0,-226.7648003161039,32,4.3357912197709085,2.170473156031221,8.947918891906738,8.947918891906738,8.947918891906738,8.947918891906738,15951.73056435585
nan,nan,10649600,0.0,0.0,17.419332233071326,0.7186557679902762,325,0.00010081967213114754,1001.0,-216.8430243225811,32,4.331538486480713,2.5729697056114675,8.565557479858398,8.565557479858398,8.565557479858398,8.565557479858398,15980.517883062363
nan,nan,10682368,0.0,0.0,17.403211784362792,0.679771586228162,326,0.00010020491803278687,1001.0,-228.54889863930185,32,4.323895163089037,2.5367014069110154,8.5413179397583,8.5413179397583,8.5413179397583,8.5413179397583,16007.65620303154
nan,nan,10715136,0.0,0.0,17.45177298784256,0.699114624876529,327,9.959016393442621e-05,1001.0,-219.21675223979818,48,4.332944227755069,3.3123974699527023,8.098617553710938,8.098617553710938,8.098617553710938,8.098617553710938,16035.672878742218
nan,nan,10747904,0.0,0.0,17.416899341344834,0.7016957597341389,328,9.897540983606556e-05,1001.0,-213.829772714777,32,4.328635197132826,2.6522934358567,8.963140487670898,8.963140487670898,8.963140487670898,8.963140487670898,16063.131776571274
nan,nan,10780672,0.0,0.0,17.432111498713493,0.7186527236830443,329,9.836065573770491e-05,1001.0,-217.3332877701164,32,4.328139735758304,2.9908517245203257,7.8057050704956055,7.8057050704956055,7.8057050704956055,7.8057050704956055,16090.058658599854
nan,nan,10813440,0.0,0.0,17.380308684706687,0.719712178921327,330,9.774590163934423e-05,1001.0,-224.6546486880803,32,4.323644877225161,2.4829700861126183,8.25284194946289,8.25284194946289,8.25284194946289,8.25284194946289,16117.749136209488
nan,nan,10846208,0.0,0.0,17.39746124148369,0.7077350814361125,331,9.713114754098358e-05,1001.0,-212.24604106999112,32,4.320174306631088,3.1190236853435636,8.44596004486084,8.44596004486084,8.44596004486084,8.44596004486084,16144.893877267838
