eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,481280,0.28008911387005353,0.38164061307907104,0.47465819120407104,0.4281494140625,17.541113609075545,235,0.00015614754098360653,1000.0,150.8983480029116,2,-0.10145877087197733,18.19951929450035,537.1994459629059
275.2545767218727,122.74517066709839,481280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,540.0883378982544
nan,nan,483328,0.42138891259091904,0.48095703125,0.57568359375,0.5283203125,17.755594980716705,236,0.00015553278688524587,1000.0,147.99766258024877,2,-0.087648818953312,14.380582803487778,541.5179688930511
nan,nan,485376,0.31057434312388066,0.4127441346645355,0.521533191204071,0.467138671875,17.653219777345658,237,0.00015491803278688525,1000.0,131.90440665014788,2,-0.08298285944620147,14.985570020973682,542.8707809448242
nan,nan,487424,0.4916457590647042,0.48686522245407104,0.598437488079071,0.5426513671875,17.8959199488163,238,0.0001543032786885246,1000.0,201.15457604709667,2,-0.08352530559932347,12.773349042236806,544.2443199157715
nan,nan,489472,0.2922159984052996,0.3885742127895355,0.5094238519668579,0.4489990234375,17.51535986661911,239,0.00015368852459016395,1000.0,188.9332004812633,2,-0.10040908073133323,17.063345167040826,545.5572307109833
nan,nan,491520,0.288955327461008,0.3897460997104645,0.49658203125,0.4431640625,17.447681242227553,240,0.00015307377049180327,1000.0,99.5240822369797,2,-0.0948677752254298,16.818334341049194,546.9376618862152
252.24446701199932,71.18095876684103,491520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,549.6028468608856
nan,nan,493568,0.5250882053587702,0.5245116949081421,0.6073242425918579,0.56591796875,18.013069397211076,241,0.00015245901639344262,1000.0,234.30817819670062,2,-0.08544534131942783,12.761518803238868,550.9820268154144
nan,nan,495616,0.4365971448030905,0.48554688692092896,0.5924316644668579,0.5389892578125,17.790507584810257,242,0.00015184426229508194,1000.0,180.76788757679935,2,-0.09178310243878514,15.04706836938858,552.3304686546326
nan,nan,497664,0.49856478777364827,0.539306640625,0.618408203125,0.578857421875,18.021049124002456,243,0.0001512295081967213,1000.0,166.4118575216522,2,-0.07657366724452004,13.638707807660102,553.729218006134
nan,nan,499712,0.40799196692823897,0.44746094942092896,0.546630859375,0.4970458984375,17.86980367898941,244,0.00015061475409836064,1000.0,179.7470426662144,2,-0.0933306052145781,16.709913697838783,555.099173784256
nan,nan,501760,0.25190167824184756,0.3799804747104645,0.47148436307907104,0.425732421875,17.45656959414482,245,0.00015,1000.0,76.35584471643566,2,-0.09889773925533518,18.603322616219522,556.3723258972168
392.11244158696354,63.64271364194933,501760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,558.632661819458
nan,nan,503808,0.6005556012765737,0.504150390625,0.615234375,0.5596923828125,18.138578939437867,246,0.00014938524590163934,1000.0,190.05752231109773,2,-0.08261502049281262,14.418845057487488,560.0470468997955
nan,nan,505856,0.6488804576802067,0.5455566644668579,0.65966796875,0.6026123046875,18.33252472281456,247,0.00014877049180327868,1000.0,192.29434595953555,2,-0.07139877462759614,10.952787233889103,561.4884519577026
nan,nan,507904,0.379941967256309,0.4544921815395355,0.5763183832168579,0.5154052734375,17.74254423379898,248,0.000148155737704918,1000.0,200.77160597140514,2,-0.08476726654917002,14.451326633989812,562.9625289440155
nan,nan,509952,0.2412252087087836,0.38496094942092896,0.4842773377895355,0.434619140625,17.357444113492967,249,0.00014754098360655736,1000.0,230.63817530486017,2,-0.09683790122508071,16.80130948126316,564.3717408180237
nan,nan,512000,0.4533833419307484,0.45292967557907104,0.5760742425918579,0.514501953125,17.720634496212007,250,0.0001469262295081967,1000.0,189.7377294968242,3,-0.08331178103398998,13.937253138422966,565.6923320293427
417.68037900951714,63.062796422990715,512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,567.9713137149811
nan,nan,514048,0.20857916950335492,0.3348632752895355,0.4686035215854645,0.4017333984375,17.399582707881926,251,0.00014631147540983605,1000.0,22.81875082213903,2,-0.10211272724554873,23.701561746001243,569.5892977714539
nan,nan,516096,0.2905368334861123,0.39838868379592896,0.508349597454071,0.453369140625,17.49111646413803,252,0.00014569672131147537,1000.0,249.40979214884197,2,-0.09053720237570814,15.934925663471223,571.2897789478302
nan,nan,518144,0.3306627139172633,0.43071287870407104,0.554492175579071,0.4926025390625,17.666096675395966,253,0.00014508196721311472,1000.0,174.5596259165011,2,-0.09341425157035702,17.18665438890457,572.6932578086853
nan,nan,520192,0.5213024988668622,0.5096191167831421,0.6163085699081421,0.5629638671875,17.932659059762955,254,0.0001444672131147541,1000.0,226.4356521070481,2,-0.08119956163282041,11.436967396736145,574.1605989933014
370.4427578217675,109.71573339455936,520192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,576.5678749084473
nan,nan,522240,0.48733853444864506,0.5057128667831421,0.6060546636581421,0.5558837890625,17.892434108257294,255,0.00014385245901639345,1000.0,248.5369759217872,2,-0.08585451355029364,12.921549141407013,577.9481537342072
nan,nan,524288,0.26828757648181634,0.38671875,0.48271483182907104,0.434716796875,17.407640546560287,256,0.00014323770491803277,1000.0,251.32523365655453,2,-0.09279742233629804,17.041068664193155,579.3211388587952
nan,nan,526336,0.3513170731428545,0.4356933534145355,0.545703113079071,0.4906982421875,17.650544500350954,257,0.00014262295081967212,1000.0,183.14209153681395,2,-0.09158403039036785,16.045187491178513,580.7073278427124
nan,nan,528384,0.30608711991953896,0.4435058534145355,0.5240234136581421,0.4837646484375,17.531368798017503,258,0.00014200819672131147,1000.0,230.77318381345953,2,-0.0921959963045083,16.22490227520466,582.0282139778137
nan,nan,530432,0.44305505776719656,0.5020996332168579,0.5758301019668579,0.53896484375,17.732653403282164,259,0.00014139344262295082,1000.0,209.51581358947897,2,-0.09699341392843053,13.837099027633666,583.4900557994843
319.70194906858444,103.8441547949223,530432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,585.8071537017822
nan,nan,532480,0.3681926714911242,0.45708006620407104,0.540478527545929,0.498779296875,17.72429863810539,260,0.00014077868852459017,1000.0,170.9518417310536,2,-0.08645322233787738,15.489689555764198,587.1440727710724
nan,nan,534528,0.3019661866477691,0.4087890684604645,0.507861316204071,0.4583251953125,17.533596682548524,261,0.0001401639344262295,1000.0,188.53944141939226,2,-0.09340130038035568,19.082110784947872,588.5542457103729
nan,nan,536576,0.5255500174156623,0.4842285215854645,0.5865722894668579,0.535400390625,17.889903301000594,262,0.00013954918032786884,1000.0,224.91946419423635,2,-0.07988538392382907,13.296690697968007,590.8971908092499
nan,nan,538624,0.25867033758113395,0.38837891817092896,0.47685545682907104,0.4326171875,17.492747056484223,263,0.00013893442622950819,1000.0,222.41598782425808,2,-0.0908700246596709,18.451799219846727,592.734769821167
nan,nan,540672,0.47862881695327814,0.45478516817092896,0.5506836175918579,0.502734375,17.9024504840374,264,0.00013831967213114753,1000.0,261.3899557756859,2,-0.09207166605920065,17.16193775832653,594.2963829040527
336.320340440744,141.78788435322187,540672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,596.7478289604187
nan,nan,542720,0.34091367158980573,0.4300293028354645,0.5321289300918579,0.4810791015625,17.682458573579787,265,0.00013770491803278686,1000.0,241.50245411866211,2,-0.08660539576667362,17.845941203832627,598.7710657119751
nan,nan,544768,0.3497099317246466,0.4623046815395355,0.546679675579071,0.5044921875,17.574715352058412,266,0.0001370901639344262,1000.0,240.34363955273255,2,-0.08826229092665017,15.366554488241672,600.6329257488251
nan,nan,546816,0.4309360770319472,0.48344725370407104,0.574169933795929,0.52880859375,17.857765752077103,267,0.00013647540983606555,1000.0,212.63855013017633,2,-0.07944920984155032,15.976506017148495,602.004656791687
nan,nan,548864,0.21075385250733233,0.3396972715854645,0.4388671815395355,0.3892822265625,17.426237815618514,268,0.0001358606557377049,1000.0,231.7933551511394,2,-0.09849048067699187,22.795387732982636,603.3519186973572
nan,nan,550912,0.27574116539472016,0.4012695252895355,0.4901367127895355,0.445703125,17.477829825878143,269,0.00013524590163934422,1000.0,154.8207176114331,2,-0.0867683926015161,23.036603170633317,604.7983627319336
413.55322610880484,81.69530294150688,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,607.1678037643433
nan,nan,552960,0.5967728193907533,0.5113769769668579,0.6141601800918579,0.5627685546875,18.063334655761718,270,0.00013463114754098357,1000.0,221.96589368389712,2,-0.07620900052716024,13.37492057979107,608.598299741745
nan,nan,555008,0.46097428510693134,0.485595703125,0.584716796875,0.53515625,17.949916505813597,271,0.00013401639344262295,1000.0,256.50227633981825,3,-0.07225115264009219,15.011297267675399,610.1805460453033
nan,nan,557056,0.2797841199688264,0.37910157442092896,0.4605468809604645,0.41982421875,17.582753217220308,272,0.0001334016393442623,1000.0,77.57108611314491,2,-0.09031851721811109,27.23552497327328,611.7875649929047
nan,nan,559104,0.29770644397794965,0.41694337129592896,0.5150390863418579,0.4659912109375,17.535793501138688,273,0.00013278688524590165,1000.0,306.5672451462747,2,-0.08864412293769419,18.065716987848283,613.108738899231
nan,nan,561152,0.23525924050190952,0.3626953065395355,0.4700683653354645,0.4163818359375,17.368018490076064,274,0.00013217213114754097,1000.0,198.17313210682104,2,-0.08964415033115074,25.07831262052059,614.4246320724487
447.1621922517599,55.94091584347655,561152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,616.752799987793
nan,nan,563200,0.41723789333045713,0.4615722596645355,0.5569823980331421,0.50927734375,17.723271214962004,275,0.00013155737704918032,1000.0,251.88334261428102,2,-0.0875112342837383,17.511843022704124,618.2134628295898
nan,nan,565248,0.42684037783037637,0.4825683534145355,0.567919909954071,0.525244140625,17.735557425022126,276,0.00013094262295081967,1000.0,353.40692784151355,2,-0.08098608112195507,15.476918417215348,619.6444017887115
nan,nan,567296,0.30724297819979257,0.389892578125,0.522998034954071,0.4564453125,17.582699012756347,277,0.00013032786885245902,1000.0,261.12570715100253,2,-0.0875588080030866,18.541409039497374,621.0015678405762
nan,nan,569344,0.5529325565687031,0.48100584745407104,0.5997070074081421,0.5403564453125,18.17135128378868,278,0.00012971311475409834,1000.0,325.3665625373425,2,-0.08219183104811237,15.838936722278595,622.3830540180206
nan,nan,571392,0.70396333347162,0.5150390863418579,0.646728515625,0.5808837890625,18.430058711767195,279,0.00012909836065573769,1000.0,262.95397091810537,2,-0.0718771711079171,13.676963672041893,623.69979596138
447.82702547099336,70.42782065009091,571392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,625.9617447853088
nan,nan,573440,0.5190650580232614,0.46381837129592896,0.5810546875,0.5224365234375,18.03147549033165,280,0.00012848360655737703,1000.0,245.04431494744173,2,-0.08534782879578415,16.012719155848025,627.2845249176025
nan,nan,575488,0.3478385060021537,0.39667969942092896,0.522021472454071,0.4593505859375,17.61682921051979,281,0.00012786885245901638,1000.0,252.05789524039355,2,-0.09308503676584223,20.58843339383602,628.6162149906158
nan,nan,577536,0.3240637652357691,0.4000000059604645,0.5008789300918579,0.450439453125,17.55645861029625,282,0.00012725409836065573,1000.0,275.58922990439044,2,-0.08454505999980029,19.556385001540185,629.9998548030853
nan,nan,579584,0.3899543949068175,0.4691406190395355,0.5616210699081421,0.515380859375,17.796336382627487,283,0.00012663934426229505,1000.0,243.57374291757372,2,-0.08242183060210664,15.728095918893814,631.4026689529419
nan,nan,581632,0.25863332750304835,0.3812011778354645,0.4930175840854645,0.437109375,17.4892900288105,284,0.0001260245901639344,1000.0,339.67298422148,2,-0.09341824123112019,20.6754763007164,632.7861297130585
424.63258572616206,112.1077641519802,581632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,635.0041918754578
nan,nan,583680,0.7258383282140131,0.533984363079071,0.6266113519668579,0.5802978515625,18.49786705970764,285,0.00012540983606557378,1000.0,318.93425787814914,2,-0.07469486368936487,13.6540881305933,636.3060710430145
nan,nan,585728,0.2905356601098902,0.3758300840854645,0.4930175840854645,0.434423828125,17.598553675413132,286,0.00012479508196721313,1000.0,301.9639138367297,2,-0.09088524319522548,23.350128504633904,637.5945589542389
nan,nan,587776,0.42590837993775493,0.48969727754592896,0.58203125,0.5358642578125,17.852968961000443,287,0.00012418032786885242,1000.0,275.1383942727719,2,-0.07278839770879131,17.14971729964018,639.0085167884827
nan,nan,589824,0.24883913666708396,0.3692871034145355,0.4854980409145355,0.427392578125,17.4626304268837,288,0.0001235655737704918,1000.0,353.382346959596,2,-0.09598059915879276,21.865255624055862,640.4232039451599
nan,nan,591872,0.22200091279228218,0.3351074159145355,0.43730467557907104,0.3862060546875,17.457588666677474,289,0.00012295081967213115,1000.0,173.2631143139501,2,-0.09777934453159105,30.922902366518976,641.8708736896515
451.56294915912724,139.10748537208588,591872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,644.224262714386
nan,nan,593920,0.3763815283193253,0.44428712129592896,0.55615234375,0.5002197265625,17.66007525920868,290,0.0001223360655737705,1000.0,300.2115217908141,2,-0.07708019694837276,16.43221282660961,645.5708200931549
nan,nan,595968,0.24206126668577782,0.357421875,0.4524902403354645,0.4049560546875,17.572561067342757,291,0.0001217213114754098,1000.0,309.6912225164418,2,-0.08601255990506615,24.598892310261725,647.0908148288727
nan,nan,598016,0.23310249625355936,0.364501953125,0.44780272245407104,0.40615234375,17.478836643695832,292,0.00012110655737704917,1000.0,260.8411114164455,3,-0.1034002353408141,25.625530913472176,648.6781089305878
nan,nan,600064,0.37318304176587846,0.43994140625,0.562939465045929,0.5014404296875,17.634863460063933,293,0.00012049180327868852,1000.0,365.45722632127274,2,-0.08845895873382688,18.08965963423252,650.1702656745911
475.435544624467,90.6773982646916,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652.4780888557434
nan,nan,602112,0.26669471259374405,0.38232421875,0.49311524629592896,0.4377197265625,17.513352072238924,294,0.00011987704918032786,1000.0,303.682595522163,2,-0.09320261288667098,22.297965115308763,653.9110016822815
nan,nan,604160,0.34524035454378466,0.44086915254592896,0.536669909954071,0.48876953125,17.695635384321214,295,0.00011926229508196721,1000.0,282.6831813318571,2,-0.09029768052278087,21.005941584706306,655.3047506809235
nan,nan,606208,0.629465796520526,0.509082019329071,0.6282714605331421,0.5686767578125,18.09594241976738,296,0.00011864754098360654,1000.0,398.3686751931823,2,-0.07467707782780053,15.786871971189976,656.583399772644
nan,nan,608256,0.29587469769321617,0.3644042909145355,0.479736328125,0.4220703125,17.51839656829834,297,0.00011803278688524588,1000.0,261.1426170163909,2,-0.08898220845730975,28.418569108843805,657.8642249107361
nan,nan,610304,0.32489876692852704,0.4312500059604645,0.552734375,0.4919921875,17.66693378686905,298,0.00011741803278688525,1000.0,114.89154214594608,2,-0.08133951900672401,17.955277578532694,659.2961959838867
395.870811283187,112.72324375187475,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,661.5755798816681
nan,nan,612352,0.218954116369423,0.3589843809604645,0.47749024629592896,0.4182373046875,17.421607267856597,299,0.0001168032786885246,1000.0,213.13891428723758,2,-0.10921963503933511,25.68900484740734,663.3645598888397
nan,nan,614400,0.22947177674650449,0.3567871153354645,0.46196287870407104,0.409375,17.468631631135942,300,0.00011618852459016392,1000.0,206.87429794232528,2,-0.0945840651227627,26.36083219349384,665.2133166790009
nan,nan,616448,0.298473750067933,0.4073242247104645,0.507568359375,0.4574462890625,17.524786818027497,301,0.00011557377049180327,1000.0,396.09300971684917,2,-0.09264770299196243,25.98537535369396,666.8109459877014
nan,nan,618496,0.34533538036776007,0.43022459745407104,0.535205066204071,0.48271484375,17.671131163835526,302,0.00011495901639344261,1000.0,349.54637061276844,2,-0.0967974327650154,24.390602281689645,668.1173899173737
nan,nan,620544,0.38323003695259106,0.4413085877895355,0.558837890625,0.5000732421875,17.654646897315978,303,0.00011434426229508196,1000.0,222.05198529437942,2,-0.07876015822985209,19.875926181674004,669.5494918823242
549.3952186531523,82.76307889606942,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,671.7185778617859
nan,nan,622592,0.2846986447068048,0.38984376192092896,0.504931628704071,0.4473876953125,17.550242227315902,304,0.00011372950819672129,1000.0,284.10336568656965,2,-0.09409238846274093,24.100766950845717,672.9869689941406
nan,nan,624640,0.24200717713683845,0.35844725370407104,0.462890625,0.4106689453125,17.412896972894668,305,0.00011311475409836063,1000.0,294.65307808326224,2,-0.08661898727586959,27.461601936817168,674.2732968330383
nan,nan,626688,0.5362565237141098,0.508007824420929,0.6145995855331421,0.5613037109375,17.947469490766526,306,0.0001125,1000.0,360.5216958712806,2,-0.07864052169315983,19.295366820693015,675.627739906311
nan,nan,628736,0.2782674875605153,0.3890624940395355,0.51904296875,0.454052734375,17.519378000497817,307,0.00011188524590163935,1000.0,291.955170050119,2,-0.10101754969655304,23.795715981721877,676.9221949577332
nan,nan,630784,0.3503640134600573,0.4287109375,0.529736340045929,0.4792236328125,17.65116075873375,308,0.0001112704918032787,1000.0,328.0467329620462,2,-0.0699326977628516,18.78759564459324,678.5027067661285
360.64942494797214,231.79712121161702,630784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,680.7698578834534
nan,nan,632832,0.3122157518286258,0.40644532442092896,0.5025390386581421,0.4544921875,17.527678287029268,309,0.00011065573770491802,1000.0,168.30720655072966,2,-0.0925111412012484,23.398527821898462,682.2341759204865
nan,nan,634880,0.5759435545900488,0.4854980409145355,0.5947265625,0.5401123046875,17.99337104558945,310,0.00011004098360655737,1000.0,389.7059728487789,2,-0.06879105356056243,17.533241671323776,683.4919848442078
nan,nan,636928,0.3152252702522674,0.40620118379592896,0.5291503667831421,0.46767578125,17.43191002011299,311,0.00010942622950819671,1000.0,374.2894656651479,2,-0.08846423841605429,19.183322390913965,684.814160823822
nan,nan,638976,0.24969290435110453,0.37543946504592896,0.48920899629592896,0.43232421875,17.485464268922804,312,0.00010881147540983606,1000.0,328.3861822114253,2,-0.09121360702556558,20.508951696753503,686.3277359008789
nan,nan,641024,0.27567933432728753,0.38911134004592896,0.509765625,0.4494384765625,17.529550623893737,313,0.00010819672131147538,1000.0,289.67113160634386,3,-0.08924811955366749,22.587652808427812,687.7064681053162
478.56645780838,88.06892338654676,641024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,689.8416697978973
nan,nan,643072,0.31298391029704364,0.41166990995407104,0.5304199457168579,0.471044921875,17.60488459467888,314,0.00010758196721311473,1000.0,369.31735105510063,2,-0.0891957333922619,20.052020062506198,691.0594029426575
nan,nan,645120,0.27153224264475284,0.38251954317092896,0.5067383050918579,0.44462890625,17.529127877950668,315,0.0001069672131147541,1000.0,402.42343065216915,2,-0.09309924883418716,20.812377578020097,692.3641200065613
nan,nan,647168,0.2055409529581084,0.3333984315395355,0.4581542909145355,0.3957763671875,17.354049563407898,316,0.00010635245901639344,1000.0,152.21655672970206,2,-0.1006710464018397,21.762978649139406,693.7609279155731
nan,nan,649216,0.28452958662528544,0.38261717557907104,0.4966796934604645,0.4396484375,17.543548035621644,317,0.00010573770491803277,1000.0,284.6712152134403,2,-0.09416104828706011,27.20119389593601,695.0722050666809
nan,nan,651264,0.3195371925859945,0.41254884004592896,0.50634765625,0.4594482421875,17.63490163087845,318,0.00010512295081967212,1000.0,316.48188248309197,2,-0.09508470520086121,17.916577622294426,696.3731458187103
452.0645357499096,126.4219257090942,651264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,698.6423659324646
nan,nan,653312,0.23014041095302673,0.3551269471645355,0.45576173067092896,0.4054443359375,17.442886471748352,319,0.00010450819672131146,1000.0,307.6881978114009,2,-0.09603531826869585,26.17174342572689,700.0281908512115
nan,nan,655360,0.1786814272069023,0.3109374940395355,0.41240233182907104,0.361669921875,17.28060575723648,320,0.00010389344262295081,1000.0,88.03030446080027,2,-0.10458159845438786,35.34558407068253,701.4919538497925
nan,nan,657408,0.5376094041246688,0.44501954317092896,0.5760253667831421,0.5105224609375,18.0876462996006,321,0.00010327868852459018,1000.0,405.9241876763104,2,-0.08365085757977794,19.602924394607545,702.8350336551666
nan,nan,659456,0.32468474597699243,0.42236328125,0.551708996295929,0.4870361328125,17.662248373031616,322,0.00010266393442622948,1000.0,363.2978932187221,2,-0.08058566205872922,19.4838097602129,704.488089799881
nan,nan,661504,0.2123080913996091,0.3477539122104645,0.460205078125,0.4039794921875,17.381809496879576,323,0.00010204918032786885,1000.0,371.15916294126873,2,-0.09539521650294773,22.10986956059933,706.0992467403412
521.613216271312,120.80418451237205,661504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,708.4732029438019
nan,nan,663552,0.16097491927503144,0.31328123807907104,0.4124999940395355,0.362890625,17.186253839731215,324,0.0001014344262295082,1000.0,36.652185191602726,2,-0.10484757441154216,30.672820085287093,709.7637858390808
nan,nan,665600,0.434824891583412,0.4036621153354645,0.5125488042831421,0.45810546875,17.48417040705681,325,0.00010081967213114754,1000.0,284.85493454746046,2,-0.08660133237135596,20.68873729109764,711.0671098232269
nan,nan,667648,0.37189041796518724,0.474609375,0.56005859375,0.517333984375,17.614212316274642,326,0.00010020491803278687,1000.0,375.64073406671025,2,-0.08108004942478146,16.826707638800144,712.446567773819
nan,nan,669696,0.2337380479759304,0.3699707090854645,0.4781250059604645,0.4240478515625,17.467251586914063,327,9.959016393442621e-05,1000.0,394.0774745060398,2,-0.09189511456643232,20.680840098857878,713.7803108692169
nan,nan,671744,0.2944606313525583,0.380859375,0.5064452886581421,0.44365234375,17.552131098508834,328,9.897540983606556e-05,1000.0,299.2521670436401,2,-0.08620760181511286,21.758008706569672,715.1183848381042
525.0183739096666,72.26401115765725,671744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,717.3713448047638
nan,nan,673792,0.1704583585364162,0.31523436307907104,0.41669923067092896,0.365966796875,17.28668947815895,329,9.836065573770491e-05,1000.0,174.15152561431233,2,-0.09835067699023056,26.176992031931878,718.7422258853912
nan,nan,675840,0.36086746516957646,0.4388183653354645,0.5445312261581421,0.4916748046875,17.612280189990997,330,9.774590163934423e-05,1000.0,336.6475260937823,2,-0.07268351015518419,18.085771264135836,720.0992548465729
nan,nan,677888,0.13909318775113205,0.25458985567092896,0.3824218809604645,0.318505859375,17.217165416479112,331,9.713114754098358e-05,1000.0,355.6126957249367,2,-0.09700667376455385,34.87830565571785,721.428142786026
nan,nan,679936,0.28518121085653547,0.39794921875,0.5057617425918579,0.45185546875,17.643540453910827,332,9.651639344262295e-05,1000.0,209.83904350486821,2,-0.08620359497435856,17.632788467407227,723.0407087802887
nan,nan,681984,0.20493763614358612,0.3485351502895355,0.4488769471645355,0.3987060546875,17.334684348106386,333,9.59016393442623e-05,1000.0,453.6239963959838,2,-0.10517297361802776,25.944085943698884,724.55029296875
550.9483201525094,124.99551945908048,681984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,726.7970910072327
nan,nan,684032,0.17279429843183608,0.3179687559604645,0.423583984375,0.3707763671875,17.31280001401901,334,9.528688524590164e-05,1000.0,219.2568113447497,3,-0.09361486443667673,30.85931991934776,728.4179518222809
nan,nan,686080,0.393815258264658,0.42626953125,0.524609386920929,0.475439453125,17.500692939758302,335,9.467213114754097e-05,1000.0,374.24237591892603,2,-0.08848945840436499,19.586750821769236,730.0106899738312
nan,nan,688128,0.17094496689096558,0.3165039122104645,0.4103027284145355,0.3634033203125,17.375704085826875,336,9.405737704918031e-05,1000.0,272.0266818337399,2,-0.10006894139078212,30.97692627608776,731.3539807796478
nan,nan,690176,0.2158994269921095,0.35322266817092896,0.45537108182907104,0.404296875,17.47922737598419,337,9.344262295081966e-05,1000.0,152.2799753290026,2,-0.10668518716411199,24.430266889929772,732.6642208099365
503.70609791847863,76.200648749687,690176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,734.8798220157623
nan,nan,692224,0.3328610871074488,0.4083007872104645,0.5281738042831421,0.4682373046875,17.654904276132584,338,9.282786885245903e-05,1000.0,328.88884826173125,2,-0.09295490302611142,23.576434603333475,736.1671788692474
nan,nan,694272,0.37483925664564594,0.43085938692092896,0.531982421875,0.4814208984375,17.79053431749344,339,9.221311475409833e-05,1000.0,322.6927200776697,2,-0.08340164690453093,20.15556437075138,737.5201320648193
nan,nan,696320,0.3260206175255007,0.39458006620407104,0.518359363079071,0.4564697265625,17.483105218410493,340,9.15983606557377e-05,1000.0,479.4040962095537,2,-0.08620150106435176,18.53910853266716,738.9505429267883
nan,nan,698368,0.23724757193849655,0.3441406190395355,0.4532226622104645,0.398681640625,17.431772303581237,341,9.098360655737704e-05,1000.0,400.2075292242704,2,-0.09371320713835303,24.659710428118707,740.337171792984
nan,nan,700416,0.12226316926826257,0.25190430879592896,0.35673826932907104,0.3043212890625,17.267876034975053,342,9.03688524590164e-05,1000.0,217.04418629646165,2,-0.09254744084901176,30.207791396975516,741.7153978347778
552.4515615479517,88.15025756504993,700416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,743.8626308441162
nan,nan,702464,0.2870998092155787,0.3839355409145355,0.47954100370407104,0.43173828125,17.467024677991866,343,8.975409836065574e-05,1000.0,375.70204217229787,2,-0.07980217005533632,23.91717490553856,745.1739048957825
nan,nan,704512,0.17446887269761646,0.31450194120407104,0.43730467557907104,0.3759033203125,17.241618525981902,344,8.913934426229506e-05,1000.0,230.81048723549083,2,-0.09567676936276256,29.30765426158905,746.5924558639526
nan,nan,706560,0.35124779768375447,0.427978515625,0.5282226800918579,0.4781005859375,17.618356376886368,345,8.852459016393441e-05,1000.0,389.63904753571086,2,-0.08469104389077983,19.570745420455932,748.1250207424164
nan,nan,708608,0.23952774744975613,0.37836915254592896,0.47504884004592896,0.426708984375,17.41642892956734,346,8.790983606557378e-05,1000.0,397.5472263507942,2,-0.08500233694066991,23.374146278202534,749.5317258834839
nan,nan,710656,0.21606665949948364,0.36455076932907104,0.4419921934604645,0.403271484375,17.39301546216011,347,8.729508196721312e-05,1000.0,341.9016183027148,2,-0.09025775478803552,22.22204518020153,750.8040688037872
458.080261309849,140.19151117495855,710656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,752.9654760360718
nan,nan,712704,0.1689545396293397,0.3065429627895355,0.406494140625,0.3565185546875,17.358828622102738,348,8.668032786885243e-05,1000.0,422.6465987244385,2,-0.09132448421587469,31.07093464434147,754.2487499713898
nan,nan,714752,0.16119738477573264,0.2806152403354645,0.38505858182907104,0.3328369140625,17.322195196151732,349,8.60655737704918e-05,1000.0,213.73914533431798,2,-0.0979551781550981,35.26314174234867,755.7381539344788
nan,nan,716800,0.2540206627832958,0.3829101622104645,0.48291015625,0.43291015625,17.39937002658844,350,8.545081967213114e-05,1000.0,353.8892718304544,2,-0.08295133730425733,24.09859379827976,757.1337938308716
nan,nan,718848,0.18822214354586322,0.31157225370407104,0.4091796875,0.3603759765625,17.23898639678955,351,8.483606557377049e-05,1000.0,489.2368730363727,2,-0.09164556673495099,32.74320900142193,758.5514197349548
nan,nan,720896,0.2642570468815393,0.40605467557907104,0.521484375,0.46376953125,17.45533737540245,352,8.422131147540981e-05,1000.0,374.59112901092885,2,-0.08467320576601196,20.44692119807005,759.8785090446472
485.8524455404804,141.9010029239847,720896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,762.00181889534
nan,nan,722944,0.22618462303798878,0.34814453125,0.4368652403354645,0.3925048828125,17.330388110876083,353,8.360655737704916e-05,1000.0,259.5530283819453,2,-0.0888973949229694,25.256851789355277,763.3045947551727
