eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,501760,0.07872736223362153,0.20957031846046448,0.22465820610523224,0.214599609375,0.22641602158546448,0.21860352158546448,0.21845702826976776,0.23930664360523224,0.294921875,0.230816650390625,0.004420945011224831,0.04924832097603939,10.0,68.81775896549225,245,0.00015,1000.0,736.41238703706,2,-0.03395804718875297,54.05462554693222,1119.7179780006409
849.7247421516715,110.52715771455352,501760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1125.1280369758606
nan,nan,503808,0.07295633340836502,0.20712891221046448,0.19736328721046448,0.20185546576976776,0.21455077826976776,0.21474608778953552,0.22890624403953552,0.254150390625,0.2939453125,0.226580810546875,0.00490075290290406,0.05577798366430216,10.0,68.51962695121765,246,0.00014938524590163934,1000.0,750.0864981933768,2,-0.032565742330461944,56.40590737462044,1127.948595046997
nan,nan,505856,0.06952719983673887,0.20517578721046448,0.21210937201976776,0.19731445610523224,0.20830078423023224,0.207275390625,0.22187499701976776,0.2314453125,0.26762694120407104,0.218890380859375,0.004402683996158885,0.04972116840654053,10.0,68.53350706100464,247,0.00014877049180327868,1000.0,598.834305054867,2,-0.033370298015870506,63.17871990799904,1130.86727309227
nan,nan,507904,0.06903518106082629,0.194580078125,0.205322265625,0.20683594048023224,0.20786133408546448,0.211181640625,0.20273438096046448,0.23193359375,0.27509766817092896,0.216943359375,0.004476693065953441,0.049630807124776764,10.0,68.64024612903594,248,0.000148155737704918,1000.0,859.4230495984395,2,-0.03335132304773651,59.648468220233916,1133.5934708118439
nan,nan,509952,0.0705807273145183,0.20209960639476776,0.192626953125,0.20166015625,0.18916015326976776,0.20034179091453552,0.22294922173023224,0.24458007514476776,0.2831054627895355,0.2170654296875,0.004658925685362192,0.049513300426770004,10.0,68.70956046581269,249,0.00014754098360655736,1000.0,871.39045747124,2,-0.037094487671129175,60.83563799262047,1136.3066301345825
nan,nan,512000,0.06155807705072221,0.16181640326976776,0.168212890625,0.178955078125,0.17397460341453552,0.17924804985523224,0.19306640326976776,0.21469727158546448,0.24692383408546448,0.18961181640625,0.004683217096317094,0.05111393277766183,10.0,68.69040808677673,250,0.0001469262295081967,1000.0,865.3180771104797,3,-0.033032784438455566,70.35996018648147,1139.0946259498596
893.7284118534468,52.81772978981462,512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1144.5043890476227
nan,nan,514048,0.06334602493225247,0.181884765625,0.18149414658546448,0.18002930283546448,0.18789061903953552,0.17963866889476776,0.196533203125,0.2216796875,0.26103514432907104,0.198773193359375,0.004352137797832256,0.04642360447323881,10.0,68.65539729595184,251,0.00014631147540983605,1000.0,737.4994946682568,2,-0.03569223352988047,69.09735155105591,1147.348942041397
nan,nan,516096,0.0668676343811967,0.18242187798023224,0.18764647841453552,0.19677734375,0.19023437798023224,0.19282226264476776,0.21049804985523224,0.22744140028953552,0.277099609375,0.20811767578125,0.00421723204490263,0.04422813705750741,10.0,68.6960395336151,252,0.00014569672131147537,1000.0,815.2116197973003,2,-0.039835669290914665,59.69649418592453,1150.0862319469452
nan,nan,518144,0.061600523586093914,0.173583984375,0.17290039360523224,0.17939452826976776,0.178466796875,0.18994140625,0.197265625,0.21416015923023224,0.2555175721645355,0.19515380859375,0.003978811004344607,0.043449746479745956,10.0,68.68873620033264,253,0.00014508196721311472,1000.0,735.6043507420263,2,-0.033332787655126594,72.42516851425171,1152.7581679821014
nan,nan,520192,0.06816709625636577,0.21596679091453552,0.19282226264476776,0.19501952826976776,0.19252929091453552,0.19677734375,0.20644530653953552,0.23041991889476776,0.2742675840854645,0.213031005859375,0.0044708335968607574,0.04874872426735237,10.0,68.59545667171479,254,0.0001444672131147541,1000.0,683.8837206446301,2,-0.034635516239904976,71.0830692768097,1155.5050201416016
863.4450193001967,119.80164041419272,520192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1160.9544339179993
nan,nan,522240,0.06444798907177755,0.18666991591453552,0.19370117783546448,0.18974609673023224,0.192138671875,0.18803711235523224,0.19233398139476776,0.229248046875,0.27568358182907104,0.20594482421875,0.0037985730450600386,0.041062634880654515,10.0,68.5457311630249,255,0.00014385245901639345,1000.0,823.4689111960779,2,-0.0366866483288959,68.11547919511796,1163.6976470947266
nan,nan,524288,0.06549740095288144,0.203857421875,0.19536133110523224,0.19638672471046448,0.193115234375,0.19033202528953552,0.19892577826976776,0.22226563096046448,0.2559570372104645,0.207025146484375,0.003639602830662625,0.03954751403653063,10.0,68.64577231407165,256,0.00014323770491803277,1000.0,794.7482993151118,2,-0.03604089569307689,63.47705511450768,1166.4211790561676
nan,nan,526336,0.06730669025564566,0.21914061903953552,0.20068359375,0.20903320610523224,0.19990234076976776,0.20815429091453552,0.19487304985523224,0.21147461235523224,0.2645019590854645,0.213470458984375,0.0036821836736635307,0.042400094732875,10.0,68.90236482620239,257,0.00014262295081967212,1000.0,867.5778148070597,2,-0.03645520232948911,64.01931496858597,1169.109747171402
nan,nan,528384,0.06266677227067703,0.18891601264476776,0.17446288466453552,0.18837890028953552,0.19252929091453552,0.18427734076976776,0.19467774033546448,0.21293945610523224,0.24628905951976776,0.197808837890625,0.004516590244747931,0.05176371772540733,10.0,68.59685108661651,258,0.00014200819672131147,1000.0,802.9369318702162,2,-0.036659964528644194,69.17090357542038,1171.8737378120422
nan,nan,530432,0.07800347200245597,0.24140624701976776,0.22866210341453552,0.2275390625,0.22285155951976776,0.21206054091453552,0.21586914360523224,0.25336915254592896,0.2945800721645355,0.237042236328125,0.005193054863775614,0.057968651433475314,10.0,68.76584951877594,259,0.00014139344262295082,1000.0,148.5081167893767,2,-0.03406157751014689,50.735395568609235,1174.706465959549
882.0906499005838,140.1165181339323,530432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1180.0642700195312
nan,nan,532480,0.06227347166131949,0.21303710341453552,0.188720703125,0.18510742485523224,0.17475585639476776,0.17304687201976776,0.17934569716453552,0.20585937798023224,0.24799804389476776,0.19598388671875,0.004892212834965904,0.052811322873458265,10.0,68.53322334289551,260,0.00014077868852459017,1000.0,982.3589502225052,2,-0.035120298924812235,78.0268511414528,1182.7402548789978
nan,nan,534528,0.05730835208414646,0.16816405951976776,0.17348632216453552,0.17543944716453552,0.171875,0.15966796875,0.17250975966453552,0.19584961235523224,0.24770507216453552,0.183087158203125,0.004482829177140957,0.050491276662796736,10.0,68.4362586259842,261,0.0001401639344262295,1000.0,967.6810349466191,2,-0.033267711283588144,76.80933231115341,1185.3924639225006
nan,nan,536576,0.06107191373812384,0.19497069716453552,0.20161132514476776,0.19082030653953552,0.18598632514476776,0.17416992783546448,0.185302734375,0.20830078423023224,0.23984375596046448,0.197625732421875,0.004644645829830552,0.050612587155774234,10.0,68.69318437576294,262,0.00013954918032786884,1000.0,756.4126479371346,2,-0.036404537985617935,70.98480306863785,1188.1335620880127
nan,nan,538624,0.07333669989311602,0.22099609673023224,0.21728515625,0.21772460639476776,0.2177734375,0.20488281548023224,0.21210937201976776,0.24360351264476776,0.2776855528354645,0.226507568359375,0.004979250265023438,0.05517165513010695,10.0,68.7675133228302,263,0.00013893442622950819,1000.0,895.1708183029921,2,-0.037364880995119164,61.39975009560585,1190.8832747936249
nan,nan,540672,0.06686218835020555,0.18598632514476776,0.19350585341453552,0.19301757216453552,0.18618163466453552,0.1982421875,0.20541992783546448,0.23066405951976776,0.28266602754592896,0.20946044921875,0.00429054912092397,0.04964989182190038,10.0,68.76650280952454,264,0.00013831967213114753,1000.0,811.3073180840254,2,-0.03343758682131011,72.6965252161026,1193.6540620326996
901.351605623662,138.34577378960765,540672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1199.063187122345
nan,nan,542720,0.06612426989740924,0.20278319716453552,0.18974609673023224,0.20263671875,0.191650390625,0.18955078721046448,0.19658203423023224,0.2333984375,0.26679688692092896,0.20914306640625,0.004176983725483296,0.04705411983304657,10.0,68.39233465194702,265,0.00013770491803278686,1000.0,781.405983416207,2,-0.035354189042391224,56.364075756073,1201.7478260993958
nan,nan,544768,0.061102532912627794,0.18593749403953552,0.17377929389476776,0.18876953423023224,0.17729492485523224,0.17416992783546448,0.18085937201976776,0.19438476860523224,0.2606445252895355,0.19197998046875,0.0040289982709509784,0.044613877061055976,10.0,68.51470334529877,266,0.0001370901639344262,1000.0,735.6380612765768,2,-0.03200399836532597,66.46242032647133,1204.525822877884
nan,nan,546816,0.06146077449448058,0.19233398139476776,0.18471679091453552,0.18891601264476776,0.18154296278953552,0.18598632514476776,0.18222656846046448,0.19990234076976776,0.23935547471046448,0.19437255859375,0.0035152205018675886,0.03963136600214057,10.0,68.55455696582794,267,0.00013647540983606555,1000.0,903.8373411782045,2,-0.03444614231275409,67.25339618325233,1207.2807729244232
nan,nan,548864,0.06893503381834307,0.215576171875,0.21206054091453552,0.20302733778953552,0.20473632216453552,0.20634765923023224,0.21254882216453552,0.22773437201976776,0.24624022841453552,0.216033935546875,0.0033732841140590606,0.03827870469540358,10.0,68.62884321212769,268,0.0001358606557377049,1000.0,922.3026830434487,2,-0.03633696891783984,59.65914750099182,1210.031404018402
nan,nan,550912,0.058045046041661406,0.16704101860523224,0.17236328125,0.17373046278953552,0.17128905653953552,0.17529296875,0.181396484375,0.20571288466453552,0.23740234971046448,0.185528564453125,0.0035119979620503727,0.038741657696664336,10.0,68.54004943370819,269,0.00013524590163934422,1000.0,863.1641569738651,2,-0.03354722371623211,82.05596381425858,1212.8175239562988
812.2832799471331,254.57240487149943,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1218.3274850845337
nan,nan,552960,0.06058424111251952,0.19746093451976776,0.17978516221046448,0.1845703125,0.18129882216453552,0.19082030653953552,0.19033202528953552,0.19541016221046448,0.23745116591453552,0.19464111328125,0.0038266268391453197,0.04195144421537407,10.0,68.6742036819458,270,0.00013463114754098357,1000.0,998.5523593893311,2,-0.03676625272837555,82.86655600070954,1221.1307089328766
nan,nan,555008,0.0686104483276722,0.20771484076976776,0.21293945610523224,0.20273438096046448,0.21127930283546448,0.19892577826976776,0.194580078125,0.20273438096046448,0.25053709745407104,0.2101806640625,0.0045934153931739274,0.05135431886883453,10.0,68.77515897750854,271,0.00013401639344262295,1000.0,852.8068046118651,3,-0.0381018152359502,67.2630642235279,1223.9135148525238
nan,nan,557056,0.06552466704888502,0.17753906548023224,0.19331054389476776,0.18359375,0.18535156548023224,0.20522460341453552,0.211181640625,0.22802734375,0.26093751192092896,0.205645751953125,0.004380741729983128,0.04998361439211294,10.0,68.53779301643371,272,0.0001334016393442623,1000.0,933.1953372984583,2,-0.03279734882944467,70.88999683856964,1226.648029088974
nan,nan,559104,0.06947023813918349,0.19970703125,0.19482421875,0.20820312201976776,0.2119140625,0.21884766221046448,0.21528320014476776,0.22963866591453552,0.26445311307907104,0.21785888671875,0.00435052185493987,0.0491710017726291,10.0,68.8032888174057,273,0.00013278688524590165,1000.0,761.2691252251523,2,-0.0343725126786012,63.75643668174744,1229.3860619068146
nan,nan,561152,0.06406432230942301,0.18955078721046448,0.189697265625,0.19501952826976776,0.19462890923023224,0.17983397841453552,0.19487304985523224,0.220947265625,0.2554687559604645,0.20250244140625,0.004157237738399999,0.047185012849513444,10.0,68.7718136548996,274,0.00013217213114754097,1000.0,925.3938275816138,2,-0.032519035028053624,65.68128749728203,1232.0879778862
960.9876913517085,112.0924533774942,561152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1237.5192601680756
nan,nan,563200,0.06951285871436994,0.21528320014476776,0.21079102158546448,0.20068359375,0.19765624403953552,0.20849609375,0.20839843153953552,0.21523436903953552,0.2684082090854645,0.215618896484375,0.004352954103524098,0.04997793972725049,10.0,68.75170941352845,275,0.00013155737704918032,1000.0,832.1768177486795,2,-0.03456828725775267,68.17723705172538,1240.2933962345123
nan,nan,565248,0.060149855129566276,0.1953125,0.18349608778953552,0.17050781846046448,0.167724609375,0.176025390625,0.181396484375,0.20361328125,0.24492187798023224,0.190374755859375,0.0039285957071115265,0.04292437199037522,10.0,68.53888206481933,276,0.00013094262295081967,1000.0,869.722428838724,2,-0.034966271409575714,68.54368435144424,1243.0570118427277
nan,nan,567296,0.06429730011441279,0.19931641221046448,0.19619140028953552,0.19345703721046448,0.2001953125,0.18706054985523224,0.19448241591453552,0.2099609375,0.2501464784145355,0.203851318359375,0.0036078214230656157,0.039904712454881516,10.0,68.45716979503632,277,0.00013032786885245902,1000.0,1095.438180112035,2,-0.03733547583506151,68.89887443780898,1245.791706085205
nan,nan,569344,0.059139011029037646,0.186767578125,0.18178710341453552,0.17250975966453552,0.17856445908546448,0.17416992783546448,0.17763671278953552,0.20424804091453552,0.22739258408546448,0.187884521484375,0.0038262285306700505,0.041560154687613246,10.0,68.50832726955414,278,0.00012971311475409834,1000.0,877.784081854563,2,-0.0374772041088363,81.93651359081268,1248.4946279525757
nan,nan,571392,0.06301468678902893,0.18569335341453552,0.18466797471046448,0.181396484375,0.185302734375,0.18510742485523224,0.19023437798023224,0.22592774033546448,0.2562011778354645,0.19931640625,0.003609887483617058,0.04187381591182202,10.0,68.63663160800934,279,0.00012909836065573769,1000.0,958.3251683594356,2,-0.03398477715154513,75.17813073396682,1251.1825020313263
893.1264410551139,165.33814627752201,571392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1256.6130769252777
nan,nan,573440,0.06311535785353044,0.19111327826976776,0.19169922173023224,0.19086913764476776,0.186279296875,0.19438476860523224,0.19711914658546448,0.20644530653953552,0.23676757514476776,0.199334716796875,0.0035388033924391494,0.04037361034424976,10.0,68.64032626152039,280,0.00012848360655737703,1000.0,973.4491996377644,2,-0.03799494355989737,81.6293521642685,1259.363718032837
nan,nan,575488,0.05834423066698946,0.18564453721046448,0.18076172471046448,0.17412109673023224,0.17753906548023224,0.17739257216453552,0.17221680283546448,0.19560547173023224,0.23833008110523224,0.187701416015625,0.003585637545620557,0.038841016008518636,10.0,68.5399682044983,281,0.00012786885245901638,1000.0,1101.5468748355759,2,-0.039408894651114676,81.42756435871124,1262.1739239692688
nan,nan,577536,0.05979675487069471,0.18339844048023224,0.17412109673023224,0.17666015028953552,0.17451171576976776,0.17636719346046448,0.18559570610523224,0.21010741591453552,0.244873046875,0.190704345703125,0.003794570341415238,0.04200284651014954,10.0,68.60684769153595,282,0.00012725409836065573,1000.0,894.145491759432,2,-0.03552083852227952,80.37796454429626,1264.9814848899841
nan,nan,579584,0.06440064540802268,0.21430663764476776,0.18095703423023224,0.20058593153953552,0.20917968451976776,0.19106444716453552,0.18979492783546448,0.20786133408546448,0.24482421576976776,0.20482177734375,0.003741755336523056,0.0421572383667808,10.0,68.66181147098541,283,0.00012663934426229505,1000.0,946.969689590002,2,-0.03434874309796214,68.93743091225625,1267.6706337928772
nan,nan,581632,0.11180911105875566,0.2607421875,0.2787109315395355,0.2764648497104645,0.27641600370407104,0.275146484375,0.2762207090854645,0.29106444120407104,0.322021484375,0.282098388671875,0.00597595011931844,0.06341832890175284,10.0,68.93941740989685,284,0.0001260245901639344,1000.0,235.19200201639939,2,-0.04305725309750415,45.970723712444304,1270.3282148838043
938.9362003371127,227.95945648709954,581632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1275.7817430496216
nan,nan,583680,0.05753368962505192,0.17011718451976776,0.16401366889476776,0.16889648139476776,0.17661133408546448,0.17231445014476776,0.18081054091453552,0.19868163764476776,0.24711914360523224,0.184820556640625,0.004039009593543597,0.04767010851646773,10.0,68.41889541149139,285,0.00012540983606557378,1000.0,920.44726830912,2,-0.03624740430677775,74.02157415747642,1278.5776391029358
nan,nan,585728,0.06537976874133164,0.21645507216453552,0.20683594048023224,0.1943359375,0.189208984375,0.19389648735523224,0.19174805283546448,0.20419922471046448,0.24653320014476776,0.205401611328125,0.004040329006238607,0.046038815740030256,10.0,68.58806736469269,286,0.00012479508196721313,1000.0,477.56309148180856,2,-0.0353122342214192,51.63262967765331,1281.4436020851135
nan,nan,587776,0.06434611812037475,0.20429687201976776,0.17998047173023224,0.18813475966453552,0.19560547173023224,0.19155272841453552,0.19697265326976776,0.20395508408546448,0.24721679091453552,0.20096435546875,0.004372571568092098,0.04996272852877155,10.0,68.72085919380189,287,0.00012418032786885242,1000.0,599.1465398714281,2,-0.03865465545577536,61.1055384516716,1284.1564240455627
nan,nan,589824,0.06382526720844908,0.20468750596046448,0.21044921875,0.19331054389476776,0.18120117485523224,0.17695312201976776,0.18881836533546448,0.21181640028953552,0.24873046576976776,0.201995849609375,0.003728742725070333,0.04479859909624793,10.0,68.6406105518341,288,0.0001235655737704918,1000.0,1012.0601089316532,2,-0.03386583496321691,65.23038620948792,1286.872351884842
nan,nan,591872,0.05534398712443363,0.16616210341453552,0.15742187201976776,0.17153319716453552,0.15864257514476776,0.16191406548023224,0.178466796875,0.19306640326976776,0.2265625,0.17672119140625,0.0033770178655686323,0.03902092855423689,10.0,68.3458681344986,289,0.00012295081967213115,1000.0,940.7477515866553,2,-0.03363669470509194,71.22399647831917,1289.613410949707
912.7815003672283,101.34230836961673,591872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1294.9983232021332
nan,nan,593920,0.05023492812288168,0.16074219346046448,0.14931640028953552,0.14892578125,0.15966796875,0.15361328423023224,0.1494140625,0.171142578125,0.206787109375,0.162451171875,0.003448972698970465,0.040858399524586274,10.0,68.37057676315308,290,0.0001223360655737705,1000.0,961.8106846929957,2,-0.037403901285142635,89.39744004011155,1297.7988121509552
nan,nan,595968,0.07220512569911079,0.212158203125,0.22832031548023224,0.22377929091453552,0.21445313096046448,0.21826171875,0.20893554389476776,0.22978515923023224,0.2628417909145355,0.22481689453125,0.0035591354622738435,0.040218316129175945,10.0,68.74587919712067,291,0.0001217213114754098,1000.0,701.7298347993026,2,-0.03620280971172178,48.15418040752411,1300.4987361431122
nan,nan,598016,0.09686336068480159,0.25678712129592896,0.24653320014476776,0.24721679091453552,0.24721679091453552,0.23134765028953552,0.23583984375,0.2564941346645355,0.30908203125,0.253814697265625,0.005718203328433447,0.06909454463748262,10.0,69.00666770935058,292,0.00012110655737704917,1000.0,431.66031150063026,3,-0.03401479896147066,50.60993099808693,1303.2005069255829
nan,nan,600064,0.06537367215787526,0.17988280951976776,0.18886718153953552,0.1982421875,0.19252929091453552,0.18593749403953552,0.18896484375,0.22211913764476776,0.2662597596645355,0.202850341796875,0.00394573427256546,0.047955054102931174,10.0,68.46425037384033,293,0.00012049180327868852,1000.0,999.7227290455662,2,-0.035255153487196364,58.30321708321571,1306.0247910022736
993.2799567751315,96.52049815216932,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1311.4695200920105
nan,nan,602112,0.05702224640917848,0.17622070014476776,0.17221680283546448,0.176025390625,0.17836913466453552,0.17265625298023224,0.17236328125,0.18935546278953552,0.22690430283546448,0.183013916015625,0.0036713115441671107,0.04267322628875263,10.0,68.57230939865113,294,0.00011987704918032786,1000.0,840.243514699767,2,-0.033241143313898644,64.84314475655556,1314.1805310249329
nan,nan,604160,0.053979443857679145,0.14799804985523224,0.15517577528953552,0.15419921278953552,0.16811522841453552,0.16743163764476776,0.17841796576976776,0.18901367485523224,0.21708984673023224,0.17218017578125,0.003682633802964119,0.041936182335484774,10.0,68.54077470302582,295,0.00011926229508196721,1000.0,836.1138239505459,2,-0.03648496519381297,61.76039345860481,1316.874962091446
nan,nan,606208,0.055210749871184815,0.15688475966453552,0.153564453125,0.16621093451976776,0.17036132514476776,0.16196289658546448,0.17758789658546448,0.19150391221046448,0.24042968451976776,0.177313232421875,0.0033200487545400393,0.03816567171597853,10.0,68.48682553768158,296,0.00011864754098360654,1000.0,982.829630536046,2,-0.034658235310143934,75.1117870926857,1319.708574771881
nan,nan,608256,0.0553530450357357,0.17543944716453552,0.166015625,0.16035155951976776,0.15512695908546448,0.15957030653953552,0.17304687201976776,0.189453125,0.22475585341453552,0.175469970703125,0.0034195539956272114,0.039903485175454986,10.0,68.47848374843598,297,0.00011803278688524588,1000.0,1069.0462248574377,2,-0.033193801552260996,69.75140348672866,1322.550850868225
nan,nan,610304,0.05956443571740237,0.16826172173023224,0.19404296576976776,0.18852539360523224,0.17241211235523224,0.17250975966453552,0.17353515326976776,0.20624999701976776,0.24560546875,0.190142822265625,0.0031821595628571233,0.037799120508134366,10.0,68.4845139503479,298,0.00011741803278688525,1000.0,783.15465848592,2,-0.032974945852038216,63.34811019897461,1325.3747880458832
963.8468155580407,131.253857227532,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1330.858815908432
nan,nan,612352,0.06034080029094184,0.16298827528953552,0.165771484375,0.17343750596046448,0.18002930283546448,0.18471679091453552,0.19399413466453552,0.20932617783546448,0.24311523139476776,0.18917236328125,0.003139841341908323,0.03616047466639429,10.0,68.557967877388,299,0.0001168032786885246,1000.0,967.0767951397336,2,-0.03368621560530301,66.10559089183808,1333.557844877243
nan,nan,614400,0.05518543181315181,0.16630859673023224,0.165283203125,0.17304687201976776,0.17236328125,0.17011718451976776,0.16191406548023224,0.18891601264476776,0.23593750596046448,0.17923583984375,0.003356223099399358,0.03991333835292608,10.0,68.56083397865295,300,0.00011618852459016392,1000.0,891.279597277352,2,-0.03591574973288516,76.61533743739128,1336.287239074707
nan,nan,616448,0.06068588727866882,0.17919921875,0.18398436903953552,0.18413086235523224,0.18134765326976776,0.17753906548023224,0.18632812798023224,0.20424804091453552,0.2530761659145355,0.193731689453125,0.00323777113808319,0.03850838616490364,10.0,68.49018895626068,301,0.00011557377049180327,1000.0,820.0503439945472,2,-0.03287853381025343,67.81824011802674,1339.0318717956543
nan,nan,618496,0.06380650479113684,0.19453124701976776,0.18745116889476776,0.18315429985523224,0.19340820610523224,0.19580078125,0.197998046875,0.21640625596046448,0.24418945610523224,0.201617431640625,0.0031797410912986377,0.038783275726018474,10.0,68.65717461109162,302,0.00011495901639344261,1000.0,1014.3475353174259,2,-0.032066302059865846,69.34063017964363,1341.7976500988007
nan,nan,620544,0.051897624065532,0.16796875,0.16591796278953552,0.16689452528953552,0.15244141221046448,0.15141601860523224,0.15751953423023224,0.17436523735523224,0.21420899033546448,0.168841552734375,0.0033910226782609245,0.03882710936013609,10.0,68.46878461837768,303,0.00011434426229508196,1000.0,916.1745015343747,2,-0.03786101066725678,74.36536841392517,1344.5896830558777
1014.6629526548771,124.4785030723739,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1350.149563074112
nan,nan,622592,0.05580553226027405,0.171142578125,0.16015625,0.181640625,0.17363281548023224,0.18178710341453552,0.17246094346046448,0.18491211533546448,0.21259765326976776,0.179791259765625,0.0028671354899415745,0.03362912844750099,10.0,68.70981187820435,304,0.00011372950819672129,1000.0,924.0208108464795,2,-0.037070392927807914,74.42132433652878,1352.9193031787872
nan,nan,624640,0.05628173397562932,0.18637695908546448,0.17949219048023224,0.177490234375,0.181396484375,0.15732422471046448,0.15620116889476776,0.16855469346046448,0.20029297471046448,0.17589111328125,0.003273948787682457,0.03760906372335739,10.0,68.5808159351349,305,0.00011311475409836063,1000.0,827.7985576017815,2,-0.03758259211281256,71.55804802179337,1355.7185781002045
nan,nan,626688,0.06090535590337822,0.187744140625,0.16303710639476776,0.18300780653953552,0.18603515625,0.18071289360523224,0.19223633408546448,0.21318359673023224,0.24951171875,0.19443359375,0.003603330790065229,0.04271888035000302,10.0,68.54471607208252,306,0.0001125,1000.0,997.892104682958,2,-0.0340499467582049,61.25432338118553,1358.4893009662628
nan,nan,628736,0.061935623073077296,0.19765624403953552,0.18520507216453552,0.19716796278953552,0.19086913764476776,0.18325194716453552,0.18422850966453552,0.2109375,0.23432616889476776,0.197955322265625,0.003177765989676118,0.037217562028672546,10.0,68.50868611335754,307,0.00011188524590163935,1000.0,799.4555444658197,2,-0.034970674410851645,64.55479745268822,1361.2881300449371
nan,nan,630784,0.07025512087275274,0.20380859076976776,0.21469727158546448,0.21196289360523224,0.21000976860523224,0.21176758408546448,0.20610351860523224,0.20937499403953552,0.24960938096046448,0.214666748046875,0.0038692439091391863,0.04398775210720487,10.0,68.67741930484772,308,0.0001112704918032787,1000.0,797.4087852480076,2,-0.041933575069651854,48.06748202443123,1364.1164610385895
983.3196554109127,112.05107310935102,630784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1369.508082151413
nan,nan,632832,0.05061131103611842,0.161376953125,0.15000000596046448,0.16157226264476776,0.16274413466453552,0.15292969346046448,0.15839843451976776,0.16679687798023224,0.20185546576976776,0.164459228515625,0.003867564212123398,0.04472101204446517,10.0,68.47124197483063,309,0.00011065573770491802,1000.0,886.967009385224,2,-0.03827748715616508,69.57940571904183,1372.2757239341736
nan,nan,634880,0.077524184572394,0.183837890625,0.17070312798023224,0.182373046875,0.17851562798023224,0.17592772841453552,0.18193359673023224,0.20810547471046448,0.25751954317092896,0.192364501953125,0.0033325525786494837,0.036930588976247236,10.0,68.57757358551025,310,0.00011004098360655737,1000.0,794.9274548553956,2,-0.027469559786868557,69.28519347310066,1375.0443069934845
nan,nan,636928,0.04664785534223483,0.14423827826976776,0.14726562798023224,0.15239258110523224,0.15424804389476776,0.148193359375,0.14218750596046448,0.14877930283546448,0.18056640028953552,0.15223388671875,0.002882326264079893,0.0318227311829105,10.0,68.60693287849426,311,0.00010942622950819671,1000.0,1015.0346365194908,2,-0.032399015149348995,84.03357721567154,1377.8428461551666
nan,nan,638976,0.05587990964850178,0.18525390326976776,0.18017578125,0.18217773735523224,0.17744140326976776,0.15966796875,0.15878906846046448,0.17680664360523224,0.201171875,0.177685546875,0.0029054027778329327,0.03349504017387517,10.0,68.44848837852479,312,0.00010881147540983606,1000.0,898.5282573251085,2,-0.038774161287074095,64.16526183485985,1380.5976920127869
nan,nan,641024,0.04991707706067246,0.15683594346046448,0.15561524033546448,0.16665038466453552,0.16562500596046448,0.15034179389476776,0.14335937798023224,0.16328124701976776,0.19389648735523224,0.16195068359375,0.0031851543921220583,0.039322242338676004,10.0,68.49151139259338,313,0.00010819672131147538,1000.0,847.0415960924942,3,-0.03333073965391122,86.29008351564407,1383.305986881256
982.4594682910041,100.42939800539233,641024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1388.7990310192108
