eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,499712,0.037472492158121894,0.11503906548023224,0.09916992485523224,0.09614257514476776,0.09409179538488388,0.10561523586511612,0.12421874701976776,0.13852539658546448,0.168212890625,0.117626953125,68.32473785877228,0.4118026633281261,244,0.00015061475409836064,1000.0,-136.6803640031686,2,-0.06664639289665501,13.608752328157426,1396.8909199237823
nan,nan,501760,0.03488320998039853,0.10610351711511612,0.09458007663488388,0.09492187201976776,0.08442382514476776,0.09609375149011612,0.10385742038488388,0.12631836533546448,0.15468749403953552,0.107623291015625,68.44031913280487,0.48854234027676285,245,0.00015,1000.0,-251.95612470359006,2,-0.06643047342950012,15.659136413037777,1400.7831559181213
-134.09026574360925,66.2401125403378,501760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1406.5688269138336
nan,nan,503808,0.04704234890850785,0.15341797471046448,0.14296874403953552,0.12529297173023224,0.11538086086511612,0.11669921875,0.15009765326976776,0.16596679389476776,0.19287109375,0.1453369140625,68.3554976940155,0.47360312594100834,246,0.00014938524590163934,1000.0,-186.03655623533209,2,-0.10404685437388253,11.573116727173328,1410.122955083847
nan,nan,505856,0.04918068975675851,0.147705078125,0.13437500596046448,0.12221679836511612,0.13120117783546448,0.13120117783546448,0.15302734076976776,0.17177733778953552,0.215576171875,0.150885009765625,68.4622973203659,0.44496538722887635,247,0.00014877049180327868,1000.0,-208.04291077196982,2,-0.09451168202795088,9.923993146419525,1413.5675897598267
nan,nan,507904,0.0418642194068525,0.11323241889476776,0.10708007961511612,0.10566405951976776,0.10585937649011612,0.11127929389476776,0.13671875,0.16396483778953552,0.19467774033546448,0.1298095703125,68.40914607048035,0.48671237295493486,248,0.000148155737704918,1000.0,-153.27939324495463,2,-0.06486928616650403,11.142555017769336,1416.8347489833832
nan,nan,509952,0.03250148553888721,0.0888671875,0.083740234375,0.081298828125,0.07758788764476776,0.081787109375,0.10000000149011612,0.12055663764476776,0.15073242783546448,0.0980712890625,68.39015424251556,0.38912996840663255,249,0.00014754098360655736,1000.0,-286.9453178072242,2,-0.012662011300562881,19.168238952755928,1420.273715019226
nan,nan,512000,0.04532777906642878,0.133544921875,0.12685546278953552,0.11494140326976776,0.11088867485523224,0.12470702826976776,0.14609375596046448,0.17446288466453552,0.21113280951976776,0.142828369140625,68.47840051651,0.47764229467138647,250,0.0001469262295081967,1000.0,-215.4283895810124,3,-0.09192299398127943,9.739858269691467,1423.8560140132904
-148.51636947492827,56.890947943778684,512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1429.685400724411
nan,nan,514048,0.04056582091398013,0.10947265475988388,0.1103515625,0.102783203125,0.10639648139476776,0.10971679538488388,0.12773437798023224,0.14599609375,0.1796875,0.124017333984375,68.53470587730408,0.4938386606518179,251,0.00014631147540983605,1000.0,-254.25940626066492,2,-0.06766569075552979,10.783151444792747,1433.5278117656708
nan,nan,516096,0.048689035827919724,0.14423827826976776,0.14492186903953552,0.12705078721046448,0.12465820461511612,0.13383789360523224,0.15932616591453552,0.18242187798023224,0.20473632216453552,0.15264892578125,68.4628653049469,0.4684297785162926,252,0.00014569672131147537,1000.0,-199.2159010285163,2,-0.09658126354042906,9.274429471790791,1436.866291999817
nan,nan,518144,0.045156142016276136,0.14321288466453552,0.13369140028953552,0.12119140475988388,0.11416015774011612,0.12685546278953552,0.13764648139476776,0.15859374403953552,0.19741210341453552,0.141595458984375,68.48999590873719,0.4810952796135098,253,0.00014508196721311472,1000.0,-256.21426312788196,2,-0.08665718342817855,9.416809785366059,1440.1103229522705
nan,nan,520192,0.04497017674839299,0.12744140625,0.12099609524011612,0.11533202975988388,0.11884765326976776,0.12788085639476776,0.14389649033546448,0.16547851264476776,0.203125,0.140374755859375,68.40293600559235,0.4724936464801431,254,0.0001444672131147541,1000.0,-228.92591853525016,2,-0.08439722291659564,10.354743658006191,1443.7297658920288
-202.87622376335852,106.20501625756371,520192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1449.608943939209
nan,nan,522240,0.0342556856063311,0.09965820610523224,0.08735351264476776,0.07749023288488388,0.07875976711511612,0.08579101413488388,0.10590820014476776,0.13583984971046448,0.16147461533546448,0.104034423828125,68.37534308433533,0.45319988154806196,255,0.00014385245901639345,1000.0,-160.92100527825735,2,-0.021842178227961993,12.86393370628357,1452.9694938659668
nan,nan,524288,0.03895451578136999,0.10947265475988388,0.10288085788488388,0.09233398735523224,0.08891601860523224,0.10361327975988388,0.124267578125,0.15278320014476776,0.17104491591453552,0.1181640625,68.46764552593231,0.4871701913420111,256,0.00014323770491803277,1000.0,-224.60110227786794,2,-0.07711577088630292,12.454224856197834,1456.263170003891
nan,nan,526336,0.04467237637582002,0.13100585341453552,0.11225585639476776,0.11650390923023224,0.10908202826976776,0.123779296875,0.14707031846046448,0.17294922471046448,0.19868163764476776,0.138916015625,68.63090131282806,0.46458787126466633,257,0.00014262295081967212,1000.0,-206.74665288183894,2,-0.09181483390420908,10.870024241507053,1459.676609992981
nan,nan,528384,0.05009426812030142,0.14155273139476776,0.13530273735523224,0.12441406399011612,0.12119140475988388,0.13100585341453552,0.15786132216453552,0.19199219346046448,0.23237304389476776,0.154461669921875,68.58206250667573,0.48395154289901254,258,0.00014200819672131147,1000.0,-230.15614716671305,2,-0.08141372228565161,9.665363928675651,1463.5303769111633
nan,nan,530432,0.044489054722726,0.13588866591453552,0.12617187201976776,0.11127929389476776,0.1171875,0.12651367485523224,0.14067383110523224,0.16914062201976776,0.19599609076976776,0.1403564453125,68.46284291744232,0.4832101907581091,259,0.00014139344262295082,1000.0,-172.4752762505835,2,-0.062446531363821126,9.45095194131136,1467.4776449203491
-156.73385469259523,66.91043820192216,530432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1473.517107963562
nan,nan,532480,0.03669506457263196,0.10927734524011612,0.10097656399011612,0.10263671725988388,0.09575195610523224,0.10415039211511612,0.11137695610523224,0.13945312798023224,0.16191406548023224,0.115692138671875,68.31879081726075,0.44038010579533876,260,0.00014077868852459017,1000.0,-258.4432124731552,2,-0.03245239042153116,10.316356551647186,1477.1329929828644
nan,nan,534528,0.04101152691982861,0.12949219346046448,0.12324218451976776,0.10952148586511612,0.10454101860523224,0.10590820014476776,0.12724609673023224,0.13828125596046448,0.180908203125,0.127392578125,68.38090846538543,0.4886193543672562,261,0.0001401639344262295,1000.0,-173.0827503958393,2,-0.09884669331950136,10.30524064153433,1480.8510739803314
nan,nan,536576,0.02910939694411354,0.08315429836511612,0.07114257663488388,0.06962890923023224,0.06904296576976776,0.07192382961511612,0.08994140475988388,0.10498046875,0.14223632216453552,0.08775634765625,68.37494175434112,0.4479714199434966,262,0.00013954918032786884,1000.0,-254.44022937163905,2,-0.040898431837558744,18.22311550080776,1484.6832439899445
nan,nan,538624,0.04350532884345739,0.12504883110523224,0.11367187649011612,0.10395507514476776,0.10751952975988388,0.11723633110523224,0.138671875,0.16455078125,0.20322266221046448,0.134234619140625,68.44235680103301,0.49054598063230515,263,0.00013893442622950819,1000.0,-67.12261184754081,2,-0.09590977529878728,10.16850924640894,1488.574203968048
nan,nan,540672,0.037894457153743136,0.10844726860523224,0.09970702975988388,0.096923828125,0.09707031399011612,0.09609375149011612,0.125244140625,0.14218750596046448,0.17519530653953552,0.117608642578125,68.52327737808227,0.45546849598176775,264,0.00013831967213114753,1000.0,-158.83877461998628,2,-0.05965439155115746,12.388957415521144,1492.3093628883362
-133.43194586039863,82.72097909105311,540672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1498.940349817276
nan,nan,542720,0.04089326531466213,0.12124023586511612,0.11118163913488388,0.10249023139476776,0.100830078125,0.10654296725988388,0.12734374403953552,0.15864257514476776,0.18291015923023224,0.126397705078125,68.16824142932892,0.4367061959579587,265,0.00013770491803278686,1000.0,-197.27152720623826,2,-0.06414509257883765,12.13579262048006,1502.6508648395538
nan,nan,544768,0.04607829177439271,0.15585938096046448,0.12929686903953552,0.11933593451976776,0.11835937201976776,0.13168945908546448,0.13671875,0.16342774033546448,0.201904296875,0.144573974609375,68.43666911125183,0.47900928552262484,266,0.0001370901639344262,1000.0,-83.80845958899374,2,-0.1014210354667739,11.905829486250877,1506.5471150875092
nan,nan,546816,0.04481501981463225,0.14052733778953552,0.11533202975988388,0.111572265625,0.11069335788488388,0.11782226711511612,0.137939453125,0.17153319716453552,0.19902344048023224,0.138055419921875,68.53273251056672,0.45452646631747484,267,0.00013647540983606555,1000.0,-90.21816507592777,2,-0.0997818855845253,9.615609319508076,1510.3920998573303
nan,nan,548864,0.04470847445663821,0.12392578274011612,0.1240234375,0.11538086086511612,0.11479492485523224,0.11831054836511612,0.14204101264476776,0.16567382216453552,0.20966796576976776,0.139227294921875,68.43701255321503,0.46088500185869635,268,0.0001358606557377049,1000.0,-208.9802687528347,2,-0.10908418528561015,9.743074467778206,1514.1898639202118
nan,nan,550912,0.04606781001930358,0.14287109673023224,0.128662109375,0.12543945014476776,0.11093749850988388,0.12031249701976776,0.14316406846046448,0.16665038466453552,0.20903320610523224,0.1433837890625,68.40715692043304,0.46618129117414353,269,0.00013524590163934422,1000.0,-134.14004339762377,2,-0.08617136216489599,9.50721981972456,1518.046395778656
-132.45148163791671,40.83366025474184,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1524.328763961792
nan,nan,552960,0.044193302892745125,0.12431640923023224,0.12104491889476776,0.11669921875,0.10903320461511612,0.12456054985523224,0.14106445014476776,0.16279296576976776,0.18955078721046448,0.1361328125,68.62745623588562,0.48635501256212593,270,0.00013463114754098357,1000.0,-130.71972257003344,2,-0.05007860585756134,10.240844501554966,1528.4604308605194
nan,nan,555008,0.04091968631983036,0.12885741889476776,0.11259765923023224,0.10048828274011612,0.10478515923023224,0.10336913913488388,0.11821289360523224,0.15712890028953552,0.184326171875,0.126220703125,68.54204692840577,0.4463575000874698,271,0.00013401639344262295,1000.0,-143.91579537971953,3,-0.09978329251316609,10.788863407075405,1532.4133849143982
nan,nan,557056,0.0466679224929976,0.12514647841453552,0.13051757216453552,0.11977539211511612,0.11640624701976776,0.12338867038488388,0.14853516221046448,0.16923828423023224,0.20717772841453552,0.142523193359375,68.35736527442933,0.4870115019381046,272,0.0001334016393442623,1000.0,-193.3625675780965,2,-0.08086250215128529,8.10153388530016,1536.26610994339
nan,nan,559104,0.04482421685279405,0.13232421875,0.12246093899011612,0.11835937201976776,0.12343750149011612,0.11855468899011612,0.14106445014476776,0.16445311903953552,0.20488281548023224,0.140692138671875,68.71586334705353,0.4722612018696964,273,0.00013278688524590165,1000.0,-179.35333709454574,2,-0.060637967438378834,9.366646376252174,1539.8324007987976
nan,nan,561152,0.04018381651658274,0.129150390625,0.10927734524011612,0.10336913913488388,0.09858398139476776,0.10224609076976776,0.12656250596046448,0.15458984673023224,0.17827148735523224,0.12525634765625,68.562051486969,0.4702021895907819,274,0.00013217213114754097,1000.0,-200.97538946313304,2,-0.07789370325190248,8.977946531772613,1543.3289411067963
-132.2423487147709,52.82937959301838,561152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1549.3502478599548
nan,nan,563200,0.039246113896660974,0.12109375,0.114013671875,0.10122070461511612,0.10297851264476776,0.10673828423023224,0.11894531548023224,0.13862304389476776,0.16997070610523224,0.121697998046875,68.67707898616791,0.4625220600515604,275,0.00013155737704918032,1000.0,-89.09505999078114,2,-0.09581542495434406,10.355421896278859,1553.0243649482727
nan,nan,565248,0.03881888449468533,0.129150390625,0.115478515625,0.10307617485523224,0.10302734375,0.09868164360523224,0.11489257961511612,0.13911132514476776,0.17607422173023224,0.1224365234375,68.42891755104066,0.48974135601893065,276,0.00013094262295081967,1000.0,-138.87537527281683,2,-0.08655115528090392,11.88857859969139,1556.8234419822693
nan,nan,567296,0.03838697673163551,0.11821289360523224,0.10478515923023224,0.09560547024011612,0.08515624701976776,0.10043945163488388,0.11928711086511612,0.14326171576976776,0.17812499403953552,0.118109130859375,68.23261795043945,0.47997840782627466,277,0.00013032786885245902,1000.0,-121.53890148170375,2,-0.07385344934009481,11.914378888905048,1560.5180339813232
nan,nan,569344,0.046215368379489516,0.14291992783546448,0.12958984076976776,0.12299804389476776,0.11679687350988388,0.11323241889476776,0.14702148735523224,0.17026367783546448,0.21352538466453552,0.14454345703125,68.2922954082489,0.48456657375209033,278,0.00012971311475409834,1000.0,-129.93207722598692,2,-0.06713318471447564,8.711464782059192,1564.1333220005035
nan,nan,571392,0.03875246606075962,0.11801757663488388,0.09707031399011612,0.09990234673023224,0.09711913764476776,0.10805664211511612,0.121826171875,0.14077147841453552,0.173828125,0.119573974609375,68.42465856075287,0.46717984029091897,279,0.00012909836065573769,1000.0,-180.28248437719282,2,-0.06986243264545919,9.354494678974152,1567.7114770412445
-118.71267316937171,61.82790022279059,571392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1573.7057378292084
nan,nan,573440,0.04413857274776092,0.13540038466453552,0.11674804985523224,0.12368164211511612,0.10600586235523224,0.11171875149011612,0.14262695610523224,0.16508789360523224,0.208740234375,0.138751220703125,68.41913535594941,0.4781164117157459,280,0.00012848360655737703,1000.0,-146.40007847878556,2,-0.08828965214197523,8.408757385611533,1577.2964470386505
nan,nan,575488,0.04073643575320603,0.126953125,0.11118163913488388,0.10419921576976776,0.09433593600988388,0.10419921576976776,0.13325195014476776,0.15556640923023224,0.18959960341453552,0.127410888671875,68.36514842510223,0.4934535114560276,281,0.00012786885245901638,1000.0,-161.23707445697812,2,-0.08230633461353136,13.463608336448669,1580.8884088993073
nan,nan,577536,0.032761203841073436,0.10947265475988388,0.09389648586511612,0.08198241889476776,0.07827148586511612,0.08525390923023224,0.103759765625,0.11396484076976776,0.14096680283546448,0.100946044921875,68.38969039916992,0.482461853697896,282,0.00012725409836065573,1000.0,-199.68518777548962,2,-0.0874129856179934,15.750990904867649,1584.4463937282562
nan,nan,579584,0.03995299611488008,0.13286133110523224,0.11689452826976776,0.107666015625,0.10249023139476776,0.111083984375,0.11635742336511612,0.14326171576976776,0.17412109673023224,0.125592041015625,68.47498297691345,0.48620424019172787,283,0.00012663934426229505,1000.0,-156.54553756891283,2,-0.09385469449625816,10.998754535615443,1588.1558530330658
nan,nan,581632,0.04449646081629908,0.13881835341453552,0.12641601264476776,0.12026367336511612,0.11240234225988388,0.11181640625,0.13955077528953552,0.15957030653953552,0.19965820014476776,0.13856201171875,68.20408413410186,0.4734647661447525,284,0.0001260245901639344,1000.0,-134.1706412201574,2,-0.09194141522311838,8.172996214032173,1591.5075750350952
-175.17279480996743,79.65580588412466,581632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1597.2558541297913
nan,nan,583680,0.03816470692945586,0.11430664360523224,0.09526367485523224,0.10405273735523224,0.09794922173023224,0.10268554836511612,0.11611328274011612,0.14902344346046448,0.16640624403953552,0.11822509765625,68.28804728984832,0.4757223824039102,285,0.00012540983606557378,1000.0,-188.54304064559034,2,-0.06911835368664469,14.243747432529926,1600.654534816742
nan,nan,585728,0.03901025952618511,0.11538086086511612,0.10312499850988388,0.09291992336511612,0.09907226264476776,0.0986328125,0.12006835639476776,0.15654297173023224,0.19301757216453552,0.122344970703125,68.26519722938538,0.39672442376613615,286,0.00012479508196721313,1000.0,-172.3170847986675,2,-0.05161089111643378,10.011496772617102,1603.9797849655151
nan,nan,587776,0.04457019977708114,0.14238281548023224,0.12534180283546448,0.11655273288488388,0.11748047173023224,0.12451171875,0.14189453423023224,0.16342774033546448,0.19394531846046448,0.140692138671875,68.49687149524689,0.501331870816648,287,0.00012418032786885242,1000.0,-194.95472676005022,2,-0.09577002500445815,8.900986988842487,1607.4662849903107
nan,nan,589824,0.04013158357120119,0.12900391221046448,0.11870117485523224,0.10483398288488388,0.10097656399011612,0.104736328125,0.12944336235523224,0.14374999701976776,0.17539063096046448,0.1258544921875,68.3879070520401,0.4623903178609908,288,0.0001235655737704918,1000.0,-155.57779242095907,2,-0.06804951991070993,10.35368754863739,1610.9339678287506
nan,nan,591872,0.04577381772614899,0.15019531548023224,0.12319336086511612,0.11518554389476776,0.11801757663488388,0.12612304091453552,0.14077147841453552,0.16494140028953552,0.20668944716453552,0.1431396484375,68.32376976013184,0.48335221195593475,289,0.00012295081967213115,1000.0,-246.35608305935142,2,-0.0957892694423208,7.910444016754627,1614.7778060436249
-128.84621347648277,51.04724899059243,591872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1621.0454778671265
nan,nan,593920,0.042689160097506826,0.13789062201976776,0.12319336086511612,0.11333008110523224,0.10830078274011612,0.114501953125,0.13774414360523224,0.15537109971046448,0.19160155951976776,0.13524169921875,68.25736756324768,0.46661166129633785,290,0.0001223360655737705,1000.0,-151.33057880357438,2,-0.09739139244484249,8.63686562255025,1624.62548995018
nan,nan,595968,0.040115558836987475,0.12548828125,0.12319336086511612,0.108642578125,0.10634765774011612,0.10239257663488388,0.12055663764476776,0.146728515625,0.16762694716453552,0.1251220703125,68.50700528621674,0.4807102023623884,291,0.0001217213114754098,1000.0,-151.97249640347866,2,-0.06336503590864595,10.590859596431255,1628.2932229042053
nan,nan,598016,0.033545267216686624,0.10063476860523224,0.08916015923023224,0.08535156399011612,0.08339843899011612,0.08388672024011612,0.10683593899011612,0.11972656100988388,0.147216796875,0.1020263671875,68.42440311908722,0.47117654676549137,292,0.00012110655737704917,1000.0,-116.63578567967117,3,-0.06680720424337779,14.788124938309192,1631.9312467575073
nan,nan,600064,0.04056934123254905,0.13315430283546448,0.111328125,0.09653320163488388,0.10498046875,0.109619140625,0.12802734971046448,0.150634765625,0.18505859375,0.1274169921875,68.1661714553833,0.469266711268574,293,0.00012049180327868852,1000.0,-57.643486788725866,2,-0.10839488928613719,10.524852880835533,1635.726245880127
-99.84180554414759,78.01870656098437,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1642.0193049907684
nan,nan,602112,0.04165200603529229,0.131103515625,0.115966796875,0.1015625,0.11240234225988388,0.11562500149011612,0.13188476860523224,0.152099609375,0.18701171875,0.13095703125,68.50396432876587,0.4814243306405842,294,0.00011987704918032786,1000.0,-117.35201757434719,2,-0.04871988036611583,10.42405937165022,1645.8310420513153
nan,nan,604160,0.04328384018917859,0.13623046875,0.12519530951976776,0.11093749850988388,0.10551758110523224,0.11362304538488388,0.133056640625,0.16396483778953552,0.18784180283546448,0.1345458984375,68.50308835506439,0.4745370256714523,295,0.00011926229508196721,1000.0,-154.31665524807806,2,-0.09492167019634508,7.822787490487099,1649.7060339450836
nan,nan,606208,0.042868861950410064,0.14130859076976776,0.11962890625,0.1142578125,0.09814453125,0.10991211235523224,0.12905272841453552,0.155517578125,0.19296875596046448,0.132598876953125,68.31318516731262,0.46369894249364735,296,0.00011864754098360654,1000.0,-175.93199511382963,2,-0.10492886762367562,7.623114840686322,1653.5572609901428
nan,nan,608256,0.037570329612935896,0.11733398586511612,0.09814453125,0.09326171875,0.09492187201976776,0.09941406548023224,0.11528320610523224,0.141357421875,0.173583984375,0.11666259765625,68.3872439622879,0.4925779025070369,297,0.00011803278688524588,1000.0,-100.72124349140628,2,-0.07369293644151184,10.871838465332985,1657.3991038799286
nan,nan,610304,0.03966017023230961,0.12387695163488388,0.11738280951976776,0.10566405951976776,0.10786132514476776,0.11044921725988388,0.12470702826976776,0.14052733778953552,0.17338867485523224,0.125482177734375,68.33243732452392,0.5020586914382875,298,0.00011741803278688525,1000.0,-79.10413376093189,2,-0.08527136143529787,11.525114481151103,1661.4367229938507
-141.51970293664186,81.40963449481134,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1667.8403589725494
nan,nan,612352,0.03276763926623971,0.09536132961511612,0.08388672024011612,0.08193359524011612,0.07915039360523224,0.08344726264476776,0.09614257514476776,0.1201171875,0.15058593451976776,0.098828125,68.30873038768769,0.4270874687004834,299,0.0001168032786885246,1000.0,-192.08375156811752,2,-0.042590472285519355,16.8956518009305,1671.6728229522705
nan,nan,614400,0.04072636734272237,0.119140625,0.11381836235523224,0.10942383110523224,0.10595703125,0.11298827826976776,0.12553711235523224,0.14541015028953552,0.17436523735523224,0.125830078125,68.53604316711426,0.4520342083182186,300,0.00011618852459016392,1000.0,-332.29628583376825,2,-0.08654733937000855,14.059168589115142,1675.3777630329132
nan,nan,616448,0.04073036401096033,0.13432617485523224,0.12109375,0.11040039360523224,0.09995117038488388,0.10292968899011612,0.119140625,0.14531250298023224,0.17265625298023224,0.125726318359375,68.31826965808868,0.4877386908046901,301,0.00011557377049180327,1000.0,-99.89743958121366,2,-0.10633788057020865,9.183354341983796,1679.351094007492
nan,nan,618496,0.02664088287456252,0.06967773288488388,0.06904296576976776,0.06401367485523224,0.06074218824505806,0.05908203125,0.07631836086511612,0.09541015326976776,0.127197265625,0.077685546875,68.334321641922,0.4894190376624465,302,0.00011495901639344261,1000.0,-222.43323032330375,2,-0.0682819765759632,16.88552040308714,1683.5342998504639
nan,nan,620544,0.03809493107619346,0.12485351413488388,0.11777343600988388,0.09912109375,0.09096679836511612,0.09516601264476776,0.10952148586511612,0.13178710639476776,0.16318359971046448,0.116546630859375,68.40350620746612,0.40421044528484346,303,0.00011434426229508196,1000.0,-139.91663233980825,2,-0.06065873978077434,10.181653602421283,1687.504322052002
-158.72426183137298,124.15506380695516,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1694.1893796920776
nan,nan,622592,0.04114816312612675,0.12373046576976776,0.11220703274011612,0.11093749850988388,0.10747070610523224,0.11328125,0.12211914360523224,0.15483398735523224,0.19428710639476776,0.1298583984375,68.5875613451004,0.5120467551983893,304,0.00011372950819672129,1000.0,-200.20310261103108,2,-0.1371854317287216,9.506773567199707,1697.9501581192017
nan,nan,624640,0.039324936356570105,0.114990234375,0.101318359375,0.09677734225988388,0.090576171875,0.09799804538488388,0.12187500298023224,0.15463867783546448,0.18789061903953552,0.120758056640625,68.4464613199234,0.4795132318511605,305,0.00011311475409836063,1000.0,-89.70217715868556,2,-0.08554596220783424,10.026413571834563,1702.0730171203613
nan,nan,626688,0.039916745364462256,0.11865234375,0.11269531399011612,0.1025390625,0.09868164360523224,0.10605468600988388,0.132568359375,0.14091797173023224,0.18129882216453552,0.124176025390625,68.46994457244872,0.4483582289889455,306,0.0001125,1000.0,-103.06250363878927,2,-0.13026563122984952,9.491434267163276,1706.1666479110718
nan,nan,628736,0.03278933576584677,0.08833007514476776,0.09018554538488388,0.07558593899011612,0.07060547173023224,0.08798827975988388,0.10732422024011612,0.12089844048023224,0.15048828721046448,0.09892578125,68.16609036922455,0.48895152397453784,307,0.00011188524590163935,1000.0,-96.34856174806308,2,-0.04204457562009338,14.581189812719822,1709.9395279884338
nan,nan,630784,0.03569718374346849,0.10610351711511612,0.09799804538488388,0.09462890774011612,0.09052734076976776,0.10166015475988388,0.09956054389476776,0.13735350966453552,0.163330078125,0.111395263671875,68.37437064647675,0.4981687697581947,308,0.0001112704918032787,1000.0,-154.19830105510124,2,-0.08991321947542019,13.421546557545662,1713.684191942215
-82.65023652063135,51.98581166367201,630784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1720.2149999141693
nan,nan,632832,0.037319839187330214,0.10693359375,0.089599609375,0.08774413913488388,0.09287109225988388,0.107421875,0.12075195461511612,0.14609375596046448,0.17490234971046448,0.115789794921875,68.39416694641113,0.47866666060872376,309,0.00011065573770491802,1000.0,-103.93451435023033,2,-0.08186533582629636,12.268665277957917,1724.111526966095
nan,nan,634880,0.04074207309240592,0.14213867485523224,0.11982421576976776,0.10932616889476776,0.10546875,0.106201171875,0.1181640625,0.14707031846046448,0.17250975966453552,0.127587890625,68.27998161315918,0.4642215128056705,310,0.00011004098360655737,1000.0,-44.84111820948233,2,-0.11282648894703015,11.25150575041771,1728.0759208202362
nan,nan,636928,0.037281128444737986,0.123291015625,0.10781250149011612,0.0986328125,0.09331054985523224,0.08984375,0.11186523735523224,0.14316406846046448,0.1591796875,0.115887451171875,68.48798823356628,0.4915929245762527,311,0.00010942622950819671,1000.0,-136.73789490378903,2,-0.08082679907674901,11.413711127638816,1731.9305348396301
nan,nan,638976,0.031385433903051305,0.089599609375,0.08413086086511612,0.07109375298023224,0.070556640625,0.08339843899011612,0.09140624850988388,0.11245117336511612,0.13896484673023224,0.0927001953125,68.28110485076904,0.37883379445411264,312,0.00010881147540983606,1000.0,-255.04768115861333,2,-0.01338145048939623,18.223321810364723,1735.734755039215
nan,nan,641024,0.03100251454343379,0.10126952826976776,0.09033203125,0.07480468600988388,0.07280273735523224,0.08237304538488388,0.09111328423023224,0.10415039211511612,0.13652344048023224,0.094171142578125,68.33758509159088,0.49701821464113893,313,0.00010819672131147538,1000.0,-190.4480856340108,3,-0.09049399994546548,18.138472208380698,1739.6967809200287
-92.24407350572638,64.72280030499644,641024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1746.0785520076752
nan,nan,643072,0.03988154728758673,0.11870117485523224,0.11127929389476776,0.100341796875,0.09487304836511612,0.10478515923023224,0.12070312350988388,0.15058593451976776,0.18745116889476776,0.123590087890625,68.37803597450257,0.46997106331400573,314,0.00010758196721311473,1000.0,-187.3632159845739,2,-0.10573965444928035,14.410678008198738,1750.5086867809296
nan,nan,645120,0.0340375234172825,0.10205078125,0.09687499701976776,0.08217773586511612,0.08002929389476776,0.08154296875,0.09721679985523224,0.1142578125,0.14663085341453552,0.10009765625,68.48924276828765,0.4712510836310685,315,0.0001069672131147541,1000.0,-120.69262317834114,2,-0.018549349056411302,24.78992073982954,1754.2048618793488
nan,nan,647168,0.042380055909598015,0.12875977158546448,0.11796875298023224,0.11479492485523224,0.10356445610523224,0.11372070014476776,0.13515624403953552,0.15791015326976776,0.17949219048023224,0.1314208984375,68.45064055919647,0.4680056482553482,316,0.00010635245901639344,1000.0,-29.755002641823136,2,-0.11494364276877604,11.190086968243122,1757.92387509346
nan,nan,649216,0.034486110642683344,0.10781250149011612,0.09765625,0.09028320014476776,0.08168945461511612,0.091552734375,0.098876953125,0.12373046576976776,0.14580078423023224,0.10467529296875,68.18960726261139,0.4802391132339835,317,0.00010573770491803277,1000.0,-95.51242262594425,2,-0.023265845101559535,14.01603936702013,1761.8810858726501
nan,nan,651264,0.04611502227926394,0.14316406846046448,0.12460937350988388,0.12021484225988388,0.11406250298023224,0.12275390326976776,0.14409179985523224,0.17353515326976776,0.20444336533546448,0.143359375,68.42382011413574,0.468724133213982,318,0.00010512295081967212,1000.0,-164.2723200581522,2,-0.11298063535359688,7.864173930883408,1765.7083179950714
