eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/fisher_eps_step_0,train/fisher_eps_step_1,train/fisher_eps_step_10,train/fisher_eps_step_11,train/fisher_eps_step_12,train/fisher_eps_step_13,train/fisher_eps_step_14,train/fisher_eps_step_15,train/fisher_eps_step_2,train/fisher_eps_step_3,train/fisher_eps_step_4,train/fisher_eps_step_5,train/fisher_eps_step_6,train/fisher_eps_step_7,train/fisher_eps_step_8,train/fisher_eps_step_9,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,417792,0.013588488878303906,0.14179687201976776,0.14687499403953552,0.21621093153953552,0.209228515625,0.19707031548023224,0.18779297173023224,0.19428710639476776,0.187255859375,0.15756836533546448,0.16909179091453552,0.17329101264476776,0.17529296875,0.17827148735523224,0.17934569716453552,0.20234374701976776,0.21059569716453552,0.1828948974609375,136.56909952163696,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,204,0.0001752049180327869,1000.0,63.73526718159852,2,-0.02047605299303541,15.845993539690971,8544.354877948761
nan,nan,419840,0.01235847357474995,0.13447265326976776,0.129150390625,0.1943359375,0.19013671576976776,0.177978515625,0.17446288466453552,0.17573241889476776,0.18818359076976776,0.13491210341453552,0.14833983778953552,0.15546874701976776,0.16108398139476776,0.16176757216453552,0.15898437798023224,0.17768554389476776,0.18535156548023224,0.1655029296875,136.5929078102112,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,205,0.0001745901639344262,1000.0,31.28792418946109,2,-0.018682036211248487,15.009054708480836,8547.855566740036
nan,nan,421888,0.015332086791931942,0.15961913764476776,0.16147461533546448,0.23291015625,0.22158202528953552,0.21342773735523224,0.21347656846046448,0.21918945014476776,0.22055664658546448,0.17143554985523224,0.18393555283546448,0.19282226264476776,0.19716796278953552,0.200439453125,0.20205077528953552,0.21176758408546448,0.23232421278953552,0.20213623046875,136.41645064353943,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,206,0.00017397540983606557,1000.0,85.87968789494772,2,-0.020106975291855633,8.763074596226215,8551.441045045853
342.07170948646274,79.96500488053981,421888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8561.211288690567
nan,nan,423936,0.013320961045792501,0.129638671875,0.13720703125,0.21103516221046448,0.20600585639476776,0.19038085639476776,0.19980469346046448,0.19404296576976776,0.19687500596046448,0.15297850966453552,0.16455078125,0.17802734673023224,0.17534179985523224,0.17207030951976776,0.18598632514476776,0.196044921875,0.20253905653953552,0.1807830810546875,136.36688103675843,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,207,0.00017336065573770487,1000.0,60.32576605493806,2,-0.020612821140093728,13.36206201761961,8564.735743999481
nan,nan,425984,0.014695660512734321,0.15913085639476776,0.15644530951976776,0.22050781548023224,0.22407226264476776,0.22314453125,0.20839843153953552,0.21367187798023224,0.21430663764476776,0.17294922471046448,0.18168945610523224,0.19204100966453552,0.188232421875,0.181884765625,0.1884765625,0.21352538466453552,0.22866210341453552,0.1979461669921875,136.50599608421325,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,208,0.00017274590163934424,1000.0,142.3488977170769,2,-0.019578030609409325,12.682716417312623,8568.232925891876
nan,nan,428032,0.014068830393443931,0.15131835639476776,0.14335937798023224,0.21914061903953552,0.21611328423023224,0.19472655653953552,0.203369140625,0.20078125596046448,0.20302733778953552,0.16132812201976776,0.16987304389476776,0.18305663764476776,0.18364258110523224,0.18354491889476776,0.18769530951976776,0.20576171576976776,0.21357421576976776,0.18876953125,136.24948148727418,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,209,0.0001721311475409836,1000.0,118.14385197858246,3,-0.018990885617677124,11.637607370316982,8571.803652763367
nan,nan,430080,0.015920421719420118,0.16591796278953552,0.17578125,0.22792968153953552,0.23569336533546448,0.22124023735523224,0.22539062798023224,0.22895507514476776,0.23432616889476776,0.18388672173023224,0.20039062201976776,0.20263671875,0.195556640625,0.19833984971046448,0.20751953125,0.22441406548023224,0.23549804091453552,0.21021728515625,136.62625403404235,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,210,0.00017151639344262294,1000.0,146.1291062905084,2,-0.01872129674302414,11.362893629074097,8575.30900979042
287.6151136516794,57.12352440217105,430080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8584.74593782425
nan,nan,432128,0.015751343359988824,0.16538086533546448,0.17197266221046448,0.24375000596046448,0.23310546576976776,0.23349609971046448,0.22783203423023224,0.23749999701976776,0.23261718451976776,0.17685547471046448,0.18901367485523224,0.19223633408546448,0.19248047471046448,0.19809570908546448,0.19970703125,0.21943359076976776,0.229248046875,0.2089202880859375,136.55989151000978,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,211,0.0001709016393442623,1000.0,164.62141272069152,2,-0.019836606917669995,10.568240550160407,8588.249433755875
nan,nan,434176,0.011104394970061549,0.11611328274011612,0.11684570461511612,0.17563477158546448,0.17138671875,0.15922851860523224,0.15727539360523224,0.15688475966453552,0.16357421875,0.127197265625,0.14121094346046448,0.13818359375,0.135986328125,0.13828125596046448,0.14912109076976776,0.163818359375,0.17036132514476776,0.1488189697265625,136.38124170303345,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,212,0.00017028688524590164,1000.0,104.75557344842795,2,-0.01912088530662004,18.209324733912943,8591.809469938278
nan,nan,436224,0.01640445394841663,0.17568358778953552,0.17465820908546448,0.2530273497104645,0.246337890625,0.23579101264476776,0.23085936903953552,0.23486328125,0.25200194120407104,0.18569335341453552,0.20024414360523224,0.20253905653953552,0.20439453423023224,0.20273438096046448,0.21137695014476776,0.23652343451976776,0.25703126192092896,0.2189849853515625,136.68791365623474,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,213,0.00016967213114754099,1000.0,83.26861140760474,2,-0.019493987114401534,10.526731280982494,8595.30444908142
nan,nan,438272,0.016193742486211703,0.16879883408546448,0.17441406846046448,0.243408203125,0.24370117485523224,0.22275391221046448,0.22377929091453552,0.22519531846046448,0.23544922471046448,0.180908203125,0.20258788764476776,0.20834961533546448,0.20839843153953552,0.20756836235523224,0.21259765326976776,0.22495117783546448,0.24726562201976776,0.2143829345703125,136.60784182548522,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,214,0.0001690573770491803,1000.0,185.5597985816338,2,-0.019070380210177974,10.790237632393836,8598.773160934448
nan,nan,440320,0.010039753635828675,0.10346679389476776,0.09511718899011612,0.15517577528953552,0.15083007514476776,0.14350585639476776,0.13217774033546448,0.150390625,0.14287109673023224,0.10854492336511612,0.12041015923023224,0.125244140625,0.120361328125,0.12319336086511612,0.12299804389476776,0.14291992783546448,0.16196289658546448,0.1311981201171875,136.29544706344603,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,215,0.00016844262295081966,1000.0,53.1257235453499,2,-0.018022431290592066,19.00877697467804,8602.352695703506
269.0431929318649,93.66602869108564,440320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8612.150204896927
nan,nan,442368,0.016580956715915817,0.17656250298023224,0.17094726860523224,0.2533203065395355,0.238037109375,0.22041015326976776,0.22993163764476776,0.23320312798023224,0.24204102158546448,0.18837890028953552,0.20991210639476776,0.21171875298023224,0.21479491889476776,0.209716796875,0.21748046576976776,0.22934570908546448,0.24873046576976776,0.218408203125,136.44528307914734,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,216,0.00016782786885245898,1000.0,112.40988629925329,2,-0.02002494684420526,9.077083377540111,8615.739184856415
nan,nan,444416,0.013837873482043506,0.152099609375,0.14462891221046448,0.21718749403953552,0.21523436903953552,0.20517578721046448,0.19091796875,0.19389648735523224,0.21035155653953552,0.16313476860523224,0.16416016221046448,0.18715819716453552,0.17890624701976776,0.17836913466453552,0.19208984076976776,0.19941405951976776,0.22153320908546448,0.18839111328125,136.3787712574005,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,217,0.00016721311475409833,1000.0,158.9288653741395,2,-0.020173488699947485,12.160680356621743,8619.250540733337
nan,nan,446464,0.014254342429740063,0.15439453721046448,0.14838866889476776,0.22080078721046448,0.21381835639476776,0.20390625298023224,0.20180663466453552,0.20341797173023224,0.20498046278953552,0.16220703721046448,0.17641600966453552,0.17695312201976776,0.18671874701976776,0.18076172471046448,0.18647460639476776,0.20390625298023224,0.221435546875,0.190399169921875,136.4632761478424,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,218,0.00016659836065573768,1000.0,110.0683062890835,2,-0.01929095281811897,10.673107571899891,8622.818507909775
nan,nan,448512,0.01322536967745691,0.13808593153953552,0.13398437201976776,0.20698241889476776,0.19389648735523224,0.19633789360523224,0.19077149033546448,0.18632812798023224,0.19370117783546448,0.15415039658546448,0.17441406846046448,0.16684570908546448,0.1748046875,0.16801758110523224,0.17661133408546448,0.18715819716453552,0.20786133408546448,0.1781219482421875,136.5871648311615,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,219,0.00016598360655737702,1000.0,180.1758987299059,2,-0.019459575653309004,13.560665902495384,8626.334541797638
nan,nan,450560,0.01124333266470785,0.11318359524011612,0.11220703274011612,0.18208007514476776,0.18310546875,0.173828125,0.16987304389476776,0.158447265625,0.16777344048023224,0.12299804389476776,0.13344725966453552,0.14912109076976776,0.14335937798023224,0.14531250298023224,0.150634765625,0.16469725966453552,0.17827148735523224,0.153021240234375,136.49398684501648,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,220,0.0001653688524590164,1000.0,92.02372765459825,2,-0.020283328657387755,17.319147661328316,8629.829704999924
326.4864461734245,25.21339399770324,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8639.279683828354
nan,nan,452608,0.014311062178421707,0.16074219346046448,0.151611328125,0.21660156548023224,0.21552734076976776,0.20761719346046448,0.20903320610523224,0.19882813096046448,0.20937499403953552,0.16318359971046448,0.17929688096046448,0.184814453125,0.17934569716453552,0.18486328423023224,0.19252929091453552,0.19624023139476776,0.21171875298023224,0.1913330078125,136.45167284011842,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,221,0.00016475409836065575,1000.0,191.69743670798078,2,-0.0206756526051322,12.727356311678886,8642.785794734955
nan,nan,454656,0.012183628706952731,0.12714843451976776,0.1357421875,0.20327147841453552,0.18129882216453552,0.17851562798023224,0.17363281548023224,0.18076172471046448,0.19038085639476776,0.13759765028953552,0.14335937798023224,0.15703125298023224,0.15825195610523224,0.15200194716453552,0.16313476860523224,0.17348632216453552,0.188232421875,0.165240478515625,135.9611096382141,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,222,0.0001641393442622951,1000.0,90.96571192940979,2,-0.018971641987445765,14.28607434630394,8646.253519773483
nan,nan,456704,0.01332809248706326,0.14633789658546448,0.140869140625,0.20576171576976776,0.20454101264476776,0.19833984971046448,0.20039062201976776,0.19760742783546448,0.198486328125,0.14433594048023224,0.16899414360523224,0.16586914658546448,0.17104491591453552,0.17304687201976776,0.18212890625,0.18710938096046448,0.211181640625,0.1810028076171875,136.30962796211242,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,223,0.00016352459016393442,1000.0,133.50843908268428,2,-0.019233838553191163,16.051304787397385,8649.751658916473
nan,nan,458752,0.014209536288944946,0.15327148139476776,0.15351562201976776,0.22299805283546448,0.21464844048023224,0.20268554985523224,0.19907227158546448,0.20458984375,0.20781250298023224,0.163330078125,0.17158202826976776,0.18437500298023224,0.18959960341453552,0.184326171875,0.193115234375,0.20224609971046448,0.21821288764476776,0.1915863037109375,136.2684235572815,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,224,0.00016290983606557377,1000.0,192.45571358672322,2,-0.019558191241230816,13.413732951879501,8653.212949991226
nan,nan,460800,0.013678157936919889,0.12202148139476776,0.13330078125,0.20903320610523224,0.19423827528953552,0.19272461533546448,0.19150391221046448,0.19365234673023224,0.19511719048023224,0.15483398735523224,0.16923828423023224,0.17470702528953552,0.17299804091453552,0.17197266221046448,0.18056640028953552,0.19199219346046448,0.20170898735523224,0.1781005859375,136.70747575759887,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,225,0.0001622950819672131,1000.0,175.09951022076177,2,-0.019888150732731445,16.068537014722825,8656.717824935913
354.49018512942973,73.54574766557556,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8666.250777721405
nan,nan,462848,0.013206570356851443,0.13920898735523224,0.14267578721046448,0.21113280951976776,0.19711914658546448,0.189697265625,0.189208984375,0.18808594346046448,0.203857421875,0.14536133408546448,0.17929688096046448,0.172607421875,0.16513672471046448,0.17729492485523224,0.18330077826976776,0.19829101860523224,0.20976562798023224,0.1807525634765625,136.18860812187194,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,226,0.00016168032786885244,1000.0,240.47297704077195,2,-0.019564257256570274,17.215551912784576,8669.721989870071
nan,nan,464896,0.010797239349994926,0.09282226860523224,0.09873046725988388,0.16782227158546448,0.17495116591453552,0.15805664658546448,0.15234375,0.15200194716453552,0.15761718153953552,0.11967773735523224,0.12592773139476776,0.1357421875,0.13413086533546448,0.13569335639476776,0.151611328125,0.15766601264476776,0.164306640625,0.14244384765625,136.23967843055726,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,227,0.0001610655737704918,1000.0,119.11339703884259,2,-0.02003632781706983,20.36480206847191,8673.301184892654
nan,nan,466944,0.014650169076594466,0.14594726264476776,0.14736327528953552,0.2275390625,0.212646484375,0.20854492485523224,0.19960936903953552,0.20415039360523224,0.20815429091453552,0.155517578125,0.1806640625,0.18754883110523224,0.181884765625,0.18149414658546448,0.18901367485523224,0.20849609375,0.23374024033546448,0.1920196533203125,136.15369281768798,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,228,0.00016045081967213114,1000.0,11.346792403110953,2,-0.018967823867569678,15.53129514157772,8676.88514471054
nan,nan,468992,0.011910716094644159,0.11953125149011612,0.11992187798023224,0.18374022841453552,0.18388672173023224,0.17817382514476776,0.17377929389476776,0.17128905653953552,0.17124024033546448,0.13652344048023224,0.14829102158546448,0.15581054985523224,0.14804688096046448,0.15048828721046448,0.15810546278953552,0.16904297471046448,0.18681640923023224,0.15966796875,136.4942006587982,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,229,0.00015983606557377049,1000.0,167.39188600949421,2,-0.019343199505237864,21.6897583425045,8680.35479593277
nan,nan,471040,0.015750846698210808,0.14438477158546448,0.14951172471046448,0.22988280653953552,0.22377929091453552,0.2109375,0.20639649033546448,0.20854492485523224,0.22075195610523224,0.16762694716453552,0.18222656846046448,0.18715819716453552,0.18569335341453552,0.187255859375,0.20151367783546448,0.21425780653953552,0.22709961235523224,0.1966888427734375,136.49222793579102,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,230,0.00015922131147540984,1000.0,174.92975333891323,3,-0.01777007033524569,18.29108177125454,8683.887164831161
389.9991816635717,62.573071355000614,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8693.184897899628
nan,nan,473088,0.015728350798053726,0.15869140625,0.15908202528953552,0.2530273497104645,0.238525390625,0.22319336235523224,0.20952148735523224,0.21870116889476776,0.22402343153953552,0.171142578125,0.187744140625,0.20517578721046448,0.1923828125,0.19760742783546448,0.21318359673023224,0.23212890326976776,0.24296875298023224,0.2079437255859375,136.47751893997193,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,231,0.00015860655737704916,1000.0,183.2243965742189,2,-0.01983296632533893,16.004123212397097,8696.739458084106
nan,nan,475136,0.015516152620330103,0.15664061903953552,0.15449218451976776,0.24038085341453552,0.236572265625,0.22807617485523224,0.22524413466453552,0.22431640326976776,0.22983399033546448,0.17622070014476776,0.18681640923023224,0.196533203125,0.19589844346046448,0.196044921875,0.21303710341453552,0.22597655653953552,0.23588867485523224,0.207623291015625,136.53040375709534,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,232,0.0001579918032786885,1000.0,100.06039817206373,2,-0.01950887690472882,16.193335112929343,8700.230700731277
nan,nan,477184,0.014632079434522893,0.13813476264476776,0.14555664360523224,0.2275390625,0.22446289658546448,0.21391601860523224,0.21303710341453552,0.21323242783546448,0.21865233778953552,0.15043945610523224,0.165283203125,0.18867187201976776,0.19575195014476776,0.18559570610523224,0.1962890625,0.218017578125,0.22084960341453552,0.19471435546875,136.73889656066893,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,233,0.00015737704918032785,1000.0,107.14227327230378,2,-0.019761831357027405,14.689509615302086,8703.721807718277
nan,nan,479232,0.015577580751414643,0.15839843451976776,0.14755859971046448,0.22983399033546448,0.22714844346046448,0.21186523139476776,0.22285155951976776,0.217529296875,0.22817382216453552,0.16997070610523224,0.18784180283546448,0.196044921875,0.19497069716453552,0.19560547173023224,0.20107421278953552,0.22470703721046448,0.23623046278953552,0.20311279296875,136.49934220314026,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,234,0.00015676229508196718,1000.0,125.8853624857631,2,-0.01962219979322981,12.95346190482378,8707.188488960266
nan,nan,481280,0.013806228806788567,0.14584961533546448,0.14975586533546448,0.214111328125,0.21176758408546448,0.20551757514476776,0.20341797173023224,0.198486328125,0.204833984375,0.14921875298023224,0.17216797173023224,0.17543944716453552,0.17817382514476776,0.18007811903953552,0.18422850966453552,0.20029297471046448,0.21689453721046448,0.1868896484375,136.4035138130188,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,235,0.00015614754098360653,1000.0,163.11254525979422,2,-0.019351893622661008,18.090564277768134,8710.678539037704
414.13976627271074,97.96756774630343,481280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8720.101796865463
nan,nan,483328,0.014495320602873108,0.14790038764476776,0.144287109375,0.22929687798023224,0.217529296875,0.21567383408546448,0.20737305283546448,0.21025390923023224,0.21831054985523224,0.17343750596046448,0.17060546576976776,0.18784180283546448,0.18198242783546448,0.18022461235523224,0.19589844346046448,0.21381835639476776,0.22807617485523224,0.1951568603515625,136.64513192176818,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,0.20000001788139343,236,0.00015553278688524587,1000.0,182.17051149037067,2,-0.020227567583788186,16.472015038132668,8723.672127962112
