eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/intra_vf_loss,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,448512,0.11963068031909643,0.29365235567092896,0.33574217557907104,0.314697265625,17.23605239391327,0.482855522306636,219,0.00016598360655737702,1000.0,367.45922377051613,2,-0.0889310811064206,26.555809104442595,585.0239880084991
nan,nan,450560,0.12955156875104876,0.3119140565395355,0.33759766817092896,0.324755859375,17.29733148813248,0.41115514053963126,220,0.0001653688524590164,1000.0,245.51864029830148,2,-0.040184351838252044,29.841446059942246,586.6905558109283
565.5463642320514,83.30451792566423,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,589.037740945816
nan,nan,452608,0.1408333813000354,0.32929688692092896,0.35791015625,0.343603515625,17.299178129434587,0.47151008020155133,221,0.00016475409836065575,1000.0,319.4706904907962,2,-0.07496810199227184,19.995578607916833,592.2067549228668
nan,nan,454656,0.15800772941001923,0.3265136778354645,0.35761719942092896,0.3420654296875,17.374238646030427,0.45143882017582654,222,0.0001641393442622951,1000.0,217.3971542948408,2,-0.07713034812331898,33.46438095569611,594.1350450515747
nan,nan,456704,0.1440818052578834,0.3167480528354645,0.3541503846645355,0.33544921875,17.33644062280655,0.4656135549303144,223,0.00016352459016393442,1000.0,356.9130837770498,2,-0.07952013256435748,20.715172654390337,595.862753868103
nan,nan,458752,0.1482196062686853,0.3368164002895355,0.3770996034145355,0.3569580078125,17.329745453596114,0.48083449839614334,224,0.00016290983606557377,1000.0,444.72066937481395,2,-0.07950682494265493,20.59703828394413,597.8900458812714
nan,nan,460800,0.13246201647125416,0.29541015625,0.33544921875,0.3154296875,17.284778636693954,0.4713975951075554,225,0.0001622950819672131,1000.0,424.9075058773734,2,-0.10468143971229438,19.647918674349786,600.4492080211639
482.95648115747116,137.61040170161868,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,602.7836899757385
nan,nan,462848,0.2184838490007678,0.3622070252895355,0.3983398377895355,0.3802734375,17.380070632696153,0.4632880321703851,226,0.00016168032786885244,1000.0,294.39819197785073,2,-0.09083291537244804,21.779157787561417,604.5725948810577
nan,nan,464896,0.11181580101692816,0.2500976622104645,0.29643553495407104,0.2732666015625,17.2788746714592,0.47790861972607673,227,0.0001610655737704918,1000.0,426.6431987219034,2,-0.10821375066152542,32.64091615378857,606.2276639938354
nan,nan,466944,0.11399127548793331,0.30366212129592896,0.322265625,0.3129638671875,17.28648544549942,0.481929148780182,228,0.00016045081967213114,1000.0,315.1786234543723,2,-0.09456023699167418,21.398874586820604,607.9664208889008
nan,nan,468992,0.11137877781584393,0.2891601622104645,0.3271484375,0.308154296875,17.21300003528595,0.4736543682869524,229,0.00015983606557377049,1000.0,343.04663235155544,2,-0.0839473095285939,23.88205743730068,609.8649027347565
nan,nan,471040,0.09734155223995913,0.25151365995407104,0.2750000059604645,0.2632568359375,17.10464099049568,0.5019633288960904,230,0.00015922131147540984,1000.0,139.13252135440317,3,-0.12136560277722311,41.880271065235135,611.8427309989929
562.2525473649059,90.26080516487302,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,614.1416838169098
nan,nan,473088,0.20664410073513864,0.34423828125,0.37495118379592896,0.3595947265625,17.41336214542389,0.44936643475666643,231,0.00015860655737704916,1000.0,424.0154424233921,2,-0.04570751343562733,20.81268285214901,615.7853198051453
nan,nan,475136,0.17351554258930263,0.3197265565395355,0.37373048067092896,0.346728515625,17.294202637672424,0.4752596190199256,232,0.0001579918032786885,1000.0,345.53085800360043,2,-0.052691289586073255,30.347394120693206,617.5287709236145
nan,nan,477184,0.09572954013710841,0.2666015625,0.29365235567092896,0.280126953125,17.324616557359697,0.43610947313718496,233,0.00015737704918032785,1000.0,226.77735349332215,2,-0.09517045543761923,23.887957707047462,619.3314340114594
nan,nan,479232,0.10716958672855981,0.28251951932907104,0.31083983182907104,0.2966796875,17.16578169465065,0.4494093184825033,234,0.00015676229508196718,1000.0,375.8806423921229,2,-0.09921977951016743,23.536217057704924,621.0090188980103
nan,nan,481280,0.13303885512286798,0.30400389432907104,0.3291992247104645,0.3166015625,17.354197692871093,0.4821587426122278,235,0.00015614754098360653,1000.0,383.77690737918226,2,-0.09653624211787246,20.945407983660697,622.7234938144684
582.5797491311711,68.60255084490458,481280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,624.9668447971344
nan,nan,483328,0.12011543441476533,0.2952636778354645,0.3147949278354645,0.305029296875,17.317254531383515,0.47618424501270057,236,0.00015553278688524587,1000.0,354.62875274575623,2,-0.09332023722090525,26.161057528853416,626.6148829460144
nan,nan,485376,0.10655376669747056,0.28266602754592896,0.3072753846645355,0.294970703125,17.236577993631364,0.4820882068015635,237,0.00015491803278688525,1000.0,452.5967189070934,2,-0.10011847179121106,26.139268121123315,628.282970905304
nan,nan,487424,0.11183352936495794,0.2936035096645355,0.32719725370407104,0.310400390625,17.170275384187697,0.4745629044715315,238,0.0001543032786885246,1000.0,406.37409466718657,2,-0.11248902182414895,25.295751395821572,629.9684748649597
nan,nan,489472,0.10997521462559234,0.2771972715854645,0.2935546934604645,0.2853759765625,17.209093660116196,0.4819353043101728,239,0.00015368852459016395,1000.0,312.82211472808416,2,-0.08742010848654899,29.195349448919295,631.6950969696045
nan,nan,491520,0.11668375510344049,0.2752441465854645,0.29741209745407104,0.286328125,17.19902971982956,0.4461163093801588,240,0.00015307377049180327,1000.0,239.5195051547363,2,-0.09386298320168862,30.573037487268447,633.3812708854675
554.3145548616701,93.56763094413215,491520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,635.5936498641968
nan,nan,493568,0.11289939658745425,0.276611328125,0.3084472715854645,0.292529296875,17.162537032365798,0.4885848310776055,241,0.00015245901639344262,1000.0,359.0283615250555,2,-0.05607419196894625,26.86300146281719,637.230318069458
nan,nan,495616,0.15289938841597178,0.3375488221645355,0.34184569120407104,0.339697265625,17.322862714529037,0.4737090771086514,242,0.00015184426229508194,1000.0,342.10813261976114,2,-0.07304771928902483,24.441945737600328,638.948136806488
nan,nan,497664,0.10334553629218135,0.2867675721645355,0.29052734375,0.2886474609375,17.234460043907166,0.46299597634933887,243,0.0001512295081967213,1000.0,492.90608234607606,2,-0.1058032845001435,28.88503991663456,640.676185131073
nan,nan,499712,0.0947151368993218,0.25371092557907104,0.27827149629592896,0.2659912109375,17.17202424407005,0.4485775656066835,244,0.00015061475409836064,1000.0,368.603820861747,2,-0.0629588028677972,30.83877075910568,642.4502549171448
nan,nan,501760,0.10746279394370503,0.2779296934604645,0.2989257872104645,0.288427734375,17.220950323343278,0.48700133566744624,245,0.00015,1000.0,352.07190820411586,2,-0.09620781895937398,30.220995423197746,644.1379697322845
593.8398173721324,90.75003722509865,501760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,646.4861319065094
nan,nan,503808,0.16167834899533773,0.331298828125,0.368408203125,0.349853515625,17.381404119729996,0.48603994194418193,246,0.00014938524590163934,1000.0,393.2119774487691,2,-0.07315765150269726,23.17905048429966,648.5042080879211
nan,nan,505856,0.10640861925930949,0.2892089784145355,0.3023925721645355,0.29580078125,17.251104027032852,0.45389017844572666,247,0.00014877049180327868,1000.0,434.90002100360243,2,-0.1021096383134136,26.919045516848563,650.3317999839783
nan,nan,507904,0.14032091919216327,0.30712890625,0.3357910215854645,0.3214599609375,17.304894292354582,0.45281245480291543,248,0.000148155737704918,1000.0,439.9897234318678,2,-0.07769024774024728,28.351730751991273,651.9590449333191
nan,nan,509952,0.10315114189725136,0.269775390625,0.29340821504592896,0.281591796875,17.24537736773491,0.46195406224578617,249,0.00014754098360655736,1000.0,458.64778561939414,2,-0.063608121604193,24.664011138677598,653.6800448894501
nan,nan,512000,0.09636618779913989,0.255615234375,0.29072266817092896,0.2731689453125,17.291840136051178,0.4348674934823066,250,0.0001469262295081967,1000.0,259.2473575608046,3,-0.07398184845224023,38.85044754743576,655.377279996872
664.171403873145,57.90943620873059,512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,657.5950539112091
nan,nan,514048,0.13488233748066705,0.3086914122104645,0.341552734375,0.3251220703125,17.223123490810394,0.48655249886214735,251,0.00014631147540983605,1000.0,365.3827928476246,2,-0.095128322308301,28.15916813313961,659.3483779430389
nan,nan,516096,0.1644263768888777,0.3443847596645355,0.37187498807907104,0.3581298828125,17.37896835207939,0.48297358653508127,252,0.00014569672131147537,1000.0,427.4013639949201,2,-0.07844006010418525,26.32332894206047,660.9630787372589
nan,nan,518144,0.09254431989975273,0.25078123807907104,0.25654298067092896,0.253662109375,17.19886309504509,0.48307350031100216,253,0.00014508196721311472,1000.0,466.82693692944974,2,-0.1207163988641696,32.80253513753414,663.1932189464569
nan,nan,520192,0.09004730330198071,0.24648436903953552,0.27167969942092896,0.25908203125,17.24085416197777,0.4512597229331732,254,0.0001444672131147541,1000.0,152.09813596638566,2,-0.02023371433460852,28.811783134937286,665.4454219341278
621.1354443780899,98.6733570012981,520192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,667.8546929359436
nan,nan,522240,0.13414388083911036,0.3233886659145355,0.34501951932907104,0.3342041015625,17.277298069000246,0.45013322927989063,255,0.00014385245901639345,1000.0,364.0409278521977,2,-0.10014264787751018,23.69586506485939,669.5981249809265
nan,nan,524288,0.09062407075980446,0.2694335877895355,0.256591796875,0.2630126953125,17.1972611784935,0.48848943449556825,256,0.00014323770491803277,1000.0,435.5009480923551,2,-0.09951840545400045,40.79722239077091,671.1526770591736
nan,nan,526336,0.13160302682226757,0.31694334745407104,0.3463378846645355,0.331640625,17.24177622795105,0.4762651528697461,257,0.00014262295081967212,1000.0,386.32931708182775,2,-0.09855863146076445,24.64171958565712,672.7220101356506
nan,nan,528384,0.15905948608706239,0.324951171875,0.3455566465854645,0.33525390625,17.258156633377077,0.4311210152693093,258,0.00014200819672131147,1000.0,489.09960513622696,2,-0.029458568303380162,31.28643934726715,674.2942419052124
nan,nan,530432,0.14925758206663886,0.3309082090854645,0.35991209745407104,0.34541015625,17.260261100530624,0.48542245258577166,259,0.00014139344262295082,1000.0,409.59256646918897,2,-0.07400333019904792,22.453582283854484,675.9415678977966
630.3359714277577,96.32627171511966,530432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,678.2485909461975
nan,nan,532480,0.12482662076945417,0.3123535215854645,0.3447265625,0.3285400390625,17.37792581319809,0.45680877855047586,260,0.00014077868852459017,1000.0,388.4742037502606,2,-0.0693114807785605,19.813858994841574,679.9143059253693
nan,nan,534528,0.10315278060588753,0.277099609375,0.300048828125,0.28857421875,17.20513411164284,0.4458983507938683,261,0.0001401639344262295,1000.0,305.33068092198766,2,-0.06480184672109317,27.777108922600746,681.4780459403992
nan,nan,536576,0.23686308867618208,0.35322266817092896,0.40068358182907104,0.376953125,17.477711284160613,0.48625347279012204,262,0.00013954918032786884,1000.0,499.76709905916596,2,-0.05617375350993825,23.826556304097174,683.1126339435577
nan,nan,538624,0.09185272274189629,0.2564453184604645,0.2848144471645355,0.2706298828125,17.23831206560135,0.4568345580250025,263,0.00013893442622950819,1000.0,373.99253439659196,2,-0.10892612213501707,29.530778509378433,684.7337868213654
nan,nan,540672,0.09661002187494887,0.260498046875,0.2952636778354645,0.277880859375,17.223403215408325,0.4784226606134325,264,0.00013831967213114753,1000.0,415.1241876559078,2,-0.07200110954290721,27.28464017510414,686.6330988407135
546.7372712832066,252.57304105175672,540672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,688.8524279594421
nan,nan,542720,0.11603441668703454,0.29345703125,0.3253417909145355,0.3093994140625,17.189866989850998,0.4686177737079561,265,0.00013770491803278686,1000.0,505.59041033955583,2,-0.09067457437995471,24.00883569121361,690.3398358821869
nan,nan,544768,0.11976295592903625,0.28486329317092896,0.3038085997104645,0.2943359375,17.28156397342682,0.4809546271339059,266,0.0001370901639344262,1000.0,314.27762900840753,2,-0.0674275318335276,30.843824061751366,691.9130401611328
nan,nan,546816,0.10498263200715882,0.26215821504592896,0.3019042909145355,0.28203125,17.209271329641343,0.4951385257765651,267,0.00013647540983606555,1000.0,392.01430901376585,2,-0.08246148333564633,34.97670930624008,693.6132678985596
nan,nan,548864,0.09420614593545906,0.25654298067092896,0.2904296815395355,0.273486328125,17.28401651382446,0.4226594784297049,268,0.0001358606557377049,1000.0,395.17000881538235,2,-0.061259191293356705,31.15380313694477,695.2133927345276
nan,nan,550912,0.27770149507705355,0.34858399629592896,0.36567384004592896,0.35712890625,17.557527559995652,0.47546526114456356,269,0.00013524590163934422,1000.0,558.1688113252447,2,-0.059934203015291135,30.94267456829548,696.8575940132141
602.6346977676112,125.59077728209049,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,699.0972018241882
nan,nan,552960,0.10793891474604607,0.28681641817092896,0.30961912870407104,0.2982177734375,17.20043674707413,0.47534004314802586,270,0.00013463114754098357,1000.0,284.52648958013174,2,-0.10810669357015286,27.388305160403252,700.7904858589172
nan,nan,555008,0.08406188344670226,0.21923828125,0.27348631620407104,0.2463623046875,17.218200582265855,0.47189869177527727,271,0.00013401639344262295,1000.0,484.89855303067134,3,-0.09514075306069572,40.37631820142269,702.5012338161469
nan,nan,557056,0.12993190264387522,0.30126953125,0.3438476622104645,0.32255859375,17.211146008968353,0.48551323083229364,272,0.0001334016393442623,1000.0,544.5654283637084,2,-0.08489044819725677,25.52367671430111,704.4521119594574
nan,nan,559104,0.1254482358956011,0.26416015625,0.314697265625,0.2894287109375,17.323060357570647,0.45004553054459395,273,0.00013278688524590165,1000.0,517.6451083876245,2,-0.09123661188059487,26.661260575056076,706.4188280105591
nan,nan,561152,0.12553920333157292,0.3084472715854645,0.3296875059604645,0.3190673828125,17.32481994628906,0.4684261399321258,274,0.00013217213114754097,1000.0,335.6133351681458,2,-0.09370924599643331,28.922230860590936,708.1640799045563
622.9194475624936,103.69851028334885,561152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,710.4189579486847
nan,nan,563200,0.1259630103260861,0.30830079317092896,0.35957032442092896,0.333935546875,17.242269510030745,0.46039013247936966,275,0.00013155737704918032,1000.0,442.93179760728344,2,-0.10342585910548223,23.32199623584747,712.0633978843689
nan,nan,565248,0.12686481719720177,0.3177734315395355,0.3490234315395355,0.3333984375,17.214577776193618,0.475716656120494,276,0.00013094262295081967,1000.0,527.0277959800455,2,-0.0894888141338015,22.69669364094734,713.7454268932343
nan,nan,567296,0.11793982373492326,0.29609376192092896,0.32475584745407104,0.3104248046875,17.226143062114716,0.48158648014068606,277,0.00013032786885245902,1000.0,398.3815031708904,2,-0.10980362457921729,26.593862119317055,715.3823089599609
nan,nan,569344,0.11931859299802454,0.27680665254592896,0.32475584745407104,0.30078125,17.238117235898972,0.472744356142357,278,0.00012971311475409834,1000.0,504.42851444368057,2,-0.0900704438885441,25.239872336387634,717.0383729934692
nan,nan,571392,0.10272655497392406,0.2872070372104645,0.29877930879592896,0.2929931640625,17.232533568143843,0.47772057689726355,279,0.00012909836065573769,1000.0,415.3454216620721,2,-0.09470956787117757,28.209975469112397,718.7368528842926
630.0954311341366,65.33118353541623,571392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,720.9927039146423
nan,nan,573440,0.09973415827116697,0.25898438692092896,0.3017578125,0.28037109375,17.218930149078368,0.4857207224238664,280,0.00012848360655737703,1000.0,458.08535983197567,2,-0.08591849152580835,24.12547261416912,722.9424200057983
nan,nan,575488,0.09025443971040659,0.24794921278953552,0.2967773377895355,0.27236328125,17.12346034049988,0.4876234031748027,281,0.00012786885245901638,1000.0,427.7821507762711,2,-0.10032876752084122,25.75469717681408,724.7573618888855
nan,nan,577536,0.10921654577541631,0.2724609375,0.3079589903354645,0.2902099609375,17.20212742090225,0.4751505366526544,282,0.00012725409836065573,1000.0,559.125104985028,2,-0.08648141689045588,25.629354199767114,726.3389108181
nan,nan,579584,0.10899463537352858,0.2818847596645355,0.31928712129592896,0.3005859375,17.128255051374435,0.48614352657459675,283,0.00012663934426229505,1000.0,491.42135025857465,2,-0.12640985819743947,24.655157065391542,728.2139298915863
nan,nan,581632,0.10752967392036225,0.26459962129592896,0.2989746034145355,0.281787109375,17.220562422275542,0.49337511346675456,284,0.0001260245901639344,1000.0,538.0408079077029,2,-0.10967110553756357,25.68908777832985,730.1889960765839
528.6510886538703,204.5898922344784,581632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,732.449569940567
nan,nan,583680,0.08009852800605585,0.21987304091453552,0.23964843153953552,0.2297607421875,17.19170707464218,0.43019715370610356,285,0.00012540983606557378,1000.0,341.53586723416106,2,-0.05902814029250294,41.18151972293854,734.0536198616028
nan,nan,585728,0.13107765368185936,0.30034178495407104,0.337890625,0.3191162109375,17.255713009834288,0.48143169465474783,286,0.00012479508196721313,1000.0,523.6181933944529,2,-0.09959805121761747,31.678123849630357,735.5722069740295
nan,nan,587776,0.07686350969888736,0.212646484375,0.24609375,0.2293701171875,17.12609032392502,0.41618494801223277,287,0.00012418032786885242,1000.0,407.8652907841732,2,-0.06274977356661111,49.186135810613635,737.192489862442
nan,nan,589824,0.10949932597577572,0.2735839784145355,0.31733399629592896,0.295458984375,17.21209402680397,0.4417479831725359,288,0.0001235655737704918,1000.0,279.3505716293557,2,-0.11800236467679497,27.115923112630846,738.9185330867767
nan,nan,591872,0.09548827063117642,0.2562011778354645,0.3046875,0.2804443359375,17.225083470344543,0.4853770705405623,289,0.00012295081967213115,1000.0,532.0962178147761,2,-0.09647686772223096,26.436895567178727,740.6531808376312
504.7303714164973,104.33054428462104,591872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,742.8437418937683
nan,nan,593920,0.08943589816917666,0.23857422173023224,0.2762207090854645,0.2573974609375,17.157641679048538,0.5011241255328059,290,0.0001223360655737705,1000.0,267.371639924613,2,-0.10815300067479257,44.09730567932129,744.3265557289124
nan,nan,595968,0.18386304690648103,0.3319335877895355,0.342529296875,0.3372314453125,17.36119118332863,0.4507120684720576,291,0.0001217213114754098,1000.0,396.12754438818695,2,-0.054421834016102365,38.53529842197895,746.0792520046234
nan,nan,598016,0.08491365463269177,0.23032227158546448,0.2647949159145355,0.24755859375,17.11990931034088,0.4572725029662251,292,0.00012110655737704917,1000.0,316.43716839791153,3,-0.09829138315981253,44.60650100708008,747.9522578716278
nan,nan,600064,0.09700048702070489,0.26386719942092896,0.2901855409145355,0.2770263671875,17.298731631040575,0.48802320403046906,293,0.00012049180327868852,1000.0,461.76023790815697,2,-0.11457501010590931,26.639973697066306,749.6585929393768
612.540238029421,162.1683322255647,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,751.8213498592377
nan,nan,602112,0.1202382050527376,0.2984375059604645,0.3287597596645355,0.3135986328125,17.240309423208238,0.482787350518629,294,0.00011987704918032786,1000.0,465.07322193477387,2,-0.07807977680349723,27.018966966867445,753.3398718833923
nan,nan,604160,0.10263773923215921,0.26025390625,0.2891601622104645,0.27470703125,17.129619908332824,0.4539611802436411,295,0.00011926229508196721,1000.0,438.9347411995575,2,-0.089670538577775,39.95881072878838,755.039482831955
nan,nan,606208,0.10029622000729432,0.2725585997104645,0.306640625,0.289599609375,17.139140862226487,0.4500111542642117,296,0.00011864754098360654,1000.0,531.1502899753355,2,-0.1178009119728813,31.048895889520644,756.82661485672
nan,nan,608256,0.10133807575475658,0.26152342557907104,0.30375975370407104,0.2826416015625,17.141042268276216,0.49741682428866624,297,0.00011803278688524588,1000.0,468.97408306403736,2,-0.09734022583288607,26.536323028802872,758.5815930366516
nan,nan,610304,0.1044559184811078,0.25898438692092896,0.29902344942092896,0.27900390625,17.20709172487259,0.44022059747949244,298,0.00011741803278688525,1000.0,489.41000026589626,2,-0.05755779749597423,36.31785487830639,760.1877388954163
682.5134083245204,80.40881619777731,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,762.2882878780365
nan,nan,612352,0.11196929934667424,0.2816406190395355,0.3382324278354645,0.3099365234375,17.156535106897355,0.4725340850651264,299,0.0001168032786885246,1000.0,545.2061990891939,2,-0.11233082219550852,32.82466987073421,763.9460299015045
nan,nan,614400,0.1579031935892999,0.3567871153354645,0.3731933534145355,0.364990234375,17.42020509839058,0.48530244482681156,300,0.00011618852459016392,1000.0,504.1932372855475,2,-0.07287482059618924,31.72284570634365,765.6571357250214
nan,nan,616448,0.13940899768349482,0.2906738221645355,0.32402342557907104,0.3073486328125,17.222437459230424,0.47358350683934985,301,0.00011557377049180327,1000.0,555.1577351594199,2,-0.1005248772984487,34.09837185144424,767.3970890045166
nan,nan,618496,0.11640769215737237,0.2962890565395355,0.3213867247104645,0.308837890625,17.173462480306625,0.46439708219841125,302,0.00011495901639344261,1000.0,540.9233222860082,2,-0.11694413228833582,27.2930799216032,769.189847946167
nan,nan,620544,0.08276786721544341,0.232177734375,0.2596679627895355,0.2459228515625,17.204844641685487,0.4739600166678429,303,0.00011434426229508196,1000.0,505.9738505636899,2,-0.06498522751790006,40.135749366879466,770.7740647792816
717.0442842963278,68.74916294482945,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,772.9670429229736
nan,nan,622592,0.0944575296525727,0.2557617127895355,0.2745605409145355,0.2651611328125,17.200534296035766,0.4990829753689468,304,0.00011372950819672129,1000.0,388.3773235197096,2,-0.10096847417735262,32.930020621418954,774.7648630142212
nan,nan,624640,0.08764119649276836,0.23623046278953552,0.304931640625,0.2705810546875,17.155272322893143,0.4899018748663366,305,0.00011311475409836063,1000.0,589.4370098357131,2,-0.10239405782340327,33.446251708269116,776.46209192276
nan,nan,626688,0.11930042941530701,0.275634765625,0.3199706971645355,0.297802734375,17.315363878011702,0.4888873131945729,306,0.0001125,1000.0,369.30514863470756,2,-0.05615253364958335,33.07530907392502,778.1292669773102
nan,nan,628736,0.1022908365514013,0.28364259004592896,0.28271484375,0.2831787109375,17.1517853975296,0.4917143179569393,307,0.00011188524590163935,1000.0,527.3823768756182,2,-0.09754315882164519,25.807479366660118,779.6716248989105
nan,nan,630784,0.11821876002068166,0.2818847596645355,0.324462890625,0.303173828125,17.18946377635002,0.47378145875409244,308,0.0001112704918032787,1000.0,517.3035278797488,2,-0.09549242220964516,29.168299043178557,781.3134961128235
578.8425170353422,141.16485621265153,630784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,783.5356678962708
nan,nan,632832,0.10775893644895404,0.26948243379592896,0.31855469942092896,0.2940185546875,17.26420666575432,0.4805006524082273,309,0.00011065573770491802,1000.0,552.3903682595478,2,-0.0880196250102017,25.45602368712425,785.1638760566711
nan,nan,634880,0.09193417094356846,0.22539062798023224,0.25371092557907104,0.23955078125,17.21519166827202,0.48562824064865706,310,0.00011004098360655737,1000.0,366.441147073092,2,-0.10076738931093132,49.35581028461456,786.768884897232
nan,nan,636928,0.18940486447681906,0.31440430879592896,0.37358397245407104,0.343994140625,17.35892842411995,0.46824165019206704,311,0.00010942622950819671,1000.0,416.5513108890645,2,-0.09973889780085302,24.270579046010972,788.3578748703003
nan,nan,638976,0.08375857760402142,0.24497070908546448,0.26289063692092896,0.2539306640625,17.138600260019302,0.485538648115471,312,0.00010881147540983606,1000.0,409.27562031255195,2,-0.09867902804689947,37.51777018904686,790.0406668186188
nan,nan,641024,0.09914036219124682,0.26899415254592896,0.294189453125,0.281591796875,17.180032742023467,0.483041885541752,313,0.00010819672131147538,1000.0,531.5321629568073,3,-0.10977053940441692,29.890881413221358,791.7545509338379
672.0557856317598,67.12973178506084,641024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,793.9495730400085
nan,nan,643072,0.08872005312296097,0.23867186903953552,0.2804199159145355,0.2595458984375,17.24853658080101,0.47660942026413977,314,0.00010758196721311473,1000.0,395.0053108725869,2,-0.08252300947788171,33.76112036705017,795.5524079799652
nan,nan,645120,0.11672499677806628,0.2916503846645355,0.3309082090854645,0.311279296875,17.214775705337523,0.4782012795098126,315,0.0001069672131147541,1000.0,472.6886658074742,2,-0.08941367869992974,24.871564424037935,797.126012802124
nan,nan,647168,0.1054923589239479,0.2784179747104645,0.3050293028354645,0.2917236328125,17.24083081483841,0.4893983287271112,316,0.00010635245901639344,1000.0,538.6234897413095,2,-0.07639241661381675,24.897816681861876,798.7493770122528
nan,nan,649216,0.09115717255481286,0.246826171875,0.26171875,0.2542724609375,17.118151897192,0.5024823499377817,317,0.00010573770491803277,1000.0,503.24947400125654,2,-0.09235691938956733,32.39583913087845,800.4166119098663
nan,nan,651264,0.08871634644601727,0.24052734673023224,0.269775390625,0.2551513671875,17.154793506860734,0.48452745769172906,318,0.00010512295081967212,1000.0,542.3301076546486,2,-0.08373706403217511,27.633659598231315,802.0344359874725
614.7201867715137,100.21110648154679,651264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,804.1811349391937
nan,nan,653312,0.09747642564325361,0.23613281548023224,0.27734375,0.25673828125,17.26043203473091,0.4699617457110435,319,0.00010450819672131146,1000.0,544.312868652506,2,-0.08249017115449533,32.911721089482306,805.7589848041534
nan,nan,655360,0.07706019632896641,0.21220703423023224,0.25629884004592896,0.2342529296875,17.031568413972856,0.4893575352150947,320,0.00010389344262295081,1000.0,584.3799678741416,2,-0.07896441324264743,28.352440702915192,807.38747215271
nan,nan,657408,0.11780059403972701,0.2804199159145355,0.33671873807907104,0.3085693359375,17.2617546916008,0.48238053391687574,321,0.00010327868852459018,1000.0,554.2261546889104,2,-0.09512743124214466,25.009735810756684,809.0193419456482
nan,nan,659456,0.0782689644038328,0.21840819716453552,0.25117188692092896,0.2347900390625,17.131879591941832,0.4789512035436928,322,0.00010266393442622948,1000.0,432.9048020481795,2,-0.07014860407616652,40.34373735487461,810.6427488327026
nan,nan,661504,0.07751351588813123,0.22109374403953552,0.24746093153953552,0.23427734375,17.221988666057587,0.4634522384032607,323,0.00010204918032786885,1000.0,506.57036280433164,2,-0.06262505931517807,37.13607323765755,812.3341329097748
656.9079914015331,130.12323347456558,661504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,814.5688328742981
nan,nan,663552,0.08669574606756214,0.24575194716453552,0.28789061307907104,0.2668212890625,17.20002838373184,0.49229312455281615,324,0.0001014344262295082,1000.0,498.6308126077912,2,-0.08455285362142603,30.93878564834595,816.2646698951721
nan,nan,665600,0.09542454088223166,0.26171875,0.2887206971645355,0.2752197265625,17.192763644456864,0.48918522000312803,325,0.00010081967213114754,1000.0,517.5743601823553,2,-0.10187716498185181,32.25418888628483,817.9673850536346
nan,nan,667648,0.09613567482301733,0.2813476622104645,0.28173828125,0.28154296875,17.204669362306596,0.48346492820419373,326,0.00010020491803278687,1000.0,484.1837911068517,2,-0.09455742173886392,29.830315801501275,819.5560870170593
nan,nan,669696,0.092590351360559,0.24672850966453552,0.278564453125,0.262646484375,17.23295153975487,0.47492806455120445,327,9.959016393442621e-05,1000.0,575.4344034806735,2,-0.0865383446769556,41.57785603404045,821.1931698322296
nan,nan,671744,0.08908684918133077,0.2373046875,0.27617186307907104,0.25673828125,17.19726455807686,0.4760707715991884,328,9.897540983606556e-05,1000.0,404.695132023454,2,-0.07510583262192086,39.20050541162491,823.454735994339
697.5091825818066,110.59106373634232,671744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,825.9184739589691
