eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,wall_time
nan,nan,208896,0.47239232891006394,0.5533202886581421,0.611767590045929,0.5825439453125,17.80435767173767,102,0.00023790983606557375,1000.0,38.720835545659995,2,-0.1122008466598345,8.971455238759518,0.0002278112224303186,0.9997722506523132,227.86150193214417
nan,nan,210944,0.23337370208319044,0.3677734434604645,0.4696289002895355,0.418701171875,17.384771090745925,103,0.00023729508196721307,1000.0,82.42784570024713,2,-0.12572628755297047,13.413699887692928,0.0002198114525526762,0.9997802376747131,231.11828994750977
119.80773154216647,63.36267245131467,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,234.05471801757812
nan,nan,212992,0.15636801867076427,0.32666015625,0.42460936307907104,0.375634765625,17.252639704942702,104,0.00023668032786885242,1000.0,-277.91825790887515,2,-0.13498994549154303,17.385422264039516,0.0002127128536812961,0.9997872710227966,236.84426188468933
nan,nan,215040,0.7662025653364253,0.61083984375,0.6626952886581421,0.636767578125,18.630742841958998,105,0.00023606557377049177,1000.0,-33.592296288689724,3,-0.06138559990504291,8.785187821090222,0.0001946659031091258,0.9998053908348083,239.7821490764618
nan,nan,217088,0.21433946233300957,0.3746093809604645,0.48945313692092896,0.43203125,17.37360319495201,106,0.00023545081967213112,1000.0,-52.57392947383572,2,-0.14586609873804263,10.018082323670388,0.00018406938761472702,0.9998160004615784,242.68898701667786
nan,nan,219136,0.3530367772691534,0.4610839784145355,0.555419921875,0.508251953125,17.556079947948454,107,0.0002348360655737705,1000.0,39.87746954537088,2,-0.1268429545190884,9.165501093119383,0.00016926495300140232,0.9998307228088379,245.36390805244446
nan,nan,221184,0.6528526005800813,0.5616210699081421,0.6397949457168579,0.6007080078125,18.268986260890962,108,0.00023422131147540984,1000.0,-21.203889517554142,2,-0.11011854446842335,9.088586004078389,0.00015602073108311743,0.999843955039978,248.0376660823822
32.87414523714237,101.96160591873117,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250.43211698532104
nan,nan,223232,0.306979951543326,0.4659179747104645,0.551220715045929,0.5085693359375,17.505162090063095,109,0.00023360655737704916,1000.0,13.494534097317064,2,-0.13251305528683588,8.750793582201004,0.0001454282901249826,0.999854564666748,253.33631014823914
nan,nan,225280,0.287689875473734,0.4315429627895355,0.523632824420929,0.477587890625,17.512157726287843,110,0.0002329918032786885,1000.0,28.6059578669854,2,-0.13731591352261602,8.901646028459073,0.00013728391786571592,0.9998626708984375,256.8123080730438
nan,nan,227328,0.40678994558693377,0.4979003965854645,0.5843750238418579,0.5411376953125,17.57848153114319,111,0.00023237704918032786,1000.0,44.327901145472595,2,-0.12736963174538687,6.70885677114129,0.00012488941138144583,0.9998750686645508,260.100368976593
nan,nan,229376,0.2339493396342732,0.39995115995407104,0.49687498807907104,0.4484130859375,17.439338701963425,112,0.00023176229508196718,1000.0,15.457324826103697,2,-0.13529933681129477,10.285927778482437,0.0001183041458716616,0.9998816251754761,263.5417671203613
nan,nan,231424,0.18832897130050696,0.35546875,0.46381837129592896,0.4096435546875,17.337911939620973,113,0.00023114754098360653,1000.0,70.30173022733777,2,-0.13847352443117417,11.122061486542226,0.00011364781676093116,0.9998863935470581,266.7628722190857
130.32107918336678,70.62568020333963,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,269.6876039505005
nan,nan,233472,0.2114243159609032,0.3666015565395355,0.4674316346645355,0.4170166015625,17.458437329530717,114,0.00023053278688524588,1000.0,-70.38852621259582,2,-0.13395956369058695,19.1004429847002,0.0001079467692761682,0.999891996383667,274.14936804771423
nan,nan,235520,0.20152545281744097,0.35639649629592896,0.4500488340854645,0.40322265625,17.34538165330887,115,0.00022991803278688523,1000.0,-12.867812732141651,2,-0.14566452608560213,13.29768994897604,0.00010366957576479763,0.9998962879180908,277.45854020118713
nan,nan,237568,0.261624443808978,0.4227050840854645,0.510009765625,0.466357421875,17.51442129611969,116,0.00022930327868852458,1000.0,-58.352070515497644,2,-0.1183509418857284,21.475217851996423,9.937535651260987e-05,0.9999005794525146,280.7261860370636
nan,nan,239616,0.5906740850565256,0.517626941204071,0.59912109375,0.5583740234375,18.144442158937455,117,0.00022868852459016393,1000.0,78.75083292136753,2,-0.07628227654204238,8.720595915615558,9.402315481565893e-05,0.9999059438705444,284.44735503196716
nan,nan,241664,0.20763947439263575,0.3660644590854645,0.48930662870407104,0.427685546875,17.262559056282043,118,0.00022807377049180325,1000.0,45.1483000341191,2,-0.1402658773236908,11.140729500353336,8.898015221348032e-05,0.9999110698699951,288.65385818481445
171.64584335953722,99.0117118612232,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.7997000217438
nan,nan,243712,0.3579695387656102,0.47441405057907104,0.558398425579071,0.51640625,17.636919456720353,119,0.0002274590163934426,1000.0,88.69028526316166,2,-0.1357557992479997,7.788118827342987,8.016807259991765e-05,0.9999197721481323,294.91984391212463
nan,nan,245760,0.35298850815888727,0.49091798067092896,0.5584961175918579,0.52470703125,17.6932054400444,120,0.00022684426229508195,1000.0,23.59617370300437,2,-0.12394766336074099,9.325736784934998,7.379161979770288e-05,0.9999262094497681,298.2804400920868
nan,nan,247808,0.32203758531977655,0.4634765684604645,0.563037097454071,0.5132568359375,17.560538721084594,121,0.00022622950819672127,1000.0,131.75194288083114,2,-0.14361028615385293,8.57640844732523,6.842456059530377e-05,0.9999315738677979,301.5010600090027
nan,nan,249856,0.1424471956968773,0.302978515625,0.40727537870407104,0.355126953125,17.322921001911162,122,0.00022561475409836062,1000.0,91.07069388130918,2,-0.1436270243371837,14.826549234986306,6.625217793043703e-05,0.9999337196350098,304.5427260398865
nan,nan,251904,0.35130446947878224,0.4771484434604645,0.568896472454071,0.5230224609375,17.636850678920744,123,0.000225,1000.0,27.34467379105266,2,-0.12959870339545887,7.290593153983354,6.087646397645585e-05,0.9999390840530396,307.75555992126465
152.98553028026774,108.9967670976146,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,310.6765761375427
nan,nan,253952,0.4055785206393921,0.4970703125,0.5853515863418579,0.5412109375,17.926697635650633,124,0.00022438524590163934,1000.0,150.93257673517414,2,-0.10663283652975224,8.789569464325904,5.699437315342948e-05,0.9999430179595947,314.3859028816223
nan,nan,256000,0.176062586887565,0.35527342557907104,0.4239746034145355,0.3896240234375,17.25439798235893,125,0.0002237704918032787,1000.0,80.89617037992217,3,-0.11376162378437585,15.487372939288615,5.5586111557204276e-05,0.9999444484710693,317.9580612182617
nan,nan,258048,0.35083112664578947,0.4583496153354645,0.5467284917831421,0.5025390625,17.683516359329225,126,0.00022315573770491804,1000.0,162.31811120757354,2,-0.10896187131584156,10.273177881538867,5.314035661285743e-05,0.9999468326568604,321.59505915641785
nan,nan,260096,0.22249382998707007,0.36943358182907104,0.504931628704071,0.4371826171875,17.482457715272904,127,0.00022254098360655736,1000.0,-17.461528259541346,2,-0.1422746773052495,16.673218417167664,5.052527558291331e-05,0.9999494552612305,324.92114424705505
203.22529222368865,74.54650790220512,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,327.506961107254
nan,nan,262144,0.39049584474851146,0.49213868379592896,0.563671886920929,0.5279052734375,17.740167725086213,128,0.0002219262295081967,1000.0,126.78060629733254,2,-0.12276363649434643,8.610715228319169,4.692928632721305e-05,0.999953031539917,330.2676661014557
nan,nan,264192,0.2586211777816061,0.41181641817092896,0.5171874761581421,0.464501953125,17.453401160240173,129,0.00022131147540983603,1000.0,161.84456809609082,2,-0.1367379999224795,11.794789074361324,4.4658580009127036e-05,0.9999552965164185,333.0353150367737
nan,nan,266240,0.15206070863932836,0.3155273497104645,0.41206055879592896,0.3637939453125,17.40422602891922,130,0.00022069672131147538,1000.0,76.50935586213326,2,-0.13281339616514742,19.595040544867516,4.322433233028278e-05,0.9999567270278931,335.8820700645447
nan,nan,268288,0.12726159289013594,0.27436524629592896,0.3822265565395355,0.3282958984375,17.234104067087173,131,0.00022008196721311473,1000.0,27.341894749268562,2,-0.14187178310530726,22.869293360412122,4.223972064210102e-05,0.999957799911499,338.69578289985657
nan,nan,270336,0.19639610743470257,0.3587402403354645,0.456787109375,0.407763671875,17.302214741706848,132,0.00021946721311475408,1000.0,31.878529893404693,2,-0.1375168939732248,12.818891038000583,4.0249880839837715e-05,0.9999597072601318,341.5804512500763
260.4905170391593,60.64178238563177,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,344.08966398239136
nan,nan,272384,0.33593880184926095,0.4691406190395355,0.549365222454071,0.5092529296875,17.638242489099504,133,0.00021885245901639343,1000.0,57.54227044009144,2,-0.1236916087422287,13.15663793683052,3.739228122867644e-05,0.999962568283081,346.93376326560974
nan,nan,274432,0.44923229765408906,0.5013672113418579,0.5897461175918579,0.545556640625,17.72980284690857,134,0.00021823770491803278,1000.0,118.7961244595327,2,-0.12176443136122543,9.96506550461054,3.40228398272302e-05,0.999966025352478,349.73731684684753
nan,nan,276480,0.5236748440176597,0.5369628667831421,0.614208996295929,0.5755859375,18.083940345048905,135,0.0002176229508196721,1000.0,136.7300669200003,2,-0.10361189008399378,8.582014398276806,3.139514592476189e-05,0.9999686479568481,352.45998907089233
nan,nan,278528,0.8333340478056925,0.559619128704071,0.637255847454071,0.5984375,18.742431527376176,136,0.00021700819672131145,1000.0,80.09755205369433,2,-0.0553247442265274,8.294467854499818,2.938934812846128e-05,0.999970555305481,355.644003868103
nan,nan,280576,0.1787485831271624,0.33686524629592896,0.44257813692092896,0.3897216796875,17.417666655778884,137,0.0002163934426229508,1000.0,79.85363081480847,2,-0.12284359182813205,15.133625049889087,2.8663758712355047e-05,0.9999713897705078,358.4715301990509
272.6255510193429,71.02345359052227,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,361.2250440120697
nan,nan,282624,0.23358349212794566,0.38593751192092896,0.4949707090854645,0.4404541015625,17.38896714448929,138,0.00021577868852459012,1000.0,139.90470797852458,2,-0.15279620257788337,12.822356116771697,2.7317895728629082e-05,0.9999727010726929,364.0604932308197
nan,nan,284672,0.37925226407678564,0.47416990995407104,0.5452636480331421,0.509716796875,17.73466430902481,139,0.00021516393442622947,1000.0,127.9932637393916,2,-0.13403324587852694,10.243968741595745,2.573613528511487e-05,0.999974250793457,366.8461158275604
nan,nan,286720,0.3368122396117542,0.46381837129592896,0.5523437261581421,0.5080810546875,17.673990964889526,140,0.00021454918032786884,1000.0,201.8899558428861,2,-0.13346784677996765,8.475663959980011,2.400899029453285e-05,0.9999760389328003,369.60541105270386
nan,nan,288768,0.29023386960761854,0.439453125,0.554443359375,0.4969482421875,17.646207135915756,141,0.0002139344262295082,1000.0,161.59166434675996,2,-0.132167841080809,9.100855585932731,2.267131640110165e-05,0.9999773502349854,372.41654896736145
nan,nan,290816,0.36466153918008787,0.47651368379592896,0.5497070550918579,0.5131103515625,17.732654297351836,142,0.00021331967213114754,1000.0,140.66319858335567,2,-0.10061937519931234,9.57383802086115,2.154136382159777e-05,0.9999784231185913,375.3087840080261
265.84770820090273,44.04284462235849,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377.9451789855957
nan,nan,292864,0.26475852645089615,0.4029785096645355,0.524609386920929,0.4637939453125,17.435146778821945,143,0.0002127049180327869,1000.0,102.13254195624293,2,-0.15210030598100274,8.578181532025337,2.037582999037113e-05,0.9999796152114868,380.7687020301819
nan,nan,294912,0.25289262689766473,0.3892578184604645,0.5018554925918579,0.445556640625,17.432451117038728,144,0.0002120901639344262,1000.0,101.15106302474965,2,-0.15384514402248897,9.859652183949947,1.937441629706882e-05,0.9999805688858032,383.64409923553467
nan,nan,296960,0.3379233739877236,0.456298828125,0.5517578125,0.5040283203125,17.58145938515663,145,0.00021147540983606556,1000.0,132.8764600657183,2,-0.1351621217036154,10.533220039308071,1.8053920939564705e-05,0.9999819993972778,386.5519151687622
nan,nan,299008,0.2776210925439955,0.4190917909145355,0.517773449420929,0.4684326171875,17.560099291801453,146,0.00021086065573770488,1000.0,149.4381029039081,3,-0.1361310884793056,10.972491922974587,1.7245134586119093e-05,0.9999827146530151,389.32773900032043
nan,nan,301056,0.22934205794590526,0.37138670682907104,0.46533203125,0.418359375,17.35962157845497,147,0.00021024590163934423,1000.0,164.17167450111648,2,-0.12807753222004975,13.167113715410233,1.680780405877158e-05,0.9999831914901733,392.3229629993439
319.98231178890666,80.8843717233232,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,395.0623619556427
nan,nan,303104,0.26035171391995393,0.4144043028354645,0.489501953125,0.451953125,17.412257575988768,148,0.00020963114754098358,1000.0,150.2250642328295,2,-0.13324827087926677,12.2811940908432,1.61103016580455e-05,0.9999839067459106,397.8390622138977
nan,nan,305152,0.3121263587352587,0.463623046875,0.5465332269668579,0.505078125,17.808012503385545,149,0.00020901639344262293,1000.0,151.58122200697053,2,-0.12921209102205466,11.095917162299155,1.5344445273512974e-05,0.999984622001648,400.775475025177
nan,nan,307200,0.365125107136555,0.47514647245407104,0.5741211175918579,0.5246337890625,17.762899446487427,150,0.00020840163934426228,1000.0,250.6375084712426,2,-0.13319642230053433,8.89358356297016,1.4409013601834886e-05,0.9999855756759644,403.6566250324249
nan,nan,309248,0.4142907184068463,0.522265613079071,0.596435546875,0.5593505859375,17.778397291898727,151,0.00020778688524590163,1000.0,207.10176943053924,2,-0.12215679367654957,8.114333359897136,1.3389843843469862e-05,0.9999866485595703,406.48100113868713
nan,nan,311296,0.18474361379048787,0.34028321504592896,0.4517578184604645,0.3960205078125,17.404964715242386,152,0.00020717213114754098,1000.0,205.37854933633426,2,-0.12671788544976154,12.26924492418766,1.3019787729717791e-05,0.999987006187439,409.5814290046692
367.63694974262506,63.99440917551041,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,412.49192094802856
nan,nan,313344,0.12946951149206143,0.2763671875,0.380126953125,0.3282470703125,17.26485425233841,153,0.0002065573770491803,1000.0,213.85886574996084,2,-0.12667210317158606,19.063285550475122,1.2844906450482085e-05,0.9999871253967285,415.81984210014343
nan,nan,315392,0.3514482034282992,0.4927734434604645,0.5542968511581421,0.52353515625,17.679739421606065,154,0.00020594262295081965,1000.0,112.86926330109132,2,-0.1311237802176038,10.405575059354305,1.1952655768254772e-05,0.9999880790710449,419.1551592350006
nan,nan,317440,0.15017425348778488,0.31147462129592896,0.4139160215854645,0.3626953125,17.367106956243514,155,0.00020532786885245897,1000.0,123.4791627332798,2,-0.12015343505627243,16.535886524617673,1.1770243872888386e-05,0.9999881982803345,422.29908990859985
nan,nan,319488,0.22312946555612143,0.378173828125,0.477783203125,0.427978515625,17.419860547780992,156,0.00020471311475409832,1000.0,167.1510925556125,2,-0.12983722733624745,13.76307512074709,1.1442078175605275e-05,0.9999885559082031,425.814395904541
nan,nan,321536,0.27673245767218757,0.4490722715854645,0.529589831829071,0.4893310546875,17.62694748044014,157,0.0002040983606557377,1000.0,186.10183051547028,2,-0.13055613717297093,12.881023283302785,1.1081810043833684e-05,0.9999889135360718,429.6501772403717
392.13425777283817,30.889663363928406,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,432.74228596687317
nan,nan,323584,0.6218069085341995,0.505664050579071,0.5794433355331421,0.5425537109375,18.342093801498415,158,0.00020348360655737704,1000.0,212.7363398736901,2,-0.07591498175461311,14.751916183531284,1.086170959752053e-05,0.9999891519546509,436.1393849849701
nan,nan,325632,0.16065575976826948,0.31904298067092896,0.40751951932907104,0.36328125,17.31685013771057,159,0.0002028688524590164,1000.0,302.12499559953534,2,-0.13467327160760761,21.167275896668436,1.0626121365930885e-05,0.99998939037323,439.33685994148254
nan,nan,327680,0.29928741137118775,0.443359375,0.5240722894668579,0.4837158203125,17.540641486644745,160,0.00020225409836065574,1000.0,171.47042254008272,2,-0.11784594928321894,14.240267024934292,1.0198550626228098e-05,0.9999897480010986,442.32749009132385
nan,nan,329728,0.275488660625706,0.43408203125,0.5125976800918579,0.47333984375,17.50494391322136,161,0.0002016393442622951,1000.0,191.76901445453277,2,-0.12309124974126462,15.440184846520424,9.76127375906799e-06,0.9999902248382568,445.47299790382385
nan,nan,331776,0.6079831999697489,0.57177734375,0.646289050579071,0.609033203125,18.18788042664528,162,0.0002010245901639344,1000.0,243.40657389614603,2,-0.08985938468249514,9.11794195920229,9.212621989718173e-06,0.9999908208847046,448.48035526275635
416.2640356511579,75.56674960447283,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,451.2850692272186
nan,nan,333824,0.2190211963170441,0.40800780057907104,0.49003905057907104,0.4490234375,17.53537400364876,163,0.00020040983606557376,1000.0,392.27578236768335,2,-0.13945235220890026,13.991385431587696,8.927137969294563e-06,0.9999910593032837,454.2888991832733
nan,nan,335872,0.4870835700116004,0.49711912870407104,0.5653320550918579,0.5312255859375,17.850023061037064,164,0.00019979508196721308,1000.0,282.42195087196745,2,-0.0925801591714844,13.203406670689583,8.679291568114422e-06,0.9999912977218628,457.238272190094
nan,nan,337920,0.46382529651309595,0.545654296875,0.6133788824081421,0.5795166015625,18.004419535398483,165,0.00019918032786885243,1000.0,290.04214535803925,2,-0.10692468331253621,9.61880665421486,8.087972673820332e-06,0.9999918937683105,460.4248149394989
nan,nan,339968,0.2439821806299733,0.40507811307907104,0.5137695074081421,0.459423828125,17.371566730737687,166,0.00019856557377049178,1000.0,296.1686418507517,2,-0.1435325809638016,9.655701167881489,7.740066394035239e-06,0.9999922513961792,463.54964900016785
nan,nan,342016,0.25430779041926144,0.41987305879592896,0.501904308795929,0.460888671875,17.441376787424087,167,0.00019795081967213113,1000.0,327.88731624140684,3,-0.12586290717299561,11.850987853109837,7.469478077837266e-06,0.9999924898147583,466.50535106658936
446.48742639583514,79.23631305538733,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,469.96639609336853
nan,nan,344064,0.2486350890729227,0.4142089784145355,0.509765625,0.4619873046875,17.508668357133864,168,0.00019733606557377048,1000.0,275.8857128063225,2,-0.1223012140224455,11.29708341807127,7.2860048021539114e-06,0.9999927282333374,473.82543301582336
nan,nan,346112,0.19382305869221456,0.36250001192092896,0.45878905057907104,0.41064453125,17.35680142045021,169,0.00019672131147540983,1000.0,342.8898646785384,2,-0.13875395555223805,16.099600929021836,7.0745395532867406e-06,0.9999929666519165,477.50743412971497
nan,nan,348160,0.2328117267912603,0.40449219942092896,0.49433594942092896,0.4494140625,17.38840048909187,170,0.00019610655737704915,1000.0,368.3474472230281,2,-0.13369060212862677,15.142237229645252,6.882351499370998e-06,0.999993085861206,481.366571187973
nan,nan,350208,0.3041082392373937,0.44526368379592896,0.5328613519668579,0.4890625,17.62071345448494,171,0.0001954918032786885,1000.0,331.44887098493257,2,-0.11648124885105063,13.466920998692512,6.6607140070118476e-06,0.9999933242797852,484.63167810440063
505.58942554169596,77.33731242125216,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,488.2612428665161
nan,nan,352256,0.25750945117906665,0.4300781190395355,0.51318359375,0.471630859375,17.452942657470704,172,0.00019487704918032787,1000.0,360.99212171500767,2,-0.12600448792945826,12.774096210300922,6.433041107811732e-06,0.9999935626983643,492.7247052192688
nan,nan,354304,0.32746161466493506,0.40869140625,0.5113281011581421,0.460009765625,17.54685110449791,173,0.00019426229508196717,1000.0,354.6347934608271,2,-0.12320991048909491,14.321939700841904,6.23872938376735e-06,0.9999938011169434,496.19097208976746
nan,nan,356352,0.2787398725384264,0.42119139432907104,0.52001953125,0.47060546875,17.524685364961623,174,0.00019364754098360654,1000.0,336.7659798596451,2,-0.1179652404767694,12.946286891400813,6.113454219303094e-06,0.9999939203262329,499.86573696136475
nan,nan,358400,0.22150131976522971,0.3927246034145355,0.48637694120407104,0.43955078125,17.435254991054535,175,0.0001930327868852459,1000.0,366.1193468256929,2,-0.1203812078863848,13.96898112744093,5.977409728075145e-06,0.9999940395355225,503.1544551849365
nan,nan,360448,0.26184090790338815,0.41362303495407104,0.510791003704071,0.46220703125,17.457776868343352,176,0.00019241803278688524,1000.0,211.21427454006079,2,-0.1323661117014126,13.773999771475792,5.754914582212223e-06,0.9999942779541016,506.61683201789856
456.54100046122437,84.42146443473237,360448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,510.2977759838104
nan,nan,362496,0.12701082662970292,0.27265626192092896,0.3705078065395355,0.32158203125,17.266392242908477,177,0.0001918032786885246,1000.0,356.3783073245331,2,-0.13173643947811797,22.726677271723748,5.668925041391049e-06,0.9999942779541016,513.596321105957
nan,nan,364544,0.26340518576471367,0.4222656190395355,0.5199218988418579,0.47109375,17.54864503145218,178,0.00019118852459016394,1000.0,299.7334936252705,2,-0.12951528996345588,14.541671840846538,5.496671292348765e-06,0.9999945163726807,516.5802671909332
nan,nan,366592,0.28993934429017826,0.41962891817092896,0.510791003704071,0.4652099609375,17.4609339594841,179,0.00019057377049180326,1000.0,415.1266023922957,2,-0.11934875514125451,15.394245786964893,5.3651542657462414e-06,0.9999946355819702,519.6412451267242
nan,nan,368640,0.16145497061661446,0.33203125,0.4083007872104645,0.370166015625,17.351805478334427,180,0.0001899590163934426,1000.0,276.71178439132217,2,-0.1249372118822066,20.339658305048943,5.288387455948396e-06,0.9999947547912598,522.6643369197845
nan,nan,370688,0.24468213616928552,0.4098144471645355,0.49970704317092896,0.4547607421875,17.3923619389534,181,0.00018934426229508193,1000.0,278.41671435280733,2,-0.13047369387932123,16.225838814675807,5.151988716534106e-06,0.9999948740005493,525.8004291057587
502.8894214812949,61.43538350998325,370688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,528.6918029785156
nan,nan,372736,0.17871976365277079,0.3494628965854645,0.43339842557907104,0.3914306640625,17.29612792134285,182,0.00018872950819672128,1000.0,360.29988135626445,2,-0.12062457932624966,18.95021660923958,5.08496850670781e-06,0.9999948740005493,531.6726100444794
nan,nan,374784,0.17523229435755638,0.336181640625,0.44208985567092896,0.3891357421875,17.336361068487168,183,0.00018811475409836063,1000.0,354.89422412110866,2,-0.1311506981146522,22.95348082780838,5.026187409384875e-06,0.9999949932098389,534.7231261730194
nan,nan,376832,0.22780603887949838,0.37333983182907104,0.4625488221645355,0.4179443359375,17.386902916431428,184,0.00018749999999999998,1000.0,310.2651320627106,2,-0.1196711441531079,20.57178180068731,4.970170721207978e-06,0.9999949932098389,537.7724821567535
nan,nan,378880,0.29074373606272275,0.42314451932907104,0.4996093809604645,0.461376953125,17.582319551706313,185,0.00018688524590163933,1000.0,424.22759675263194,2,-0.12507980830559973,17.80194539576769,4.8743463594291825e-06,0.9999951124191284,540.7229340076447
nan,nan,380928,0.27622763058316196,0.44868165254592896,0.505126953125,0.476904296875,17.57127125263214,186,0.00018627049180327867,1000.0,366.8935078497908,2,-0.10081927680585068,18.720316036045553,4.820155027118744e-06,0.999995231628418,543.8216578960419
577.8666957424666,29.899327893514883,380928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,546.8201560974121
nan,nan,382976,0.36378681378409966,0.4712890684604645,0.5418456792831421,0.5065673828125,17.713976901769637,187,0.00018565573770491805,1000.0,425.8607386661565,2,-0.09308440760796657,14.35923604220152,4.670077942137141e-06,0.9999953508377075,549.8465130329132
nan,nan,385024,0.2587885987799382,0.4051269590854645,0.49003905057907104,0.4475830078125,17.41276385784149,188,0.00018504098360655735,1000.0,491.5456877666881,3,-0.10620183111386723,20.82197723388672,4.63362948721624e-06,0.9999953508377075,552.8262140750885
nan,nan,387072,0.18705487905244808,0.3736328184604645,0.45366209745407104,0.4136474609375,17.400937920808794,189,0.00018442622950819672,1000.0,408.66843778175127,2,-0.11876290206273551,20.75569729208946,4.591965534928022e-06,0.9999953508377075,555.75040102005
nan,nan,389120,0.23534318782767513,0.41093748807907104,0.47294920682907104,0.441943359375,17.55982944369316,190,0.00018381147540983602,1000.0,490.8076122034373,2,-0.10597717592027038,19.52047632932663,4.554975475912215e-06,0.9999954700469971,559.2472050189972
nan,nan,391168,1.3344399744091788,0.5873047113418579,0.6407715082168579,0.6140380859375,19.595042687654495,191,0.0001831967213114754,1000.0,531.7033861443078,2,-0.03433312352717621,17.381262123584747,4.493646883929614e-06,0.9999954700469971,563.1212840080261
550.5479610371117,55.51505035266533,391168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,566.2096998691559
nan,nan,393216,0.4028190740762511,0.4945312440395355,0.556103527545929,0.5253173828125,17.723863750696182,192,0.00018258196721311474,1000.0,483.5103974759219,2,-0.08889998085214756,17.620271679759025,4.430330136528937e-06,0.9999955892562866,569.9212839603424
nan,nan,395264,0.2573412667392404,0.43461912870407104,0.4893554747104645,0.4619873046875,17.489902925491332,193,0.0001819672131147541,1000.0,531.9416272023453,2,-0.10759045786981006,19.27197330892086,4.391118181956699e-06,0.9999955892562866,573.2675089836121
nan,nan,397312,0.18943545865768102,0.37080079317092896,0.4625000059604645,0.416650390625,17.260030204057692,194,0.00018135245901639344,1000.0,475.99613646204426,2,-0.12157625950640068,18.60193737000227,4.3442505557322875e-06,0.9999957084655762,576.3084921836853
nan,nan,399360,0.26878299717791376,0.4273925721645355,0.5013672113418579,0.4643798828125,17.514438837766647,195,0.0001807377049180328,1000.0,501.45258070188464,2,-0.11358898691833019,16.64244843274355,4.270785666449228e-06,0.9999957084655762,579.5349960327148
nan,nan,401408,0.23415089509799145,0.368408203125,0.4668945372104645,0.4176513671875,17.44930519461632,196,0.0001801229508196721,1000.0,497.1328205634501,2,-0.12005897455383092,19.56491413116455,4.21917457060772e-06,0.9999958276748657,582.6391680240631
573.9814805398062,36.18241997674685,401408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,585.292927980423
nan,nan,403456,0.14866718206612858,0.3285156190395355,0.39130860567092896,0.359912109375,17.312158888578416,197,0.00017950819672131146,1000.0,386.9036766290677,2,-0.13160936041094828,24.849107225239276,4.1803286876529455e-06,0.9999958276748657,588.4137098789215
nan,nan,405504,0.21350573761592387,0.3760742247104645,0.46123045682907104,0.41865234375,17.45115684866905,198,0.0001788934426229508,1000.0,392.48575177937664,2,-0.11243796176277102,21.135944510996342,4.144751983403694e-06,0.9999958276748657,591.7300810813904
nan,nan,407552,0.29546378075756363,0.441162109375,0.5160156488418579,0.4785888671875,17.580910795927046,199,0.00017827868852459013,1000.0,505.01360726089234,2,-0.09707001441856847,18.9042052090168,4.103033006686019e-06,0.9999959468841553,595.0490920543671
nan,nan,409600,0.22688482191006187,0.3983398377895355,0.48505860567092896,0.44169921875,17.559268444776535,200,0.00017766393442622948,1000.0,497.9687967770525,2,-0.11176676790346392,20.162046720087528,4.055989847984165e-06,0.9999959468841553,598.2156100273132
nan,nan,411648,0.15450393893843284,0.3150878846645355,0.42460936307907104,0.3698486328125,17.23262890577316,201,0.00017704918032786883,1000.0,468.9836165685602,2,-0.1359403225578717,21.364139086008073,4.002547029813286e-06,0.9999959468841553,601.4318449497223
612.2687598378945,114.85724885429823,411648,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,604.256046295166
