eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
-600.552857026428,0.7603321214074367,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,142.681303024292
nan,nan,92160,14.172553599093954,0.12993164360523224,0.9957519769668579,0.996826171875,0.996874988079071,0.77984619140625,29.755668932199477,401.475971031189,0.01,75185.29027587175,45,0.0002729508196721311,1000.0,-600.4786775420771,2,-11.318646219372749,11.813230881374329,145.15293383598328
nan,nan,94208,14.166213150585099,0.11674804985523224,0.995312511920929,0.996874988079071,0.996874988079071,0.77645263671875,30.029044073820113,402.78197598457336,0.01,55627.36620912552,46,0.00027233606557377046,1000.0,-600.147368635623,2,-11.651254585385322,11.827320571988821,147.55421018600464
nan,nan,96256,14.05466367021727,0.12138672173023224,0.9908202886581421,0.996533215045929,0.996874988079071,0.77640380859375,29.616406750679015,396.95373368263245,0.01,16384.44607064724,47,0.0002717213114754098,1000.0,-600.9922833047402,2,-11.084740567207337,11.916782371280714,149.99082612991333
nan,nan,98304,14.087388178820401,0.13623046875,0.99169921875,0.996630847454071,0.996874988079071,0.78035888671875,29.58808115720749,398.14462780952454,0.01,27012.234690105914,48,0.00027110655737704915,1000.0,-600.8463094707795,2,-9.721819944679737,12.011058554705233,152.48935294151306
nan,nan,100352,14.163360230701802,0.119140625,0.99560546875,0.9964843988418579,0.996874988079071,0.7770263671875,29.55491715669632,395.4122076511383,0.01,23464.533525407314,49,0.0002704918032786885,1000.0,-599.5660886689689,2,-11.372866952419281,12.076365203037858,154.95087003707886
-600.0351150411149,0.6376124118673766,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158.81630420684814
nan,nan,102400,14.143988883626298,0.112060546875,0.9942871332168579,0.996630847454071,0.996874988079071,0.77496337890625,29.917538768053056,400.4733452796936,0.01,67973.63950266837,50,0.00026987704918032785,1000.0,-600.679714229887,2,-11.527438381314278,12.136315276799724,161.1822440624237
nan,nan,104448,14.16898725930223,0.13330078125,0.995166003704071,0.996826171875,0.996874988079071,0.7805419921875,29.782521003484725,400.94573030471804,0.01,35392.51060795784,51,0.00026926229508196715,1000.0,-599.4420693649646,2,-10.813911271095275,12.150023343600333,163.62853813171387
nan,nan,106496,14.167831161656068,0.13115234673023224,0.995361328125,0.996630847454071,0.996874988079071,0.7800048828125,29.79033038020134,401.3812500953674,0.01,18535.439308083056,52,0.00026864754098360655,1000.0,-600.4974415129916,2,-11.52501023709774,12.157042392436415,166.094966173172
