eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,450560,105.19695346122607,0.03525390475988388,0.03457031399011612,0.9678710699081421,0.9850097894668579,0.987109363079071,0.991015613079071,0.9923340082168579,0.993457019329071,0.04365234449505806,0.06098632887005806,0.07070312649011612,0.071533203125,0.070556640625,0.07309570163488388,0.10585937649011612,0.14560547471046448,0.414288330078125,286.445453453064,15392.717616271973,4915.58108048439,220,0.0001653688524590164,1000.0,-607.6542639747721,2,-765.2030191421509,12.21842161891982,1669.2784841060638
-603.0674112992496,1.7374496682022602,450560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1680.5450110435486
nan,nan,452608,101.81770328447746,0.03466796875,0.03754882887005806,0.980664074420929,0.9876464605331421,0.991162121295929,0.9933105707168579,0.9947754144668579,0.9959472417831421,0.04379882663488388,0.06264648586511612,0.07421875,0.07529296725988388,0.07792969048023224,0.08291015774011612,0.12460937350988388,0.14760741591453552,0.4190460205078125,286.3953881263733,15022.087033081054,7362.208811235428,221,0.00016475409836065575,1000.0,-605.3090554668388,2,-846.3701778411865,12.183528391364963,1686.377798318863
nan,nan,454656,97.62909186503967,0.021728515625,0.025146484375,0.984570324420929,0.990917980670929,0.993945300579071,0.9955078363418579,0.996337890625,0.9966796636581421,0.03266601637005806,0.052734375,0.06049804762005806,0.068359375,0.06884765625,0.07783202826976776,0.13056640326976776,0.15913085639476776,0.415966796875,285.9325078964233,15106.244752502442,7495.085042572022,222,0.0001641393442622951,1000.0,-607.3050692114763,2,-855.8249760627747,12.172266815323383,1691.8412561416626
nan,nan,456704,100.55340320117539,0.02382812462747097,0.033203125,0.98095703125,0.986279308795929,0.9911133050918579,0.9935547113418579,0.994189441204071,0.9961913824081421,0.04047851637005806,0.05610351637005806,0.07114257663488388,0.06840820610523224,0.06547851860523224,0.06962890923023224,0.12050781399011612,0.14414063096046448,0.4147003173828125,285.79444189071654,15181.076649475097,9432.730295848847,223,0.00016352459016393442,1000.0,-602.3729679686023,2,-843.0232213973999,12.248344508279114,1697.2604401111603
nan,nan,458752,88.97742663676327,0.03876953199505806,0.04184570163488388,0.983447253704071,0.986035168170929,0.9932616949081421,0.9945312738418579,0.996044933795929,0.9964355230331421,0.05009765550494194,0.0654296875,0.07231445610523224,0.07460937649011612,0.07871093600988388,0.08432617038488388,0.12099609524011612,0.13320311903953552,0.419378662109375,285.847732257843,15029.033528137206,15310.030331754684,224,0.00016290983606557377,1000.0,-612.7309607925495,2,-849.6198007583619,12.495128613896668,1702.769653081894
nan,nan,460800,97.17892096601426,0.04091797024011612,0.04106445237994194,0.9812988042831421,0.986523449420929,0.9921875,0.9940429925918579,0.995361328125,0.9964843988418579,0.04379882663488388,0.07172851264476776,0.08432617038488388,0.08901367336511612,0.09096679836511612,0.09526367485523224,0.13193359971046448,0.15576171875,0.4244171142578125,289.6808342933655,15295.412065124512,10512.59178571701,225,0.0001622950819672131,1000.0,-605.5401346865006,2,-880.8782521247864,12.423488585092127,1708.0770990848541
-603.2783221568048,1.0394391818550188,460800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1719.2439551353455
nan,nan,462848,85.76768978861801,0.04692382737994194,0.04106445237994194,0.98583984375,0.98681640625,0.9937499761581421,0.9939941167831421,0.9962402582168579,0.9964355230331421,0.04604492336511612,0.06953124701976776,0.08295898139476776,0.08139648288488388,0.08271484076976776,0.08876953274011612,0.13994140923023224,0.1513671875,0.42398681640625,287.9587161064148,15418.449496459962,9049.35062122345,226,0.00016168032786885244,1000.0,-607.2834068826082,2,-870.608394241333,12.347911782097071,1724.993330001831
nan,nan,464896,83.44016112027457,0.02919921837747097,0.03652343899011612,0.982373058795929,0.983837902545929,0.992431640625,0.992919921875,0.994873046875,0.9957519769668579,0.04277343675494194,0.06757812201976776,0.082763671875,0.08579101413488388,0.08149413764476776,0.09028320014476776,0.13515624403953552,0.1474609375,0.42132568359375,287.50978765487673,15021.32917175293,5304.393605422973,227,0.0001610655737704918,1000.0,-612.7448203925562,2,-778.6331287384033,12.799571240413934,1730.3732390403748
nan,nan,466944,84.12770414841944,0.03071289137005806,0.03139648586511612,0.978808581829071,0.980664074420929,0.9892578125,0.9903808832168579,0.993408203125,0.994335949420929,0.03432617336511612,0.05366211012005806,0.06630859524011612,0.064453125,0.06220703199505806,0.06640625,0.10634765774011612,0.12778320908546448,0.4106536865234375,284.16198949813844,15283.80068511963,3797.34400601387,228,0.00016045081967213114,1000.0,-607.752953815427,2,-826.5559619903564,12.413375429343432,1735.767539024353
nan,nan,468992,103.98470739762706,0.03657226637005806,0.038330078125,0.980029284954071,0.989013671875,0.992382824420929,0.9940429925918579,0.995361328125,0.995898425579071,0.04038085788488388,0.05556640774011612,0.06723632663488388,0.06972656399011612,0.07089843600988388,0.07480468600988388,0.11054687201976776,0.17827148735523224,0.41806640625,284.40977182388303,15281.135217285157,2193.229740905762,229,0.00015983606557377049,1000.0,-603.542139862288,2,-847.1603298187256,12.432652807002887,1741.3479959964752
nan,nan,471040,96.73727732828993,0.02548828162252903,0.029541015625,0.9659668207168579,0.97998046875,0.987109363079071,0.990478515625,0.9927734136581421,0.994140625,0.040771484375,0.07651367038488388,0.09238281100988388,0.08872070163488388,0.08847656100988388,0.08881835639476776,0.12363281100988388,0.15854492783546448,0.420208740234375,285.79356575012207,14424.39320526123,3850.92173666954,230,0.00015922131147540984,1000.0,-603.6945162249876,3,-820.5331804275513,16.336622489709406,1746.6438190937042
-602.4917095057101,1.4308887459916364,471040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1757.7821929454803
nan,nan,473088,76.73786555830156,0.03334961086511612,0.04150390625,0.9767090082168579,0.9786621332168579,0.985888659954071,0.9883788824081421,0.9923340082168579,0.993603527545929,0.04682617262005806,0.06376953423023224,0.07666015625,0.07529296725988388,0.07392577826976776,0.07832030951976776,0.12480469048023224,0.14003905653953552,0.4168792724609375,286.72343015670776,15238.451870727538,3303.59951300621,231,0.00015860655737704916,1000.0,-602.2226307614696,2,-814.7746295928955,12.35232390332967,1763.4117650985718
nan,nan,475136,88.30265385920647,0.03852539137005806,0.03627929836511612,0.969970703125,0.9776855707168579,0.988037109375,0.988818347454071,0.992138683795929,0.9925292730331421,0.03793945163488388,0.06284179538488388,0.07377929985523224,0.07695312798023224,0.07075195014476776,0.08315429836511612,0.12807616591453552,0.15034179389476776,0.4167388916015625,285.9879906654358,15297.855442810058,1985.826118326187,232,0.0001579918032786885,1000.0,-601.5956264948907,2,-814.6671251296997,12.327496085315943,1768.7952950000763
nan,nan,477184,98.58614170851942,0.02587890625,0.0341796875,0.958789050579071,0.9710448980331421,0.980761706829071,0.983642578125,0.987988293170929,0.990478515625,0.04184570163488388,0.059814453125,0.06948242336511612,0.07036133110523224,0.07607422024011612,0.08134765923023224,0.11874999850988388,0.16416016221046448,0.4134124755859375,285.6277188301086,15394.669442749024,2633.7789038181304,233,0.00015737704918032785,1000.0,-604.9402051293487,2,-801.1310997009277,12.30782035291195,1774.2374911308289
nan,nan,479232,102.55688360154163,0.04995117336511612,0.04389648512005806,0.975390613079071,0.986865222454071,0.991015613079071,0.992871105670929,0.9944823980331421,0.995410144329071,0.049560546875,0.07167968899011612,0.08535156399011612,0.09423828125,0.09257812798023224,0.09599609673023224,0.13217774033546448,0.19487304985523224,0.4278961181640625,286.1008553504944,14719.704072570801,3836.725801181793,234,0.00015676229508196718,1000.0,-601.0739828632513,2,-828.0489915847778,12.551886557880788,1779.9474382400513
nan,nan,481280,67.0441169273312,0.03022461012005806,0.03500976413488388,0.981494128704071,0.984570324420929,0.9903808832168579,0.992236316204071,0.993945300579071,0.9949706792831421,0.04384765774011612,0.06396484375,0.07758788764476776,0.07670898735523224,0.07802734524011612,0.08798827975988388,0.12578125298023224,0.14570312201976776,0.418902587890625,286.1436888694763,15381.09197845459,2130.248589134216,235,0.00015614754098360653,1000.0,-603.0673589006269,2,-745.2104320526123,12.46340821813792,1785.223867893219
-602.6486279162369,1.0442217283908468,481280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1796.3469161987305
nan,nan,483328,87.03664549300156,0.06494140625,0.06362304836511612,0.9823242425918579,0.9853515625,0.992626965045929,0.9931640625,0.995556652545929,0.995556652545929,0.06137695163488388,0.07646484673023224,0.0888671875,0.08793945610523224,0.08671875298023224,0.09199218451976776,0.12919922173023224,0.16171875596046448,0.4285888671875,285.75122394561765,14458.513542175293,3869.7962637901305,236,0.00015553278688524587,1000.0,-609.5591029755187,2,-853.5396499633789,12.41460582325235,1801.9610121250153
nan,nan,485376,87.80031101646891,0.03647460788488388,0.04042968899011612,0.9840332269668579,0.987011730670929,0.993457019329071,0.9939941167831421,0.9959961175918579,0.9959961175918579,0.0498046875,0.073974609375,0.08393554389476776,0.08662109076976776,0.08881835639476776,0.09404297173023224,0.14067383110523224,0.15146484971046448,0.4247955322265625,288.7280245780945,14650.192295837402,6619.335811710358,237,0.00015491803278688525,1000.0,-608.9397100492944,2,-867.3934469223022,12.524181688949465,1807.3813371658325
nan,nan,487424,95.96194349849247,0.03046875074505806,0.031494140625,0.97998046875,0.98388671875,0.993212878704071,0.9942871332168579,0.996630847454071,0.99658203125,0.039306640625,0.06000976637005806,0.08310546725988388,0.08735351264476776,0.087890625,0.08891601860523224,0.13388672471046448,0.1591796875,0.421636962890625,287.28923816680907,15002.014627075196,7291.899095726013,238,0.0001543032786885246,1000.0,-603.6949577564093,2,-843.6806318283082,12.171205868944526,1812.8033871650696
nan,nan,489472,88.85248270220472,0.03632812574505806,0.04257812350988388,0.983593761920929,0.9852539300918579,0.992431640625,0.9930175542831421,0.995068371295929,0.9959961175918579,0.05166015774011612,0.07553710788488388,0.085205078125,0.09194336086511612,0.09414062649011612,0.10302734375,0.135009765625,0.15190429985523224,0.42579345703125,288.41000213623045,14994.028355407714,12469.735139274597,239,0.00015368852459016395,1000.0,-607.5995659667669,2,-878.1847581863403,12.134479609876871,1818.31281208992
nan,nan,491520,96.3187147425837,0.04970703274011612,0.04443359375,0.9784179925918579,0.9874511957168579,0.992431640625,0.9950195550918579,0.995898425579071,0.99658203125,0.05546874925494194,0.07524414360523224,0.08681640774011612,0.08383788913488388,0.08090820163488388,0.08349609375,0.11455078423023224,0.13925781846046448,0.4224700927734375,289.0423771858215,15715.700791931153,7550.590869951248,240,0.00015307377049180327,1000.0,-606.0939762114011,2,-838.5721517562866,12.786259435024112,1823.4891221523285
-603.1923414658647,2.5342445528816993,491520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1834.655023097992
nan,nan,493568,97.75096110456215,0.06787109375,0.07114257663488388,0.96826171875,0.982421875,0.987548828125,0.9930175542831421,0.9955078363418579,0.996386706829071,0.07924804836511612,0.10825195163488388,0.11977539211511612,0.11874999850988388,0.1171875,0.1171875,0.16108398139476776,0.204833984375,0.44302978515625,284.5587938308716,16068.390237426758,14667.05322546959,241,0.00015245901639344262,1000.0,-628.2543104212297,2,-846.8722322463989,14.124789536371827,1840.2070243358612
nan,nan,495616,97.60235781166993,0.05239257961511612,0.05336914211511612,0.978955090045929,0.9859374761581421,0.9922851324081421,0.993896484375,0.9957031011581421,0.9967285394668579,0.05854492262005806,0.08022461086511612,0.08876953274011612,0.09355469048023224,0.09755859524011612,0.10297851264476776,0.13217774033546448,0.16010741889476776,0.428948974609375,287.93665924072263,14424.572331237792,11551.183994102477,242,0.00015184426229508194,1000.0,-619.6206329706479,2,-865.5368354797363,13.745467933081091,1845.6039202213287
nan,nan,497664,99.553888351965,0.03266601637005806,0.036865234375,0.984375,0.9864746332168579,0.994433581829071,0.9947754144668579,0.9964355230331421,0.996777355670929,0.04975586012005806,0.06591796875,0.077880859375,0.07622070610523224,0.07963867485523224,0.08867187798023224,0.120361328125,0.13393554091453552,0.4196990966796875,287.2541507720947,15172.748400878907,13202.77342195511,243,0.0001512295081967213,1000.0,-621.9942123270811,2,-858.6702745437622,12.72949068187736,1851.1824400424957
nan,nan,499712,101.76302411044598,0.06870117038488388,0.07280273735523224,0.977001965045929,0.9849609136581421,0.991894543170929,0.9942871332168579,0.99560546875,0.9967285394668579,0.08002929389476776,0.11674804985523224,0.12143554538488388,0.1201171875,0.11928711086511612,0.12651367485523224,0.16372069716453552,0.18466797471046448,0.4446563720703125,284.0751106262207,12548.568774414063,25517.02960009575,244,0.00015061475409836064,1000.0,-614.714402327144,2,-844.1123960494995,13.15312945842743,1856.7499022483826
nan,nan,501760,89.98563253940083,0.04409179836511612,0.04316406324505806,0.983935534954071,0.985156238079071,0.993603527545929,0.994091808795929,0.995849609375,0.996630847454071,0.04633789137005806,0.07192382961511612,0.07612304389476776,0.07602538913488388,0.07382812350988388,0.082763671875,0.125244140625,0.143798828125,0.4207855224609375,286.86357679367063,14658.500830078125,23841.015833282472,245,0.00015,1000.0,-600.8158686409968,2,-868.3822854995727,12.960522685665637,1862.0175099372864
-604.1569909222032,2.705252128870418,501760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1873.2440111637115
nan,nan,503808,93.77507203117712,0.032470703125,0.03789062425494194,0.9756835699081421,0.982373058795929,0.99365234375,0.99365234375,0.9961913824081421,0.996630847454071,0.04541015625,0.06401367485523224,0.06845702975988388,0.06899414211511612,0.07084961235523224,0.07387695461511612,0.10810546576976776,0.140380859375,0.41553955078125,286.7446312904358,15052.006272888184,9036.484604215622,246,0.00014938524590163934,1000.0,-608.8172483833532,2,-842.1848764419556,12.628770123049616,1878.8052830696106
nan,nan,505856,87.48270916838082,0.05986328050494194,0.06020507961511612,0.981249988079071,0.984619140625,0.9937499761581421,0.993847668170929,0.996142566204071,0.996337890625,0.05644531175494194,0.06821288913488388,0.07368163764476776,0.08110351860523224,0.08559570461511612,0.08681640774011612,0.119384765625,0.146728515625,0.4239990234375,287.72808170318604,15092.73697052002,8137.801408147812,247,0.00014877049180327868,1000.0,-613.9925919163663,2,-868.0575635910034,12.988342765159905,1884.5347990989685
nan,nan,507904,87.3589680020843,0.01645507849752903,0.02138671837747097,0.9872070550918579,0.9874023199081421,0.995166003704071,0.9950195550918579,0.996777355670929,0.996874988079071,0.03681640699505806,0.0615234375,0.07124023139476776,0.06899414211511612,0.06611327826976776,0.07114257663488388,0.109619140625,0.12519530951976776,0.412933349609375,287.0805684089661,14786.445181274414,13591.955183506012,248,0.000148155737704918,1000.0,-603.2932180232092,2,-866.4445737838745,12.287700084876269,1890.1680409908295
nan,nan,509952,101.71994305372064,0.04868163913488388,0.05156249925494194,0.98095703125,0.9888671636581421,0.992968738079071,0.9957031011581421,0.9959961175918579,0.996874988079071,0.05898437649011612,0.08344726264476776,0.09233398735523224,0.09843750298023224,0.10200195014476776,0.10893554985523224,0.13774414360523224,0.16586914658546448,0.4312103271484375,289.0836437225342,13548.852670288086,51547.12476935387,249,0.00014754098360655736,1000.0,-605.7579758107826,2,-883.3494480133056,12.569460146408527,1895.9382259845734
nan,nan,512000,98.52828400870494,0.03876953199505806,0.03857421875,0.983447253704071,0.9864746332168579,0.9947754144668579,0.995166003704071,0.996777355670929,0.9967285394668579,0.050048828125,0.06630859524011612,0.07558593899011612,0.08198241889476776,0.08588866889476776,0.09418945014476776,0.12246093899011612,0.14594726264476776,0.4220703125,287.49203634262085,12502.901428222656,41476.16767625809,250,0.0001469262295081967,1000.0,-603.9398908841453,3,-870.2185621261597,16.798032376542686,1901.2609331607819
-604.5275066679249,5.433199627148682,512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1912.3719749450684
nan,nan,514048,99.36893079497968,0.058349609375,0.06430663913488388,0.975634753704071,0.983105480670929,0.9947265386581421,0.9952636957168579,0.996826171875,0.996826171875,0.07827148586511612,0.096923828125,0.11049804836511612,0.11562500149011612,0.12026367336511612,0.13320311903953552,0.15737304091453552,0.17636719346046448,0.4408477783203125,283.7789089202881,10754.573999023438,314577.81624927523,251,0.00014631147540983605,1000.0,-589.3749659944323,2,-845.5293636322021,11.577287733368575,1917.9540700912476
nan,nan,516096,99.17198144181748,0.04218750074505806,0.04345703125,0.9812988042831421,0.983837902545929,0.99462890625,0.9957031011581421,0.996874988079071,0.996874988079071,0.04521484300494194,0.06699218600988388,0.07846679538488388,0.08339843899011612,0.08359374850988388,0.08979491889476776,0.12910155951976776,0.14438477158546448,0.4222381591796875,287.7409218788147,15667.915676879882,79110.38739571572,252,0.00014569672131147537,1000.0,-608.1724423069304,2,-864.86858959198,12.759035601466895,1923.7871191501617
nan,nan,518144,103.0671510299173,0.031494140625,0.036865234375,0.961962878704071,0.984912097454071,0.990039050579071,0.9949706792831421,0.9967285394668579,0.996826171875,0.046630859375,0.06718750298023224,0.07724609225988388,0.08173827826976776,0.085205078125,0.09355469048023224,0.13720703125,0.1767578125,0.4224578857421875,285.95033702850344,15474.87820892334,30340.31286869049,253,0.00014508196721311472,1000.0,-619.2374605727762,2,-814.9039690017701,13.269144297763706,1929.364538192749
nan,nan,520192,99.6235169736232,0.03554687649011612,0.04287109524011612,0.9764159917831421,0.986523449420929,0.993701159954071,0.995361328125,0.996777355670929,0.996874988079071,0.05190429836511612,0.07358398288488388,0.083251953125,0.08212890475988388,0.08491210639476776,0.089111328125,0.12026367336511612,0.15678711235523224,0.4228759765625,284.24306411743163,13886.05859222412,105685.77618775368,254,0.0001444672131147541,1000.0,-610.2037289077892,2,-817.4550310134888,11.914229437056928,1934.5695559978485
-602.8858251920454,1.7134408318383234,520192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1945.7423961162567
nan,nan,522240,101.53925169413851,0.03652343899011612,0.03642578050494194,0.979199230670929,0.982128918170929,0.9930175542831421,0.9944823980331421,0.996337890625,0.996777355670929,0.04423828050494194,0.06220703199505806,0.07451172173023224,0.07905273139476776,0.079833984375,0.08266601711511612,0.12763671576976776,0.13872070610523224,0.4189849853515625,287.83853101730347,15188.538932800293,47280.74583902359,255,0.00014385245901639345,1000.0,-613.6767935864193,2,-862.2814027786255,11.949252362828702,1951.3089060783386
nan,nan,524288,101.78717869072861,0.09130859375,0.08120117336511612,0.983642578125,0.988476574420929,0.9937988519668579,0.9951171875,0.9964355230331421,0.996826171875,0.08457031100988388,0.10073242336511612,0.10761718451976776,0.11660156399011612,0.115234375,0.12275390326976776,0.16176757216453552,0.1845703125,0.4450408935546875,284.53612823486327,10593.055807495117,128215.29704694748,256,0.00014323770491803277,1000.0,-588.0949814380308,2,-854.0720947265625,11.901273083873093,1956.7891981601715
nan,nan,526336,108.413154194862,0.03779296949505806,0.03403320163488388,0.977294921875,0.9854491949081421,0.9912109375,0.993359386920929,0.995166003704071,0.99658203125,0.04248046875,0.06923828274011612,0.07529296725988388,0.076171875,0.07636718451976776,0.07841797173023224,0.11396484076976776,0.14785155653953552,0.4181671142578125,285.984068775177,15443.596606445313,22369.60962176323,257,0.00014262295081967212,1000.0,-614.9710079352888,2,-853.167230796814,13.327939996588976,1962.3624742031097
nan,nan,528384,94.68587187869998,0.07553710788488388,0.06757812201976776,0.961230456829071,0.983203113079071,0.9881347417831421,0.9930175542831421,0.994824230670929,0.99658203125,0.07568359375,0.09228515625,0.102294921875,0.11088867485523224,0.11220703274011612,0.11669921875,0.162353515625,0.19321289658546448,0.4391082763671875,285.07471990585327,11528.352221679688,40939.86440143585,258,0.00014200819672131147,1000.0,-602.6633646260509,2,-745.9699789047241,11.402575001679361,1967.864193201065
nan,nan,530432,94.11858707702777,0.04931640625,0.04335937649011612,0.9662109613418579,0.976367175579071,0.989550769329071,0.9916015863418579,0.9942871332168579,0.995410144329071,0.04570312425494194,0.06245117262005806,0.07783202826976776,0.0791015625,0.07978515326976776,0.077880859375,0.12446288764476776,0.14731445908546448,0.4187896728515625,287.23865404129026,14741.014625549316,12143.410923957825,259,0.00014139344262295082,1000.0,-604.1146598730163,2,-851.7022092819213,12.402605804614723,1973.0964341163635
-602.859634436402,1.106138406266884,530432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1984.3759303092957
nan,nan,532480,95.1678829766519,0.033203125,0.04316406324505806,0.982617199420929,0.985546886920929,0.9945312738418579,0.994824230670929,0.9967285394668579,0.996826171875,0.05615234375,0.07343749701976776,0.08193359524011612,0.07919921725988388,0.07465820014476776,0.07958984375,0.120849609375,0.14106445014476776,0.4208953857421875,287.7015316963196,15117.167010498048,16096.754793405533,260,0.00014077868852459017,1000.0,-611.0466046457498,2,-866.2625476837159,13.350738289486618,1989.9205131530762
nan,nan,534528,95.834155887831,0.03886718675494194,0.04702148586511612,0.959765613079071,0.9794921875,0.9931640625,0.993408203125,0.9962402582168579,0.9964843988418579,0.05234374850988388,0.07080078125,0.08110351860523224,0.08417968451976776,0.08583984524011612,0.09018554538488388,0.13203124701976776,0.16762694716453552,0.42303466796875,286.1698502540588,15330.432942199706,7445.651434135437,261,0.0001401639344262295,1000.0,-616.2665473395277,2,-837.7014549255371,12.533219843544066,1995.561707019806
nan,nan,536576,84.94958264191227,0.01943359337747097,0.02133789099752903,0.983105480670929,0.98291015625,0.993359386920929,0.993359386920929,0.99609375,0.996044933795929,0.02504882775247097,0.05263672024011612,0.06210937350988388,0.06538085639476776,0.06479492038488388,0.07177734375,0.09804687649011612,0.11879882961511612,0.409014892578125,286.8052333831787,15249.694520568848,8488.603002166748,262,0.00013954918032786884,1000.0,-607.5921147273093,2,-861.2468536376953,12.985814824374392,2001.1392760276794
nan,nan,538624,95.75951919925573,0.03662109375,0.04379882663488388,0.9730468988418579,0.980908215045929,0.992724597454071,0.9935547113418579,0.9959961175918579,0.996533215045929,0.04707031324505806,0.07221679389476776,0.08222655951976776,0.09257812798023224,0.08906249701976776,0.09492187201976776,0.13471679389476776,0.16845703125,0.424652099609375,287.9101017951965,14713.703002929688,26355.45029344559,263,0.00013893442622950819,1000.0,-613.059557333751,2,-848.9664770126343,11.357544561149552,2006.7235159873962
nan,nan,540672,82.0628880861972,0.03945312649011612,0.04204101487994194,0.9815429449081421,0.9847656488418579,0.992626965045929,0.9937499761581421,0.995556652545929,0.9962402582168579,0.05146484449505806,0.06879882514476776,0.07724609225988388,0.08164062350988388,0.08100585639476776,0.08676757663488388,0.11357422173023224,0.13276366889476776,0.419952392578125,287.2364716529846,14335.434112548828,16074.199306201936,264,0.00013831967213114753,1000.0,-601.4420443689812,2,-869.8922222137451,11.286308810859918,2012.0769522190094
-603.7448451779305,1.7090945941506193,540672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023.1272461414337
nan,nan,542720,95.14362732047739,0.03632812574505806,0.04038085788488388,0.974609375,0.984082043170929,0.99169921875,0.9931640625,0.9954589605331421,0.996142566204071,0.06220703199505806,0.08696289360523224,0.09531249850988388,0.09965820610523224,0.09599609673023224,0.10312499850988388,0.13071289658546448,0.16567382216453552,0.4282196044921875,288.13781213760376,13203.161430358887,9127.848793935776,265,0.00013770491803278686,1000.0,-604.1849106790451,2,-866.4874921798706,11.974760935641825,2028.770256280899
nan,nan,544768,94.16539327979262,0.02890625037252903,0.03359375149011612,0.958544909954071,0.9793945550918579,0.986767590045929,0.991455078125,0.9945312738418579,0.995556652545929,0.04248046875,0.06674804538488388,0.07646484673023224,0.08061523735523224,0.08637695014476776,0.09331054985523224,0.12856444716453552,0.16303710639476776,0.419146728515625,287.58243770599364,13638.019927978516,14681.995052671433,266,0.0001370901639344262,1000.0,-619.0061590335547,2,-824.7883111953736,13.275918906740845,2034.464809179306
nan,nan,546816,99.10726986439258,0.02983398362994194,0.03427734225988388,0.970898449420929,0.983349621295929,0.9886230230331421,0.993457019329071,0.993847668170929,0.996142566204071,0.042724609375,0.06791992485523224,0.07709960639476776,0.077392578125,0.07758788764476776,0.08535156399011612,0.11494140326976776,0.14877930283546448,0.41763916015625,286.2552125930786,15753.903067016601,12908.34789800644,267,0.00013647540983606555,1000.0,-614.220733387025,2,-854.8662475585937,11.239742709789425,2040.0246500968933
nan,nan,548864,100.04446864063793,0.01904296875,0.02456054650247097,0.9803222417831421,0.982958972454071,0.993115246295929,0.993408203125,0.99609375,0.996142566204071,0.03554687649011612,0.05771484225988388,0.06757812201976776,0.06914062798023224,0.07089843600988388,0.076904296875,0.110595703125,0.12807616591453552,0.4126312255859375,286.49982957839967,15288.160498046875,16905.89685640335,268,0.0001358606557377049,1000.0,-607.8957021931524,2,-850.2212768554688,12.786913920706137,2045.5892770290375
nan,nan,550912,95.5930902763561,0.04951171949505806,0.04374999925494194,0.9791504144668579,0.9853515625,0.993212878704071,0.9947754144668579,0.996777355670929,0.996826171875,0.04990234225988388,0.06582031399011612,0.08110351860523224,0.08793945610523224,0.08793945610523224,0.09062500298023224,0.12319336086511612,0.14189453423023224,0.42298583984375,288.16347427368163,15074.814613342285,45313.837845659255,269,0.00013524590163934422,1000.0,-612.8001654284732,2,-880.4680639266968,12.204185043927282,2050.87654709816
-603.3654216442299,3.546637247961377,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2062.0223639011383
nan,nan,552960,95.09820656685042,0.03564453125,0.04531250149011612,0.9778808355331421,0.984375,0.991894543170929,0.9942382574081421,0.9961913824081421,0.9967285394668579,0.05097656324505806,0.06474609673023224,0.06855468451976776,0.07036133110523224,0.07109375298023224,0.0751953125,0.11220703274011612,0.13657227158546448,0.416998291015625,287.2621169090271,15940.259408569336,14174.876989603043,270,0.00013463114754098357,1000.0,-603.6374433081066,2,-856.8791688919067,10.280727371107787,2067.461352109909
nan,nan,555008,94.06684639520536,0.05424804612994194,0.05615234375,0.9754394292831421,0.980908215045929,0.9925292730331421,0.994140625,0.996142566204071,0.996630847454071,0.07084961235523224,0.08334960788488388,0.09316406399011612,0.09809570014476776,0.10205078125,0.10224609076976776,0.1318359375,0.153076171875,0.4300537109375,285.06604385375977,9532.282708740235,27669.468348407747,271,0.00013401639344262295,1000.0,-604.7222783753168,3,-849.7822448730469,13.68497059494257,2073.0479021072388
