eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/effective_delta_reg,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,178176,0.1105396608778392,0.35673826932907104,0.3839355409145355,0.40253907442092896,0.40166014432907104,0.38621826171875,0.004347717429482145,0.023307907753041944,10.0,34.56938626766205,87,0.0002471311475409836,1000.0,128.99490409660967,2,-0.05264576818563001,10.692471489310265,248.93832516670227
nan,nan,180224,0.0735550048550067,0.2958007752895355,0.31220704317092896,0.33564454317092896,0.33613282442092896,0.3199462890625,0.003915572947153123,0.022011847229441626,10.0,34.40597733259201,88,0.00024651639344262295,1000.0,-30.629348743154104,2,-0.06101741592228791,14.553694027662278,251.08306312561035
303.8424136007671,233.75201758727545,180224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,254.6457040309906
nan,nan,182272,0.11033806182967965,0.345703125,0.3726562559604645,0.40380859375,0.41132813692092896,0.3833740234375,0.004349534285574918,0.022836859684321097,10.0,34.54148925542832,89,0.0002459016393442623,1000.0,82.34116935340283,2,-0.05835024987864017,12.035608045756817,256.78545594215393
nan,nan,184320,0.10728957872343017,0.31938475370407104,0.33198243379592896,0.34331053495407104,0.35859376192092896,0.33831787109375,0.004495672271150397,0.024294967850437388,10.0,34.53986406326294,90,0.00024528688524590164,1000.0,56.112212639505145,2,-0.04604055786776371,16.534629544615747,259.0288689136505
nan,nan,186368,0.06773147961575887,0.2718749940395355,0.306884765625,0.333984375,0.34721678495407104,0.314990234375,0.003935665489552776,0.022132087757927365,10.0,34.461670112609866,91,0.00024467213114754094,1000.0,68.71835771904614,2,-0.06157604752352199,18.845075431466103,261.09770822525024
nan,nan,188416,0.10969786990754074,0.3363281190395355,0.3672851622104645,0.39228516817092896,0.40478515625,0.3751708984375,0.0040969926987600045,0.021647894437774085,10.0,34.678227603435516,92,0.00024405737704918031,1000.0,86.09422932641593,2,-0.0458900733651717,15.261094361543655,263.16245889663696
nan,nan,190464,0.0939973230859323,0.3207031190395355,0.34160155057907104,0.3785644471645355,0.3934082090854645,0.3585693359375,0.0038167702638020272,0.020029830938437954,10.0,34.513969564437865,93,0.00024344262295081966,1000.0,157.51760123051446,2,-0.0578141908528778,12.38811976313591,265.3392012119293
336.9154555382932,156.82202122666862,190464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,268.8811459541321
nan,nan,192512,0.10409721389078186,0.33818358182907104,0.3687988221645355,0.3851562440395355,0.3863769471645355,0.36962890625,0.00383427449996816,0.021390030242037027,10.0,34.462787175178526,94,0.000242827868852459,1000.0,142.22523909704168,2,-0.053226497367631964,12.322668570280076,271.0268621444702
nan,nan,194560,0.0737728740881721,0.29731446504592896,0.3179687559604645,0.3375488221645355,0.3377929627895355,0.32265625,0.003991581593436422,0.023266205625259318,10.0,34.39038690328598,95,0.00024221311475409833,1000.0,112.36126311924043,2,-0.05544590111176149,16.024948243796825,273.24308609962463
nan,nan,196608,0.07772285274186289,0.294677734375,0.3173828125,0.3406738340854645,0.3421874940395355,0.32373046875,0.003692051964753773,0.020711985204252416,10.0,34.41030925512314,96,0.00024159836065573768,1000.0,139.76083763950226,2,-0.0497660829583765,16.325520837306975,275.31164813041687
nan,nan,198656,0.15978801379169455,0.3966308534145355,0.4176269471645355,0.4605468809604645,0.4659667909145355,0.43519287109375,0.004386643778707367,0.025006128440145402,10.0,34.857989203929904,97,0.00024098360655737703,1000.0,104.547043848141,2,-0.04022193779474037,10.58962286412716,277.35890793800354
nan,nan,200704,0.08862389788555447,0.32421875,0.3343261778354645,0.3543945252895355,0.37006837129592896,0.345751953125,0.004776908915664535,0.02559402694751043,10.0,34.513704764842984,98,0.00024036885245901638,1000.0,130.6319367361813,2,-0.05102303408129956,13.161162282526494,279.57731008529663
406.5950589416129,90.78678621128388,200704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,283.1100800037384
nan,nan,202752,0.07542335496837041,0.2730956971645355,0.3128418028354645,0.3426757752895355,0.35029298067092896,0.3197265625,0.0039632721134694295,0.02113686927186791,10.0,34.43189553022385,99,0.00023975409836065573,1000.0,52.26881516505391,2,-0.0600579240865045,18.905185744166374,285.2164840698242
nan,nan,204800,0.14482765075808857,0.3670410215854645,0.3799804747104645,0.4127441346645355,0.4229492247104645,0.3956787109375,0.0041199961844540665,0.021712280754582026,10.0,34.77429493665695,100,0.00023913934426229505,1000.0,152.2715006187185,2,-0.04785743930769968,11.60294387936592,287.38820695877075
nan,nan,206848,0.10307279056796688,0.3431640565395355,0.37431639432907104,0.40751951932907104,0.392578125,0.37939453125,0.004251399775239406,0.024381935206474737,10.0,34.54589941501617,101,0.0002385245901639344,1000.0,249.0382687209619,2,-0.05575712116005889,13.074107991158963,289.54883217811584
nan,nan,208896,0.06617368562729098,0.26835936307907104,0.289306640625,0.3199706971645355,0.31743162870407104,0.29876708984375,0.003772601907985518,0.02043975926062558,10.0,34.3380273938179,102,0.00023790983606557375,1000.0,148.41679321076356,2,-0.05806062731444399,20.34012865126133,291.6014840602875
nan,nan,210944,0.07497233834001235,0.2860351502895355,0.3033691346645355,0.33549803495407104,0.33984375,0.3161865234375,0.0030384842932107857,0.01669417422963306,10.0,34.405891466140744,103,0.00023729508196721307,1000.0,93.39284817333854,2,-0.05767849818475952,18.34044575691223,293.70023107528687
454.3888481814578,104.80252981736126,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,297.3029170036316
nan,nan,212992,0.0916329349980515,0.3272460997104645,0.3477539122104645,0.38037109375,0.37822264432907104,0.3583984375,0.002953576766594779,0.015920730627840385,10.0,34.502700614929196,104,0.00023668032786885242,1000.0,222.2618945810032,2,-0.05769189367790659,14.953939220309257,299.42896795272827
nan,nan,215040,0.10620287247074885,0.35590821504592896,0.36298829317092896,0.3955078125,0.41337889432907104,0.38194580078125,0.003465380652778549,0.01838684297108557,10.0,34.46815001964569,105,0.00023606557377049177,1000.0,168.53448036252857,3,-0.0549586476487093,13.773535618185997,301.6715478897095
nan,nan,217088,0.06548757819764432,0.27412110567092896,0.29692381620407104,0.31669920682907104,0.3323730528354645,0.305029296875,0.003356450988940196,0.018724204736645333,10.0,34.44559894800186,106,0.00023545081967213112,1000.0,83.91809410536379,2,-0.05867790125939791,21.77819829583168,303.8902840614319
nan,nan,219136,0.08544904059162946,0.297607421875,0.33525389432907104,0.357421875,0.3810058534145355,0.342822265625,0.0032355034367355985,0.017272162076551467,10.0,34.52071222066879,107,0.0002348360655737705,1000.0,123.07032135551151,2,-0.06258410837435804,20.341134691238402,305.9514980316162
nan,nan,221184,0.10151190459364443,0.3375488221645355,0.3597656190395355,0.39506834745407104,0.40283203125,0.3738037109375,0.0035831548120768275,0.019085441081551836,10.0,34.61925418376923,108,0.00023422131147540984,1000.0,190.05030308147116,2,-0.05726604892170144,16.98068469464779,307.99513506889343
460.375352045261,124.68952077519413,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,311.5638978481293
nan,nan,223232,0.09377961913996842,0.3226562440395355,0.3487304747104645,0.3687500059604645,0.3858398497104645,0.356494140625,0.003795175377308624,0.019986921132658608,10.0,34.36312121152878,109,0.00023360655737704916,1000.0,199.171712254856,2,-0.06026030706925667,15.37195890545845,313.75280117988586
nan,nan,225280,0.09308706529918709,0.30903321504592896,0.3409667909145355,0.3699707090854645,0.3719238340854645,0.3479736328125,0.003766448755777674,0.021855678092106246,10.0,34.40070415735245,110,0.0002329918032786885,1000.0,227.63118519149643,2,-0.05304289803971187,20.59801254272461,315.98016691207886
nan,nan,227328,0.10238174073165282,0.338134765625,0.3622070252895355,0.39531248807907104,0.3992675840854645,0.37373046875,0.0037540720571996645,0.019969489148934372,10.0,34.45162825584411,111,0.00023237704918032786,1000.0,162.8013343130016,2,-0.05592423328043879,18.165792235732077,318.16265296936035
nan,nan,229376,0.15972209044848568,0.40869140625,0.43803709745407104,0.4676269590854645,0.47626954317092896,0.44765625,0.004197429539635778,0.022737911192234606,10.0,34.69454514980316,112,0.00023176229508196718,1000.0,346.6695407017611,2,-0.04331755675211753,12.881189835071563,320.22659611701965
nan,nan,231424,0.07364554500818485,0.2822265625,0.31352537870407104,0.33867186307907104,0.3534179627895355,0.32196044921875,0.004421365445887204,0.026289340911898763,10.0,34.3888835310936,113,0.00023114754098360653,1000.0,137.48479394448984,2,-0.05959494049784553,24.72660547196865,322.26558804512024
543.2458344858796,106.06111126093265,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,325.7870831489563
nan,nan,233472,0.12370492010377347,0.3655761778354645,0.3949218690395355,0.4110351502895355,0.4256835877895355,0.39930419921875,0.0038043077998736407,0.0209215845388826,10.0,34.6980683684349,114,0.00023053278688524588,1000.0,342.7746237778043,2,-0.052178599556282276,14.043051941692829,327.8625500202179
nan,nan,235520,0.20404325914787477,0.4585937559604645,0.47509765625,0.5140136480331421,0.5166991949081421,0.49110107421875,0.004415870351658668,0.023872178702731617,10.0,35.007490408420566,115,0.00022991803278688523,1000.0,171.09707411080961,2,-0.04275947773858206,12.624123159050942,330.0447771549225
nan,nan,237568,0.08448454554818455,0.3080078065395355,0.33369141817092896,0.35771483182907104,0.3731933534145355,0.34315185546875,0.0044062330533051865,0.023221221403218806,10.0,34.46249581575394,116,0.00022930327868852458,1000.0,312.7610678629022,2,-0.055806558028143625,18.393979105353356,332.23373913764954
nan,nan,239616,0.07401416166467242,0.284423828125,0.297119140625,0.32880860567092896,0.34736329317092896,0.3144287109375,0.003402214097150136,0.01877412244793959,10.0,34.276780498027804,117,0.00022868852459016393,1000.0,318.7925027265993,2,-0.060715150666419505,18.472038185596467,334.42316913604736
nan,nan,241664,0.09507588272826979,0.32451170682907104,0.3485351502895355,0.3798828125,0.3775390684604645,0.3576171875,0.003161147455102764,0.018162170069990678,10.0,34.50550063848495,118,0.00022807377049180325,1000.0,259.02711702276196,2,-0.05517700051204884,16.084648318588734,336.5121600627899
560.8658255978625,100.17009496123504,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,340.0721080303192
nan,nan,243712,0.06850002505889279,0.27978515625,0.30317384004592896,0.3155273497104645,0.33842772245407104,0.309228515625,0.003325992754253093,0.018321272506727836,10.0,34.414457166194914,119,0.0002274590163934426,1000.0,91.7270644424121,2,-0.06331774497266451,25.411066409945487,342.19304609298706
nan,nan,245760,0.11400924072149791,0.3631835877895355,0.38300782442092896,0.41987305879592896,0.41889649629592896,0.396240234375,0.0032364241138566285,0.017594507671310565,10.0,34.5420196890831,120,0.00022684426229508195,1000.0,358.1365705305058,2,-0.058627536565472836,16.25081116259098,344.4558758735657
nan,nan,247808,0.18227792016696184,0.43574219942092896,0.46748048067092896,0.4947265684604645,0.522412121295929,0.48009033203125,0.00445857698796317,0.02495984154229518,10.0,34.939515388011934,121,0.00022622950819672127,1000.0,319.3612742093646,2,-0.04488067853208122,12.609958128631115,346.73979020118713
nan,nan,249856,0.06341831727186217,0.26103514432907104,0.28369140625,0.3099121153354645,0.3152832090854645,0.29248046875,0.0044128434034064416,0.025437405391130596,10.0,34.32641104459763,122,0.00022561475409836062,1000.0,293.38886824054964,2,-0.057826554949224375,24.874091470241545,348.99106526374817
nan,nan,251904,0.13458409613231198,0.3807617127895355,0.40776365995407104,0.435546875,0.45332032442092896,0.41934814453125,0.003735563237569295,0.021096628141822293,10.0,34.61907231807709,123,0.000225,1000.0,215.4277888079394,2,-0.04294130290595603,13.295192398130894,351.07247018814087
605.4613729211102,176.5933863774681,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,354.603285074234
nan,nan,253952,0.10211758198202006,0.3311523497104645,0.3628906309604645,0.3800292909145355,0.39946287870407104,0.3683837890625,0.003560563665087102,0.01945741819217801,10.0,34.54911695718765,124,0.00022438524590163934,1000.0,316.07939641968625,2,-0.05485454914496586,17.234611555933952,356.77357506752014
nan,nan,256000,0.0830844091338804,0.301025390625,0.3285156190395355,0.3646484315395355,0.36083984375,0.33875732421875,0.003084615428088,0.01682570242555812,10.0,34.29860399961471,125,0.0002237704918032787,1000.0,272.285014025419,3,-0.06049765959942306,20.352528274059296,359.05130195617676
nan,nan,258048,0.07371537002327386,0.2774902284145355,0.31005859375,0.3365722596645355,0.34526365995407104,0.31734619140625,0.003244532782264287,0.017524701237562113,10.0,34.40653698444366,126,0.00022315573770491804,1000.0,305.4754242074603,2,-0.06153887005584693,22.00616348385811,361.2776839733124
nan,nan,260096,0.07011816481026471,0.2708984315395355,0.3134765625,0.336669921875,0.34038084745407104,0.3153564453125,0.0030730028251127806,0.018088912687380797,10.0,34.480503058433534,127,0.00022254098360655736,1000.0,281.27556515776286,2,-0.06212468872672616,21.804044634103775,363.47445607185364
555.2854143005566,74.17320373075434,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,366.992604970932
nan,nan,262144,0.09001586723388755,0.3136230409145355,0.3399902284145355,0.36616212129592896,0.3761230409145355,0.348974609375,0.003246488486911403,0.018779867480043323,10.0,34.380356788635254,128,0.0002219262295081967,1000.0,248.81070615605017,2,-0.06051922954102338,18.54219332486391,369.0028989315033
nan,nan,264192,0.1211777181517391,0.35966795682907104,0.4100585877895355,0.42890626192092896,0.42607420682907104,0.4061767578125,0.003705938423081534,0.020975339954020455,10.0,34.608661437034606,129,0.00022131147540983603,1000.0,356.1067038048619,2,-0.054167120147758395,16.72304775118828,371.27309107780457
nan,nan,266240,0.13306937869201646,0.38725584745407104,0.41987305879592896,0.43867188692092896,0.45527344942092896,0.4252685546875,0.004179036183631979,0.02340993575344328,10.0,34.691776645183566,130,0.00022069672131147538,1000.0,309.7225385099707,2,-0.05358381822170486,17.622854822874068,373.49196600914
nan,nan,268288,0.2303651852220355,0.43828123807907104,0.4554687440395355,0.477294921875,0.48784178495407104,0.4647216796875,0.004365360594965751,0.025643177249003203,10.0,35.14065655469894,131,0.00022008196721311473,1000.0,278.22562154136256,2,-0.035855919264577096,23.18817713856697,375.6356689929962
nan,nan,270336,0.09207133255404187,0.314208984375,0.3521484434604645,0.3817382752895355,0.387939453125,0.3590087890625,0.003947308725037147,0.02179957371263299,10.0,34.495040476322174,132,0.00021946721311475408,1000.0,388.1675757726093,2,-0.05811117333541915,19.58042382001877,377.7788848876953
516.1380146285267,150.47580062057946,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,381.2704060077667
nan,nan,272384,0.09954068000224651,0.3460937440395355,0.3553222715854645,0.3863281309604645,0.3990234434604645,0.37169189453125,0.003344317198934732,0.019578081113286315,10.0,34.598254680633545,133,0.00021885245901639343,1000.0,244.83324061857115,2,-0.05603760952926677,16.167992608249186,383.32480001449585
nan,nan,274432,0.10844508762893383,0.34931641817092896,0.3711914122104645,0.3836914002895355,0.4059081971645355,0.37752685546875,0.0031792728681466543,0.01851418430742342,10.0,34.66019335985184,134,0.00021823770491803278,1000.0,339.4838922858085,2,-0.059820676693925635,16.547486753761767,385.6044261455536
nan,nan,276480,0.2813352176322951,0.47260743379592896,0.4920898377895355,0.522216796875,0.533398449420929,0.505078125,0.004262796122202417,0.024634140919079072,10.0,35.384118628501895,135,0.0002176229508196721,1000.0,365.4449030073672,2,-0.02883907687919418,13.558778677880763,387.86587285995483
nan,nan,278528,0.08954123881485429,0.3113769590854645,0.34819334745407104,0.3681640625,0.369140625,0.34921875,0.0038226595854212063,0.021046707924688234,10.0,34.620282447338106,136,0.00021700819672131145,1000.0,238.0666986079519,2,-0.06710137057525571,19.362502017617224,390.1111330986023
nan,nan,280576,0.10197150209278334,0.34663087129592896,0.3641113340854645,0.403564453125,0.4034179747104645,0.37943115234375,0.003414291058288654,0.01939693587773945,10.0,34.593555057048796,137,0.0002163934426229508,1000.0,339.0733060928905,2,-0.05718331127573038,15.331505818665027,392.36392998695374
544.5790400159865,80.98116321574784,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,395.90873098373413
nan,nan,282624,0.08482240030862158,0.2948242127895355,0.32929688692092896,0.3561035096645355,0.3582519590854645,0.334619140625,0.003279713246593019,0.01887970246898476,10.0,34.3807932138443,138,0.00021577868852459012,1000.0,376.1651231745954,2,-0.05803624770051101,20.363843268156053,398.0883688926697
nan,nan,284672,0.15426223083413787,0.4083007872104645,0.4352050721645355,0.456787109375,0.47412109375,0.443603515625,0.0033217641444934997,0.019576303649228067,10.0,34.642482447624204,139,0.00021516393442622947,1000.0,242.4012764960802,2,-0.03499876394853345,13.028324227035046,400.43143701553345
nan,nan,286720,0.07567208147665952,0.28642576932907104,0.30952149629592896,0.3414550721645355,0.35688477754592896,0.32357177734375,0.003852313024981413,0.02265502221416682,10.0,34.4644556760788,140,0.00021454918032786884,1000.0,315.7444893519281,2,-0.0541930143837817,25.164677804708482,402.7123010158539
nan,nan,288768,0.06931586694554426,0.2754882872104645,0.2870117127895355,0.3274902403354645,0.3443359434604645,0.30858154296875,0.0032589095848379658,0.018297757717664353,10.0,34.45557633638382,141,0.0002139344262295082,1000.0,366.9679651330268,2,-0.06304111991184982,23.48891586661339,404.9738812446594
nan,nan,290816,0.08416825932581559,0.29877930879592896,0.33662110567092896,0.3582519590854645,0.3594726622104645,0.33828125,0.0030091259715845807,0.01710965249221772,10.0,34.6107473731041,142,0.00021331967213114754,1000.0,191.37865741362654,2,-0.05981892974041329,21.85552419424057,407.1838631629944
448.55078007968933,127.72596813299214,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,410.6858739852905
nan,nan,292864,0.06821130762109533,0.2774414122104645,0.291015625,0.3153320252895355,0.3330078125,0.30419921875,0.002831615784089081,0.01624040406313725,10.0,34.26461906433106,143,0.0002127049180327869,1000.0,221.1967668030792,2,-0.055987113033552305,30.073406615853308,412.72596502304077
nan,nan,294912,0.10164239398509381,0.3370605409145355,0.3819824159145355,0.39013671875,0.4013671875,0.37763671875,0.0027033308491809294,0.01639502124453429,10.0,34.422123646736146,144,0.0002120901639344262,1000.0,295.88355285457556,2,-0.046178600525308866,20.29326420724392,414.912611246109
nan,nan,296960,0.11340020017378265,0.35771483182907104,0.39018553495407104,0.4100097715854645,0.41997069120407104,0.39447021484375,0.0030280720355222003,0.017266078520333395,10.0,34.533159506320956,145,0.00021147540983606556,1000.0,323.06358269036457,2,-0.05484901024829014,17.43836365491152,417.1974079608917
nan,nan,299008,0.07560784452143707,0.291015625,0.32011717557907104,0.3480468690395355,0.34589844942092896,0.32626953125,0.0030246111462474802,0.017684982862556355,10.0,34.46217107772827,146,0.00021086065573770488,1000.0,220.88313082347557,3,-0.06316500463126432,25.87675184905529,419.3525810241699
nan,nan,301056,0.14204415648637223,0.39287108182907104,0.41044920682907104,0.4368652403354645,0.4563964903354645,0.4241455078125,0.0032452915875182953,0.018805708186118864,10.0,34.65058110952377,147,0.00021024590163934423,1000.0,387.8086771124142,2,-0.044825145175309444,17.927706022560596,421.4767050743103
518.7880640770408,100.75802319352847,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,424.9341080188751
nan,nan,303104,0.11134890989778796,0.35371094942092896,0.3689941465854645,0.39790040254592896,0.41948240995407104,0.38502197265625,0.003245135188626591,0.01893475102260709,10.0,34.529764401912686,148,0.00020963114754098358,1000.0,327.7308422599816,2,-0.051736670154696185,18.402581997215748,426.9032950401306
nan,nan,305152,0.1743114091870666,0.41899412870407104,0.439697265625,0.4729980528354645,0.4908203184604645,0.45562744140625,0.004074642089108238,0.021548633085330948,10.0,34.89993728399277,149,0.00020901639344262293,1000.0,371.40713680372903,2,-0.049573678729348106,20.49112727046013,429.17009592056274
nan,nan,307200,0.11177991653094069,0.3603515625,0.37431639432907104,0.39887696504592896,0.41743165254592896,0.387744140625,0.003843327410868369,0.02079481842520181,10.0,34.68734251260757,150,0.00020840163934426228,1000.0,347.2268899727819,2,-0.05829216592946977,23.947894099354745,431.4540901184082
nan,nan,309248,0.07244785855218652,0.29887694120407104,0.3158203065395355,0.3353515565395355,0.3434081971645355,0.3233642578125,0.0034187095683591907,0.018424795562168583,10.0,34.46152081489563,151,0.00020778688524590163,1000.0,301.06128428794887,2,-0.06335045276318851,23.203400579094886,433.6807539463043
nan,nan,311296,0.0691889986032038,0.28535157442092896,0.30585938692092896,0.32177734375,0.3299804627895355,0.3107421875,0.002867347556457389,0.01569889044039883,10.0,34.40226981639862,152,0.00020717213114754098,1000.0,185.8397235265362,2,-0.06367741845970158,28.911574167013168,435.92363595962524
508.61115065909706,259.91162040673044,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,439.47276306152344
nan,nan,313344,0.07936549816440674,0.28662109375,0.3177734315395355,0.34150391817092896,0.3624511659145355,0.32708740234375,0.0024627578426589026,0.01339121098862961,10.0,34.52059086561203,153,0.0002065573770491803,1000.0,370.30670908883474,2,-0.06185452234058175,33.66065448522568,441.4538960456848
nan,nan,315392,0.120585507209762,0.3543945252895355,0.38007813692092896,0.41650390625,0.4208984375,0.39296875,0.0029017023254709782,0.016093174164416267,10.0,34.648831284046175,154,0.00020594262295081965,1000.0,366.8548232516345,2,-0.059866640470863784,20.58287328183651,443.7268669605255
nan,nan,317440,0.09982805619802093,0.33442384004592896,0.3597168028354645,0.37895506620407104,0.3897460997104645,0.36571044921875,0.0031859393355262,0.018336286762496455,10.0,34.560109198093414,155,0.00020532786885245897,1000.0,353.2035424591403,2,-0.05639966078961152,24.949598917365073,446.1224021911621
nan,nan,319488,0.07703174786947783,0.29853516817092896,0.3243652284145355,0.34375,0.3602050840854645,0.3317138671875,0.003040438922471367,0.0185304672078928,10.0,34.422723865509035,156,0.00020471311475409832,1000.0,166.5306892334045,2,-0.06053081564350578,31.70929789841175,448.46892404556274
nan,nan,321536,0.06871020471808151,0.2728515565395355,0.288818359375,0.31865233182907104,0.3292480409145355,0.302392578125,0.003016592909989413,0.0167474052606849,10.0,34.26096389293671,157,0.0002040983606557377,1000.0,336.43583526737586,2,-0.05987904237367729,33.13511960506439,450.71574902534485
565.45606461348,138.94568927731177,321536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,454.24320101737976
nan,nan,323584,0.13227983112228686,0.3502441346645355,0.37285155057907104,0.4039550721645355,0.41015625,0.3843017578125,0.003248070876725251,0.018485422898083925,10.0,34.70352393388748,158,0.00020348360655737704,1000.0,295.8614833040797,2,-0.05747636745945783,27.47844355106354,456.2280640602112
nan,nan,325632,0.08001839680509874,0.304443359375,0.30351561307907104,0.35112303495407104,0.36005860567092896,0.32978515625,0.0032095870985358486,0.018022250180365518,10.0,34.331961965560915,159,0.0002028688524590164,1000.0,302.85953065906665,2,-0.06056431290307955,35.70662830173969,458.474084854126
nan,nan,327680,0.6039991372708755,0.5213867425918579,0.5636230707168579,0.593212902545929,0.5940917730331421,0.56807861328125,0.00425632057886105,0.02452977571228985,10.0,36.58607305288315,160,0.00020225409836065574,1000.0,286.35956668586095,2,0.013697392606081849,19.948572927713393,460.7678470611572
nan,nan,329728,0.10652660087507684,0.332763671875,0.3604980409145355,0.3907714784145355,0.39716798067092896,0.37030029296875,0.004390996626170818,0.024223359712050297,10.0,34.4774893283844,161,0.0002016393442622951,1000.0,355.7172559210089,2,-0.057100559470927695,22.642496237158774,463.0218150615692
nan,nan,331776,0.11069005160679808,0.349365234375,0.3702148497104645,0.38203126192092896,0.4012695252895355,0.37572021484375,0.0034758530229737515,0.019800286079407668,10.0,34.60941562652588,162,0.0002010245901639344,1000.0,285.1729877814206,2,-0.05116075999708301,20.86914046406746,465.27334785461426
540.1350923162063,74.76187075437528,331776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,468.81745314598083
nan,nan,333824,0.10291872690286255,0.340576171875,0.36152344942092896,0.3880859315395355,0.4021972715854645,0.373095703125,0.00325359434064012,0.018697338065248915,10.0,34.657989132404325,163,0.00020040983606557376,1000.0,328.56381436179623,2,-0.05569650199768148,18.615477426350118,470.7908601760864
nan,nan,335872,0.06249527699837927,0.2605957090854645,0.2925781309604645,0.32109373807907104,0.32172852754592896,0.2989990234375,0.0031800063559785487,0.018331117049092426,10.0,34.456380021572116,164,0.00019979508196721308,1000.0,307.6048839018546,2,-0.05834076694773103,32.907887402176854,472.9598460197449
nan,nan,337920,0.24247581398303736,0.4452148377895355,0.47075194120407104,0.4996093809604645,0.51611328125,0.48292236328125,0.0030495073704514654,0.018460192190832458,10.0,35.022203147411346,165,0.00019918032786885243,1000.0,234.16939105498489,2,-0.02626111572199079,16.336610056459904,475.256548166275
nan,nan,339968,0.16171692870775586,0.425537109375,0.43305665254592896,0.47270506620407104,0.482666015625,0.4534912109375,0.0033143508808279876,0.018995817599352448,10.0,34.692833077907565,166,0.00019856557377049178,1000.0,298.2676340262939,2,-0.04186637778111617,14.738885796070099,477.4932749271393
nan,nan,342016,0.11886386288606446,0.3658203184604645,0.385986328125,0.4298339784145355,0.428466796875,0.40252685546875,0.003466828938690014,0.018744378571864218,10.0,34.617216324806215,167,0.00019795081967213113,1000.0,370.99595117875697,3,-0.05535311759213073,25.153072452545167,479.7158420085907
569.9290123499992,56.59893230265508,342016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,483.3350930213928
nan,nan,344064,0.11631940567021956,0.36083984375,0.393310546875,0.41533201932907104,0.42387694120407104,0.39833984375,0.0032552787466556764,0.017887727927882225,10.0,34.65307637453079,168,0.00019733606557377048,1000.0,367.1654167206537,2,-0.06024026849045185,13.342856900393963,485.3658480644226
nan,nan,346112,0.13831629546693874,0.4024414122104645,0.42597657442092896,0.4456543028354645,0.46137696504592896,0.4338623046875,0.0035852874505508227,0.019445699089556002,10.0,34.56029715538025,169,0.00019672131147540983,1000.0,430.66111949253354,2,-0.056258011325553525,14.204430831968784,487.52766489982605
nan,nan,348160,0.11138330949179362,0.32929688692092896,0.35893553495407104,0.3636230528354645,0.39116209745407104,0.36075439453125,0.0035025052318815144,0.01914162630564533,10.0,34.47870392799378,170,0.00019610655737704915,1000.0,406.96741412345597,2,-0.060084098202059975,16.965294820070266,489.86704325675964
nan,nan,350208,0.07525317026957054,0.2881835997104645,0.303466796875,0.3330078125,0.33427733182907104,0.31473388671875,0.0031658712752687277,0.018111617397516967,10.0,34.373767578601836,171,0.0001954918032786885,1000.0,352.1062942212077,2,-0.06258322849098477,21.74218367636204,492.2048509120941
378.36337136041027,244.27309407856308,350208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,495.97229385375977
nan,nan,352256,0.0836671005068638,0.3158203065395355,0.334228515625,0.3636718690395355,0.3658691346645355,0.3448974609375,0.002849154324940173,0.01617293417220935,10.0,34.42509270906449,172,0.00019487704918032787,1000.0,310.64771148613363,2,-0.06141823202342493,21.165363064408304,498.1996879577637
