eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_fraction,train/delta_magnitude,train/delta_ratio,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
-596.2241751521233,3.81808094695454,550912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,794.9436099529266
nan,nan,552960,18.636630484298802,0.03388671949505806,0.07421875,0.23764649033546448,0.992236316204071,0.3344970703125,31.120593076944353,418.7494251728058,268.53057997226716,270,0.00013463114754098357,1000.0,-599.5215354322812,2,-12.595300289988518,11.983044424001127,797.2373340129852
nan,nan,555008,18.18767776126042,0.05424804612994194,0.07587890326976776,0.21562500298023224,0.9796386957168579,0.33134765625,31.30947074890137,343.2945733547211,233.43883242607117,271,0.00013401639344262295,1000.0,-600.0854161703949,3,-11.884555441141128,17.730441057123244,799.5333788394928
nan,nan,557056,18.510070306109263,0.04594726487994194,0.08383788913488388,0.21967773139476776,0.990527331829071,0.33499755859375,31.193291741609574,417.7666123867035,236.35837243795396,272,0.0001334016393442623,1000.0,-599.7302074229103,2,-12.640235674381255,11.907519323192536,801.8316309452057
nan,nan,559104,18.237167254509405,0.06206054612994194,0.09335937350988388,0.20380859076976776,0.9847656488418579,0.33599853515625,31.40918997526169,424.94502329826355,218.88466082811357,273,0.00013278688524590165,1000.0,-600.0896057573882,2,-12.188117322325706,11.984752738382667,804.1177279949188
nan,nan,561152,18.182407432887704,0.02949218824505806,0.06826172024011612,0.20810547471046448,0.989501953125,0.32384033203125,31.360409140586853,414.58116269111633,134.5910593509674,274,0.00013217213114754097,1000.0,-598.7728592796178,2,-10.099823534488678,12.058679133746773,806.2525548934937
-599.3403750773421,3.5145462335724136,561152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,809.9707589149475
nan,nan,563200,18.6034593956545,0.03374023362994194,0.079345703125,0.207275390625,0.9908202886581421,0.32779541015625,31.488003492355347,419.9404661655426,256.2681839108467,275,0.00013155737704918032,1000.0,-596.0902820694646,2,-12.442286518216132,12.11868546679616,812.2934987545013
nan,nan,565248,17.94055221036542,0.043701171875,0.07426758110523224,0.20307616889476776,0.978759765625,0.324951171875,31.20088737010956,409.88221707344053,236.20843051671983,276,0.00013094262295081967,1000.0,-597.3970453769421,2,-11.466251075267792,12.176567897759378,814.6133239269257
nan,nan,567296,18.1997880387702,0.05361328274011612,0.07841797173023224,0.203857421875,0.9884277582168579,0.3310791015625,31.433506429195404,414.4190933704376,217.21713680028915,277,0.00013032786885245902,1000.0,-597.0030342976695,2,-10.762140515446664,12.211910781823098,816.9471509456635
nan,nan,569344,18.231493241107092,0.03603515774011612,0.0751953125,0.18666991591453552,0.990673840045929,0.3221435546875,31.452008366584778,423.84371547698976,143.165132856369,278,0.00012971311475409834,1000.0,-599.5685314155846,2,-12.558722606301307,12.211998948268592,819.2791218757629
nan,nan,571392,18.55301569986623,0.07216797024011612,0.09584961086511612,0.18710938096046448,0.9894043207168579,0.3361328125,31.85701404809952,424.95971550941465,219.04077525138854,279,0.00012909836065573769,1000.0,-596.7956156721584,2,-12.899631693959236,12.205742690106854,821.6341037750244
-599.824491535302,3.049336129654083,571392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,825.331337928772
nan,nan,573440,17.788190866215153,0.06474609673023224,0.08208008110523224,0.18295899033546448,0.9837402105331421,0.32838134765625,31.814010590314865,423.5721525669098,127.86050205230713,280,0.00012848360655737703,1000.0,-600.6423529174875,2,-11.854579794406892,12.232816807832569,827.670168876648
nan,nan,575488,18.638318490236998,0.05302734300494194,0.09560547024011612,0.20624999701976776,0.992382824420929,0.33681640625,31.167218381166457,416.7454908847809,276.0108691573143,281,0.00012786885245901638,1000.0,-594.8220363420322,2,-12.392367893457413,12.257833418808877,830.0146470069885
nan,nan,577536,18.480460988078267,0.05571288987994194,0.08867187798023224,0.22817382216453552,0.988476574420929,0.3402587890625,31.14691930413246,421.91793875694276,293.14322370290756,282,0.00012725409836065573,1000.0,-596.825567364347,2,-11.987986412644386,12.263726857304572,832.4098041057587
nan,nan,579584,18.245640279282817,0.08540038764476776,0.15000000596046448,0.24135741591453552,0.987841784954071,0.36614990234375,31.802017879486083,421.21779160499574,160.6180755496025,283,0.00012663934426229505,1000.0,-594.1411532320769,2,-12.502674540877342,12.247841605730354,834.764876127243
nan,nan,581632,18.12174633750692,0.04550781100988388,0.104736328125,0.20083007216453552,0.9837402105331421,0.33370361328125,31.63752126097679,421.4658142089844,150.2842118859291,284,0.0001260245901639344,1000.0,-598.3164957501881,2,-11.96724262535572,12.25641397451982,836.9709429740906
-596.9761820258763,3.7812601791733904,581632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,840.7325298786163
nan,nan,583680,18.005438729631713,0.05971679836511612,0.11074218899011612,0.20297852158546448,0.9805663824081421,0.3385009765625,31.39273054599762,418.965894985199,173.48753031492234,285,0.00012540983606557378,1000.0,-599.8239322820117,2,-11.762120634317398,12.275259324908257,843.0690698623657
nan,nan,585728,18.321159713342787,0.04345703125,0.10273437201976776,0.204345703125,0.9883788824081421,0.33472900390625,31.38692339658737,422.2602294445038,165.9322741150856,286,0.00012479508196721313,1000.0,-595.2373273197782,2,-12.58391723036766,12.279790902510285,845.4259159564972
nan,nan,587776,18.587653996096925,0.04311523586511612,0.11894531548023224,0.20932617783546448,0.992626965045929,0.34100341796875,31.54208477139473,416.821631193161,196.85278512239455,287,0.00012418032786885242,1000.0,-598.3978242843239,2,-12.40117080807686,12.327522626239807,847.7754368782043
nan,nan,589824,18.245231496996713,0.04506836086511612,0.09956054389476776,0.193359375,0.985595703125,0.33089599609375,31.79500765800476,426.13148975372314,146.5041320204735,288,0.0001235655737704918,1000.0,-599.354062046054,2,-11.011269527673722,12.321274226345121,850.0888578891754
nan,nan,591872,17.98449548811186,0.04238281399011612,0.08725585788488388,0.17626953125,0.982617199420929,0.32213134765625,31.597710037231444,419.3952227115631,171.27675681114198,289,0.00012295081967213115,1000.0,-594.0530662378555,2,-11.170937642455101,12.311215815413743,852.2457468509674
-599.5213080803102,2.019871197035391,591872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,855.9473898410797
nan,nan,593920,18.38472181907855,0.06220703199505806,0.10341797024011612,0.19731445610523224,0.991992175579071,0.33873291015625,31.60361141562462,418.3875515460968,177.1442971110344,290,0.0001223360655737705,1000.0,-601.3425367713039,2,-12.788439801335334,12.255657015927136,858.1908419132233
nan,nan,595968,18.00685833073221,0.06611327826976776,0.118896484375,0.21743163466453552,0.9798339605331421,0.34556884765625,31.351118671894074,418.3718928337097,203.39427872896195,291,0.0001217213114754098,1000.0,-601.8279430285803,2,-11.699326595664024,12.261115753371268,860.4639539718628
nan,nan,598016,18.582519738376142,0.11137695610523224,0.15898437798023224,0.24541015923023224,0.9871581792831421,0.375732421875,31.560411983728407,354.832603931427,189.99192032814025,292,0.00012110655737704917,1000.0,-597.8815291039144,3,3.787425997853279,18.06853518616408,862.6931400299072
nan,nan,600064,18.52630894524045,0.05810546875,0.11098632961511612,0.20756836235523224,0.9889160394668579,0.34139404296875,31.724990701675416,423.1552189826965,188.92097359895706,293,0.00012049180327868852,1000.0,-596.654767709008,2,-11.883831711113453,12.127181336283684,864.8268759250641
-598.3583948421904,3.1329304995080736,600064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,868.5780076980591
nan,nan,602112,18.520153137657324,0.05307617038488388,0.10673828423023224,0.19521483778953552,0.9871581792831421,0.335546875,31.330985325574876,420.43342905044557,175.42270867824556,294,0.00011987704918032786,1000.0,-601.1765058753743,2,-12.617004910111428,12.14782931082882,870.7088787555695
nan,nan,604160,18.397528353589585,0.06689453125,0.14804688096046448,0.22944335639476776,0.9872070550918579,0.35789794921875,31.422577440738678,415.27241334915163,185.4036609649658,295,0.00011926229508196721,1000.0,-598.827060356739,2,-12.808802884817123,12.188992219790816,872.8899989128113
nan,nan,606208,17.16410973086022,0.05722656100988388,0.09628906100988388,0.24697265028953552,0.976123034954071,0.34415283203125,31.149356031417845,418.7331573009491,89.9823430776596,296,0.00011864754098360654,1000.0,-598.9270530000945,2,-9.374180355668068,12.201147851534188,875.114786863327
nan,nan,608256,18.528050012723543,0.05576171725988388,0.08847656100988388,0.195556640625,0.986083984375,0.3314697265625,31.77207170724869,423.1911084651947,276.52307574748994,297,0.00011803278688524588,1000.0,-601.6338402763884,2,-12.50997699201107,12.24704270074144,877.348629951477
nan,nan,610304,18.422107580583543,0.05351562425494194,0.10883788764476776,0.19790038466453552,0.988330066204071,0.33714599609375,31.449437725543977,417.9507642745972,187.259789454937,298,0.00011741803278688525,1000.0,-595.4726043858776,2,-12.268547257781028,12.27734536146745,879.4988338947296
-599.2313599078145,3.9711662411835675,610304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,883.2711968421936
nan,nan,612352,18.252987193199807,0.061279296875,0.11582031100988388,0.206298828125,0.9842284917831421,0.34190673828125,31.087055879831315,417.41993379592896,160.82957763671874,299,0.0001168032786885246,1000.0,-594.0407442379967,2,-12.041850742697715,12.268728785961866,885.4084539413452
nan,nan,614400,18.02786703254096,0.05126953125,0.12109375,0.22412109375,0.982470691204071,0.34473876953125,31.165193372964858,416.2764350891113,157.77087301015854,300,0.00011618852459016392,1000.0,-595.9675422664826,2,-11.085019475221634,12.268873721919954,887.5657439231873
nan,nan,616448,17.589716429868712,0.045166015625,0.139404296875,0.22426757216453552,0.9740234613418579,0.34571533203125,31.194017457962037,418.09177565574646,119.43373585939408,301,0.00011557377049180327,1000.0,-598.7547208783426,2,-11.362710651755332,12.288273472990841,889.872437953949
nan,nan,618496,18.19028139889706,0.068359375,0.114013671875,0.20156249403953552,0.984375,0.34207763671875,31.121579158306123,419.92083501815796,156.23850531578063,302,0.00011495901639344261,1000.0,-596.52021710959,2,-12.159156414866448,12.340593410655856,892.1895287036896
nan,nan,620544,18.025674457469723,0.06474609673023224,0.1396484375,0.22060546278953552,0.9764648675918579,0.3503662109375,31.10528740286827,410.65170545578,167.42710231542588,303,0.00011434426229508196,1000.0,-600.4517572320402,2,-11.598475903272629,12.290355043578893,894.4056379795074
-600.0364592926312,4.041398952792415,620544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,898.1845817565918
nan,nan,622592,17.378451368227253,0.054443359375,0.13618163764476776,0.24106445908546448,0.966552734375,0.349560546875,30.922013926506043,419.6487946987152,115.62307319641113,304,0.00011372950819672129,1000.0,-598.509102511641,2,-6.205131696164608,12.282722393237055,900.3155007362366
nan,nan,624640,15.664167073136195,0.0703125,0.150390625,0.21650390326976776,0.935595691204071,0.34320068359375,30.696474516391753,412.3702660083771,115.05166585445404,305,0.00011311475409836063,1000.0,-597.3907154357397,2,-7.325302863121033,12.308720067795367,902.5998311042786
nan,nan,626688,16.553755435952915,0.03818359225988388,0.11381836235523224,0.19677734375,0.9479004144668579,0.324169921875,30.693971186876297,412.49606976509097,98.93133293390274,306,0.0001125,1000.0,-596.4455964485212,2,-9.568666636943817,12.307989536039532,904.8933219909668
nan,nan,628736,17.27952357720642,0.05068359524011612,0.10576172173023224,0.17280273139476776,0.96826171875,0.32437744140625,31.093015909194946,413.4691824913025,111.81542279720307,307,0.00011188524590163935,1000.0,-594.6939235132627,2,-9.871215426921845,12.332317111827432,907.1192398071289
nan,nan,630784,17.829654947761448,0.03676757961511612,0.13349609076976776,0.20292969048023224,0.975048840045929,0.337060546875,31.20846262574196,419.91098046302795,129.70408989191054,308,0.0001112704918032787,1000.0,-598.3166392287826,2,-11.28000757098198,12.303562148287892,909.2813220024109
-598.433197932829,3.70844985017869,630784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,913.0686638355255
nan,nan,632832,17.661348246550187,0.06987304985523224,0.1650390625,0.21835938096046448,0.9751952886581421,0.35711669921875,31.532493329048158,423.3218565940857,100.59968000650406,309,0.00011065573770491802,1000.0,-598.1578747797332,2,-11.915500742197036,12.302188987005502,915.2190489768982
nan,nan,634880,17.905255133550963,0.06357421725988388,0.16103515028953552,0.24067382514476776,0.9850097894668579,0.3625732421875,31.509680151939392,412.0017933368683,105.21167632341385,310,0.00011004098360655737,1000.0,-592.1012118091745,2,-11.087347988784312,12.315938472375274,917.458004951477
nan,nan,636928,18.33693198331748,0.04399413987994194,0.11660156399011612,0.20683594048023224,0.989062488079071,0.33912353515625,31.252648717164995,422.658043384552,104.40833339691162,311,0.00010942622950819671,1000.0,-598.5270943534413,2,-12.02138493359089,12.323869447503238,919.6808919906616
nan,nan,638976,16.302374033385423,0.06396484375,0.12763671576976776,0.20053711533546448,0.945068359375,0.3343017578125,30.622188055515288,409.5463619709015,87.6923305630684,312,0.00010881147540983606,1000.0,-600.6208698463608,2,-9.357216861844062,12.334411648195237,921.8444900512695
nan,nan,641024,16.408017311635195,0.03598632663488388,0.10419921576976776,0.17153319716453552,0.9256347417831421,0.30933837890625,30.47503125667572,351.2026257991791,84.257663500309,313,0.00010819672131147538,1000.0,-601.0246031368291,3,-9.177842731773854,17.995836535003036,923.9838547706604
-598.9707156989887,2.8065201417010717,641024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,927.815379858017
nan,nan,643072,17.719770527945364,0.03378906100988388,0.09575195610523224,0.19223633408546448,0.970947265625,0.32318115234375,30.859998250007628,408.472380399704,111.54902949333191,314,0.00010758196721311473,1000.0,-601.173585970437,2,-10.746951214969158,12.194551315996796,929.9687538146973
nan,nan,645120,16.215558001142927,0.04374999925494194,0.11054687201976776,0.179443359375,0.949267566204071,0.320751953125,31.120917838811874,413.02632689476013,80.81062566041946,315,0.0001069672131147541,1000.0,-603.3165400210763,2,-9.15015527009964,12.19941020058468,932.1292889118195
nan,nan,647168,13.175143608220969,0.026123046875,0.08173827826976776,0.15913085639476776,0.8805176019668579,0.28687744140625,28.83915308713913,371.4271635055542,74.85375262498856,316,0.00010635245901639344,1000.0,-594.6295388433956,2,-3.7270016357302667,12.267534194979817,934.38298869133
nan,nan,649216,16.64789758515253,0.04916992038488388,0.09975586086511612,0.17685547471046448,0.953076183795929,0.31971435546875,30.743768149614333,407.21424250602723,76.90700522661209,317,0.00010573770491803277,1000.0,-595.5895635037896,2,-9.304625269770622,12.26509594609961,936.6009700298309
nan,nan,651264,17.686991756840143,0.14848633110523224,0.21811524033546448,0.39311522245407104,0.947509765625,0.426806640625,30.540600407123566,288.0976958036423,84.37720373868942,318,0.00010512295081967212,1000.0,-581.4318559437486,2,-5.496093185245991,13.172665531560778,938.7869057655334
-597.4181987820612,5.835506128064102,651264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,942.6081788539886
nan,nan,653312,15.67656279008661,0.02895507775247097,0.09389648586511612,0.17529296875,0.9185546636581421,0.3041748046875,30.489701730012893,403.6063763141632,77.25007908344269,319,0.00010450819672131146,1000.0,-604.2216277007954,2,-7.867205469310283,12.322121196892112,944.7733428478241
nan,nan,655360,15.921011837449623,0.03505859524011612,0.09604492038488388,0.17519530653953552,0.931347668170929,0.30941162109375,30.39948665499687,405.40794076919553,107.61367819309234,320,0.00010389344262295081,1000.0,-600.7665711095244,2,-8.201806876063348,12.326011414639652,946.9132738113403
nan,nan,657408,17.661108219178278,0.07578124850988388,0.13613280653953552,0.19062499701976776,0.968798816204071,0.34283447265625,31.259022867679597,420.62563519477845,105.90568917989731,321,0.00010327868852459018,1000.0,-601.2942952985052,2,-11.081261312961578,12.320714594144373,949.2303409576416
nan,nan,659456,17.019936814141694,0.037109375,0.09150390326976776,0.16098633408546448,0.962939441204071,0.313134765625,30.891243946552276,410.56278862953184,93.33373421430588,322,0.00010266393442622948,1000.0,-601.3684623042809,2,-10.861120784282685,12.312192628532648,951.4631297588348
nan,nan,661504,16.626820383677842,0.03500976413488388,0.09414062649011612,0.15834960341453552,0.9495605230331421,0.30926513671875,30.67352244257927,403.98538279533386,107.15619810819626,323,0.00010204918032786885,1000.0,-601.4430446051081,2,-9.578439605236053,12.35367740727961,953.6571569442749
-596.2847882081726,4.071614325969408,661504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,957.458144903183
nan,nan,663552,17.02890726935875,0.0458984375,0.11186523735523224,0.179931640625,0.957714855670929,0.3238525390625,31.058524918556213,419.93893966674807,94.12829451560974,324,0.0001014344262295082,1000.0,-597.8443673015182,2,-10.454736624658107,12.317020139563828,959.6729788780212
nan,nan,665600,15.314075720505206,0.03535156324505806,0.09858398139476776,0.19160155951976776,0.9330078363418579,0.31463623046875,30.072535306215286,404.4054291725159,105.36385785341263,325,0.00010081967213114754,1000.0,-600.7049242680768,2,-5.558465841412544,12.334679284133017,961.8240439891815
nan,nan,667648,17.127831037295984,0.046875,0.12470702826976776,0.16806641221046448,0.956250011920929,0.323974609375,30.876757782697677,411.6575903892517,89.16060897111893,326,0.00010020491803278687,1000.0,-600.0716973329302,2,-10.59617222249508,12.338666100613773,964.0852408409119
nan,nan,669696,15.392354846798117,0.04672851413488388,0.10585937649011612,0.14814452826976776,0.9076172113418579,0.30208740234375,30.117046076059342,398.8378116607666,79.42744092941284,327,9.959016393442621e-05,1000.0,-594.9126368625348,2,-7.906080576777458,12.35479860585183,966.2409160137177
nan,nan,671744,15.258737073623342,0.04404296725988388,0.10356445610523224,0.16474609076976776,0.9166504144668579,0.3072509765625,30.31690353155136,409.3384365081787,84.86834441423416,328,9.897540983606556e-05,1000.0,-594.1650308655069,2,-7.533816078305245,12.336392430961132,968.3563799858093
-597.5007723757537,3.3397594974154643,671744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,972.1396617889404
nan,nan,673792,11.684528340917314,0.04653320461511612,0.10610351711511612,0.17138671875,0.8651367425918579,0.2972900390625,28.415015995502472,382.49119248390195,53.20647883415222,329,9.836065573770491e-05,1000.0,-594.4635917746839,2,-4.010570345818996,12.296868428681046,974.4296870231628
nan,nan,675840,12.889689022887614,0.03286132961511612,0.08544921875,0.157470703125,0.839062511920929,0.2787109375,28.405773574113844,378.0547738790512,84.77403781414031,330,9.774590163934423e-05,1000.0,-597.010127340053,2,-4.292768061161041,12.295851380284876,976.5991680622101
nan,nan,677888,10.66661815692205,0.03989257663488388,0.09423828125,0.21635742485523224,0.8622070550918579,0.303173828125,27.215494805574416,364.6556212425232,72.33384945392609,331,9.713114754098358e-05,1000.0,-597.5745885436336,2,0.544581563770771,12.30311431074515,978.9756758213043
nan,nan,679936,13.219939452936524,0.04047851637005806,0.08955077826976776,0.16933593153953552,0.836865246295929,0.2840576171875,28.648075330257416,383.98204770088194,75.08251910209655,332,9.651639344262295e-05,1000.0,-597.144517540305,2,-5.405527140200138,12.26090141562745,981.127368927002
nan,nan,681984,12.712002111802576,0.023681640625,0.07343749701976776,0.14326171576976776,0.8521484136581421,0.27313232421875,28.484342873096466,383.1605718135834,59.97869849205017,333,9.59016393442623e-05,1000.0,-597.344376007024,2,-3.6001322656869887,12.258663797006012,983.2602560520172
-598.5295639377943,3.75364508221427,681984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,987.0631108283997
nan,nan,684032,4.063745925674448,0.01552734337747097,0.04204101487994194,0.21127930283546448,0.5943847894668579,0.21580810546875,23.598857963085173,283.56684534549714,44.3376513838768,334,9.528688524590164e-05,1000.0,-602.4908413471193,3,5.171633414924145,17.423120935820045,989.4116580486298
nan,nan,686080,6.415308751145494,0.0263671875,0.06103515625,0.19560547173023224,0.710986316204071,0.24849853515625,22.379530209302903,299.9657644510269,45.688592755794524,335,9.467213114754097e-05,1000.0,-598.820028610882,2,2.1499681256711485,12.159816821385174,991.6054298877716
nan,nan,688128,3.5865984216827203,0.011767578311264515,0.02675781212747097,0.16665038466453552,0.5597168207168579,0.19122314453125,22.428461664915083,295.8268847465515,40.98413796424866,336,9.405737704918031e-05,1000.0,-599.687318683039,2,4.613124126940965,12.207291234564035,993.6841700077057
nan,nan,690176,6.608262098918203,0.02456054650247097,0.04350585862994194,0.16103515028953552,0.664257824420929,0.22333984375,21.220844668149947,282.44541409015653,48.175981199741365,337,9.344262295081966e-05,1000.0,-594.7547170886053,2,1.0477903626859189,12.18314473554492,995.8884217739105
-598.8109543794646,3.4444772876701237,690176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999.7705988883972
nan,nan,692224,16.604838841882884,0.07143554836511612,0.100341796875,0.17885741591453552,0.954638659954071,0.326318359375,28.664112389087677,386.3103363037109,69.88278104066849,338,9.282786885245903e-05,1000.0,-596.553630976045,2,-10.583248126506806,12.217629908863454,1002.0579059123993
nan,nan,694272,2.557131930135074,0.008544921875,0.03037109412252903,0.21025390923023224,0.580859363079071,0.20750732421875,24.031136393547058,320.76874964237214,37.82601615190506,339,9.221311475409833e-05,1000.0,-599.3085714081736,2,6.164258142560721,12.235890225879848,1004.3252508640289
nan,nan,696320,9.064830531072221,0.03271484375,0.05922851711511612,0.15556640923023224,0.7266601324081421,0.24354248046875,21.65649381875992,284.49659984111787,53.79739776849747,340,9.15983606557377e-05,1000.0,-599.4825772811027,2,-2.0202495329082013,12.288112885225564,1006.5099608898163
nan,nan,698368,5.773321651891456,0.013134765438735485,0.03120117262005806,0.112548828125,0.562792956829071,0.17991943359375,24.45098956823349,327.6245592594147,46.77774742841721,341,9.098360655737704e-05,1000.0,-601.8907210416187,2,3.0811410538852213,12.30120352562517,1008.587917804718
nan,nan,700416,10.864507718544337,0.02656250074505806,0.05546874925494194,0.12587890028953552,0.7979491949081421,0.25146484375,25.973694372177125,343.97269639968874,53.211368680000305,342,9.03688524590164e-05,1000.0,-597.4731218603797,2,-3.348286958783865,12.3009052102454,1010.7437708377838
-598.2598351984415,2.5731823552200486,700416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1014.5526089668274
nan,nan,702464,0.33937145171512384,0.004589843563735485,0.01601562462747097,0.081787109375,0.4393554627895355,0.13543701171875,25.02093685865402,336.05785603523253,34.46206312179565,343,8.975409836065574e-05,1000.0,-599.7724202534031,2,9.473653219640255,12.298965979460627,1016.8277688026428
nan,nan,704512,8.697474626859185,0.03110351599752903,0.052978515625,0.12832030653953552,0.7068847417831421,0.22982177734375,21.159280824661256,284.26468684673307,50.2322518825531,344,8.913934426229506e-05,1000.0,-598.1483987795818,2,-2.111418155580759,12.293389866873621,1019.0907728672028
nan,nan,706560,5.503302624705247,0.016845703125,0.02622070349752903,0.0986328125,0.6044921875,0.1865478515625,23.58755766749382,317.81670622825624,44.76730780601501,345,8.852459016393441e-05,1000.0,-598.933127431781,2,3.2137941882014274,12.291346273105592,1021.3557648658752
nan,nan,708608,0.3139422827254748,0.005810546688735485,0.01513671875,0.12158203125,0.46894532442092896,0.15286865234375,22.523651951551436,300.3075309038162,34.4761888384819,346,8.790983606557378e-05,1000.0,-601.0942309578251,2,7.528104399889708,12.302189803496002,1023.4479627609253
nan,nan,710656,0.19879260473535396,0.00439453125,0.016845703125,0.11967773735523224,0.3477539122104645,0.12216796875,17.879580610990523,239.30327258110046,34.424881267547605,347,8.729508196721312e-05,1000.0,-598.0021042726928,2,4.441359025612473,12.30096743721515,1025.5587739944458
-598.9215871218358,2.355482465333498,710656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1029.3969838619232
nan,nan,712704,11.015786001441302,0.04731445387005806,0.09492187201976776,0.26679688692092896,0.7821289300918579,0.29779052734375,18.34089576601982,245.47618135213852,61.99669111967087,348,8.668032786885243e-05,1000.0,-599.3851658947563,2,-5.555333672836423,12.30042607812211,1031.7148458957672
nan,nan,714752,0.27163193487212994,0.004833984188735485,0.01503906212747097,0.10029296576976776,0.421630859375,0.13544921875,23.33179838061333,307.3032843351364,34.51467735767365,349,8.60655737704918e-05,1000.0,-596.824953577672,2,7.539195234328508,12.292110762558877,1034.0423381328583
nan,nan,716800,2.279210014975979,0.01474609412252903,0.04238281399011612,0.23579101264476776,0.5269531011581421,0.20496826171875,16.13315339386463,213.21562736034394,38.07395360469818,350,8.545081967213114e-05,1000.0,-597.7652445968465,2,4.520925468206405,12.286375772580504,1036.2285709381104
nan,nan,718848,0.30197130524902605,0.01430664025247097,0.03139648586511612,0.21826171875,0.4461914002895355,0.1775390625,15.043407768011093,203.91180329322816,34.38958823680878,351,8.483606557377049e-05,1000.0,-599.9287298067065,2,2.9775115635246037,12.314706175215543,1038.334378004074
nan,nan,720896,17.330482179229147,0.05903320387005806,0.09218750149011612,0.15625,0.9830077886581421,0.32261962890625,24.03188046813011,316.99664254188536,75.14815459251403,352,8.422131147540981e-05,1000.0,-594.6496491607919,2,-9.708988500013948,12.316774010565132,1040.485482931137
-597.1581648055522,3.798986991438547,720896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1044.3385610580444
nan,nan,722944,16.18197838082269,0.04204101487994194,0.09047851711511612,0.13505859673023224,0.943896472454071,0.30286865234375,31.24451016783714,417.03393640518186,66.81079825162888,353,8.360655737704916e-05,1000.0,-597.6694351491839,2,-10.757769219577312,12.300264232978225,1046.6943519115448
nan,nan,724992,9.01426547942683,0.02280273474752903,0.0498046875,0.15541991591453552,0.7344726324081421,0.240625,27.887836176157,373.0276855945587,56.14971045255661,354,8.299180327868851e-05,1000.0,-596.2254724619027,2,1.271267655491829,12.34046896789223,1049.0584199428558
nan,nan,727040,0.23480927752098069,0.0052734375931322575,0.010791015811264515,0.08774413913488388,0.42094725370407104,0.13118896484375,22.719597083330154,289.9376796960831,34.28547905683517,355,8.237704918032787e-05,1000.0,-596.330532727275,3,6.71444163620472,16.152101705037058,1051.2618367671967
nan,nan,729088,0.23237719154567457,0.004638671875,0.02167968824505806,0.13544921576976776,0.39765626192092896,0.13985595703125,14.853636905550957,196.82519054412842,34.384277081489564,356,8.176229508196722e-05,1000.0,-596.2979052575417,2,2.7467072017490866,12.288574428111314,1053.3419489860535
nan,nan,731136,0.23660345153475645,0.00815429724752903,0.01713867112994194,0.16459961235523224,0.412109375,0.15050048828125,10.033223316073418,132.570884847641,34.49620935916901,357,8.114754098360655e-05,1000.0,-599.0824032731744,2,0.9920331969857216,12.288392211776227,1055.5377368927002
-598.1751185359119,2.9147225126130416,731136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1059.3289008140564
nan,nan,733184,0.25687826067151037,0.013134765438735485,0.03720702975988388,0.18647460639476776,0.3843750059604645,0.1552978515625,5.3352946698665615,71.7481029868126,34.51947028636933,358,8.05327868852459e-05,1000.0,-590.5758146591922,2,0.05314914430491626,12.28785456866026,1061.6738848686218
nan,nan,735232,8.955298036697787,0.08173827826976776,0.12163086235523224,0.2706054747104645,0.820361316204071,0.323583984375,11.335540214180947,152.2491385281086,58.84483987092972,359,7.991803278688524e-05,1000.0,-600.4337883458448,2,-4.443224913347512,12.273352282028645,1064.004784822464
nan,nan,737280,0.24068595085991545,0.0050292969681322575,0.00986328162252903,0.13740234076976776,0.39350587129592896,0.1364501953125,21.750768831372262,289.02842888832095,34.391507709026335,360,7.930327868852459e-05,1000.0,-595.6095883814733,2,5.531361198425293,12.272601721622049,1066.2007999420166
