eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,train/weight_step_0,train/weight_step_1,train/weight_step_2,train/weight_step_3,train/weight_step_4,train/weight_step_5,train/weight_step_6,train/weight_step_7,wall_time
nan,nan,208896,0.14547833745418756,0.32499998807907104,0.34321290254592896,0.31914061307907104,0.305419921875,0.3126464784145355,0.3421874940395355,0.37744140625,0.43657225370407104,0.34520263671875,69.2588527917862,102,0.00023790983606557375,1000.0,-84.05992169371787,2,-0.11703123936167685,9.289593867957592,0.00033261635689996183,0.0003641237854026258,0.00027712638257071376,0.000400461140088737,0.0004201714473310858,0.0013025300577282906,0.000490727776195854,0.9964123368263245,671.3327050209045
nan,nan,210944,0.0733255758692394,0.19331054389476776,0.20561523735523224,0.19892577826976776,0.17954102158546448,0.18232421576976776,0.21772460639476776,0.26215821504592896,0.31611329317092896,0.219464111328125,68.67205374240875,103,0.00023729508196721307,1000.0,18.298032385543,2,-0.12678528666729108,16.81063434034586,0.00032259916770271957,0.0003517553850542754,0.00026794345467351377,0.000388087093597278,0.0004070676222909242,0.0012546854559332132,0.00047434022417292,0.9965333938598633,674.5281598567963
-42.013013129580216,130.2336898079637,210944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,681.7604238986969
nan,nan,212992,0.18090562914694602,0.3934082090854645,0.38720703125,0.3705078065395355,0.349609375,0.3585449159145355,0.3817382752895355,0.4256347715854645,0.489990234375,0.394580078125,69.42813031673431,104,0.00023668032786885242,1000.0,-167.83527303867376,2,-0.1358768173638964,8.168849310278892,0.00028580529033206403,0.00031151919392868876,0.0002367229462834075,0.00034436199348419905,0.0003622439398895949,0.0011073136702179909,0.0004167828010395169,0.9969351291656494,686.5519268512726
nan,nan,215040,0.08164839990786277,0.20932617783546448,0.215087890625,0.22187499701976776,0.203369140625,0.20722655951976776,0.22451171278953552,0.26518553495407104,0.33564454317092896,0.2352783203125,68.73641605377198,105,0.00023606557377049177,1000.0,-153.3217028087991,3,-0.11950542381091508,12.67600164860487,0.0002760871429927647,0.00030055668321438134,0.0002283200592501089,0.0003319088718853891,0.00035019073402509093,0.0010650752810761333,0.00040202171658165753,0.9970456957817078,689.6772139072418
nan,nan,217088,0.1293422971331893,0.29985350370407104,0.31298828125,0.29169923067092896,0.2806152403354645,0.29609376192092896,0.3291992247104645,0.36333006620407104,0.4308105409145355,0.32557373046875,69.11982600688934,106,0.00023545081967213112,1000.0,-184.9536460554035,2,-0.12506355809164232,9.590083840489388,0.000257163803325966,0.00027985451743006706,0.00021437798568513244,0.0003096749715041369,0.0003258496872149408,0.0009866786422207952,0.00037550879642367363,0.9972508549690247,692.6962769031525
nan,nan,219136,0.12158843787074147,0.300048828125,0.29975587129592896,0.28144532442092896,0.27583009004592896,0.2820800840854645,0.31953126192092896,0.34858399629592896,0.41962891817092896,0.315863037109375,69.02541537284851,107,0.0002348360655737705,1000.0,-113.49336481802388,2,-0.1265031564718811,11.450841608643533,0.0002428273728583008,0.00026413670275360346,0.00020283355843275785,0.00029184421873651445,0.0003077296132687479,0.0009315104689449072,0.0003530820249579847,0.9974059462547302,695.4332966804504
nan,nan,221184,0.43635717429424403,0.4481445252895355,0.4397949278354645,0.427490234375,0.42236328125,0.421630859375,0.4532714784145355,0.48491209745407104,0.540576159954071,0.45477294921875,72.06208701133728,108,0.00023422131147540984,1000.0,-89.37677788505538,2,-0.09051839873136487,9.190077382326127,0.00022413839178625494,0.00024214577570091933,0.0001851374690886587,0.0002677910088095814,0.00028264927095733583,0.0008532025967724621,0.0003215171745978296,0.9976233839988708,698.3136129379272
-30.070493071448215,74.53577850810126,221184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,704.242627620697
nan,nan,223232,0.08675641947775148,0.22509765625,0.23183593153953552,0.22568359971046448,0.21044921875,0.22187499701976776,0.24335937201976776,0.2767089903354645,0.3600097596645355,0.24937744140625,68.55913631916046,109,0.00023360655737704916,1000.0,-56.136778693739586,2,-0.1138681630807696,13.405463767051696,0.00021642804495058954,0.00023302104091271758,0.0001783092156983912,0.000256994302617386,0.00027194118592888117,0.0008177831186912954,0.00030887560569681227,0.9977166652679443,707.5280478000641
nan,nan,225280,0.20441507289251604,0.3790039122104645,0.394287109375,0.38134765625,0.36860352754592896,0.37373048067092896,0.41069334745407104,0.4422363340854645,0.49833983182907104,0.4060302734375,69.62872304916382,110,0.0002329918032786885,1000.0,-36.183653199681174,2,-0.10126848248037276,9.485402622818947,0.00020080828107893467,0.00021530171215999871,0.00016487743414472789,0.00023734562273602933,0.0002517302636988461,0.0007541997474618256,0.00028411156381480396,0.9978916049003601,710.9371860027313
nan,nan,227328,0.14509014150644362,0.3565429747104645,0.34663087129592896,0.31855469942092896,0.29902344942092896,0.3094238340854645,0.3397460877895355,0.38251954317092896,0.4385742247104645,0.348876953125,69.36737267971039,111,0.00023237704918032786,1000.0,-48.19934426767928,2,-0.12049112596432679,9.043213991820812,0.00018396363884676248,0.00019705273734871298,0.00015167777019087225,0.00021916045807301998,0.0002316107420483604,0.0006857761181890965,0.0002624553453642875,0.9980682730674744,714.0669250488281
nan,nan,229376,0.07247323863084602,0.19692382216453552,0.21132811903953552,0.20122070610523224,0.19208984076976776,0.19345703721046448,0.20908203721046448,0.2513183653354645,0.3292480409145355,0.22308349609375,68.62100076675415,112,0.00023176229508196718,1000.0,-29.79108794507776,2,-0.11927694524056279,15.958087579905987,0.00017814082093536854,0.00019058828183915466,0.00014672873658128083,0.00021263828966766596,0.00022446938965003937,0.0006634138408116996,0.00025401677703484893,0.9981300234794617,716.8756039142609
nan,nan,231424,0.11641169697613804,0.28242188692092896,0.27729493379592896,0.27348631620407104,0.2610839903354645,0.2625976502895355,0.2859863340854645,0.32197266817092896,0.39897459745407104,0.295477294921875,69.13581809997558,113,0.00023114754098360653,1000.0,-146.57886835261797,2,-0.12716348119429313,13.567338767647744,0.00016922657960094512,0.00018008494225796312,0.00013942319492343813,0.000201349044800736,0.00021287881827447563,0.0006308383890427649,0.0002414880000287667,0.998224675655365,719.6452977657318
-26.83275271684915,243.9971085929107,231424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,725.6840980052948
nan,nan,233472,0.12622069608150924,0.30756837129592896,0.29560548067092896,0.2925781309604645,0.27983397245407104,0.2801757752895355,0.3154296875,0.342529296875,0.4081054627895355,0.315228271484375,69.07701590061188,114,0.00023053278688524588,1000.0,-44.708305165357935,2,-0.11521738034207374,10.98957222700119,0.0001601779367774725,0.00017012795433402061,0.00013215039507485926,0.000191511629964225,0.0002022277913056314,0.0005949907354079187,0.00022966605320107192,0.9983192086219788,728.9579088687897
nan,nan,235520,0.20528379246534315,0.39697265625,0.4093261659145355,0.3798828125,0.3714843690395355,0.3810058534145355,0.4111328125,0.45478516817092896,0.5110839605331421,0.414459228515625,69.88253679275513,115,0.00022991803278688523,1000.0,29.708505262600333,2,-0.10466244244453264,8.979113559424878,0.00014664760965388268,0.00015605957014486194,0.00012142740160925314,0.00017514434875920415,0.00018567472579889,0.0005430883029475808,0.00020970191690139472,0.9984623193740845,732.0046617984772
nan,nan,237568,0.0625783367529948,0.16391602158546448,0.16718749701976776,0.16660156846046448,0.16367188096046448,0.16738280653953552,0.19252929091453552,0.22612304985523224,0.27998048067092896,0.190924072265625,68.52188856601715,116,0.00022930327868852458,1000.0,-299.38377487549036,2,-0.12022924297780264,32.424305498600006,0.00014350916899275035,0.00015285798872355372,0.00011895399075001478,0.00017145831952802837,0.00018165029177907854,0.0005304808728396893,0.00020493593183346093,0.9984961748123169,735.027156829834
nan,nan,239616,0.1661305587800598,0.3453613221645355,0.364501953125,0.3448242247104645,0.32377928495407104,0.34033203125,0.3634277284145355,0.4029785096645355,0.4600585997104645,0.368157958984375,69.24140949249268,117,0.00022868852459016393,1000.0,74.58140322722679,2,-0.10512092333228792,10.680380247533321,0.00013588860747404397,0.0001437403989257291,0.00011160062422277406,0.00016047959798015654,0.00017127041064668447,0.0004972044844180346,0.00019217281078454107,0.9985877275466919,738.0435388088226
nan,nan,241664,0.1610482961681555,0.3634277284145355,0.35107421875,0.34638673067092896,0.336669921875,0.32539063692092896,0.3462890684604645,0.38237303495407104,0.44365233182907104,0.361907958984375,69.22882006168365,118,0.00022807377049180325,1000.0,112.46894083866351,2,-0.10981204320851248,11.051556311547756,0.00012750941095873713,0.00013599556405097246,0.0001045738608809188,0.0001511077134637162,0.00016054956358857453,0.0004678150871768594,0.00018091675883624703,0.9986715316772461,741.0866160392761
-32.8068527653695,286.72785588532236,241664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,747.2157030105591
nan,nan,243712,0.07773621036467375,0.20346680283546448,0.22939452528953552,0.20668944716453552,0.20351561903953552,0.1982421875,0.22885742783546448,0.25810545682907104,0.3125,0.230096435546875,68.67095594406128,119,0.0002274590163934426,1000.0,-50.167564814194506,2,-0.13257474225538318,25.561433431506156,0.0001238958939211443,0.0001321757008554414,0.00010161109094042331,0.00014678902516607195,0.0001559068914502859,0.0004534184408839792,0.00017569836927577853,0.9987105131149292,750.3800218105316
nan,nan,245760,0.12275125415617368,0.2989257872104645,0.29584962129592896,0.2943359315395355,0.27275389432907104,0.27421873807907104,0.32026368379592896,0.3485351502895355,0.41523438692092896,0.3150146484375,69.16009843349457,120,0.00022684426229508195,1000.0,23.32754342851176,2,-0.11286859267856926,15.766345512866973,0.00011865294072777033,0.00012668805720750242,9.725680865813047e-05,0.0001403505157213658,0.00014877546345815063,0.0004336817655712366,0.00016794119437690824,0.9987665414810181,753.487165927887
nan,nan,247808,0.08869509484648005,0.24648436903953552,0.24711914360523224,0.22910156846046448,0.21958008408546448,0.23637695610523224,0.25688475370407104,0.295166015625,0.3458496034145355,0.2595703125,68.60554752349853,121,0.00022622950819672127,1000.0,24.58974839447686,2,-0.11298402997199446,23.202292650938034,0.0001155884747277014,0.00012310304737184197,9.467719792155549e-05,0.00013632919581141323,0.00014420325169339776,0.0004214781802147627,0.0001633384235901758,0.9988012313842773,756.8516557216644
nan,nan,249856,0.07146271047786286,0.20600585639476776,0.19135741889476776,0.18325194716453552,0.18623046576976776,0.18476562201976776,0.2119140625,0.24208983778953552,0.30224609375,0.213482666015625,68.58702182769775,122,0.00022561475409836062,1000.0,87.19282560170606,2,-0.11279344295762712,33.34136394262314,0.00011331881250953302,0.00012054548278683797,9.293373295804486e-05,0.00013362104073166847,0.00014108633331488818,0.00041200630948878825,0.00015993427950888872,0.9988265633583069,760.156763792038
nan,nan,251904,0.31532743600037066,0.45585936307907104,0.44819337129592896,0.428955078125,0.41826170682907104,0.42646485567092896,0.45415037870407104,0.48198240995407104,0.524121105670929,0.45474853515625,70.57447254657745,123,0.000225,1000.0,-90.52404021186092,2,-0.07861272742011352,13.908888129889965,0.00010470226698089391,0.00011122404976049438,8.628382784081623e-05,0.00012418262485880405,0.0001314561377512291,0.0003790101909544319,0.00014694390119984746,0.9989161491394043,763.463173866272
-3.110260809400559,156.1574651861815,251904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,770.044173002243
nan,nan,253952,0.20399056189780823,0.40898436307907104,0.4059081971645355,0.4056640565395355,0.3839355409145355,0.4027343690395355,0.43818360567092896,0.45683592557907104,0.509521484375,0.426470947265625,69.71636176109314,124,0.00022438524590163934,1000.0,102.98185677572393,2,-0.0939573076495435,12.814918172359466,9.771248733159155e-05,0.00010368955554440618,8.057564991759136e-05,0.00011523704597493634,0.0001227289903908968,0.00034561799839138985,0.0001359473681077361,0.9989984631538391,773.3400318622589
nan,nan,256000,0.09363228704896756,0.22890624403953552,0.25078123807907104,0.24125976860523224,0.23227539658546448,0.24028320610523224,0.26445311307907104,0.3058105409145355,0.36210936307907104,0.26573486328125,68.77440462112426,125,0.0002237704918032787,1000.0,-32.4252281101852,3,-0.1199709021835588,19.67055247426033,9.353544737678021e-05,9.928199142450467e-05,7.713418744970113e-05,0.0001100263325497508,0.00011740445188479498,0.00033036922104656696,0.00013010097609367222,0.9990420937538147,776.7359728813171
nan,nan,258048,0.07014942914975109,0.18486328423023224,0.190185546875,0.18955078721046448,0.1826171875,0.18496093153953552,0.207275390625,0.23588867485523224,0.31591796875,0.211407470703125,68.51152729988098,126,0.00022315573770491804,1000.0,-193.47578385709102,2,-0.13060775006015318,34.242559587955476,9.093883272726089e-05,9.655355825088918e-05,7.496392208850011e-05,0.00010675108205759898,0.00011362639634171501,0.0003203392552677542,0.00012616820458788425,0.9990707635879517,780.2532846927643
nan,nan,260096,0.22027711596383598,0.42802733182907104,0.4270996153354645,0.42070311307907104,0.4137206971645355,0.407470703125,0.432373046875,0.45942384004592896,0.522656261920929,0.438934326171875,70.14098761081695,127,0.00022254098360655736,1000.0,50.48845336633264,2,-0.10960374100250192,10.126088629662991,8.143466402543709e-05,8.651513053337112e-05,6.704960105707869e-05,9.552035044180229e-05,0.00010167487198486924,0.0002858883235603571,0.00011221662862226367,0.9991697072982788,783.7798728942871
-103.50422684534583,254.0732440776179,260096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,822.3103108406067
nan,nan,262144,0.11967959270259598,0.265625,0.2591796815395355,0.2684082090854645,0.2802734375,0.27753907442092896,0.29414063692092896,0.31523436307907104,0.3739257752895355,0.291790771484375,69.17536005973815,128,0.0002219262295081967,1000.0,-177.5353147146244,2,-0.11526090856641531,17.802195054292678,7.818171434337273e-05,8.298504690174013e-05,6.436176045099273e-05,9.173429862130433e-05,9.733926708577201e-05,0.00027314916951581836,0.00010689016926335171,0.9992054104804993,825.9590148925781
nan,nan,264192,0.1253274081595009,0.30517578125,0.30791014432907104,0.2947753965854645,0.282958984375,0.296630859375,0.32958984375,0.36005860567092896,0.4263671934604645,0.325433349609375,68.99319641590118,129,0.00022131147540983603,1000.0,-50.91964202726754,2,-0.11580734049202875,15.55515763014555,7.460972119588405e-05,7.926265243440866e-05,6.137180753285065e-05,8.675778371980414e-05,9.263721585739404e-05,0.0002584914618637413,0.00010121145169250667,0.9992457628250122,828.8081469535828
nan,nan,266240,0.12751633869884244,0.318603515625,0.3163085877895355,0.31787109375,0.30224609375,0.2913574278354645,0.322998046875,0.35942381620407104,0.4059081971645355,0.329339599609375,69.0482773065567,130,0.00022069672131147538,1000.0,-4.175220083420854,2,-0.12484933909727261,15.96991911828518,7.07173312548548e-05,7.519626524299383e-05,5.780241554020904e-05,8.242509647971019e-05,8.717148011783138e-05,0.00024431623751297593,9.542120096739382e-05,0.999286949634552,833.9191339015961
nan,nan,268288,0.0983856485785509,0.26787108182907104,0.2621093690395355,0.25190430879592896,0.239013671875,0.23886719346046448,0.27265626192092896,0.30449217557907104,0.3655761778354645,0.275311279296875,68.76094172000884,131,0.00022008196721311473,1000.0,-407.44973295117984,2,-0.13147577568597626,20.732666409015657,6.800803384976462e-05,7.220979750854895e-05,5.53435820620507e-05,7.903558434918523e-05,8.356567559530959e-05,0.00023363377840723842,9.122752089751884e-05,0.9993170499801636,836.4693999290466
nan,nan,270336,0.09246555457684735,0.24038085341453552,0.24360351264476776,0.23325195908546448,0.22651366889476776,0.22963866591453552,0.281494140625,0.29741209745407104,0.35859376192092896,0.263861083984375,68.575030875206,132,0.00021946721311475408,1000.0,-292.05578994210686,2,-0.13697534494276625,28.541022831201552,6.569684774149209e-05,6.995066360104829e-05,5.3359170124167576e-05,7.630792242707685e-05,8.062343840720132e-05,0.00022451985569205135,8.812345186015591e-05,0.9993413090705872,839.2110257148743
-38.25959929867522,215.71412879526136,270336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,844.7911927700043
nan,nan,272384,0.15004922284279018,0.338623046875,0.3402343690395355,0.33012694120407104,0.32856446504592896,0.3297363221645355,0.3426269590854645,0.36738282442092896,0.4366210997104645,0.351739501953125,69.38280186653137,133,0.00021885245901639343,1000.0,-8.430936642201903,2,-0.11086003734671976,19.336140844225884,6.276910426095128e-05,6.685643893433735e-05,5.0724851462291554e-05,7.289007044164464e-05,7.69618563936092e-05,0.00021331269817892462,8.402133971685544e-05,0.9993724226951599,847.7472109794617
nan,nan,274432,0.09306003629571932,0.23334960639476776,0.25336915254592896,0.23076172173023224,0.23012694716453552,0.236572265625,0.2560058534145355,0.29047852754592896,0.36420899629592896,0.261859130859375,68.75251207351684,134,0.00021823770491803278,1000.0,-229.49876382147147,2,-0.1354017377481796,25.776367634534836,6.023531750543043e-05,6.431423389585689e-05,4.86260287289042e-05,6.986952212173492e-05,7.368278602370992e-05,0.000203786461497657,8.016702486202121e-05,0.9993994235992432,850.7296717166901
nan,nan,276480,0.13425312961371674,0.3052734434604645,0.31279295682907104,0.3106445372104645,0.29057615995407104,0.2999023497104645,0.3272949159145355,0.363525390625,0.42729490995407104,0.3296630859375,69.02077302932739,135,0.0002176229508196721,1000.0,-33.093225207315434,2,-0.1201365607761545,20.526638758182525,5.709015385946259e-05,6.064443732611835e-05,4.618832826963626e-05,6.58125281916e-05,6.947390647837892e-05,0.00019206524302717298,7.616860239068046e-05,0.9994326233863831,853.6402728557587
nan,nan,278528,0.13644838625878036,0.33295899629592896,0.34038084745407104,0.32270509004592896,0.3043456971645355,0.31904298067092896,0.3379882872104645,0.364990234375,0.4395996034145355,0.34525146484375,69.20582973957062,136,0.00021700819672131145,1000.0,-20.075690427042364,2,-0.12842626219207887,19.6566970795393,5.3997755458112806e-05,5.722521018469706e-05,4.353966869530268e-05,6.22351435595192e-05,6.561834743479267e-05,0.00018223583174403757,7.1420130552724e-05,0.9994637370109558,856.5048549175262
nan,nan,280576,0.10152904898677662,0.2601562440395355,0.25898438692092896,0.249755859375,0.24418945610523224,0.23959961533546448,0.2698730528354645,0.3033203184604645,0.37797850370407104,0.275482177734375,68.92729103565216,137,0.0002163934426229508,1000.0,-346.0612472193708,2,-0.13187592913818663,31.895892506837846,5.193919059820473e-05,5.5085303756641224e-05,4.1910603613359854e-05,5.983137816656381e-05,6.318500527413562e-05,0.00017459505761507899,6.868303171359003e-05,0.9994847774505615,859.1935069561005
68.81143236167178,78.15622654902205,280576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,864.9454689025879
nan,nan,282624,0.16284322971550863,0.3561035096645355,0.36201173067092896,0.35737305879592896,0.341064453125,0.349853515625,0.37285155057907104,0.4102539122104645,0.4652343690395355,0.37684326171875,69.26745431423187,138,0.00021577868852459012,1000.0,-5.695499510042346,2,-0.11688486481725704,16.88454082608223,4.8783276724861935e-05,5.1774353778455406e-05,3.926712088286877e-05,5.635542038362473e-05,5.9025627706432715e-05,0.00016255619993899018,6.418387056328356e-05,0.9995180368423462,868.009489774704
nan,nan,284672,1.2338740021055856,0.6319335699081421,0.639941394329071,0.6307128667831421,0.615771472454071,0.6263183355331421,0.6458495855331421,0.6742187738418579,0.707275390625,0.646502685546875,78.43742535114288,139,0.00021516393442622947,1000.0,-11.724592131034541,2,-0.013992509449599311,10.430597904324532,4.454564623301849e-05,4.7441659262403846e-05,3.6390501918504015e-05,5.106627941131592e-05,5.313001383910887e-05,0.00014731283590663224,5.770553252659738e-05,0.9995624423027039,896.1041247844696
nan,nan,286720,0.10839426726452076,0.28291016817092896,0.27177733182907104,0.27119141817092896,0.25776368379592896,0.2530761659145355,0.296875,0.32373046875,0.37592774629592896,0.291656494140625,68.87575352191925,140,0.00021454918032786884,1000.0,-73.34729786133161,2,-0.11621579100610688,20.48539525270462,4.365449058241211e-05,4.635134609998204e-05,3.596729948185384e-05,5.00823043694254e-05,5.1913619245169684e-05,0.00014342479698825628,5.654733467963524e-05,0.9995720982551575,898.7849898338318
nan,nan,288768,0.17958051290806906,0.37236326932907104,0.3709960877895355,0.359375,0.34965819120407104,0.35273438692092896,0.38359373807907104,0.4358886778354645,0.4784179627895355,0.38787841796875,69.50633599758149,141,0.0002139344262295082,1000.0,-103.67232618031667,2,-0.11479309348214883,12.933552873134612,4.131409150431864e-05,4.3665477278409526e-05,3.491842653602362e-05,4.727256964542903e-05,4.929023634758778e-05,0.00013535819016397,5.332463115337305e-05,0.9995948672294617,903.1710257530212
nan,nan,290816,0.14544572463018995,0.3350585997104645,0.33598631620407104,0.3157714903354645,0.31591796875,0.32294923067092896,0.3494628965854645,0.3672851622104645,0.43901365995407104,0.3476806640625,69.3033771276474,142,0.00021331967213114754,1000.0,-92.99580867368147,2,-0.1072253929945873,15.937711863219738,4.0125167288351804e-05,4.216928573441692e-05,3.4288063034182414e-05,4.565016570268199e-05,4.764140976476483e-05,0.00013080358621664345,5.146202238393016e-05,0.9996078610420227,906.6479029655457
68.2359078409207,143.86333775691222,290816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,912.1671297550201
nan,nan,292864,0.1667387009925733,0.38359373807907104,0.3871093690395355,0.3597656190395355,0.34965819120407104,0.3468261659145355,0.3785156309604645,0.40717774629592896,0.4659179747104645,0.384820556640625,69.60002620220185,143,0.0002127049180327869,1000.0,40.72930894322898,2,-0.11379669042653404,11.447591024637223,3.7761077692266554e-05,3.9823822589823976e-05,3.3074225939344615e-05,4.275945320841856e-05,4.447365063242614e-05,0.0001227213506354019,4.830945181311108e-05,0.9996310472488403,915.0037128925323
nan,nan,294912,0.3257569559285912,0.4088378846645355,0.41376954317092896,0.41108399629592896,0.39677733182907104,0.41450196504592896,0.43378907442092896,0.4591308534145355,0.510449230670929,0.43104248046875,70.65120356082916,144,0.0002120901639344262,1000.0,47.81756467344185,2,-0.09103131484880578,10.966108898818494,3.601223215810023e-05,3.8112317270133644e-05,3.22182931995485e-05,4.0596205508336425e-05,4.259487832314335e-05,0.00011801630171248689,4.572553370962851e-05,0.9996466636657715,917.7939238548279
nan,nan,296960,0.10749737599762739,0.27290040254592896,0.26811522245407104,0.27055662870407104,0.25639647245407104,0.2701171934604645,0.29829102754592896,0.3292480409145355,0.40214842557907104,0.2959716796875,68.85178740024567,145,0.00021147540983606556,1000.0,-48.841121084117006,2,-0.1259626142316847,12.004914139211177,3.5071025195065886e-05,3.73162874893751e-05,3.185208697686903e-05,3.964373536291532e-05,4.150897075305693e-05,0.00011680980969686061,4.434082438820042e-05,0.9996534585952759,920.6751170158386
nan,nan,299008,0.102190755720585,0.25249022245407104,0.26513671875,0.2582031190395355,0.24360351264476776,0.2583984434604645,0.26801759004592896,0.3102050721645355,0.36625975370407104,0.277789306640625,68.93798666000366,146,0.00021086065573770488,1000.0,-63.66582223947756,3,-0.12227057586424053,14.315277090668678,3.431286313571036e-05,3.639927672338672e-05,3.1530853448202834e-05,3.874531466863118e-05,4.030915806652047e-05,0.0001157349324785173,4.337378413765691e-05,0.999659538269043,923.6460919380188
nan,nan,301056,0.062128343462245536,0.15664061903953552,0.16704101860523224,0.16591796278953552,0.16889648139476776,0.17426757514476776,0.19096679985523224,0.22153320908546448,0.2703613340854645,0.189453125,68.50751287937165,147,0.00021024590163934423,1000.0,-339.4891142778239,2,-0.12217283895006403,43.168447107076645,3.3993201213888824e-05,3.6085468309465796e-05,3.140102853649296e-05,3.83816150133498e-05,3.995294900960289e-05,0.00011527081369422376,4.288983473088592e-05,0.9996620416641235,926.4888088703156
-63.23151074374781,244.34162919212957,301056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,932.2647678852081
nan,nan,303104,0.06644116549650789,0.17802734673023224,0.18266601860523224,0.176025390625,0.16689452528953552,0.1845703125,0.193359375,0.24589844048023224,0.30615234375,0.20419921875,68.57737946510315,148,0.00020963114754098358,1000.0,-461.57377611807135,2,-0.12463659190252656,34.666022995114325,3.3606782380957156e-05,3.56806704076007e-05,3.1243933335645124e-05,3.7893307307967916e-05,3.95365095755551e-05,0.00011471229663584381,4.2373059841338545e-05,0.9996649026870728,935.1704638004303
nan,nan,305152,0.0918452066671307,0.24448242783546448,0.24267578125,0.244140625,0.22475585341453552,0.23081055283546448,0.24301758408546448,0.2744140625,0.3440918028354645,0.256048583984375,68.966361951828,149,0.00020901639344262293,1000.0,-190.92297688842746,2,-0.132260355973267,23.86676651239395,3.2962245313683525e-05,3.480829400359653e-05,3.092785846092738e-05,3.69986446457915e-05,3.869482679874636e-05,0.00011354369053151459,4.141838144278154e-05,0.9996707439422607,937.9966468811035
nan,nan,307200,0.1911927045774064,0.38911134004592896,0.3970703184604645,0.3824706971645355,0.37495118379592896,0.38139647245407104,0.401123046875,0.42475587129592896,0.4925781190395355,0.40543212890625,69.59590742588043,150,0.00020840163934426228,1000.0,-44.30896231988912,2,-0.12040564721974079,11.941744549572467,3.1319061235990375e-05,3.2823721994645894e-05,3.009403735632077e-05,3.491295865387656e-05,3.6717799957841635e-05,0.00011061695840908214,3.923486656276509e-05,0.99968421459198,941.0320177078247
nan,nan,309248,0.11580255892949935,0.273681640625,0.2723632752895355,0.2787109315395355,0.26826173067092896,0.28706055879592896,0.31376951932907104,0.3316406309604645,0.402099609375,0.303448486328125,69.01157116889954,151,0.00020778688524590163,1000.0,-288.0349430174856,2,-0.12358735777379479,25.06467595398426,3.0468165277852677e-05,3.196076795575209e-05,2.960136225738097e-05,3.398950138944201e-05,3.571576235117391e-05,0.00010893082799157128,3.808226392720826e-05,0.999691367149353,944.0268080234528
nan,nan,311296,0.32887452521463273,0.5206543207168579,0.527880847454071,0.5025390386581421,0.4835449159145355,0.4852050840854645,0.502392590045929,0.5379394292831421,0.576611340045929,0.517095947265625,70.68891186714173,152,0.00020717213114754098,1000.0,0.03405862808099158,2,-0.10671769171021879,10.191227860748768,2.7485086320666596e-05,2.872013283194974e-05,2.76969021797413e-05,3.076542998314835e-05,3.2478536013513803e-05,0.00010280690912622958,3.389003541087732e-05,0.9997161030769348,946.8703968524933
-138.2165495507339,64.4380164021745,311296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,952.7349407672882
nan,nan,313344,0.11876875613015728,0.3086914122104645,0.299072265625,0.289306640625,0.27592772245407104,0.27543944120407104,0.306884765625,0.34125977754592896,0.3970703184604645,0.31170654296875,69.07577168941498,153,0.0002065573770491803,1000.0,-48.42284850603786,2,-0.11120853113097837,15.95036297738552,2.683345155674033e-05,2.8033842681907117e-05,2.7212539862375706e-05,2.992414556501899e-05,3.17003796226345e-05,0.00010107966227224097,3.318922608741559e-05,0.9997220635414124,955.6435587406158
