eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,53248,11.42752764300676,0.8938964605331421,0.879833996295929,0.858593761920929,0.8624023199081421,0.8673340082168579,0.873974621295929,0.8779296875,0.8740234375,0.873779296875,0.8744140863418579,0.8604980707168579,0.854052722454071,0.8450683355331421,0.843554675579071,0.855712890625,0.8561035394668579,0.8656982421875,874.3584578037262,26,0.0002846311475409836,1000.0,-99.9386592461968,2,0.07922665808509918,14.626418189704419,181.17770195007324
nan,nan,55296,9.536447391979163,0.8033691644668579,0.7752929925918579,0.725048840045929,0.732714831829071,0.732861340045929,0.736279308795929,0.7472168207168579,0.753222644329071,0.736132800579071,0.7315429449081421,0.723437488079071,0.7145019769668579,0.694384753704071,0.6927245855331421,0.708056628704071,0.720507800579071,0.7329559326171875,6365.792830276489,27,0.00028401639344262294,1000.0,-640.2615956513941,2,0.06563077629980399,17.557527136802673,185.99821305274963
nan,nan,57344,17.434233825927368,0.958056628704071,0.957226574420929,0.966796875,0.967480480670929,0.967480480670929,0.9696289300918579,0.9693847894668579,0.9693359136581421,0.956250011920929,0.9583495855331421,0.960498034954071,0.961181640625,0.961474597454071,0.961669921875,0.963916003704071,0.965283215045929,0.9633758544921875,4073.1177253723145,28,0.0002834016393442623,1000.0,-741.4528715866956,2,0.17312174751423298,17.93255765736103,190.8325901031494
nan,nan,59392,17.606558106839657,0.952587902545929,0.9540039300918579,0.959179699420929,0.9598633050918579,0.960888683795929,0.9588867425918579,0.9610840082168579,0.962207019329071,0.9527343511581421,0.954638659954071,0.958251953125,0.957080066204071,0.9590820074081421,0.958984375,0.9574218988418579,0.9590820074081421,0.95787353515625,3557.5380902290344,29,0.00028278688524590163,1000.0,-800.2583036538924,2,0.17702504557091742,22.771915051341058,195.2923378944397
nan,nan,61440,16.667776503879576,0.9166015386581421,0.9156249761581421,0.935302734375,0.9364258050918579,0.935742199420929,0.936279296875,0.939453125,0.940625011920929,0.916015625,0.918261706829071,0.922167956829071,0.9256836175918579,0.92822265625,0.929003894329071,0.9314941167831421,0.9339355230331421,0.928802490234375,12106.58570394516,30,0.00028217213114754093,1000.0,-130.87841868258346,2,0.15518896487192252,9.40447144806385,199.81668782234192
142.30329322471954,6.669323269436945,61440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,211.7951259613037
nan,nan,63488,9.653575279564574,0.7919921875,0.7801758050918579,0.765429675579071,0.76416015625,0.766796886920929,0.776074230670929,0.779833972454071,0.787060558795929,0.766162097454071,0.766357421875,0.7723633050918579,0.761914074420929,0.765087902545929,0.7605956792831421,0.757373034954071,0.761425793170929,0.7701751708984375,16719.43816742897,31,0.0002815573770491803,1000.0,126.92316995892539,2,-0.01862715537645272,4.376546683115885,216.67520594596863
nan,nan,65536,17.941963669471626,0.978271484375,0.9786621332168579,0.9852539300918579,0.9862304925918579,0.9849609136581421,0.9859374761581421,0.9857422113418579,0.985644519329071,0.979736328125,0.9820312261581421,0.9839843511581421,0.9852539300918579,0.986572265625,0.985546886920929,0.9847656488418579,0.984375,0.983935546875,6576.488479709626,32,0.0002809426229508196,1000.0,143.3896008463791,2,0.10675351738464087,2.7354319234145805,221.55856490135193
nan,nan,67584,18.054366517812376,0.9698241949081421,0.9677734375,0.9749511480331421,0.9742187261581421,0.9756835699081421,0.9745117425918579,0.9769531488418579,0.9771972894668579,0.968066394329071,0.9681640863418579,0.9696289300918579,0.9712890386581421,0.971875011920929,0.9727538824081421,0.9735351800918579,0.973925769329071,0.97252197265625,12759.505110740662,33,0.00028032786885245903,1000.0,145.11416545002524,2,0.10790175557485782,1.4817572904750704,226.43128299713135
nan,nan,69632,18.386850819737266,0.982958972454071,0.9803222417831421,0.9834960699081421,0.9837890863418579,0.9847656488418579,0.985107421875,0.984667956829071,0.986279308795929,0.9786132574081421,0.9795898199081421,0.980029284954071,0.980664074420929,0.98193359375,0.9818359613418579,0.9822753667831421,0.983691394329071,0.982501220703125,19403.839139556883,34,0.0002797131147540983,1000.0,147.805681884163,2,0.11659088574233464,0.8549763045506552,231.24779105186462
nan,nan,71680,17.54437869526446,0.9730468988418579,0.970751941204071,0.9765625,0.9783691167831421,0.9789062738418579,0.9811035394668579,0.982177734375,0.9828125238418579,0.9669433832168579,0.9693847894668579,0.968310534954071,0.9691406488418579,0.972216784954071,0.970898449420929,0.9732421636581421,0.973828136920929,0.97423095703125,15194.043890047073,35,0.00027909836065573767,1000.0,150.70786718979767,2,0.16273906317073852,0.3945562166394666,235.7056441307068
142.42604817984153,7.336319658627197,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,247.54302787780762
nan,nan,73728,18.715102525057226,0.989941418170929,0.9894043207168579,0.9923340082168579,0.9931640625,0.993359386920929,0.993457019329071,0.993408203125,0.993701159954071,0.9898926019668579,0.9903320074081421,0.9911133050918579,0.9913085699081421,0.9916015863418579,0.991894543170929,0.9917968511581421,0.992138683795929,0.991802978515625,22964.71577973366,36,0.000278483606557377,1000.0,151.7154037114446,2,0.19314725318690762,0.24863459452753886,252.33418202400208
nan,nan,75776,18.72467060834624,0.991894543170929,0.992431640625,0.995361328125,0.995849609375,0.9954589605331421,0.99560546875,0.99560546875,0.995410144329071,0.992431640625,0.992871105670929,0.993212878704071,0.99462890625,0.9947265386581421,0.9954589605331421,0.9950195550918579,0.9951171875,0.9944427490234375,9593.361489963532,37,0.00027786885245901637,1000.0,-204.04929969991974,2,0.16301841019594576,1.502109845378436,257.1049768924713
