eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_10,train/clip_frac_step_11,train/clip_frac_step_12,train/clip_frac_step_13,train/clip_frac_step_14,train/clip_frac_step_15,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_frac_step_8,train/clip_frac_step_9,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,69632,0.02732799623718165,0.06166992336511612,0.06552734225988388,0.08603515475988388,0.08369140326976776,0.095947265625,0.09287109225988388,0.08994140475988388,0.085693359375,0.06645508110523224,0.07045898586511612,0.07221679389476776,0.08212890475988388,0.08608398586511612,0.08608398586511612,0.08652343600988388,0.08027343451976776,0.08072509765625,136.61756272315978,34,0.0002797131147540983,1000.0,-135.17641818688836,2,-0.02311808963131625,16.515732483565806,339.44778203964233
nan,nan,71680,0.04059344412617065,0.10981445014476776,0.10454101860523224,0.13227538764476776,0.14189453423023224,0.13540038466453552,0.14438477158546448,0.148193359375,0.14990234375,0.10878906399011612,0.11103515326976776,0.11874999850988388,0.12714843451976776,0.12504883110523224,0.13300780951976776,0.13056640326976776,0.138427734375,0.12869873046875,136.9466066837311,35,0.00027909836065573767,1000.0,-104.01797105049891,2,-0.02671004721778445,9.387668186426163,346.14943408966064
16.43287971735672,83.96078637639125,71680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,363.5528402328491
nan,nan,73728,0.03614157760039234,0.083984375,0.08803711086511612,0.11918945610523224,0.12309570610523224,0.12353515625,0.12456054985523224,0.13544921576976776,0.123779296875,0.093505859375,0.09316406399011612,0.09980468451976776,0.112060546875,0.1103515625,0.12177734076976776,0.12656250596046448,0.12089844048023224,0.1124847412109375,136.8536555290222,36,0.000278483606557377,1000.0,-74.0430750358875,2,-0.025399508359259925,9.22453124076128,370.2860450744629
nan,nan,75776,0.04247832862984069,0.10546875,0.11005859076976776,0.15444335341453552,0.15292969346046448,0.14541015028953552,0.14418944716453552,0.15849609673023224,0.1484375,0.10805664211511612,0.11674804985523224,0.12436523288488388,0.12519530951976776,0.13520507514476776,0.13754883408546448,0.14091797173023224,0.14506836235523224,0.13453369140625,136.81571769714355,37,0.00027786885245901637,1000.0,-99.3703515312562,2,-0.02218283863912802,8.762103532254695,377.286580324173
nan,nan,77824,0.02825686645519454,0.063720703125,0.07602538913488388,0.09262695163488388,0.093505859375,0.091796875,0.09560547024011612,0.094482421875,0.090576171875,0.07338867336511612,0.06806640326976776,0.07695312798023224,0.08124999701976776,0.09111328423023224,0.08530273288488388,0.08315429836511612,0.08803711086511612,0.084100341796875,136.99401612281798,38,0.0002772540983606557,1000.0,-139.70571698015382,2,-0.02276446170290001,16.028484854102135,384.17923617362976
nan,nan,79872,0.036872420301733655,0.08974609524011612,0.09213867038488388,0.12148437649011612,0.12602539360523224,0.12827149033546448,0.12895508110523224,0.13193359971046448,0.12153320014476776,0.09418945014476776,0.09711913764476776,0.10820312798023224,0.11015625298023224,0.11518554389476776,0.11733398586511612,0.12802734971046448,0.12001953274011612,0.1143951416015625,136.62609214782714,39,0.00027663934426229507,1000.0,-3.8301301788379583,2,-0.02220630179217551,14.214564849436282,390.9250190258026
nan,nan,81920,0.03682653996565932,0.09174804389476776,0.08500976860523224,0.12319336086511612,0.12773437798023224,0.12617187201976776,0.12729492783546448,0.13383789360523224,0.12465820461511612,0.09306640923023224,0.10395507514476776,0.10214843600988388,0.1083984375,0.11196289211511612,0.11684570461511612,0.11982421576976776,0.125244140625,0.113818359375,136.54756546020508,40,0.0002760245901639344,1000.0,-152.83525096345232,2,-0.026108247827505694,11.803509771823883,397.63218092918396
74.17150995952011,97.39778144450983,81920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,415.2322471141815
nan,nan,83968,0.029842552043737668,0.07265625149011612,0.07148437201976776,0.09272460639476776,0.10136719048023224,0.09550781548023224,0.10698242485523224,0.09697265923023224,0.09677734225988388,0.07905273139476776,0.08149413764476776,0.08330078423023224,0.08359374850988388,0.09145507961511612,0.09433593600988388,0.10117187350988388,0.09858398139476776,0.09046630859375,136.76700582504273,41,0.00027540983606557377,1000.0,-38.42270215019393,2,-0.025436925157555378,15.876898331940174,421.9462819099426
nan,nan,86016,0.03849324344773777,0.09921874850988388,0.09423828125,0.12739257514476776,0.13247069716453552,0.12607422471046448,0.13129882514476776,0.13325195014476776,0.13461914658546448,0.100830078125,0.10136719048023224,0.111572265625,0.12348632514476776,0.11586914211511612,0.12919922173023224,0.13515624403953552,0.13139648735523224,0.120465087890625,136.9107867717743,42,0.0002747950819672131,1000.0,-36.681292582217175,3,-0.025474310969002545,13.1711320951581,428.8903410434723
nan,nan,88064,0.04288287765684799,0.10893554985523224,0.10712890326976776,0.140380859375,0.15458984673023224,0.153564453125,0.15463867783546448,0.15195313096046448,0.15537109971046448,0.11665038764476776,0.11811523139476776,0.12651367485523224,0.12558594346046448,0.13037109375,0.13666991889476776,0.13666991889476776,0.148681640625,0.13536376953125,137.00938663482665,43,0.0002741803278688524,1000.0,-33.8823293912831,2,-0.022097792715067045,9.118530122935772,436.01250100135803
nan,nan,90112,0.030663442367585957,0.06621094048023224,0.06791992485523224,0.10361327975988388,0.10878906399011612,0.11323241889476776,0.10859374701976776,0.11313476413488388,0.117431640625,0.06997070461511612,0.07416991889476776,0.08339843899011612,0.08779297024011612,0.09272460639476776,0.09453125298023224,0.10307617485523224,0.10288085788488388,0.0942169189453125,136.822509431839,44,0.00027356557377049176,1000.0,-110.03436314159237,2,-0.02461104068206623,12.739486306905746,442.8242061138153
30.9925611059816,245.29775608491778,90112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,460.48869919776917
nan,nan,92160,0.026564491725912374,0.05288086086511612,0.06171875074505806,0.08295898139476776,0.095458984375,0.08828125149011612,0.08359374850988388,0.08457031100988388,0.08872070163488388,0.0556640625,0.06411132961511612,0.07001952826976776,0.07368163764476776,0.077880859375,0.08652343600988388,0.08144531399011612,0.07792969048023224,0.0765899658203125,136.56657028198242,45,0.0002729508196721311,1000.0,-273.0008144379566,2,-0.025359879348252436,25.10251748561859,467.3774981498718
nan,nan,94208,0.03495029602127033,0.09140624850988388,0.09389648586511612,0.10927734524011612,0.115966796875,0.113037109375,0.12158203125,0.12412109225988388,0.11406250298023224,0.09355469048023224,0.09458007663488388,0.09365234524011612,0.10673828423023224,0.10610351711511612,0.1064453125,0.11811523139476776,0.12255859375,0.107818603515625,136.65700702667237,46,0.00027233606557377046,1000.0,-15.507926360749462,2,-0.026299613536684772,15.50594104230404,474.3681540489197
nan,nan,96256,0.04179001186748792,0.11064453423023224,0.10844726860523224,0.14516600966453552,0.14628906548023224,0.13623046875,0.14238281548023224,0.14443358778953552,0.15244141221046448,0.111328125,0.11821289360523224,0.11679687350988388,0.11440429836511612,0.1328125,0.13955077528953552,0.13881835341453552,0.14145508408546448,0.13121337890625,136.9874035358429,47,0.0002717213114754098,1000.0,-122.86694674012186,2,-0.026365530150360427,13.473518367111684,480.94388222694397
nan,nan,98304,0.047731768967787504,0.1201171875,0.13051757216453552,0.15927734971046448,0.17275390028953552,0.16499023139476776,0.16865234076976776,0.16103515028953552,0.16630859673023224,0.13515624403953552,0.13642577826976776,0.13930663466453552,0.146484375,0.14594726264476776,0.14858397841453552,0.15273436903953552,0.154541015625,0.150177001953125,136.767578458786,48,0.00027110655737704915,1000.0,-83.54706911245577,2,-0.0239489662257256,9.812369814515113,487.733845949173
nan,nan,100352,0.050704583039259885,0.12612304091453552,0.13818359375,0.165771484375,0.17172852158546448,0.17226561903953552,0.16762694716453552,0.171875,0.178955078125,0.14130859076976776,0.14760741591453552,0.150390625,0.15195313096046448,0.15947265923023224,0.15766601264476776,0.16884765028953552,0.17197266221046448,0.1588592529296875,137.39599514007568,49,0.0002704918032786885,1000.0,-47.04674012732711,2,-0.021604868066788185,9.13309087753296,494.4967460632324
25.129725005133103,75.47521216351834,100352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,511.9634459018707
nan,nan,102400,0.034955048677511515,0.08588866889476776,0.08452148735523224,0.11420898139476776,0.11767578125,0.12382812798023224,0.11909179389476776,0.1162109375,0.12646484375,0.09077148139476776,0.09165038913488388,0.10175780951976776,0.10903320461511612,0.10976562649011612,0.10302734375,0.11821289360523224,0.1259765625,0.10863037109375,136.64575901031495,50,0.00026987704918032785,1000.0,-71.36394344787291,2,-0.026435991810285487,12.892396070063114,519.6665451526642
nan,nan,104448,0.029374327427831304,0.06484375149011612,0.06591796875,0.09833984076976776,0.09716796875,0.09765625,0.10786132514476776,0.101318359375,0.10297851264476776,0.071044921875,0.07724609225988388,0.078857421875,0.08891601860523224,0.08710937201976776,0.08940429985523224,0.09531249850988388,0.09077148139476776,0.088421630859375,136.68881092071533,51,0.00026926229508196715,1000.0,0.21607044108441542,2,-0.022971808598958886,17.98042438030243,527.4515221118927
nan,nan,106496,0.0415196863710662,0.09809570014476776,0.10698242485523224,0.14584961533546448,0.14638671278953552,0.14423827826976776,0.14335937798023224,0.15507812798023224,0.13603515923023224,0.109375,0.108642578125,0.11928711086511612,0.11196289211511612,0.12729492783546448,0.13212890923023224,0.1376953125,0.13613280653953552,0.1286590576171875,136.9592481613159,52,0.00026864754098360655,1000.0,-140.29261121784634,2,-0.023541859636316075,13.971806621551513,534.6007661819458
